Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Yamamoto Takayuki,USA,1,0,0,1,0,0,0
Yamamoto Tetsuya,JPN,0,2,0,0,1,0,1
Yamamoto Tricky,JPN,0,1,0,0,0,0,1
Yamamoto Yoshihisa,JPN,5,8,0,3,3,2,3
Yamamoto Yuki,JPN,6,7,3,5,2,1,4
Yamanaka Hiroko,JPN,,,,2,0,2,1
Yamanaka Kenji,JPN,0,1,0,0,0,0,1
Yamanbaev Ruslan,JPN,0,3,1,0,0,0,1
Yamanoi Higor,BRA,0,1,0,0,0,0,0
Yamasaki Fernando,BRA,,,,,,,
Yamasaki Mario,BRA,,,,,,,
Yamasaki Susumu,BRA,0,1,0,0,0,0,1
Yamasaki Yuki,BRA,0,1,0,0,0,0,0
Yamashev Rustam,BRA,0,1,0,0,0,0,1
Yamashita Gota,BRA,1,2,0,0,1,0,1
Yamashita Hiroki,BRA,0,1,0,0,0,0,0
Yamashita Satoshi,BRA,0,2,0,0,0,0,0
Yamashita Shiko,JPN,0,1,0,0,0,0,0
Yamashita Takashi,JPN,1,1,0,1,0,0,1
Yamashita Tsuyoshi,JPN,0,1,0,0,1,0,0
Yamasu Satoshi,JPN,0,1,0,0,1,0,0
Yamato Tetsuya,JPN,0,0,0,0,0,0,0
Yamauchi Goiti,JPN,,,,2,0,,
Yamauchi Nobuhiro,JPN,0,1,0,0,1,0,0
Yamauchi Shyudi,JPN,0,1,0,0,0,0,0
Yamazaki Akihiro,JPN,0,3,0,0,0,0,1
Yamazaki Takeshi,JPN,1,6,0,0,0,0,0
Yamazaki Yuko,JPN,0,1,0,0,0,0,0
Yamilkhanov Bashir,JPN,0,1,0,0,1,0,0
Yamit Lorde Rey,JPN,0,1,0,0,1,0,0
Yan Bo,JPN,0,2,0,0,1,0,1
Yan Petr,RUS,,,,7,0,1,0
Yan Qihui,RUS,,,,7,2,2,1
Yan Xibo,RUS,0,1,0,0,0,0,1
Yan Zhiyuan,RUS,0,1,0,0,0,0,0
Yanagi Yuichiro,RUS,0,1,0,0,0,0,1
Yanagisawa Masaki,RUS,0,2,0,0,1,0,0
Yanagisawa Ryushi,RUS,0,3,0,0,0,0,1
Yanan Wu,CHN,,,,7,1,2,0
Yancy Darius,CHN,0,3,0,0,0,0,2
Yandiev Abukar,RUS,9,1,0,4,0,5,1
Yandiev Adam,RUS,9,1,0,3,0,6,1
Yanez Adrian,USA,,,,9,0,2,0
Yanez Desiree,USA,5,4,0,2,0,1,1
Yanez Raymond,USA,0,3,0,0,1,0,2
Yang Chongfu,USA,0,1,0,0,0,0,0
Yang Dongi,KOR,,,,,,1,0
Yang Hae Jun,SKO,0,1,0,0,1,0,0
Yang Jianbing,CHN,1,0,0,0,0,0,0
Yang Jianping,CHN,6,4,1,2,1,4,1
Yang Jin Ho,CHN,0,1,0,0,1,0,0
Yang Kyung,CHN,0,1,0,0,1,0,0
Yang Liang,CHN,0,1,0,0,0,0,1
Yang Seo Woo,CHN,0,1,0,0,0,0,1
Yang Seong Ho,SKO,0,1,0,0,0,0,0
Yang Zhuo,CHN,0,1,0,0,0,0,1
Yanior Aguilera Christofer,CHN,0,1,0,0,0,0,1
Yanishev Alexander,RUS,0,1,0,0,0,0,1
Yankova Anastasia,RUS,4,1,0,0,0,2,0
Yankovich Duda,BRA,1,3,0,0,2,1,1
Yankovski Umar,KAZ,0,1,0,0,1,0,0
Yano Masutatsu,KAZ,0,1,0,0,1,0,0
Yano Takumi,KAZ,0,3,0,0,0,0,1
Yao Honggang,KAZ,0,3,0,0,1,0,1
Yao Zhuikui,CHN,0,0,0,0,0,0,0
Yaozong Hu,CHN,3,3,0,2,0,1,2
Yarboro Adrien,CHN,0,1,0,0,0,0,1
Yarborough Emmanuel,CHN,0,2,0,0,2,0,0
Yarborough Emmanuel,CHN,0,2,0,0,2,0,0
Yarbrough Cale,CHN,3,3,0,2,1,1,1
Yarbrough Lane,CHN,1,3,0,0,1,0,0
Yari Maziar,IRI,0,1,0,0,1,0,0
Yariwaki Caroline,BRA,7,3,0,4,0,2,0
Yashaev Islam,RUS,0,2,0,0,1,0,1
Yashima Yuki,RUS,0,0,0,0,0,0,0
Yaskovets Sergey,RUS,0,1,0,0,0,0,0
Yasuda Ken,RUS,0,1,0,0,1,0,0
Yasuda Tadao,RUS,1,1,0,0,0,0,1
Yasuhiro Kazuya,RUS,0,3,0,0,0,0,3
Yasui Jake,RUS,0,1,0,0,0,0,1
Yasumi Kohei,RUS,0,3,0,0,1,0,0
Yasunaga Yuki,RUS,,,,2,2,0,3
Yasuoka Kazuyuki,RUS,0,1,0,0,1,0,0
Yates Andrew,USA,,,,3,0,5,2
Yates Byron,USA,0,0,0,0,0,0,0
Yates Dan,USA,1,0,0,0,0,0,0
Yates Kasey,USA,0,1,0,0,1,0,0
Yates-Taui Wade,USA,0,1,0,0,0,0,0
Yatseniuk Oleg,USA,0,1,0,0,0,0,1
Yatsu Yoshiaki,USA,0,2,0,0,2,0,0
Yauger Alice,USA,4,6,0,1,2,0,0
Yavo Steve,USA,0,1,0,0,0,0,1
Yavorskaya Vladena,UKR,1,3,0,0,1,1,2
Ybara Jeremy,UKR,0,1,0,0,0,0,1
Ybarra Patrick,USA,7,1,0,1,1,4,0
Ye Yuan,USA,0,1,0,0,0,0,1
Yeager Jeremiah,USA,0,3,0,0,1,0,1
Yeampierre Joe,USA,0,1,0,0,1,0,0
Yee Chris,USA,0,2,0,0,1,0,1
Yeersunaili Wuerken,USA,0,2,0,0,0,0,2
Yendall Peter,USA,0,1,0,0,1,0,0
Yeo Dominic,USA,0,1,0,0,1,0,0
Yeoh Melvin,USA,0,0,0,0,0,0,0
Yeon Jung Chul,USA,0,1,0,0,1,0,0
Yepez Jose,ITA,0,1,0,0,0,0,1
Yermolaev Dmitry,ITA,0,1,0,0,0,0,1
Yeung David,ITA,0,0,1,0,0,0,0
Yeung Kenny,ITA,0,1,0,0,0,0,0
Yi Zha,ITA,0,1,0,0,1,0,0
Yibugele Yibugele,ITA,1,3,0,0,2,0,1
Yilmaz Serkan,ITA,0,1,0,0,0,0,1
Yim John,ITA,0,1,0,0,1,0,0
Yincang Bao,CHN,,,,4,2,1,3
Ynojos Daniel,CHN,0,1,0,0,1,0,0
Yoder Ashley,USA,8,8,0,0,0,4,0
Yoder Dave,USA,0,1,0,0,1,0,0
Yohn Sonny,USA,1,1,0,0,0,1,0
Yokoi Hirotaka,USA,2,4,0,1,3,1,1
Yokota Kazunori,USA,5,8,2,0,3,0,2
Yokoyama Kyosuke,JPN,1,2,0,0,0,0,1
Yokoyama Mario Sergio,JPN,1,0,0,0,0,1,0
Yokoyama Toshihiko,JPN,0,1,0,0,1,0,0
Yokubov Furkatbek,JPN,0,1,0,0,1,0,0
Yoldoshev Melis,JPN,0,0,0,0,0,0,0
Yoneyama Chihaya,JPN,0,1,0,0,0,0,1
Yonezawa Chisa,JPN,0,3,0,0,0,0,2
Yong E,JPN,0,2,0,0,1,0,1
Yong Roberto,USA,3,4,0,3,1,0,3
Yonkers Travis,USA,0,1,0,0,0,0,0
Yoo In Seok,USA,0,1,0,0,0,0,1
Yoo Jae Nam,SKO,0,2,0,0,1,0,0
Yoo John,SKO,0,1,0,0,1,0,0
Yoo Sang Hoon,KOR,5,2,0,3,1,0,0
Yoon Chul,SKO,0,1,0,0,0,0,1
Yoon Dong Sik,SKO,3,8,0,0,3,1,1
Yoon Soon Myung,SKO,0,1,0,0,0,0,0
Yoon Tae Seung,SKO,0,1,0,0,1,0,0
York Chris,SKO,0,1,0,0,0,0,1
York Clayton,USA,4,1,0,2,0,1,1
York Jim,USA,2,3,0,1,1,1,1
Yoshida Baret,USA,0,2,0,0,2,0,0
Yoshida Hidehiko,JPN,7,7,1,0,2,6,1
Yoshida Kevin,JPN,,,,,,,
Yoshida Koji,JPN,2,0,1,0,0,2,0
Yoshida Makato,JPN,0,1,0,0,1,0,0
Yoshida Masako,JPN,2,5,0,0,1,0,1
Yoshida Sean,JPN,0,1,0,0,0,0,1
Yoshida Tadasuke,JPN,1,0,0,1,0,0,0
Yoshida Tomohiko,JPN,1,0,0,0,0,1,0
Yoshida Yoshiyuki,JPN,,,,7,3,6,0
Yoshihiro Yamaniha Alan,BRA,1,6,0,1,0,0,2
Yoshikawa Wataru,BRA,0,1,0,0,0,0,1
Yoshimoto Koji,BRA,0,0,1,0,0,0,0
Yoshimura Joao Batista,BRA,0,1,0,0,1,0,0
Yoshio Souza Marcos,BRA,0,1,0,0,1,0,0
Yoshioka Hiroaki,BRA,0,1,0,0,1,0,0
Yoshioka Hirotaka,BRA,0,0,0,0,0,0,0
Yoshitake Nobuhiro,JPN,0,3,0,0,1,0,0
Yoshizawa Ryoji,JPN,0,0,1,0,0,0,0
Yost David,JPN,0,1,0,0,0,0,1
Yotawan Jasita,JPN,0,1,0,0,1,0,0
You Ga Bu Huo,JPN,0,4,0,0,0,0,0
Youmbi Emerick,JPN,1,4,0,1,0,0,2
Younes Malihe,JPN,0,0,0,0,0,0,0
Young Aaron,JPN,0,1,0,0,1,0,0
Young Andy,NIR,,,,2,2,3,1
Young Andy,NIR,0,1,0,0,0,0,0
Young Artenas,USA,,,,4,2,0,2
Young B.J.,USA,1,0,0,0,0,1,0
Young Chris,USA,0,1,0,0,0,0,1
Young Davi,USA,0,1,0,0,0,0,0
Young David,USA,,,,,,,
Young Duncan,USA,0,1,0,0,1,0,0
Young Frank,USA,0,4,0,0,1,0,3
Young Gary,USA,0,1,0,0,0,0,1
Young Jack,ENG,0,1,0,0,0,0,1
Young Jason,ENG,9,6,0,3,1,1,3
Young Jordan,USA,,,,1,0,9,0
Young Kaitlin,USA,,,,8,3,0,3
Young Lionel,USA,0,5,0,0,2,0,3
Young Loveth,USA,3,1,1,2,0,1,0
Young Mark,USA,0,2,0,0,0,0,2
Young Micky,USA,2,1,0,1,1,0,0
Young Mike,USA,0,1,0,0,1,0,0
Young Sam,USA,0,1,0,0,0,0,1
Young Savant,USA,1,0,0,0,0,0,0
Young Shane,NZL,,,,6,1,4,0
Young Shanna,USA,8,5,0,1,1,3,2
Young Steve,USA,0,1,0,0,0,0,1
Young Trenell,USA,3,7,0,1,1,2,5
Young Trenell,USA,0,1,0,0,0,0,1
Young Trenell,USA,0,1,0,0,0,0,1
Young Woody,USA,0,1,0,0,0,0,1
Younis Michael,USA,0,1,0,0,0,0,1
Yount Matt,USA,0,1,0,0,1,0,0
Yousaf Shoaib,ENG,0,1,0,0,0,0,0
Yousef Besam,SWE,8,3,0,2,0,4,2
Yousefi Behrang,SWE,0,2,0,0,1,0,1
Yousefi Hasan,IRI,0,0,0,0,0,0,0
Yousefi Hassan,IRI,1,0,0,1,0,0,0
Yousefi Siyam,USA,0,1,0,0,0,0,1
Yozen Masashi,JPN,0,2,0,0,0,0,0
Yrjola Ville,FIN,0,2,0,0,0,0,0
Yu Jung Yong,SKO,0,1,0,0,0,0,1
Yu Woo Sung,SKO,0,3,0,0,1,0,0
Yu Young,SKO,0,1,0,0,0,0,0
Yuan Chunbo,SKO,0,3,0,0,2,0,0
Yuasa Tomokazu,JPN,0,0,1,0,0,0,0
Yueksel Mehmet,JPN,0,1,0,0,0,0,1
Yuguem Ricardo,JPN,0,1,0,0,0,0,0
Yuichi Ohashi,JPN,0,1,0,0,1,0,0
Yuiga Yuiga,JPN,0,1,0,0,0,0,0
Yuk Jin Soo,JPN,0,1,0,0,0,0,1
Yukari Yukari,JPN,0,1,0,0,0,0,0
Yuldasheva Mashhura,JPN,0,1,0,0,0,0,1
Yun Han Ten,JPN,0,0,0,0,0,0,0
Yundt Rob,JPN,1,2,0,0,0,0,2
Yunfeng Li,JPN,1,1,0,0,0,0,0
Yunker Brian,JPN,0,1,0,0,0,0,1
Yunker Tristan,JPN,2,3,0,0,2,2,1
Yunusov Abkerim,RUS,0,1,0,0,0,0,1
Yunusov Dzhihad,RUS,1,2,0,0,0,0,2
Yurchenko Vladislav,UKR,0,1,0,0,0,0,1
Yushko Vladimir,UKR,1,0,0,0,0,0,0
Yusubov Shahvalat,UKR,0,1,0,0,0,0,0
Yusuf Panicos,CYP,0,1,0,0,0,0,1
Yusuff Sodiq,NGR,,,,6,1,0,0
Yusupov Abdulkhamid,RUS,0,1,0,0,0,0,0
Yusupov Magomed,RUS,0,1,0,0,0,0,0
Yusupov Maksadzhon,RUS,0,1,0,0,0,0,0
Yusupov Murad,RUS,0,1,0,0,0,0,1
Yusupov Rashid,RUS,,,,6,1,2,0
Yusupov Zalimkhan,RUS,0,2,0,0,1,0,0
Yvel Gilbert,NED,,,,,,6,2
