Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Campos Wagner,BRA,0,5,0,0,4,0,0
Campos Negrete Jorge,BRA,0,2,0,0,1,0,1
Camprestini Daniele,BRA,0,1,0,0,0,0,0
Campuzano Will,USA,,,,6,1,3,2
Camur Aleksa,USA,6,2,0,5,0,0,0
Camus Chico,USA,,,,4,1,3,1
Can Ibo,USA,0,1,0,0,1,0,0
Canada Carlos Enrique,USA,0,2,0,0,0,0,2
Canada Daraughn,USA,0,1,0,0,0,0,1
Canale Chris,USA,0,1,0,0,0,0,0
Canario Serge,USA,0,1,0,0,0,0,1
Cancel Joe,USA,0,1,0,0,0,0,1
Cancino Eugene,USA,0,2,0,0,0,0,0
Cancio Asbel,USA,0,1,0,0,1,0,0
Candau Emiliano,USA,0,1,0,0,1,0,0
Candela Faria Cintia,ARG,0,1,0,0,1,0,0
Candelario Carlos,USA,8,1,0,2,0,3,0
Candido Cleverson Luiz,BRA,0,1,0,0,0,0,1
Candido Cynthia,BRA,0,4,0,0,3,0,1
Candido de Oliveira Ronaldo,BRA,6,1,0,0,0,6,0
Candovski Goce,BRA,0,2,0,0,0,0,0
Cane Luiz,BRA,,,,,,1,0
Canez Carlos,BRA,0,1,0,0,0,0,1
Canfield Troy,BRA,0,1,0,0,0,0,1
Canfora Benoit,BRA,0,1,0,0,0,0,0
Cangco Swain,BRA,0,1,0,0,1,0,0
Canida Lonnie,BRA,0,1,0,0,1,0,0
Cankardesler Omer,GER,9,6,2,3,1,6,2
Canko Hans,USA,0,1,0,0,1,0,0
Cannetti Bruno,ARG,2,0,0,0,0,0,0
Cannetti Guido,ARG,8,7,0,3,2,3,4
Cannon David,ARG,0,1,0,0,0,0,1
Cannon Mike,USA,0,1,0,0,0,0,1
Cannonier Jared,USA,,,,9,2,2,0
Cano Antonio,MEX,1,0,0,0,0,0,0
Cano Conan,MEX,0,1,0,0,0,0,1
Canonico Massimiliano,ITA,0,2,0,0,0,0,0
Canseco Jose,ITA,0,1,0,0,1,0,0
Canterbury Cody,ITA,0,1,0,0,0,0,1
Cantiberos Chico,ITA,0,1,0,0,0,0,1
Cantillo Wesley,ITA,0,2,0,0,1,0,0
Cantor Sean,USA,1,2,0,0,1,0,1
Cantrell Bo,USA,0,7,0,0,6,0,1
Cantrell Chris,USA,0,1,0,0,0,0,1
Cantu Garcia Alan,USA,0,1,0,0,1,0,0
Cantuaria Rodrigues Mayra,USA,9,4,1,2,1,3,2
Cantwell Alisa,USA,1,1,0,1,0,0,1
Cantwell Steve,USA,7,6,0,3,1,4,0
Canty Felipe,USA,0,1,0,0,1,0,0
Canup Spencer,USA,0,1,0,0,1,0,0
Canuto Raquel,USA,6,7,0,2,0,1,4
Canuto Raquel,USA,0,0,0,0,0,0,0
Cao Santiago,ARG,0,1,0,0,1,0,0
Capaccioli Matteo,ITA,0,1,0,0,1,0,0
Capaldo Paul,ITA,6,0,0,3,0,0,0
Capataz Capataz,ITA,0,1,0,0,1,0,0
Capdeville Bruno,ITA,0,1,0,0,0,0,0
Cape Chris,ITA,0,1,0,0,1,0,0
Capelli Jacob,ITA,0,4,0,0,1,0,1
Capelosa Bruno,ITA,0,1,0,0,0,0,1
Capetinha Denilson,ITA,0,1,0,0,1,0,0
Capitulino Adriano,BRA,5,3,0,0,0,4,1
Capixaba Thiago,BRA,1,0,0,1,0,0,0
Capkovic Peter,BRA,0,1,0,0,0,0,1
Caplinger Dustin,BRA,0,2,0,0,1,0,1
Capmari Dmitrii,MDA,0,1,0,0,1,0,0
Capoani Fabiano,MDA,0,3,0,0,3,0,0
Capoeira Joao,MDA,0,1,0,0,1,0,0
Capoeira Rodrigo,MDA,0,1,0,0,0,0,1
Capony Jeremie,MDA,0,1,0,0,0,0,1
Caporal Rodrigo,HKG,1,2,0,0,0,0,0
Cappelli Pietro,ITA,2,1,0,1,1,1,0
Cappelozza Bruno,BRA,,,,,,0,2
Capussela Massimo,BRA,0,1,0,0,1,0,0
Caput Karlo,BRA,0,1,0,0,1,0,0
Carabajal Facundo,ARG,0,1,0,0,0,0,1
Caraballo Frank,ARG,1,5,0,0,1,1,2
Carabello Frank,ARG,0,2,0,0,1,0,0
Caracappa Phil,USA,8,1,0,2,0,0,0
Caracci Frank,USA,0,1,0,0,1,0,0
Caraman Eugen,USA,0,1,0,0,0,0,1
Carano Gina,USA,7,1,0,3,1,1,0
Caraway Bryan,USA,,,,2,3,,
Carbajal Jason,USA,0,2,0,0,1,0,0
Carbajal Jose,USA,0,4,0,0,0,0,3
Card Jarrod,USA,0,6,0,0,3,0,0
Cardarelli Remo,USA,5,4,0,0,3,4,1
Cardbonel Daniel,USA,0,1,0,0,0,0,0
Cardella Phil,USA,0,2,0,0,0,0,0
Cardenas Edgar,USA,0,1,0,0,0,0,0
Cardenas Esther,USA,0,1,0,0,1,0,0
Cardenas Ivan,USA,0,1,0,0,0,0,1
Cardenas Jennie,USA,,,,,,,
Cardillo Jason,USA,1,0,0,0,0,0,0
Cardinal Adrian,USA,0,1,0,0,1,0,0
Cardinal Brad,USA,1,5,0,0,2,1,0
Cardinal Kyle,USA,,,,,,,
Cardona Johnny,USA,0,1,0,0,1,0,0
Cardosa Mike,USA,0,1,0,0,0,0,1
Cardoso Abenilson,USA,0,4,0,0,3,0,1
Cardoso Ademir,BRA,0,1,0,0,1,0,0
Cardoso Adrison,BRA,0,1,0,0,0,0,0
Cardoso Aldecir,BRA,0,1,0,0,0,0,0
Cardoso Brayon,BRA,0,0,0,0,0,0,0
Cardoso Bruno,BRA,0,1,0,0,1,0,0
Cardoso Cleison,BRA,0,1,0,0,1,0,0
Cardoso Erick,BRA,0,2,0,0,1,0,0
Cardoso Giliarde,BRA,0,1,0,0,1,0,0
Cardoso Jayme,BRA,0,1,0,0,0,0,1
Cardoso Josimar,BRA,0,1,0,0,0,0,1
Cardoso Maicon,BRA,0,2,0,0,0,0,2
Cardoso Marcelo,BRA,1,0,0,0,0,1,0
Cardoso Michael,BRA,,,,,,,
Cardoso Paulo Cesar,BRA,0,1,0,0,1,0,0
Cardoso Thiago,BRA,0,1,0,0,0,0,0
Cardoso Tiago,BRA,0,3,0,0,3,0,0
Cardoso Wernei,BRA,,,,,,,
Cardoso Batista Gisele,BRA,0,1,0,0,0,0,1
Cardoso Sanolini Danilo,BRA,0,1,0,0,0,0,1
Careca Gustavo,BRA,0,1,0,0,1,0,0
Carelli Frank,BRA,0,1,0,0,0,0,1
Carey Daniel,USA,7,5,0,2,3,3,0
Carey James,USA,0,1,0,0,0,0,0
Carey Nate,USA,1,1,0,0,1,1,0
Carey Shane,USA,0,1,0,0,0,0,1
Cariaso Chris,USA,,,,3,1,2,3
Carillo Jose,USA,0,1,0,0,1,0,0
Carillo Ronald,USA,1,2,0,0,0,1,0
Carini Marta,USA,0,1,0,0,0,0,1
Carino Rafael,USA,1,1,0,1,1,0,0
Carioca Anderson,USA,0,1,0,0,0,0,1
Carioca Angelo,BRA,0,1,0,0,1,0,0
Carioca Ronaldo,BRA,0,1,0,0,0,0,1
Cariolano Elifrank,BRA,2,3,0,2,1,0,1
Cariri Carol,BRA,0,1,0,0,1,0,0
Carl Steve,USA,,,,2,2,,
Carles Louis-Philippe,USA,1,1,0,0,0,1,0
Carlini Vander,BRA,0,2,0,0,1,0,0
Carlis Deron,BRA,0,2,0,0,1,0,0
Carlo Jean,BRA,0,1,0,0,1,0,0
Carlo-Clauss Don,USA,2,2,0,0,1,0,0
Carlos Alan,BRA,,,,2,3,8,2
Carlos Antonio,BRA,0,2,0,0,0,0,2
Carlos Ed,BRA,0,2,0,0,2,0,0
Carlos Jhonny,BRA,0,2,0,0,0,0,0
Carlos Jose,BRA,0,1,0,0,1,0,0
Carlos Luiz,BRA,0,1,0,0,1,0,0
Carlos Robert,BRA,0,1,0,0,0,0,1
Carlos Rodrigo,BRA,1,8,0,0,4,1,1
Carlos Sidemar,BRA,0,1,0,0,0,0,1
Carlos Uyran,BRA,0,1,0,0,0,0,1
Carlos da Silva Wendres,BRA,3,3,0,1,1,1,1
Carlos Jr. Antonio,BRA,,,,0,1,,
Carlos Ribeiro Antonio,BRA,1,0,0,1,0,0,0
Carlsen Simon,DEN,1,4,0,1,2,0,1
Carlson Ben,DEN,0,1,0,0,0,0,1
Carlson Brandon,DEN,1,1,0,1,0,0,1
Carlson Jeff,DEN,0,1,0,0,0,0,0
Carlson Trevor,DEN,0,3,0,0,1,0,1
Carlsson Erik,SWE,1,1,0,0,0,1,1
Carlsten Jared,SWE,0,1,0,0,1,0,0
Carlton Yuri,SWE,1,1,0,0,1,1,0
Carlyle Spike,USA,,,,6,0,6,0
Carman Tre,USA,0,1,0,0,0,0,1
Carmenatti Anthony,USA,0,2,0,0,0,0,2
Carmont Francis,FRA,,,,6,3,,
Carmouche Liz,USA,,,,7,0,3,2
Carnahan Kendall,USA,1,1,0,0,0,0,0
Carneiro Roan,BRA,,,,2,4,,
Carnelossi Ariane,BRA,,,,9,1,2,1
Carney Kevin,NIR,0,1,0,0,0,0,1
Carney Sam,NIR,0,1,0,0,0,0,1
Carney Todd,NIR,2,7,0,1,3,1,3
Carol Jerome,ENG,1,0,0,0,0,0,0
Carolei Dominic,ENG,,,,,,,
Carolina Ana,ENG,0,1,0,0,0,0,0
Carolina Luana,BRA,8,2,0,2,0,1,1
Caroline Amanda,BRA,0,1,0,0,0,0,0
Carolino Rafael,BRA,0,1,0,0,1,0,0
Caron Tim,USA,7,3,0,5,1,2,1
Carpenter Brieta,USA,0,0,0,0,0,0,0
Carpenter Clayton,USA,5,0,0,2,0,2,0
Carpenter Cody,USA,0,1,0,0,1,0,0
Carpenter Ed,USA,0,3,0,0,1,0,1
Carpenter Tim,USA,9,2,0,1,1,3,0
Carper Jeremy,USA,0,1,0,0,1,0,0
Carpine Eugenio,USA,0,1,0,0,0,0,1
Carr Calib,USA,0,1,0,0,0,0,1
Carr Justin,USA,0,1,0,0,0,0,1
Carr Pat,ENG,1,0,0,1,0,0,0
Carr Peter,ENG,0,1,0,0,0,0,1
Carranza Ryan,ENG,0,1,0,0,1,0,0
Carrasco Carlos,ENG,0,1,0,0,0,0,1
Carrasco Cesar,MEX,0,1,0,0,0,0,0
Carrasco Gabriel,MEX,2,0,0,0,0,0,0
Carrasco Miguel,MEX,0,1,0,0,1,0,0
Carreiro Lizbeth,MEX,0,3,0,0,1,0,1
Carreon Gerald,MEX,0,1,0,0,0,0,1
Carreras Bernat,MEX,0,1,0,0,1,0,0
Carreto Gilbert,MEX,0,1,0,0,1,0,0
Carrier Florian,MEX,0,1,0,0,0,0,1
Carrier Jason,MEX,0,1,0,0,0,0,1
Carrier Kevin,MEX,1,0,0,0,0,0,0
Carriere William,CAN,0,1,0,0,0,0,0
Carrillo Andrew,CAN,0,4,0,0,1,0,3
Carrillo Cody,USA,,,,1,1,0,6
Carrillo Felix Jose,USA,0,1,0,0,1,0,0
Carrillo Frank,USA,,,,4,3,1,0
Carrillo Hector,USA,3,3,0,0,2,2,1
Carrillo Yoandy,USA,0,1,0,0,1,0,0
Carrion Ruben,USA,,,,,,,
Carrizosa Cain,USA,,,,3,1,3,1
Carroll Joey,USA,0,2,0,0,0,0,0
Carroll Patric,USA,0,1,0,0,0,0,1
Carroll Roger,USA,,,,0,4,,
Carron Andrew,USA,1,2,0,1,1,0,0
Carrow Mark,USA,0,1,0,0,0,0,1
Carson Dale,USA,0,2,0,0,0,0,2
Carson Jarad,USA,0,1,0,0,1,0,0
Carson Jeff,USA,0,5,0,0,1,0,4
Carson Joe,USA,0,1,0,0,1,0,0
Carson Jonny,USA,,,,2,0,6,7
Carson Keith,USA,0,5,0,0,3,0,1
Carson Scott,USA,0,2,0,0,2,0,0
Carstens Jeff,USA,0,5,0,0,2,0,3
Cartajena Roldan,USA,0,1,0,0,0,0,1
Cartell Robert,USA,0,1,0,0,0,0,1
Carter Alex,USA,0,6,0,0,1,0,5
Carter Bobby,USA,0,3,0,0,2,0,1
Carter Derrick,USA,0,1,0,0,1,0,0
Carter Hoss,USA,0,1,0,0,0,0,1
Carter Jason,USA,0,1,0,0,1,0,0
Carter Jay,USA,0,2,0,0,0,0,1
Carter Jody,USA,0,1,0,0,1,0,0
Carter Jonathan,USA,0,1,0,0,0,0,1
Carter Josh,USA,0,2,0,0,1,0,1
Carter Larry,USA,,,,,,,
Carter Leonard,USA,0,0,1,0,0,0,0
Carter Lloyd,USA,,,,5,0,0,6
Carter Mark,USA,,,,,,,
Carter Ray,USA,0,2,0,0,0,0,2
Carter Ron,USA,0,3,0,0,1,0,1
Carter Sean,USA,2,3,0,0,0,2,1
Carter Shonie,USA,,,,2,6,0,2
Carter Terick,USA,0,1,0,0,1,0,0
Carter Tyree,USA,0,1,0,0,0,0,1
Carter Wayman,USA,0,8,0,0,2,0,6
Carthon Dexter,USA,0,2,0,0,1,0,1
Cartlidge Ben,USA,,,,,,,
Cartwright Jack,ENG,,,,3,0,5,0
Cartwright Lance,ENG,0,1,0,0,1,0,0
Cartwright Steven,ENG,0,1,0,0,0,0,1
Caruso Antonio,AUS,1,1,0,0,0,0,0
Caruso Davide,ITA,0,1,0,0,1,0,0
Carvahlo Leite Vanderlei,ITA,0,2,0,0,1,0,0
Carvalho Adriano,ITA,0,1,0,0,1,0,0
Carvalho Antonio,CAN,,,,7,3,3,0
Carvalho Bruno,BRA,,,,6,6,5,0
Carvalho Bruno,BRA,,,,5,1,4,3
Carvalho Douglas,BRA,0,1,0,0,0,0,1
Carvalho Erika,BRA,0,1,0,0,1,0,0
Carvalho Flavio,BRA,0,1,0,0,1,0,0
Carvalho James,BRA,0,3,0,0,3,0,0
Carvalho Jaoa,BRA,0,0,0,0,0,0,0
Carvalho Joao,POR,1,2,0,0,1,0,0
Carvalho Jonathan,POR,0,1,0,0,0,0,1
Carvalho Leonardo Alves,POR,0,1,0,0,0,0,1
Carvalho Lorena,BRA,0,1,0,0,1,0,0
Carvalho Nelson,BRA,0,2,0,0,0,0,1
Carvalho Pedro,POR,,,,2,2,6,1
Carvalho Rafael,BRA,,,,,,0,2
Carvalho Rafael,BRA,0,3,0,0,1,0,2
Carvalho Regivaldo,BRA,1,1,0,0,1,1,0
Carvalho Rogerio,BRA,0,1,0,0,1,0,0
Carvalho Sostines,BRA,0,1,0,0,0,0,1
Carvalho Tiago,BRA,0,1,0,0,1,0,0
Carvalho Vinicius,BRA,0,1,0,0,1,0,0
Carvalho Wallyson,BRA,1,2,0,1,0,0,1
Carvalho Alves Douglas,BRA,0,2,0,0,0,0,2
Carvalho de Souza Luana Carolina,BRA,0,1,0,0,0,0,0
Carvalho dos Santos Janio,BRA,0,1,0,0,1,0,0
Carvalho Jr. Francisco Diniz,BRA,0,1,0,0,0,0,1
Carvalho Muller Leonardo,BRA,0,2,0,0,1,0,1
Carvalho Santos Sheila,BRA,0,1,0,0,0,0,1
Carver Kyle,BRA,0,1,0,0,0,0,1
Carwin Shane,USA,,,,8,0,4,1
Casanova Maria,USA,3,6,1,0,1,2,1
Casanova Vitor,BRA,0,1,0,0,1,0,0
Casares Mario,BRA,0,4,0,0,1,0,3
Casarez Bronson,USA,0,1,0,0,0,0,0
Casarez Thomas,USA,0,1,0,0,0,0,0
Casas Edgar,MEX,0,0,1,0,0,0,0
Case Andre,MEX,0,0,0,0,0,0,0
Case Jen,MEX,2,0,0,0,0,2,0
Case Johnny,USA,,,,,,4,2
Case Kayle,USA,0,1,0,0,0,0,1
Casey Cortney,USA,,,,3,0,4,2
Casey Dexter,USA,0,1,0,0,0,0,1
Casey Kevin,USA,9,6,2,3,6,3,0
Casey Kevin,USA,0,1,0,0,1,0,0
Casey Pat,USA,6,4,0,2,2,1,1
Casey Scott,USA,1,3,0,1,0,0,3
Casey Shannon,USA,0,1,0,0,0,0,1
Cash Brandon,USA,2,3,0,1,1,1,2
Casias Ray,USA,0,1,0,0,0,0,1
Casillas Bruno,USA,0,1,0,0,0,0,1
Casillas Gabriel,USA,0,2,0,0,0,0,2
Casillas Julio,USA,0,1,0,0,0,0,1
Casilli Salvatore,USA,0,1,0,0,0,0,1
Casimir Bendy,USA,4,8,1,0,1,2,2
Casimir Katie,USA,0,1,0,0,1,0,0
Casimiro Jonathan,USA,0,1,0,0,1,0,0
Casio Matt,USA,0,1,0,0,0,0,1
Caslow Lester,USA,1,6,0,0,0,0,3
Cason Dwayne,USA,1,1,0,1,0,0,1
Cason Joe,USA,9,1,0,7,1,2,0
Cass Cory,USA,1,1,0,0,0,1,1
Cassata Aldric,USA,0,2,0,0,2,0,0
Cassela Kiko,USA,0,1,0,0,1,0,0
Cassell Daniel,USA,0,1,0,0,0,0,1
Cassella Carmen,USA,0,1,0,0,0,0,1
Cassero Marcello,USA,1,1,0,1,0,0,0
Cassner Lewis,USA,0,1,0,0,0,0,0
Cassol Heath,USA,0,1,0,0,1,0,0
Castaldelli Filho Edgar,USA,1,2,0,0,2,0,0
Castaneda George,USA,0,1,0,0,0,0,1
Castaneda John,USA,,,,8,1,5,0
Castaneda Marcelo,USA,0,1,0,0,0,0,0
Castaneda Pedro,USA,0,1,0,0,0,0,1
Castaneda Ray,USA,0,1,0,0,1,0,0
Castanho de Freitas Cassiano Ricardo,USA,3,5,0,0,5,1,0
Casteel Michael,USA,0,3,0,0,2,0,1
Castegnaro Baptiste,USA,0,1,0,0,0,0,1
Castell Mike,USA,0,1,0,0,1,0,0
Castellanos Alayn,USA,0,1,0,0,0,0,0
Castellanos Chantalle,USA,0,1,0,0,1,0,0
Castile Eric,USA,3,2,0,1,0,2,1
Castilhos Aleczander,BRA,0,1,0,0,0,0,1
Castillo Anthony,BRA,0,1,0,0,0,0,1
Castillo Antonio,BRA,0,1,0,0,1,0,0
Castillo Arnoldo,MEX,0,1,0,0,0,0,1
Castillo Brian,USA,0,3,0,0,1,0,1
Castillo Cody,USA,0,2,0,0,1,0,1
Castillo Danny,USA,,,,6,3,4,2
Castillo David,USA,,,,6,2,9,4
Castillo Edgar,USA,0,1,0,0,1,0,0
Castillo Geralbert,USA,0,1,0,0,0,0,0
Castillo Gil,USA,2,3,0,0,2,0,0
Castillo Gloria,ARG,0,1,0,0,0,0,0
Castillo Ivan,MEX,0,7,0,0,2,0,4
Castillo Jenna,MEX,1,0,0,1,0,0,0
Castillo Jeremiah,MEX,0,9,0,0,2,0,7
Castillo Jiar,MEX,0,1,0,0,0,0,0
Castillo Mauricio,MEX,0,1,0,0,1,0,0
Castillo Mike,MEX,0,1,0,0,1,0,0
Castillo Omar,MEX,0,1,0,0,0,0,1
Castillo Raul,MEX,3,1,0,1,0,1,0
