Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Vom Baur Cory,USA,1,1,0,0,0,0,1
VomBaur Ben,USA,1,1,0,0,0,0,1
Vombaur Cory,USA,1,1,0,0,0,1,1
Von Flue Jason,USA,2,6,1,0,3,2,2
von Plettenberg Livia,AUT,2,1,0,1,0,0,0
Voorn Milco,AUT,2,3,0,0,1,2,2
Vorano Chris,AUT,0,2,0,0,0,0,2
Vorgeas Mark,AUT,0,1,1,0,0,0,1
Vorobyov Robert,AUT,0,1,0,0,0,0,1
Voth Tyler,AUT,1,0,0,0,0,1,0
Vovchanchyn Igor,UKR,,,,,,2,2
Voytehovich Vasiliy,RUS,0,1,0,0,0,0,1
Voznyuk Alexander,RUS,0,1,0,0,0,0,1
Voznyuk Tetyana,RUS,0,2,0,0,0,0,1
Vrajolli Shtegu,GER,1,0,0,0,0,1,0
Vranceanu Ion,ROM,0,3,0,0,0,0,0
Vrbanovic Jerry,ROM,0,2,1,0,1,0,0
Vrbic Milan,ROM,0,1,0,0,1,0,0
Vrbinc Primoz,ROM,0,1,0,0,1,0,0
Vrij Dick,HOL,0,1,0,0,0,0,0
Vu Thanh,HOL,0,2,0,0,1,0,1
Vuapi Christian,HOL,0,1,0,0,0,0,1
Vucenic Jordan,HOL,8,1,0,2,0,1,0
Vucick Bill,HOL,1,2,0,0,2,1,0
Vuckovic Vladimir,HOL,0,1,0,0,0,0,1
Vuittonet Kino,HOL,0,1,0,0,1,0,0
Vujic Filip,HOL,0,1,0,0,1,0,0
Vujnovic Stjepan,HOL,1,0,0,0,0,1,0
Vukic Slobodan,HOL,0,3,0,0,3,0,0
Vuori Vesa,HOL,0,1,0,0,1,0,0
Vusalov Mamed,HOL,0,1,0,0,0,0,1
Vyatokha Evgeniy,HOL,1,1,0,1,0,0,1
Vyazigin Anton,RUS,,,,7,1,1,1
Vygovsky Denis,RUS,0,1,0,0,1,0,0
