Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Oborotov Arnold,ENG,0.0,0.0,0.0,0.0,1.0
Obregon Javier,ENG,0.0,0.0,3.0,0.0,4.0
Obutobe Baygon,ENG,0.0,0.0,1.0,0.0,0.0
Ocampo Jamar,ENG,0.0,0.0,1.0,0.0,0.0
Ocampo Javier,ENG,0.0,0.0,0.0,0.0,1.0
Ocampo Nelson,ENG,0.0,0.0,2.0,0.0,0.0
Ocampos Aldo,ENG,0.0,0.0,1.0,0.0,0.0
Ocasio Brandon,ENG,0.0,0.0,1.0,0.0,1.0
Occena Leo,ENG,0.0,0.0,1.0,0.0,0.0
Ochi Haruo,JPN,0.0,1.0,0.0,0.0,0.0
Ochoa Carlos,JPN,0.0,0.0,0.0,0.0,1.0
Ochoa Hector,JPN,0.0,0.0,0.0,0.0,0.0
Ochoa Castro Carlos Ernesto,USA,0.0,0.0,0.0,0.0,1.0
Ochtabinski Marcin,POL,0.0,0.0,0.0,0.0,1.0
Ockerman Brent,USA,0.0,0.0,1.0,0.0,0.0
Ocon Christian,USA,0.0,1.0,0.0,1.0,0.0
Octavio Josemar,USA,0.0,0.0,0.0,0.0,1.0
Oda Tenkei,USA,0.0,1.0,1.0,0.0,0.0
Odagiri Isamu,JPN,0.0,0.0,0.0,0.0,0.0
Odakura Nobuo,JPN,0.0,0.0,1.0,0.0,0.0
Odawara Fuminao,JPN,0.0,0.0,1.0,0.0,0.0
Oden Toby,JPN,0.0,0.0,0.0,0.0,0.0
Odilbekov Artur,JPN,0.0,0.0,0.0,0.0,1.0
Odilov Faridun,TJK,0.0,0.0,1.0,0.0,0.0
Odinaev Shafkat,UZB,0.0,0.0,1.0,0.0,0.0
Odintsov Mikhail,BLR,0.0,6.0,0.0,4.0,1.0
Odle David,BLR,0.0,0.0,0.0,0.0,1.0
Odnorog Evgeniy,BLR,0.0,0.0,0.0,0.0,0.0
Odom Brandon,USA,0.0,0.0,2.0,0.0,0.0
Odom Josh,USA,0.0,0.0,0.0,0.0,1.0
Odoms Richard,USA,0.0,5.0,2.0,2.0,0.0
Odomusu Tunde,USA,0.0,0.0,0.0,0.0,2.0
Odquina Edward,USA,0.0,0.0,0.0,0.0,2.0
Odum Brad,USA,0.0,0.0,0.0,0.0,0.0
Oduwole Yemi,USA,0.0,0.0,1.0,1.0,0.0
Oduyingho Tundee,USA,0.0,0.0,0.0,0.0,1.0
Odzimkowski Albert,POL,0.0,1.0,1.0,0.0,2.0
Oehlers Marsharl,POL,0.0,0.0,1.0,0.0,0.0
Oetelaar Andre Van Den,POL,0.0,0.0,0.0,0.0,1.0
Oezdemir Volkan,SUI,0.0,0.0,0.0,1.0,2.0
Oezyildirim Mert,SUI,0.0,0.0,1.0,0.0,0.0
Offield Kelly,SUI,0.0,0.0,1.0,0.0,1.0
Ofiu Joshua,SUI,0.0,0.0,1.0,0.0,0.0
Ofken John,SUI,0.0,0.0,1.0,0.0,0.0
Oganesyan Robert,GRE,0.0,0.0,0.0,0.0,1.0
Oganov Erik,GRE,0.0,0.0,1.0,1.0,1.0
Oganyan Levon,GRE,0.0,0.0,1.0,0.0,0.0
Oganyan Zograb,UKR,0.0,0.0,0.0,0.0,1.0
Ogar Vadim,RUS,0.0,0.0,2.0,4.0,1.0
Ogawa Munetaka,RUS,0.0,0.0,1.0,0.0,0.0
Ogawa Naoya,RUS,0.0,1.0,0.0,3.0,3.0
Ogdahl Lori,RUS,0.0,0.0,1.0,0.0,0.0
Ogden Chris,RUS,0.0,0.0,1.0,0.0,0.0
Ogden Rick,RUS,0.0,0.0,1.0,0.0,1.0
Ogden Trey,USA,0.0,0.0,0.0,0.0,0.0
Ogikubo Yusuke,JPN,0.0,0.0,0.0,0.0,0.0
Ogle Andy,ENG,0.0,2.0,1.0,3.0,2.0
Oglesby Barry,ENG,0.0,0.0,0.0,0.0,1.0
Ognyanov Georgi,ENG,0.0,0.0,0.0,0.0,0.0
Ogo John,ENG,0.0,0.0,1.0,0.0,0.0
Ogo Jordan,ENG,0.0,0.0,0.0,0.0,1.0
Ogorodniy Andrei,ENG,0.0,0.0,1.0,0.0,1.0
Ogrodnik Joanna,ENG,0.0,0.0,1.0,0.0,0.0
Ogura Takuya,ENG,0.0,0.0,0.0,0.0,1.0
Ogurtsov Evgeny,BLR,0.0,0.0,0.0,0.0,1.0
Oh Chang Min,BLR,0.0,0.0,0.0,0.0,0.0
Oh In Suk,BLR,0.0,0.0,0.0,0.0,1.0
Oh Jae Sung,BLR,0.0,0.0,0.0,0.0,0.0
Oh Kwon Sik,BLR,0.0,0.0,1.0,0.0,0.0
Oh Tae Seok,BLR,0.0,0.0,1.0,0.0,0.0
Ohany Fabio,BRA,0.0,0.0,1.0,0.0,0.0
Ohara Hajime,BRA,0.0,0.0,0.0,0.0,1.0
Ohara Juri,JPN,0.0,0.0,1.0,0.0,1.0
Ohara Michiyoshi,JPN,0.0,0.0,0.0,0.0,0.0
Oher Jeffery,JPN,0.0,0.0,1.0,0.0,0.0
Ohia Eddie,JPN,0.0,0.0,1.0,0.0,0.0
Ohlsson Anders,JPN,0.0,0.0,0.0,0.0,0.0
Ohori Ryuji,JPN,0.0,0.0,1.0,0.0,1.0
Oi Yoichi,JPN,0.0,0.0,1.0,0.0,0.0
Oiler George,USA,0.0,0.0,1.0,0.0,1.0
Oishi Koji,JPN,0.0,8.0,3.0,0.0,1.0
Oishi Masahiro,JPN,0.0,0.0,1.0,0.0,2.0
Ojaghi Hossein,JPN,0.0,0.0,0.0,0.0,1.0
Ojeda Luis,JPN,0.0,0.0,0.0,0.0,1.0
Ojugbana Leslee,JPN,0.0,0.0,0.0,0.0,2.0
Ok Rae Yoon,JPN,0.0,4.0,1.0,1.0,0.0
Okabayashi Akira,JPN,0.0,0.0,0.0,0.0,0.0
Okada Akira,JPN,1.0,0.0,1.0,0.0,0.0
Okada Kasuchina,JPN,0.0,0.0,0.0,0.0,1.0
Okada Kimie,JPN,0.0,0.0,0.0,0.0,1.0
Okada Komei,JPN,0.0,0.0,3.0,0.0,1.0
Okada Madoka,JPN,0.0,0.0,0.0,0.0,1.0
Okada Mitsuhiro,JPN,0.0,0.0,1.0,0.0,0.0
Okada Ryo,JPN,0.0,0.0,0.0,0.0,1.0
Okada Takayuki,JPN,0.0,0.0,0.0,0.0,1.0
Okada Takeshi,JPN,0.0,0.0,0.0,0.0,0.0
Okaki Naomi,JPN,0.0,0.0,0.0,0.0,0.0
Okami Yushin,JPN,0.0,0.0,0.0,5.0,1.0
Okamoto Hirotoshi,JPN,0.0,0.0,0.0,0.0,0.0
Okano Yuki,JPN,0.0,0.0,1.0,0.0,2.0
Okanovich JJ,USA,0.0,0.0,1.0,4.0,1.0
Okazaki Koetsu,JPN,0.0,3.0,0.0,1.0,1.0
Okazawa Kota,JPN,0.0,0.0,3.0,0.0,1.0
Okewole Damien,JPN,0.0,0.0,0.0,0.0,1.0
Okimura Dai,JPN,0.0,0.0,0.0,0.0,1.0
Okninski Adam,POL,0.0,0.0,1.0,0.0,0.0
Okochi Mamoru,POL,0.0,0.0,0.0,0.0,0.0
Okochi Takayuki,JPN,0.0,0.0,1.0,0.0,0.0
Okonski Pawel,POL,0.0,0.0,1.0,0.0,0.0
Okorie Anthony,POL,0.0,0.0,1.0,0.0,0.0
Okorie Manny,POL,0.0,0.0,0.0,0.0,1.0
Okpoko Bentley,POL,0.0,0.0,1.0,0.0,0.0
Okras Sandor,HUN,0.0,0.0,0.0,0.0,0.0
Okubo Kazuki,HUN,0.0,0.0,2.0,1.0,0.0
Okuda Masakatsu,HUN,0.0,0.0,1.0,0.0,0.0
Okude Masayuki,HUN,1.0,0.0,2.0,1.0,1.0
Okumura Yuka,HUN,0.0,0.0,0.0,0.0,1.0
Okunnu O'Icebox,ENG,0.0,0.0,0.0,1.0,0.0
Okuno Taisuke,JPN,1.0,2.0,1.0,0.0,0.0
Olazabal Hector,JPN,0.0,0.0,1.0,0.0,0.0
Olchawa Sebastian,JPN,0.0,0.0,0.0,0.0,1.0
Olea Jorge,JPN,0.0,0.0,1.0,0.0,0.0
Oleinik Aleksei,RUS,0.0,8.0,9.0,0.0,0.0
Oleinik Alexey,UKR,0.0,0.0,2.0,0.0,1.0
Oleinik Andrey,UKR,0.0,0.0,0.0,0.0,1.0
Olejniczak Daniel,UKR,0.0,0.0,1.0,0.0,1.0
Olejnik Lukas,UKR,0.0,0.0,0.0,0.0,2.0
Oleksiejczuk Michal,POL,0.0,0.0,0.0,1.0,3.0
Oleksii Egor,RUS,0.0,0.0,0.0,0.0,0.0
Olenichev Oleg,RUS,0.0,2.0,2.0,4.0,0.0
Olesen John,RUS,1.0,0.0,0.0,0.0,0.0
Olgertpeposhi Mustafa,TUR,0.0,0.0,1.0,0.0,0.0
Oligo Dylan,TUR,0.0,0.0,0.0,0.0,1.0
Olimov Davlat,TUR,0.0,0.0,1.0,0.0,0.0
Olimshoev Asror,TUR,0.0,0.0,1.0,0.0,0.0
Oliney Hildred,TUR,0.0,0.0,0.0,0.0,2.0
Oliva David,TUR,0.0,0.0,0.0,0.0,0.0
Olivar Jon,PHI,0.0,0.0,0.0,0.0,1.0
Oliveira Alex,BRA,0.0,0.0,1.0,0.0,1.0
Oliveira Alex,BRA,0.0,0.0,0.0,5.0,6.0
Oliveira Alexandre,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Andre,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Arthur,BRA,1.0,0.0,0.0,0.0,0.0
Oliveira Bruno,BRA,0.0,6.0,2.0,1.0,1.0
Oliveira Carlos David,BRA,0.0,0.0,1.0,1.0,0.0
Oliveira Charles,BRA,0.0,9.0,4.0,0.0,0.0
Oliveira Conce,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Daniel,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Diogo,BRA,0.0,0.0,1.0,0.0,1.0
Oliveira Ednaldo,BRA,0.0,8.0,0.0,2.0,4.0
Oliveira Elves,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Emanuel,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Evandro,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Fabio,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Fabricio,BRA,0.0,0.0,0.0,0.0,3.0
Oliveira Felipe,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Geronimo,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Grimaldo,BRA,1.0,0.0,0.0,0.0,0.0
Oliveira Henrique,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Herison,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Igor,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Jairon,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Jefferson,BRA,0.0,0.0,1.0,0.0,1.0
Oliveira Jeronimo,BRA,0.0,0.0,0.0,0.0,2.0
Oliveira Joao,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Jorge,BRA,1.0,0.0,1.0,1.0,0.0
Oliveira Kona,USA,0.0,1.0,1.0,0.0,1.0
Oliveira Kyle,USA,0.0,0.0,1.0,0.0,0.0
Oliveira LIndeclecio,USA,0.0,0.0,0.0,0.0,1.0
Oliveira Luan Mendes,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Luciano,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Marcel,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Marcia,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Marcos,BRA,0.0,0.0,2.0,0.0,1.0
Oliveira Maria,BRA,0.0,7.0,1.0,1.0,2.0
Oliveira Mariana,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Michelle,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Morgana,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Nathan,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Nicolas,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Paulo,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Paulo Cesar,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Paulo Ricardo,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Rafaello,BRA,0.0,4.0,4.0,5.0,2.0
Oliveira Rodrigo,BRA,0.0,1.0,0.0,0.0,0.0
Oliveira Saimon,BRA,0.0,5.0,0.0,0.0,0.0
Oliveira Sidney,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Thiago,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Valmir,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Vanderson,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Waldson,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Wallace,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Wendell,BRA,0.0,0.0,0.0,3.0,4.0
Oliveira Wendell,BRA,0.0,1.0,1.0,0.0,0.0
Oliveira William,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira Alaja Edna,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira de Almeida Deivi Daniel,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira de Melo Luis Leonardo,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira do Nascimento Mirelle,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Dornella Felipe,BRA,0.0,0.0,1.0,0.0,0.0
Oliveira dos Santos Bruno,BRA,0.0,1.0,0.0,0.0,0.0
Oliveira dos Santos Carlisson Diego,BRA,0.0,0.0,0.0,0.0,2.0
Oliveira dos Santos Felipe,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Fontes Araujo Denis,BRA,0.0,0.0,1.0,0.0,1.0
Oliveira Pininga Atila,BRA,0.0,0.0,0.0,0.0,0.0
Oliveira Ribeiro Leticia,BRA,0.0,0.0,0.0,0.0,1.0
Oliveira Silva Ronaldo,BRA,0.0,0.0,0.0,0.0,0.0
Oliver Adam,BRA,0.0,0.0,0.0,0.0,1.0
Oliver Alex,AUS,0.0,0.0,0.0,0.0,1.0
Oliver Dominick,AUS,0.0,1.0,0.0,0.0,0.0
Oliver Donny,AUS,0.0,0.0,0.0,0.0,1.0
Oliver Gasper,AUS,0.0,0.0,0.0,0.0,0.0
Oliver Jay,ENG,0.0,0.0,1.0,0.0,1.0
Oliver Kevin,ENG,0.0,0.0,0.0,0.0,0.0
Oliver Nathan,ENG,0.0,0.0,0.0,0.0,0.0
Oliver Roque,ENG,0.0,0.0,0.0,0.0,2.0
Oliver Stephen,ENG,0.0,0.0,1.0,0.0,0.0
Olivera Federico,USA,0.0,0.0,1.0,0.0,0.0
Olivera Francisco,USA,0.0,0.0,0.0,0.0,1.0
Olivera Marcello,USA,0.0,0.0,0.0,0.0,0.0
Olivia David,USA,0.0,0.0,0.0,0.0,0.0
Olivier Robbie,ENG,0.0,1.0,0.0,2.0,0.0
Olivieri Felipe,BRA,0.0,0.0,0.0,4.0,1.0
Oliynyk Oleksiy,RUS,0.0,0.0,0.0,0.0,0.0
Ollison Trevor,RUS,0.0,0.0,0.0,0.0,1.0
Olmos Ray,RUS,0.0,0.0,1.0,0.0,0.0
Olmstead Chad,RUS,0.0,0.0,1.0,0.0,0.0
Olney Michelle,RUS,0.0,0.0,0.0,0.0,0.0
Ologun Andy,RUS,0.0,1.0,0.0,0.0,1.0
Ologun Bobby,NGR,0.0,0.0,1.0,0.0,0.0
Olokhanov Shamil,RUS,0.0,0.0,1.0,0.0,0.0
Olsen Brandon,RUS,0.0,0.0,0.0,0.0,5.0
Olsen Brian,RUS,0.0,0.0,0.0,1.0,0.0
Olsen Eric,RUS,0.0,0.0,1.0,0.0,0.0
Olsen Kyle,RUS,0.0,0.0,2.0,2.0,4.0
Olsen Shana,RUS,0.0,0.0,1.0,0.0,0.0
Olsim Jennifer,PHI,0.0,0.0,0.0,0.0,0.0
Olson Brandon,PHI,0.0,0.0,1.0,1.0,0.0
Olson Cameron,USA,0.0,1.0,2.0,4.0,0.0
Olson Casey,USA,0.0,2.0,1.0,2.0,1.0
Olson Dennis,USA,0.0,1.0,6.0,9.0,3.0
Olson Garrett,USA,0.0,0.0,2.0,0.0,3.0
Olson Michael,USA,0.0,0.0,1.0,0.0,0.0
Olson Otto,USA,0.0,0.0,1.0,0.0,0.0
Olson Ricky,USA,0.0,0.0,0.0,0.0,0.0
Olszewski Damian,USA,0.0,0.0,0.0,0.0,0.0
Olujic Goran,USA,0.0,0.0,0.0,0.0,1.0
Omana Joseph,USA,0.0,1.0,0.0,0.0,0.0
Omanski Grzegorz,POL,0.0,0.0,0.0,0.0,0.0
Omanz Jomanz,POL,0.0,0.0,1.0,0.0,0.0
Omar Mohamed,POL,0.0,0.0,0.0,0.0,0.0
Omar-Ogly Rustam,POL,0.0,0.0,0.0,0.0,1.0
Omargadzhiev Gadzhi,RUS,0.0,8.0,0.0,3.0,0.0
Omarov Arsen,RUS,0.0,0.0,0.0,1.0,0.0
Omarov Dzhamal,RUS,0.0,0.0,0.0,0.0,1.0
Omarov Gadzhimurad,RUS,0.0,0.0,1.0,0.0,0.0
Omarov Guseyn,RUS,0.0,0.0,1.0,0.0,0.0
Omarov Kurban,RUS,0.0,4.0,0.0,1.0,1.0
Omarov Magomedrasul,RUS,0.0,0.0,0.0,0.0,2.0
Omarov Zalimbek,RUS,1.0,0.0,1.0,0.0,0.0
Omarsson Bjarki,RUS,0.0,0.0,0.0,0.0,0.0
Omaruly Janibek,KGZ,0.0,0.0,0.0,0.0,1.0
Omatsu Ken,KGZ,0.0,0.0,0.0,0.0,2.0
Omen Jake,KGZ,0.0,0.0,1.0,0.0,0.0
Omer Alan,KGZ,0.0,9.0,0.0,0.0,0.0
Omer Shane,KGZ,0.0,1.0,0.0,0.0,0.0
Omic Advin,KGZ,0.0,0.0,1.0,0.0,1.0
Omielanczuk Daniel,POL,0.0,4.0,0.0,0.0,0.0
Omigawa Michihiro,JPN,0.0,4.0,2.0,2.0,0.0
Omori Kenta,JPN,0.0,0.0,0.0,0.0,1.0
Omoyele Bola,ENG,0.0,6.0,3.0,1.0,1.0
Omrani Milad,ENG,0.0,0.0,1.0,0.0,0.0
Omura Akira,JPN,0.0,0.0,0.0,0.0,1.0
Omuro Naoko,JPN,1.0,0.0,0.0,0.0,1.0
Omurzakov Erbolot,JPN,0.0,0.0,1.0,0.0,0.0
Onama David,JPN,0.0,5.0,0.0,3.0,0.0
Onda Gotoku,JPN,0.0,0.0,0.0,0.0,0.0
Ondar Renat,JPN,0.0,0.0,0.0,0.0,0.0
Ondrus Petr,CZE,0.0,0.0,1.0,0.0,2.0
Onikienko Nikolai,CZE,0.0,1.0,0.0,0.0,2.0
Onishchenko Vitali,CZE,0.0,0.0,0.0,0.0,1.0
Onishi Hiroto,JPN,0.0,0.0,0.0,0.0,1.0
Onishi Noboru,JPN,0.0,0.0,1.0,0.0,0.0
Onlewski Billy,JPN,0.0,0.0,0.0,0.0,1.0
Ono Shoma,JPN,0.0,0.0,0.0,0.0,1.0
Ono Takayoshi,JPN,0.0,0.0,0.0,0.0,0.0
Ono Yuichiro,JPN,0.0,0.0,1.0,0.0,0.0
Onojima Kota,JPN,0.0,0.0,0.0,0.0,0.0
Ontiveros Alfredo,MEX,0.0,0.0,0.0,0.0,0.0
Ontiveros Charlie,USA,0.0,4.0,7.0,2.0,1.0
Onwardi Joshua,USA,0.0,0.0,1.0,0.0,0.0
Onyenegecha Chibwikem,USA,0.0,4.0,0.0,0.0,0.0
Onzuka Mike,USA,0.0,0.0,0.0,0.0,0.0
Ooi May,SIN,0.0,2.0,0.0,1.0,0.0
Ooton Donald,SIN,0.0,0.0,0.0,0.0,1.0
Opanasenko Vladimir,SIN,0.0,0.0,1.0,0.0,0.0
Oparin Vitaly,SIN,0.0,0.0,2.0,0.0,1.0
Opfar John,SIN,0.0,0.0,0.0,0.0,1.0
Ophoff Aaron,SIN,0.0,0.0,0.0,0.0,1.0
Opie Fraser,SIN,0.0,1.0,0.0,0.0,1.0
Opperman Michiel,RSA,0.0,0.0,0.0,0.0,0.0
Oquendo Mauricio,RSA,0.0,0.0,0.0,0.0,0.0
Orais Rodel,RSA,0.0,0.0,0.0,0.0,1.0
Orbocea Robert,ROM,0.0,0.0,1.0,0.0,0.0
Ord Luke,ROM,0.0,0.0,1.0,0.0,0.0
Ordonez Gilber,ROM,0.0,0.0,0.0,0.0,2.0
Orduhan Koksal,ROM,0.0,0.0,1.0,0.0,0.0
Ordza Roberto,ROM,0.0,0.0,0.0,0.0,1.0
Orellana Angel,ROM,0.0,0.0,1.0,0.0,0.0
Orellana Priscilla,ROM,0.0,0.0,1.0,0.0,0.0
Orellano Alberto,COL,0.0,0.0,1.0,1.0,1.0
Orfani Nabil,COL,0.0,0.0,0.0,0.0,1.0
Orgulho Junior,COL,0.0,1.0,1.0,0.0,0.0
Orieze Jeff,COL,0.0,0.0,1.0,0.0,0.0
Orischak Vadim,COL,0.0,0.0,0.0,0.0,2.0
Oristanio Vitor,BRA,0.0,0.0,1.0,0.0,0.0
Oriza Sarah,BRA,0.0,0.0,1.0,0.0,2.0
Orkowski Michal,POL,0.0,0.0,2.0,0.0,0.0
Orlov Yevgeny,POL,0.0,0.0,1.0,0.0,0.0
Orlowski Wojciech,POL,0.0,1.0,1.0,0.0,1.0
Ormsby Shawna,POL,0.0,0.0,1.0,0.0,0.0
Oropeza Rigo,POL,0.0,2.0,2.0,1.0,0.0
Oropeza Sam,USA,0.0,6.0,0.0,5.0,2.0
Oroz Eban,USA,0.0,0.0,1.0,0.0,1.0
Orozco Saray,MEX,0.0,0.0,0.0,0.0,1.0
Orr Amberlynn,MEX,0.0,0.0,1.0,0.0,0.0
Orr Frankie,USA,0.0,0.0,0.0,0.0,1.0
Orr John,USA,0.0,2.0,1.0,0.0,1.0
Orr Reggie,USA,0.0,0.0,1.0,0.0,2.0
Orrand Nate,USA,0.0,0.0,0.0,1.0,0.0
Orrey Joe,USA,0.0,0.0,0.0,0.0,2.0
Orrison Cody,USA,0.0,0.0,0.0,0.0,0.0
Orriss Carl,USA,0.0,0.0,0.0,0.0,0.0
Orsini Yari,USA,0.0,0.0,1.0,0.0,0.0
Orsolic Dejan,USA,0.0,0.0,0.0,0.0,1.0
Orsoto Joel Dona,USA,0.0,0.0,1.0,0.0,0.0
Orta Jesse,USA,0.0,0.0,2.0,0.0,1.0
Ortega Adolfo,USA,0.0,0.0,0.0,0.0,1.0
Ortega Adrian,USA,0.0,0.0,1.0,0.0,0.0
Ortega Brian,USA,0.0,3.0,1.0,7.0,0.0
Ortega Carlos,USA,0.0,0.0,0.0,0.0,0.0
Ortega Christopher,USA,0.0,0.0,1.0,0.0,3.0
Ortega Fidel,USA,0.0,0.0,0.0,0.0,0.0
Ortega Houston,USA,0.0,0.0,2.0,0.0,0.0
Ortega James,USA,0.0,0.0,1.0,0.0,0.0
Ortega Jonathan,ARG,0.0,0.0,1.0,0.0,0.0
Ortega Jonathan,ARG,0.0,0.0,0.0,0.0,0.0
Ortega Julian,ARG,0.0,0.0,0.0,0.0,0.0
Ortega Mike,USA,0.0,0.0,1.0,0.0,1.0
Ortega Olga,USA,0.0,0.0,0.0,0.0,1.0
