Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Rakhimova Shahzoda,UZB,0,1,0,0,0,0,0
Rakhman Uulu Asylbek,UZB,0,1,0,0,0,0,0
Rakhmatillaev Mustafa,UZB,0,1,0,0,0,0,0
Rakhmatulloyev Umed,UZB,0,1,0,0,1,0,0
Rakhmonkulov Ruslan,UZB,0,1,0,0,1,0,0
Rakhmonov Osimkhon,UZB,0,1,0,0,1,0,0
Rakhmonov Shavkat,KAZ,,,,7,0,7,0
Rakhmonov Valisher,KAZ,0,1,0,0,0,0,1
Rakic Aleksandar,AUT,,,,9,0,1,1
Rakoczy Jessica,CAN,2,5,0,1,2,0,1
Rakowski Piotr,CAN,0,0,1,0,0,0,0
Rall Shawn,USA,0,1,0,0,0,0,1
Ralph Paula,USA,0,1,0,0,1,0,0
Ralphaela Thais,BRA,0,1,0,0,1,0,0
Ralston Ricco,USA,0,3,0,0,2,0,1
Ram Chris,USA,0,1,0,0,0,0,1
Rama Smealinho,ALB,,,,7,3,3,1
Ramage Jeremy,ALB,0,1,0,0,1,0,0
Ramage Josh,ENG,1,1,0,0,0,1,1
Ramalho Josenildo,ENG,0,2,0,0,1,0,0
Ramani Liridon,ENG,0,1,0,0,0,0,0
Ramarho Josenildo,ENG,0,1,0,0,0,0,1
Ramazanov Gadzhi,ENG,0,1,0,0,1,0,0
Ramazanov Murad,ENG,,,,4,0,3,0
Ramazanov Nizamuddin,ENG,0,1,0,0,0,0,1
Ramazanov Ramazan,ENG,1,0,0,1,0,0,0
Ramberg Cameron,ENG,1,2,0,1,0,0,1
Ramdedovic Edvin,ENG,0,1,0,0,1,0,0
Ramillien Eric,ENG,0,1,0,0,0,0,1
Ramira David,ENG,0,1,0,0,0,0,0
Ramires David,BRA,1,1,0,1,1,0,0
Ramirez Abraham,BRA,0,1,0,0,1,0,0
Ramirez Alex,BRA,0,1,0,0,0,0,1
Ramirez Alvin,BRA,0,5,0,0,0,0,0
Ramirez Amador,BRA,0,0,0,0,0,0,0
Ramirez Andrew,BRA,0,1,0,0,1,0,0
Ramirez Antonio,BRA,0,3,0,0,2,0,1
Ramirez Art,BRA,0,1,0,0,0,0,1
Ramirez Ben,BRA,,,,,,,
Ramirez Christopher,BRA,0,1,0,0,0,0,1
Ramirez Danny,USA,3,2,0,2,1,0,0
Ramirez David,USA,0,1,0,0,0,0,1
Ramirez Dionisio,USA,7,5,0,3,0,2,1
Ramirez Efren,USA,0,1,0,0,0,0,1
Ramirez Emmanuel,USA,0,2,0,0,0,0,1
Ramirez Eric,USA,0,3,0,0,1,0,1
Ramirez Hector,USA,2,5,1,2,2,0,1
Ramirez John,USA,5,5,0,2,0,3,1
Ramirez Jonathan,USA,0,1,0,0,1,0,0
Ramirez Jorge,USA,0,1,0,0,1,0,0
Ramirez Joseph,USA,0,1,0,0,1,0,0
Ramirez Julio Cesar,USA,0,1,0,0,0,0,1
Ramirez Luis,USA,0,1,0,0,1,0,0
Ramirez Marc,USA,0,2,0,0,0,0,0
Ramirez Matt,USA,0,1,0,0,0,0,1
Ramirez Mitch,USA,1,0,0,1,0,0,0
Ramirez Oscar,USA,0,2,0,0,1,0,0
Ramirez Paola,USA,0,1,0,0,0,0,0
Ramirez Paulina,USA,1,0,0,0,0,0,0
Ramirez Roberto,USA,0,1,0,0,1,0,0
Ramirez Rocky,USA,0,1,0,0,0,0,1
Ramirez Rod,USA,0,1,0,0,1,0,0
Ramirez Steve,USA,1,2,0,1,0,0,2
Ramirez Thomas,USA,0,1,0,0,1,0,0
Ramirez Travis,USA,0,1,0,0,0,0,1
Ramirez Xavier,USA,0,1,0,0,0,0,1
Ramiro Ruiz Castillo,USA,0,0,0,0,0,0,0
Ramm Andrew,USA,4,4,0,0,1,4,0
Ramm Eric,USA,0,1,0,0,0,0,1
Rammel Ian,USA,0,5,0,0,2,0,1
Ramon Eduardo,BRA,0,3,0,0,0,0,2
Ramos Adilson,BRA,0,2,0,0,1,0,1
Ramos Alexandre,BRA,1,2,0,0,2,1,0
Ramos Alexis,BRA,0,1,0,0,0,0,1
Ramos Carla,BRA,0,1,0,0,0,0,1
Ramos Chris,BRA,0,1,0,0,0,0,0
Ramos Dante,BRA,0,1,0,0,0,0,1
Ramos Davi,BRA,,,,1,0,7,0
Ramos Edson,BRA,0,2,0,0,2,0,0
Ramos Elder,BRA,1,4,0,1,2,0,1
Ramos Eliezer,BRA,0,3,0,0,2,0,0
Ramos Elivelton Jose,BRA,0,1,0,0,0,0,0
Ramos Esteban,BRA,0,1,0,0,0,0,0
Ramos Francisco,BRA,0,2,0,0,0,0,2
Ramos Gaston,ARG,0,1,0,0,0,0,1
Ramos Kip,USA,0,2,0,0,1,0,0
Ramos Koa,USA,0,2,0,0,0,0,2
Ramos Luis,USA,0,0,0,0,0,0,0
Ramos Luis,BRA,,,,4,3,4,0
Ramos Marcelo Barbosa,BRA,1,2,0,1,0,0,1
Ramos Mario,BRA,0,2,0,0,1,0,1
Ramos Matheus,BRA,0,2,0,0,1,0,0
Ramos Paul,BRA,0,1,0,0,1,0,0
Ramos Rafael,BRA,,,,,,,
Ramos Raymond,USA,5,4,0,3,0,1,1
Ramos Ricardo,BRA,,,,3,2,7,1
Ramos Vernon,PAN,3,1,0,1,1,2,0
Ramos Vydalia,MEX,0,1,0,0,1,0,0
Ramos Windson,BRA,0,0,0,0,0,0,0
Ramos da Silva Jr. Antonio Jose,BRA,0,1,0,0,1,0,0
Ramos Gudari Arkaitz,BRA,0,1,0,0,0,0,1
Ramsby Andreas,BRA,,,,,,,
Ramsey Eric,USA,0,1,0,0,1,0,0
Ramshaw Jordan,USA,0,1,0,0,1,0,0
Ramírez Iván,USA,,,,,,,
Ramírez Iván,USA,,,,,,,
Rana Kamon,USA,0,1,0,0,1,0,0
Ranchev Boyko,USA,0,1,0,0,0,0,1
Randall CJ,USA,1,1,0,1,1,0,0
Randall DJ,USA,0,1,0,0,1,0,0
Randleman Kevin,USA,,,,5,4,4,8
Randolph Danny,ENG,0,0,1,0,0,0,0
Randolph George,ENG,0,1,0,0,0,0,1
Randolph Rick,ENG,0,3,0,0,1,0,2
Rangamar Derrick,ENG,0,4,0,0,1,0,3
Rangel Matt,ENG,1,0,0,0,0,1,0
Rangel Renato,BRA,1,0,0,0,0,0,0
Ranger Wesley,BRA,0,1,0,0,0,0,1
Rangi Sumit,IND,0,2,0,0,1,0,1
Ranieri de Faria Rodrigo,IND,0,1,0,0,0,0,0
Ranillo Glen,IND,0,1,0,0,1,0,0
Ransbottom Luke,IND,0,1,0,0,0,0,1
Ransom Darryl,IND,,,,,,,
Raou Raou,IND,0,1,0,0,1,0,0
Rapi Donat,CRO,0,1,0,0,1,0,0
Raposa Mark,CRO,0,1,0,0,1,0,0
Raposo Mitch,USA,5,1,0,1,0,2,1
Rapp Morgan,USA,0,1,0,0,1,0,0
Rasal Dipesh,USA,0,1,0,0,0,0,0
Rasberry Josh,USA,0,1,0,0,1,0,0
Rascon Ethien,USA,0,1,0,0,1,0,0
Rashid Aziz,USA,0,1,0,0,1,0,0
Rasmussen Bruce,USA,,,,,,,
Rasmussen Jake,USA,0,1,0,0,0,0,1
Rasmussen Tommy,USA,0,1,0,0,1,0,0
Rasouli David,USA,1,1,0,0,0,0,1
Rasouli Hussain,USA,0,1,0,0,0,0,0
Rassohyna Alyona,UKR,,,,0,0,,
Rastegar Chaba,USA,0,1,0,0,0,0,0
Rasulov Ishkan,USA,0,1,0,0,1,0,0
Rasulov Salimgerey,RUS,1,0,0,0,0,0,0
Rasulov Salimgirey,RUS,4,4,0,2,2,0,0
Raszkiewicz Ryszard,RUS,0,1,0,0,1,0,0
Ratcliff Ed,RUS,4,3,0,3,0,0,2
Ratcliffe Sean,RUS,0,1,0,0,0,0,1
Raticheck Drew,RUS,0,2,0,0,0,0,0
Rau Dan,RUS,0,2,0,0,0,0,2
Rauch Sam,RUS,0,2,0,0,0,0,1
Rauchbach Lars,RUS,0,1,0,0,1,0,0
Raught Kenny,RUS,1,0,0,1,0,0,0
Rave Josh,USA,,,,5,2,9,8
Ravello Oscar,USA,0,1,0,0,1,0,0
Ravenscroft Michael,USA,0,2,0,0,1,0,0
Rawat Krishan,USA,0,0,0,0,0,0,0
Rawiri Beau,USA,0,2,0,0,1,0,1
Rawlings Bec,AUS,8,9,0,1,2,4,1
Rawlings Bec,AUS,0,0,0,0,0,0,0
Ray Courtney,AUS,0,1,0,0,0,0,1
Ray Gideon,AUS,0,9,0,0,3,0,1
Ray Joe,USA,,,,8,0,4,1
Ray Larry,USA,0,1,0,0,0,0,1
Ray Stevie,SCT,,,,6,2,8,4
Ray Tyler,SCT,2,1,0,0,0,1,0
Rayford Kelvin,SCT,0,2,0,0,0,0,1
Rayment Randall,SCT,0,1,0,0,1,0,0
Raymond Daniels,SCT,0,0,0,0,0,0,0
Raymond Keenan,USA,2,5,0,0,3,1,2
Rayside Kenneth,USA,0,1,0,0,1,0,0
Razafiarison Iony,FRA,4,3,0,0,0,2,0
Razak Alhassan Abdul,GHA,,,,,,0,0
Razmus Danielius,GHA,0,1,0,0,0,0,1
Razvadovskij Sergej,LTU,0,1,0,0,0,0,1
Rea Antony,LTU,1,6,0,1,5,0,1
Rea Ricky,LTU,1,1,0,0,1,1,0
Reagan George,LTU,0,1,0,0,1,0,0
Reale Nick,LTU,0,1,0,0,0,0,1
Reardanz Bobby,USA,0,4,0,0,1,0,2
Reasby Terrance,USA,0,1,0,0,1,0,0
Rebecki Mateusz,USA,1,0,0,1,0,0,0
Rebello Greg,USA,,,,,,2,2
Rebello Rafael,USA,1,2,0,0,0,1,0
Reber Ivan,USA,0,1,0,0,0,0,1
Reboli LJ,USA,1,0,0,0,0,1,0
Recchia Nick,USA,0,1,0,0,0,0,1
Reddinger Travis,USA,0,2,0,0,0,0,1
Reddy Nathan,AUS,1,1,0,0,1,0,0
Redegeld Sandra,AUS,0,1,0,0,1,0,0
Redenbaugh Rowland,AUS,1,0,0,1,0,0,0
Redfearn Kyle,AUS,8,6,0,5,3,2,1
Redfern Philip,ENG,0,1,0,0,1,0,0
Redman Fannie,SWE,0,1,0,0,0,0,1
Redmond John,IRL,,,,4,6,2,7
Redmond Paul,IRL,,,,5,3,5,4
Redondo Johnathan,IRL,0,1,0,0,1,0,0
Reece Ashley,ENG,8,2,0,4,0,1,0
Reece Howard,USA,0,2,0,0,0,0,2
Reed Chris,USA,0,1,0,0,0,0,1
Reed Chris,USA,,,,,,,
Reed Chris,USA,0,1,0,0,0,0,1
Reed Dennis,USA,,,,0,2,0,1
Reed Donnis,USA,0,2,0,0,1,0,0
Reed Drew,USA,0,2,0,0,2,0,0
Reed Elise,USA,4,1,0,2,1,0,0
Reed Jason,USA,0,1,0,0,0,0,1
Reed John,USA,0,3,0,0,3,0,0
Reed Josh,WAL,7,5,0,2,2,4,2
Reed Karl,USA,6,2,0,2,0,1,1
Reed Kevin,USA,0,4,0,0,3,0,1
Reed Lamar,USA,0,2,0,0,2,0,0
Reed Mariah,USA,0,2,0,0,0,0,1
Reed Paul,USA,2,8,0,1,2,0,1
Reed Robert,USA,0,1,1,0,1,0,0
Reed Trevor,USA,0,1,0,0,0,0,1
Reed Ward Austin,USA,0,1,0,0,1,0,0
Reedy Chris,USA,1,0,0,0,0,1,0
Reedy John,USA,,,,3,3,5,3
Rees Ben,USA,0,2,0,0,2,0,0
Rees Johnny,USA,0,4,0,0,0,0,4
Reese Aaron,USA,0,1,0,0,0,0,0
Reese J.P.,USA,4,6,0,0,0,1,4
Reese James,USA,1,1,0,1,0,0,1
Reese Stephon,USA,0,1,0,0,1,0,0
Reeser Justin,USA,0,1,0,0,0,0,1
Reeve Ben,USA,0,2,0,0,1,0,1
Reeves Aaron,USA,0,1,0,0,1,0,0
Reeves Cory,USA,0,1,0,0,1,0,0
Reeves Glenn,USA,0,2,0,0,2,0,0
Reeves Patrick,USA,1,4,0,0,3,1,1
Reeves Rick,USA,1,1,0,0,0,0,0
Regal Tom,USA,2,1,0,2,0,0,1
Regan Eric,USA,,,,0,2,0,6
Reger Eli,USA,0,2,0,0,1,0,1
Reger Rick,USA,7,2,0,2,1,4,1
Regier Eduardo,CAN,0,1,0,0,0,0,1
Regini Sara,CAN,0,1,0,0,1,0,0
Regis Rivanio,BRA,0,1,0,0,0,0,0
Regiz Rivanio,BRA,2,4,0,0,1,0,0
Regman Stephen,USA,9,5,0,7,1,1,2
Rego Felipe,BRA,0,1,0,0,0,0,0
Rego Oswaldo,BRA,0,1,0,0,1,0,0
Rehm Scott,BRA,0,1,0,0,1,0,0
Rehman Bobby,BRA,,,,,,,
Reichbach Howard,BRA,,,,,,,
Reicher Jody Lynn,BRA,0,2,0,0,0,0,2
Reid Alex,BRA,0,3,0,0,2,0,0
Reid Chris,BRA,0,1,0,0,0,0,1
Reid Elena,BRA,1,0,0,1,0,0,0
Reid Glen,BRA,0,1,0,0,1,0,0
Reid Kiel,USA,0,1,0,0,0,0,1
Reid Leanne,USA,0,1,0,0,0,0,0
Reid Michael,USA,0,1,0,0,1,0,0
Reid Mike,USA,,,,,,,
Reid Tobias,ENG,0,1,0,0,0,0,0
Reider Skylar,ENG,0,1,0,0,1,0,0
Reilly Crystal,ENG,0,1,0,0,0,0,1
Reimitz Sebastian,ENG,1,0,0,0,0,0,0
Reinders Andre,CZE,1,4,0,0,3,0,0
Reiner Chad,CZE,4,9,0,0,5,3,3
Reinhardt Jason,USA,,,,3,1,,
Reis Adailton,USA,1,0,0,0,0,0,0
Reis Biafra,USA,0,1,0,0,0,0,1
Reis Bianca,USA,0,1,0,0,0,0,1
Reis Bruce,USA,0,2,0,0,1,0,1
Reis Daniel,BRA,1,0,0,0,0,0,0
Reis Diego,BRA,0,1,0,0,0,0,1
Reis Elton,BRA,0,1,0,0,1,0,0
Reis Mauricio,BRA,1,4,0,0,2,1,1
Reis Victor,BRA,0,1,0,0,0,0,0
Reis Vinicius Costa,BRA,0,1,0,0,1,0,0
Reis Wilson,BRA,,,,0,4,,
Reis de Sousa Herbeth,BRA,,,,2,0,,
Reis Nogueira Silva Charles,BRA,0,1,0,0,1,0,0
Reiswerg Justin,USA,,,,2,0,7,4
Reiter Ben,USA,,,,7,1,2,1
Reiter Maiky,USA,1,0,0,0,0,1,0
Rejen Bastiaan,USA,1,1,0,1,0,0,0
Rekson Rekson,USA,0,1,0,0,1,0,0
Rela Thiago,USA,0,5,0,0,2,0,3
Reljic Goran,CRO,,,,5,2,5,0
Remedios Leigh,CRO,0,3,0,0,0,0,1
Renascer Bruno,CRO,0,1,0,0,0,0,1
Renato Sol,CRO,0,1,0,0,1,0,0
Rencountre Chance,USA,,,,6,1,3,0
Rende Robert,CAN,0,1,0,0,1,0,0
Rendon Javier,CAN,1,2,0,0,1,0,1
Reneau Marion,USA,9,8,1,5,1,3,0
Reneau Ryan,USA,0,1,0,0,1,0,0
Renfro Solomon,USA,8,2,0,2,0,1,1
Renfroe John,USA,0,3,0,0,1,0,2
Reni Alijah,USA,1,2,0,0,1,1,1
Reni Sandro,BRA,0,1,0,0,0,0,1
Renken John,BRA,2,3,0,0,2,1,1
Renne Jaime,BRA,0,1,0,0,0,0,1
Rennie Kate,BRA,0,1,0,0,1,0,0
Rennie Shannon,BRA,0,1,0,0,1,0,0
Renta Keni,BRA,0,1,0,0,0,0,1
Renting Herman,BRA,0,1,0,0,0,0,1
Renty Kris,BRA,0,1,0,0,1,0,0
Repalov Alexey,BRA,0,2,0,0,2,0,0
Repanas Miguel,BRA,,,,,,,
Requeijo Daniel,BRA,1,4,0,0,2,1,1
Resic Troy,AUS,0,1,0,0,1,0,0
Resop Brad,AUS,0,1,0,0,0,0,1
Restad Angela,AUS,,,,,,,
Restrepo Miguel,USA,0,5,0,0,0,0,2
Retic Anthony,USA,1,4,0,1,1,0,2
Retno Wulan Dwi Ani,USA,0,1,0,0,1,0,0
Rettinghouse Josh,USA,,,,5,0,7,3
Reuter Collin,USA,0,4,0,0,0,0,2
Reuvers Boy Rol,USA,0,1,0,0,0,0,1
Revel Jared,CAN,,,,2,1,6,0
Reveles Tony,CAN,0,1,0,0,1,0,0
Reves Aaron,CAN,0,1,0,0,0,0,1
Rewera Sebastian,CAN,0,1,0,0,0,0,1
Rexford Kent,CAN,0,1,0,0,0,0,1
Rexhaj Nico,CAN,0,1,0,0,0,0,1
Rexroad Jeff,USA,6,1,0,1,0,3,0
Rey Claudia,BRA,6,0,0,4,0,2,0
Rey Ruben,BRA,0,1,0,0,1,0,0
Reyes Alex,BRA,0,1,0,0,1,0,0
Reyes Alex,USA,,,,9,2,4,0
Reyes Anthony,USA,0,1,0,0,0,0,0
Reyes Boris,VEN,0,1,0,0,0,0,0
Reyes Christian,VEN,0,1,0,0,0,0,0
Reyes Diana,MEX,0,3,0,0,3,0,0
Reyes Dominick,USA,,,,7,2,2,0
Reyes Javier,USA,0,1,0,0,1,0,0
Reyes Jesse,USA,,,,,,,
Reyes Joseph,PUR,0,1,0,0,1,0,0
Reyes Josh,PUR,0,1,0,0,1,0,0
Reyes Kyle,GUM,,,,1,1,9,0
Reyes Lloyd,GUY,0,2,0,0,1,0,0
Reyes Lydia,USA,0,1,0,0,1,0,0
Reyes Marco Polo,USA,0,0,0,0,0,0,0
Reyes Marcos,USA,0,1,0,0,0,0,1
Reyes Michael,USA,0,1,0,0,0,0,0
Reyes Pablo,USA,0,1,0,0,0,0,1
Reyes Polo,MEX,8,8,0,6,6,1,2
Reyes Randy,MEX,0,1,0,0,0,0,1
Reyes Richie,MEX,0,1,0,0,0,0,1
Reyes Roger,MEX,0,3,0,0,1,0,2
Reyes Roque,MEX,0,2,0,0,2,0,0
Reyes Roy,MEX,0,1,0,0,1,0,0
Reyes Tony,MEX,0,3,0,0,1,0,0
Reyes Yahir,MEX,2,2,0,1,0,1,1
Reyes Hernandez Paulette,MEX,0,1,0,0,1,0,0
Reyes Jr. Manny,MEX,0,2,0,0,1,0,1
Reyes Rugeles Javier,COL,0,1,0,0,0,0,0
Reyna Michael,COL,0,3,0,0,1,0,1
Reyna Steve,USA,0,3,0,0,1,0,2
Reyna Victor,USA,,,,7,1,1,2
Reynaud Griffen,USA,0,1,0,0,0,0,1
Reynol Theodore,USA,0,1,0,0,1,0,0
Reynolds Bryant,USA,0,1,0,0,1,0,0
Reynolds Eric,USA,,,,8,3,8,4
Reynolds Jamie,USA,0,2,0,0,0,0,2
Reynolds Marcus,USA,0,2,0,0,2,0,0
Reynolds Ted,USA,0,1,0,0,1,0,0
Reza Ali Mohammad,USA,0,1,0,0,1,0,0
Rezaei Morteza,USA,0,1,0,0,1,0,0
Rezapoor Peyman,USA,0,1,0,0,1,0,0
Reznik Andrey,USA,0,2,0,0,0,0,0
Reznikov Artem,KAZ,0,2,0,0,0,0,0
Rezvanov Ramazan,KAZ,0,1,0,0,0,0,1
Rhoads David,USA,0,3,0,0,3,0,0
Rhoads Derek,USA,0,1,0,0,1,0,0
Rhoads Nick,USA,0,2,0,0,1,0,0
Rhoden Rodney,USA,1,6,0,1,3,0,3
Rhodes James,USA,0,1,0,0,1,0,0
Rhodes Jim,USA,0,1,0,0,0,0,1
Rhodes Johnny,USA,2,1,0,1,0,1,1
Rhodes Mike,USA,,,,5,0,3,3
Ria Lucrezia,ITA,8,2,0,0,1,7,1
Riba Konstantin,ITA,0,1,0,0,0,0,1
Ribansky Samuel,SVK,0,1,0,0,0,0,1
Ribas Amanda,BRA,,,,3,2,4,0
Ribas Fernando Camoles,BRA,0,1,0,0,1,0,0
Ribeiro Alexandre,BRA,0,1,0,0,0,0,1
Ribeiro Antonio Carlos,BRA,0,1,0,0,0,0,1
Ribeiro Ariele,BRA,0,1,0,0,1,0,0
Ribeiro Brendon,BRA,1,0,0,0,0,1,0
Ribeiro Deivison Francisco,BRA,2,5,0,1,4,0,0
Ribeiro Dhouglas,BRA,0,2,0,0,0,0,0
Ribeiro Diego,BRA,0,1,0,0,1,0,0
Ribeiro Douglas,BRA,0,0,0,0,0,0,0
Ribeiro Eloah,BRA,0,1,0,0,1,0,0
Ribeiro Erica Leidianny,BRA,0,2,0,0,1,0,1
Ribeiro Fabricio,BRA,0,1,0,0,1,0,0
Ribeiro Fernando,BRA,1,2,0,0,0,0,1
Ribeiro Helaine,BRA,0,2,0,0,1,0,0
Ribeiro Jairo,BRA,0,1,0,0,0,0,0
Ribeiro Jonas,BRA,0,1,0,0,0,0,1
Ribeiro Jose Manoel,BRA,0,1,0,0,1,0,0
Ribeiro Junior,BRA,1,0,0,0,0,0,0
Ribeiro Laercio,BRA,0,1,0,0,0,0,1
Ribeiro Larissa,BRA,0,1,0,0,1,0,0
Ribeiro Maria,BRA,1,1,0,1,1,0,0
Ribeiro Michel,BRA,0,2,0,0,2,0,0
Ribeiro Raphael,BRA,0,1,0,0,0,0,1
Ribeiro Rodrigo,BRA,0,6,0,0,3,0,2
Ribeiro Salomao,BRA,0,1,0,0,0,0,0
Ribeiro Suelen,BRA,0,1,0,0,1,0,0
Ribeiro Vitor,BRA,,,,2,2,5,0
Ribeiro Vitor,BRA,,,,,,,
Ribeiro Wagner,BRA,0,1,0,0,0,0,1
Ribeiro Wilber,BRA,0,1,0,0,0,0,1
Ribeiro Will,BRA,1,1,0,0,0,0,1
Ribeiro Wilson,BRA,0,1,0,0,0,0,1
Ribeiro da Costa Wilker,BRA,0,4,0,0,1,0,2
Ribeiro da Costa Wilker,BRA,0,1,0,0,0,0,0
Ribeiro de Souza Silva Railson,BRA,0,1,0,0,1,0,0
Ribeiro Grassi Maicon,BRA,0,1,0,0,0,0,1
Ribeiro Vieira Alderico Eron,BRA,0,1,0,0,0,0,1
Ribiero Jr. Adilson,BRA,0,3,0,0,2,0,0
Ricardo Carlos,BRA,0,1,0,0,0,0,1
Ricardo Gilson,BRA,0,1,0,0,1,0,0
Ricardo Jose,BRA,0,1,0,0,0,0,0
Ricardo Luiz,BRA,0,1,0,0,0,0,1
Ricardo Ricardo,BRA,0,1,0,0,1,0,0
Ricardo Chaves Santos Andre,BRA,3,1,0,1,0,0,0
Ricardo Diaz Carlos,USA,0,1,0,0,1,0,0
Ricart Joe,USA,0,1,0,0,1,0,0
Riccetti Matteo,ITA,0,1,0,0,1,0,0
