Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Okada Mitsuhiro,JPN,0,1,0,0,1,0,0
Okada Ryo,JPN,1,2,0,0,0,0,1
Okada Takayuki,JPN,0,1,0,0,0,0,1
Okada Takeshi,JPN,0,1,0,0,0,0,0
Okaki Naomi,JPN,0,1,0,0,0,0,0
Okami Yushin,JPN,,,,,,5,1
Okamoto Hirotoshi,JPN,,,,,,,
Okano Yuki,JPN,1,3,0,0,1,0,2
Okanovich JJ,USA,7,3,0,0,1,4,1
Okazaki Koetsu,JPN,,,,3,0,1,1
Okazawa Kota,JPN,0,5,0,0,3,0,1
Okewole Damien,JPN,0,1,0,0,0,0,1
Okimura Dai,JPN,0,1,0,0,0,0,1
Okninski Adam,POL,0,1,0,0,1,0,0
Okochi Mamoru,POL,0,1,0,0,0,0,0
Okochi Takayuki,JPN,0,1,0,0,1,0,0
Okonski Pawel,POL,0,1,0,0,1,0,0
Okorie Anthony,POL,0,1,0,0,1,0,0
Okorie Manny,POL,0,2,0,0,0,0,1
Okpoko Bentley,POL,0,1,0,0,1,0,0
Okras Sandor,HUN,0,1,0,0,0,0,0
Okubo Kazuki,HUN,1,4,0,0,2,1,0
Okuda Masakatsu,HUN,0,2,0,0,1,0,0
Okude Masayuki,HUN,1,3,1,0,2,1,1
Okumura Yuka,HUN,0,1,0,0,0,0,1
Okunnu O'Icebox,ENG,1,0,0,0,0,1,0
Okuno Taisuke,JPN,2,3,1,2,1,0,0
Olazabal Hector,JPN,0,1,0,0,1,0,0
Olchawa Sebastian,JPN,0,2,0,0,0,0,1
Olea Jorge,JPN,0,1,0,0,1,0,0
Oleinik Aleksei,RUS,,,,8,9,,
Oleinik Alexey,UKR,0,3,0,0,2,0,1
Oleinik Andrey,UKR,0,1,0,0,0,0,1
Olejniczak Daniel,UKR,0,2,0,0,1,0,1
Olejnik Lukas,UKR,0,2,0,0,0,0,2
Oleksiejczuk Michal,POL,,,,,,1,3
Oleksii Egor,RUS,0,1,0,0,0,0,0
Olenichev Oleg,RUS,9,5,0,2,2,4,0
Olesen John,RUS,0,0,1,0,0,0,0
Olgertpeposhi Mustafa,TUR,0,1,0,0,1,0,0
Oligo Dylan,TUR,0,1,0,0,0,0,1
Olimov Davlat,TUR,0,1,0,0,1,0,0
Olimshoev Asror,TUR,0,1,0,0,1,0,0
Oliney Hildred,TUR,0,2,0,0,0,0,2
Oliva David,TUR,1,1,0,0,0,0,0
Olivar Jon,PHI,0,1,0,0,0,0,1
Oliveira Alex,BRA,0,2,0,0,1,0,1
Oliveira Alex,BRA,,,,,,5,6
Oliveira Alexandre,BRA,0,1,0,0,1,0,0
Oliveira Andre,BRA,0,1,0,0,1,0,0
Oliveira Arthur,BRA,0,2,1,0,0,0,0
Oliveira Bruno,BRA,8,3,0,6,2,1,1
Oliveira Carlos David,BRA,1,1,0,0,1,1,0
Oliveira Charles,BRA,,,,9,4,,
Oliveira Conce,BRA,0,1,0,0,1,0,0
Oliveira Daniel,BRA,0,1,0,0,1,0,0
Oliveira Diogo,BRA,0,2,0,0,1,0,1
Oliveira Ednaldo,BRA,,,,8,0,2,4
Oliveira Elves,BRA,0,0,0,0,0,0,0
Oliveira Emanuel,BRA,0,1,0,0,1,0,0
Oliveira Evandro,BRA,0,1,0,0,0,0,0
Oliveira Fabio,BRA,0,1,0,0,0,0,0
Oliveira Fabricio,BRA,0,3,0,0,0,0,3
Oliveira Felipe,BRA,0,1,0,0,1,0,0
Oliveira Geronimo,BRA,0,1,0,0,0,0,1
Oliveira Grimaldo,BRA,0,0,1,0,0,0,0
Oliveira Henrique,BRA,0,0,0,0,0,0,0
Oliveira Herison,BRA,0,1,0,0,1,0,0
Oliveira Igor,BRA,0,1,0,0,0,0,1
Oliveira Jairon,BRA,0,1,0,0,0,0,0
Oliveira Jefferson,BRA,0,2,0,0,1,0,1
Oliveira Jeronimo,BRA,0,2,0,0,0,0,2
Oliveira Joao,BRA,0,1,0,0,0,0,0
Oliveira Jorge,BRA,2,2,1,0,1,1,0
Oliveira Kona,USA,1,2,0,1,1,0,1
Oliveira Kyle,USA,0,1,0,0,1,0,0
Oliveira LIndeclecio,USA,0,1,0,0,0,0,1
Oliveira Luan Mendes,BRA,0,1,0,0,1,0,0
Oliveira Luciano,BRA,0,2,0,0,0,0,1
Oliveira Marcel,BRA,0,1,0,0,0,0,0
Oliveira Marcia,BRA,0,1,0,0,1,0,0
Oliveira Marcos,BRA,1,3,0,0,2,0,1
Oliveira Maria,BRA,,,,7,1,1,2
Oliveira Mariana,BRA,0,1,0,0,1,0,0
Oliveira Michelle,BRA,0,1,0,0,0,0,1
Oliveira Morgana,BRA,0,1,0,0,1,0,0
Oliveira Nathan,BRA,0,1,0,0,0,0,1
Oliveira Nicolas,BRA,0,1,0,0,1,0,0
Oliveira Paulo,BRA,1,0,0,0,0,0,0
Oliveira Paulo Cesar,BRA,0,1,0,0,0,0,1
Oliveira Paulo Ricardo,BRA,0,1,0,0,0,0,0
Oliveira Rafaello,BRA,,,,4,4,5,2
Oliveira Rodrigo,BRA,1,0,0,1,0,0,0
Oliveira Saimon,BRA,,,,5,0,,
Oliveira Sidney,BRA,0,1,0,0,0,0,1
Oliveira Thiago,BRA,0,1,0,0,0,0,1
Oliveira Valmir,BRA,0,1,0,0,1,0,0
Oliveira Vanderson,BRA,0,1,0,0,1,0,0
Oliveira Waldson,BRA,0,2,0,0,1,0,0
Oliveira Wallace,BRA,0,1,0,0,0,0,1
Oliveira Wendell,BRA,,,,,,3,4
Oliveira Wendell,BRA,2,2,0,1,1,0,0
Oliveira William,BRA,0,1,0,0,1,0,0
Oliveira Alaja Edna,BRA,0,1,0,0,1,0,0
Oliveira de Almeida Deivi Daniel,BRA,1,1,0,0,0,0,0
Oliveira de Melo Luis Leonardo,BRA,0,1,0,0,1,0,0
Oliveira do Nascimento Mirelle,BRA,0,1,0,0,0,0,1
Oliveira Dornella Felipe,BRA,0,1,0,0,1,0,0
Oliveira dos Santos Bruno,BRA,2,0,0,1,0,0,0
Oliveira dos Santos Carlisson Diego,BRA,0,3,0,0,0,0,2
Oliveira dos Santos Felipe,BRA,0,1,0,0,0,0,1
Oliveira Fontes Araujo Denis,BRA,0,2,0,0,1,0,1
Oliveira Pininga Atila,BRA,0,2,0,0,0,0,0
Oliveira Ribeiro Leticia,BRA,0,1,0,0,0,0,1
Oliveira Silva Ronaldo,BRA,0,2,0,0,0,0,0
Oliver Adam,BRA,0,1,0,0,0,0,1
Oliver Alex,AUS,0,1,0,0,0,0,1
Oliver Dominick,AUS,1,0,0,1,0,0,0
Oliver Donny,AUS,0,1,0,0,0,0,1
Oliver Gasper,AUS,,,,,,,
Oliver Jay,ENG,0,2,0,0,1,0,1
Oliver Kevin,ENG,0,0,0,0,0,0,0
Oliver Nathan,ENG,0,1,0,0,0,0,0
Oliver Roque,ENG,0,2,0,0,0,0,2
Oliver Stephen,ENG,0,1,0,0,1,0,0
Olivera Federico,USA,0,2,0,0,1,0,0
Olivera Francisco,USA,0,1,0,0,0,0,1
Olivera Marcello,USA,0,1,0,0,0,0,0
Olivia David,USA,1,0,0,0,0,0,0
Olivier Robbie,ENG,4,3,0,1,0,2,0
Olivieri Felipe,BRA,,,,,,4,1
Oliynyk Oleksiy,RUS,0,0,0,0,0,0,0
Ollison Trevor,RUS,0,1,0,0,0,0,1
Olmos Ray,RUS,0,1,0,0,1,0,0
Olmstead Chad,RUS,0,1,0,0,1,0,0
Olney Michelle,RUS,,,,,,,
Ologun Andy,RUS,2,1,0,1,0,0,1
Ologun Bobby,NGR,0,1,0,0,1,0,0
Olokhanov Shamil,RUS,0,1,0,0,1,0,0
Olsen Brandon,RUS,0,5,0,0,0,0,5
Olsen Brian,RUS,2,0,0,0,0,1,0
Olsen Eric,RUS,0,1,0,0,1,0,0
Olsen Kyle,RUS,2,6,0,0,2,2,4
Olsen Shana,RUS,0,1,0,0,1,0,0
Olsim Jennifer,PHI,0,1,0,0,0,0,0
Olson Brandon,PHI,1,1,0,0,1,1,0
Olson Cameron,USA,7,4,0,1,2,4,0
Olson Casey,USA,6,2,0,2,1,2,1
Olson Dennis,USA,,,,1,6,9,3
Olson Garrett,USA,0,6,0,0,2,0,3
Olson Michael,USA,0,1,0,0,1,0,0
Olson Otto,USA,0,1,0,0,1,0,0
Olson Ricky,USA,0,1,0,0,0,0,0
Olszewski Damian,USA,1,0,0,0,0,0,0
Olujic Goran,USA,0,1,0,0,0,0,1
Omana Joseph,USA,1,0,0,1,0,0,0
Omanski Grzegorz,POL,0,1,0,0,0,0,0
Omanz Jomanz,POL,0,1,0,0,1,0,0
Omar Mohamed,POL,0,1,0,0,0,0,0
Omar-Ogly Rustam,POL,0,1,0,0,0,0,1
Omargadzhiev Gadzhi,RUS,,,,8,0,3,0
Omarov Arsen,RUS,1,0,0,0,0,1,0
Omarov Dzhamal,RUS,0,1,0,0,0,0,1
Omarov Gadzhimurad,RUS,0,1,0,0,1,0,0
Omarov Guseyn,RUS,0,1,0,0,1,0,0
Omarov Kurban,RUS,8,1,0,4,0,1,1
Omarov Magomedrasul,RUS,0,2,0,0,0,0,2
Omarov Zalimbek,RUS,0,1,1,0,1,0,0
Omarsson Bjarki,RUS,0,0,0,0,0,0,0
Omaruly Janibek,KGZ,0,1,0,0,0,0,1
Omatsu Ken,KGZ,0,2,0,0,0,0,2
Omen Jake,KGZ,0,1,0,0,1,0,0
Omer Alan,KGZ,,,,9,0,,
Omer Shane,KGZ,1,0,0,1,0,0,0
Omic Advin,KGZ,1,2,0,0,1,0,1
Omielanczuk Daniel,POL,,,,4,0,,
Omigawa Michihiro,JPN,,,,4,2,2,0
Omori Kenta,JPN,0,1,0,0,0,0,1
Omoyele Bola,ENG,7,4,0,6,3,1,1
Omrani Milad,ENG,0,1,0,0,1,0,0
Omura Akira,JPN,0,1,0,0,0,0,1
Omuro Naoko,JPN,0,2,1,0,0,0,1
Omurzakov Erbolot,JPN,0,1,0,0,1,0,0
Onama David,JPN,8,1,0,5,0,3,0
Onda Gotoku,JPN,0,0,0,0,0,0,0
Ondar Renat,JPN,1,0,0,0,0,0,0
Ondrus Petr,CZE,1,4,0,0,1,0,2
Onikienko Nikolai,CZE,2,2,0,1,0,0,2
Onishchenko Vitali,CZE,0,3,0,0,0,0,1
Onishi Hiroto,JPN,0,1,0,0,0,0,1
Onishi Noboru,JPN,0,1,0,0,1,0,0
Onlewski Billy,JPN,0,1,0,0,0,0,1
Ono Shoma,JPN,0,1,0,0,0,0,1
Ono Takayoshi,JPN,0,2,0,0,0,0,0
Ono Yuichiro,JPN,0,1,0,0,1,0,0
Onojima Kota,JPN,0,1,0,0,0,0,0
Ontiveros Alfredo,MEX,0,1,0,0,0,0,0
Ontiveros Charlie,USA,,,,4,7,2,1
Onwardi Joshua,USA,0,1,0,0,1,0,0
Onyenegecha Chibwikem,USA,5,1,0,4,0,0,0
Onzuka Mike,USA,,,,,,,
Ooi May,SIN,3,2,0,2,0,1,0
Ooton Donald,SIN,0,1,0,0,0,0,1
Opanasenko Vladimir,SIN,0,1,0,0,1,0,0
Oparin Vitaly,SIN,0,3,0,0,2,0,1
Opfar John,SIN,0,1,0,0,0,0,1
Ophoff Aaron,SIN,0,1,0,0,0,0,1
Opie Fraser,SIN,3,1,0,1,0,0,1
Opperman Michiel,RSA,0,0,0,0,0,0,0
Oquendo Mauricio,RSA,0,1,0,0,0,0,0
Orais Rodel,RSA,0,1,0,0,0,0,1
Orbocea Robert,ROM,0,1,0,0,1,0,0
Ord Luke,ROM,2,1,0,0,1,0,0
Ordonez Gilber,ROM,0,2,0,0,0,0,2
Orduhan Koksal,ROM,0,1,0,0,1,0,0
Ordza Roberto,ROM,0,1,0,0,0,0,1
Orellana Angel,ROM,0,3,0,0,1,0,0
Orellana Priscilla,ROM,0,1,0,0,1,0,0
Orellano Alberto,COL,3,3,0,0,1,1,1
Orfani Nabil,COL,0,1,0,0,0,0,1
Orgulho Junior,COL,2,2,0,1,1,0,0
Orieze Jeff,COL,0,1,0,0,1,0,0
Orischak Vadim,COL,0,2,0,0,0,0,2
Oristanio Vitor,BRA,0,1,0,0,1,0,0
Oriza Sarah,BRA,0,3,0,0,1,0,2
Orkowski Michal,POL,0,2,0,0,2,0,0
Orlov Yevgeny,POL,0,1,0,0,1,0,0
Orlowski Wojciech,POL,1,2,0,1,1,0,1
Ormsby Shawna,POL,0,3,0,0,1,0,0
Oropeza Rigo,POL,3,3,0,2,2,1,0
Oropeza Sam,USA,,,,6,0,5,2
Oroz Eban,USA,0,3,0,0,1,0,1
Orozco Saray,MEX,0,3,0,0,0,0,1
Orr Amberlynn,MEX,0,2,0,0,1,0,0
Orr Frankie,USA,0,1,0,0,0,0,1
Orr John,USA,2,3,0,2,1,0,1
Orr Reggie,USA,0,4,0,0,1,0,2
Orrand Nate,USA,1,0,0,0,0,1,0
Orrey Joe,USA,0,2,0,0,0,0,2
Orrison Cody,USA,0,3,0,0,0,0,0
Orriss Carl,USA,0,2,0,0,0,0,0
Orsini Yari,USA,0,1,0,0,1,0,0
Orsolic Dejan,USA,0,1,0,0,0,0,1
Orsoto Joel Dona,USA,0,1,0,0,1,0,0
Orta Jesse,USA,0,3,0,0,2,0,1
Ortega Adolfo,USA,0,1,0,0,0,0,1
Ortega Adrian,USA,0,2,0,0,1,0,0
Ortega Brian,USA,,,,3,1,7,0
Ortega Carlos,USA,0,7,0,0,0,0,0
Ortega Christopher,USA,0,4,0,0,1,0,3
Ortega Fidel,USA,0,1,0,0,0,0,0
Ortega Houston,USA,0,2,0,0,2,0,0
Ortega James,USA,0,1,0,0,1,0,0
Ortega Jonathan,ARG,0,2,0,0,1,0,0
Ortega Jonathan,ARG,0,0,0,0,0,0,0
Ortega Julian,ARG,0,1,0,0,0,0,0
Ortega Mike,USA,0,2,0,0,1,0,1
Ortega Olga,USA,0,1,0,0,0,0,1
Ortega Orlando,USA,0,1,0,0,0,0,1
Ortega Tony,USA,0,1,0,0,0,0,0
Ortega Virgil,USA,0,1,0,0,1,0,0
Ortegon Alfredo,USA,0,1,0,0,0,0,1
Ortiz Alex,USA,1,0,0,1,0,0,0
Ortiz Bryan,USA,0,1,0,0,1,0,0
Ortiz Christian,USA,0,1,0,0,1,0,0
Ortiz Cody,USA,0,2,0,0,0,0,2
Ortiz Diego,USA,0,1,0,0,0,0,0
Ortiz Dustin,USA,,,,9,0,3,1
Ortiz Glenn,USA,0,1,0,0,0,0,0
Ortiz Jacob,USA,,,,5,3,5,2
Ortiz Jorge,USA,0,5,0,0,2,0,0
Ortiz Jorge,USA,,,,,,,
Ortiz Kenny,USA,,,,,,,
Ortiz Mark,USA,0,1,0,0,1,0,0
Ortiz Michael,USA,0,1,0,0,0,0,1
Ortiz Mike,USA,0,1,0,0,0,0,1
Ortiz Phil,USA,0,1,0,0,0,0,1
Ortiz Reyes,USA,0,1,0,0,0,0,0
Ortiz Tito,USA,,,,9,5,6,2
Ortiz Victor,USA,0,1,0,0,1,0,0
Ortiz Vince,USA,2,4,0,0,0,1,3
Ortola John,USA,0,1,0,0,0,0,1
Ortolani John,USA,2,4,0,1,3,1,0
Oruche Rasheed,USA,0,1,0,0,0,0,1
Orui Sojiro,USA,0,2,3,0,1,0,0
Orun Emre,USA,0,2,0,0,1,0,1
Orzumiev Haron,RUS,0,1,0,0,0,0,1
Osama Diogo,RUS,0,1,0,0,1,0,0
Osato Hiroshi,JPN,0,1,0,0,0,0,0
Osawa Kenji,JPN,6,5,1,1,0,0,1
Osawa Nobumitsu,JPN,1,2,0,1,1,0,1
Osawa Shigeki,JPN,2,2,1,1,0,0,0
Osawa Yoshiyuki,JPN,0,1,0,0,0,0,0
Osborn Michael,USA,2,1,0,2,1,0,0
Osborne Andrew,USA,1,2,0,0,1,0,0
Osborne Simon,USA,0,1,0,0,1,0,0
Osborne William,USA,0,2,0,0,1,0,0
Osbourn Marcus,USA,0,1,0,0,0,0,1
Osbourne Andrew,USA,0,2,0,0,0,0,2
Osbourne Ode',JAM,,,,4,1,4,2
Oschmann Hendrik,JAM,0,2,0,0,2,0,0
Oseguera Daniel,USA,0,1,0,0,1,0,0
Osei Nic,DEN,0,3,0,0,2,0,0
Oselukwue Amaechi,USA,2,3,0,0,1,1,0
Osenio April,PHI,1,2,0,0,1,1,1
Oser Kelley,PHI,0,1,0,0,0,0,0
Oses Nate,PHI,0,1,0,0,0,0,0
Osetrov Alexander,PHI,8,3,1,2,1,0,2
Osheim Jeremy,USA,6,1,0,3,0,2,1
Oshida Noriaki,USA,0,1,0,0,0,0,1
Oshima Shinya,JPN,0,0,1,0,0,0,0
Oshiro Hiroyuki,JPN,1,3,1,0,1,0,1
Oshiro Mark,JPN,2,2,0,2,0,0,2
Oshiro Moritaka,JPN,,,,,,,
Oshyer Storm,JPN,,,,,,,
Osiander Kurt,JPN,1,0,0,1,0,0,0
Osipczak Nick,ENG,5,3,0,2,0,3,0
Osipov Nikita,RUS,0,1,0,0,0,0,1
Osiris Anjel,RUS,0,2,0,0,0,0,2
Oskanov Ulugbek,RUS,0,2,0,0,0,0,1
Oskonbaev Myktybek,KGZ,0,1,0,0,0,0,0
Osmaev Khunkar-Pasha,RUS,0,1,0,0,0,0,0
Osman Ann,MAS,5,4,0,2,1,2,2
Osmancevic Aldin,MAS,0,1,0,0,1,0,0
Osmar Osmar,MAS,0,1,0,0,0,0,1
Osmar Hoffmann Daniel,BRA,0,1,0,0,0,0,1
Osokin Nikolay,BRA,0,1,0,0,1,0,0
Osorio Matzya,BRA,0,1,0,0,0,0,0
Ospanov Arman,KAZ,,,,9,2,1,1
Ostasz Pawel,KAZ,0,1,0,0,1,0,0
Oster Blair,KAZ,0,1,0,0,0,0,1
Osterkamp Nathan,KAZ,0,1,0,0,0,0,1
Osterneck Nissen,USA,3,4,0,0,3,2,0
Osthoff Jerod,USA,1,1,0,0,1,0,0
Osthoff Jerrod,USA,0,1,0,0,0,0,0
Ostojic Domagoj,USA,0,1,0,0,1,0,0
Ostovich Rachael,USA,4,6,0,0,3,2,3
Ostovich Robby,USA,5,4,1,1,2,2,2
Ostowar Fash,WAL,0,1,0,0,1,0,0
Ostrander Ray,WAL,0,1,0,0,0,0,1
Ostrelic Alfonso,WAL,0,1,0,0,1,0,0
Ostrovskiy Vitaliy,WAL,0,2,0,0,1,0,1
Ostrowski Mateusz,POL,0,3,0,0,0,0,0
Ostyn Roscoe,POL,0,1,0,0,0,0,0
Osuna Axel,POL,0,1,0,0,0,0,0
Osuna Yonny,POL,0,1,0,0,0,0,0
Oswald Thomas,POL,1,0,0,1,0,0,0
Oswiecinski Tomasz,POL,1,1,0,1,1,0,0
Ota Hiroyuki,POL,0,1,2,0,1,0,0
Ota Junichi,POL,0,1,0,0,1,0,0
Ota Satoru,JPN,0,1,0,0,0,0,0
Ota Takumi,JPN,0,2,0,0,0,0,0
Ota Yohei,JPN,0,2,0,0,0,0,1
Ota Yoshinobu,JPN,0,1,0,0,0,0,1
Otani Robert,JPN,1,1,1,1,1,0,0
Otavio Pedro,JPN,0,2,0,0,0,0,2
Otavio dos Santos Lacerda Jose,JPN,0,1,0,0,0,0,1
Oteri Brett,USA,6,8,0,1,5,3,3
