Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Whitmire Emily,USA,4,5,0,0,0,1,5
Whitmore Rhys,USA,0,1,0,0,0,0,1
Whitney Andrew,USA,,,,5,1,5,3
Whitney Joel,USA,0,1,0,0,0,0,0
Whitson Richie,USA,2,2,0,0,0,0,1
Whitt Joey,USA,0,1,0,0,1,0,0
Whittaker Robert,AUS,,,,,,5,1
Whittingham Jeremy,AUS,0,1,0,0,0,0,0
Whittington Sha,AUS,0,1,0,0,1,0,0
Whitworth Blaine,AUS,0,1,0,0,0,0,1
Wichgers Al,AUS,,,,,,,
Wick Josh,AUS,,,,1,0,7,0
Wick Mike,AUS,0,1,0,0,0,0,1
Wicks Ben,AUS,0,1,0,0,0,0,1
Widler Bill,USA,8,7,0,6,5,0,2
Widmer Curtis,ENG,0,1,0,0,1,0,0
Wiebe Alex,ENG,1,0,0,0,0,1,0
Wieber Brian,ENG,0,1,0,0,1,0,0
Wieczorek Adam,POL,,,,3,0,6,0
Wieczorek Jakub,POL,0,1,0,0,1,0,0
Wieczorek Lee,POL,0,1,0,0,0,0,0
Wielgus Pawel,POL,0,1,0,0,0,0,1
Wieman A.J.,POL,0,1,0,0,0,0,1
Wieman Justin,POL,0,2,0,0,1,0,1
Wienboeker Niels,POL,0,1,0,0,1,0,0
Wiencek Michal,POL,0,1,0,0,0,0,1
Wiet Orlando,POL,1,1,0,1,1,0,0
Wiezorek Jonathan,POL,2,2,0,1,1,1,1
Wiggington Chad,USA,0,1,0,0,0,0,0
Wiggins Andrew,USA,0,1,0,0,1,0,0
Wiggins Dillin,USA,0,1,0,0,1,0,0
Wiggins Jordan,USA,0,2,0,0,2,0,0
Wigglesworth John,USA,0,1,0,0,1,0,0
Wiggs Alex,USA,1,2,0,0,1,0,0
Wijaya Gunawan,USA,0,1,0,0,0,0,1
Wijmans Ilona,USA,0,1,0,0,1,0,0
Wikan Greg,USA,0,6,0,0,2,0,3
Wikoff Matt,USA,0,1,0,0,0,0,1
WikBacz Jakub,POL,,,,0,2,9,1
