Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Nagorski Blazej,BRA,0,1,0,0,1,0,0
Nagy Greg,BRA,0,1,0,0,1,0,0
Nagy Maros,BRA,0,1,0,0,1,0,0
Nagymzhanov Abylay,BRA,0,1,0,0,1,0,0
Nahaye Alioune,BRA,0,1,0,0,0,0,0
Nail Logan,USA,1,2,0,1,0,0,0
Naimov Muhammadjon,TJK,5,2,0,3,0,1,0
Nairne Stuart,TJK,0,1,0,0,1,0,0
Naito Akiko,TJK,0,1,0,0,0,0,1
Naito Yoshitaka,JPN,,,,1,1,6,0
Naito Yukiya,JPN,2,1,0,2,1,0,0
Naito Yutaka,JPN,1,0,0,0,0,0,0
Naja Maria,JPN,0,1,0,0,0,0,1
Najera Ruben,JPN,,,,,,,
Najera Ocampo Raul,MEX,0,2,0,0,1,0,1
Najid Yassin,MEX,0,1,0,0,0,0,0
Najim Wali Mojtaba,MEX,0,1,0,0,0,0,0
Najman Marcin,MEX,0,2,0,0,0,0,2
Nakadai Sen,MEX,0,1,0,0,0,0,0
Nakagawa Michael,JPN,0,1,0,0,0,0,1
Nakahara Andrews,BRA,5,4,2,4,1,0,1
Nakahara Taiyo,BRA,3,6,0,1,0,1,5
Nakahara Yoshiki,JPN,,,,5,0,1,1
Nakahara Yuki,JPN,0,1,0,0,0,0,0
Nakai Asami,JPN,0,1,0,0,0,0,1
Nakai Mitsuyoshi,JPN,0,3,0,0,1,0,2
Nakai Rin,JPN,,,,6,0,7,0
Nakajima Hiroyuki,JPN,0,2,0,0,1,0,0
Nakajima Ryo,JPN,0,1,0,0,1,0,0
Nakajima Taichi,JPN,9,7,1,1,1,2,0
Nakajima Yuto,JPN,0,2,0,0,2,0,0
Nakakura Takashi,JPN,1,2,0,0,1,0,0
Nakamoto Miriam,USA,2,1,0,2,1,0,0
Nakamura Daisuke,JPN,5,9,1,1,1,4,1
Nakamura Hiroki,JPN,0,1,0,0,1,0,0
Nakamura Hiroshi,JPN,2,3,2,0,1,0,1
Nakamura Jun,JPN,0,1,0,0,1,0,0
Nakamura Kazuhiro,JPN,,,,4,4,2,3
Nakamura Keita,JPN,,,,7,1,,
Nakamura Kensaku,JPN,1,0,1,0,0,0,0
Nakamura Kensuke,JPN,0,0,1,0,0,0,0
Nakamura Kenta,JPN,0,1,0,0,0,0,0
Nakamura Koji,JPN,1,3,0,1,1,0,2
Nakamura Mamoru,JPN,0,1,0,0,1,0,0
Nakamura Masamitsu,JPN,0,0,1,0,0,0,0
Nakamura Miku,JPN,0,1,0,0,1,0,0
Nakamura Ryan,JPN,0,1,0,0,0,0,1
Nakamura Yoshifumi,JPN,3,5,0,0,2,1,1
Nakamura Yoshihisa,JPN,0,1,0,0,1,0,0
Nakamura Yusaku,JPN,1,4,1,1,3,0,1
Nakamura Yuta,JPN,1,8,0,0,6,0,1
Nakane Yuta,JPN,0,1,0,0,0,0,1
Nakanelua Pololu,USA,0,1,0,0,0,0,0
Nakanishi Manabu,USA,0,1,0,0,1,0,0
Nakanishi Yoshiyuki,USA,2,1,0,0,1,0,0
Nakanishi Yuichi,USA,1,2,0,0,0,0,0
Nakano Tatsuaki,USA,0,1,0,0,0,0,1
Nakao Jutaro,USA,2,5,0,2,2,0,0
Nakao Yoshihiro,USA,3,3,0,2,1,1,0
Nakashima James,USA,,,,1,1,0,2
Nakashima Tatsuya,JPN,1,0,0,1,0,0,0
Nakayama Haruki,JPN,1,0,1,0,0,0,0
Nakayama Takumi,JPN,,,,1,7,7,2
Nakazawa Tatsuya,JPN,0,1,0,0,1,0,0
Nakazono Masaki,JPN,0,1,0,0,0,0,1
Nakonieczny Pawel,NOR,0,1,0,0,1,0,0
Nalepka Barbara,NOR,0,2,0,0,0,0,2
Nalgiev Lom-Ali,RUS,0,2,0,0,0,0,1
Nallo Mandel,CAN,8,1,0,4,1,4,0
Nam Kim,CAN,0,1,0,0,1,0,0
Nam Tyson,USA,,,,,,1,0
Nam Ye Hyun,SKO,0,2,0,0,0,0,0
Nam Yui Chul,KOR,,,,8,0,1,1
Namajunas Rose,USA,,,,2,1,6,1
Namekawa Yasuhito,USA,1,4,0,0,3,1,0
Nan Nan He,CHN,1,3,0,1,1,0,1
Nanbu Yohei,CHN,0,1,1,0,0,0,0
Nanchouki Sasha,CHN,0,1,0,0,0,0,1
Nancoo Richard,CHN,1,2,0,0,2,1,0
Nandinerdene Munguntsooj,CHN,1,2,0,1,1,0,1
Nanney Ronni,CHN,0,5,0,0,0,0,0
Nanosetti Gabriele,ITA,0,1,0,0,0,0,0
Naranjo Lopez Karol Ximena,ITA,0,1,0,0,1,0,0
Narantogtokh Tsend-Ayush,MGL,0,1,0,0,1,0,0
Narantuya Taivan,MGL,0,1,0,0,0,0,1
Narcise Brigitte,MGL,0,2,0,0,1,0,0
Nardini Marcos,MGL,0,1,0,0,0,0,0
Nardoni Joana,BRA,0,1,0,0,1,0,0
Narimani Nad,ENG,,,,2,1,5,0
Narita Cesar,ENG,0,1,0,0,1,0,0
Narita Kenji,ENG,0,1,0,0,0,0,1
Narita Liger,ENG,1,0,0,1,0,0,0
Narkun Tomasz,POL,,,,3,2,,
Narmurzaev Eler,POL,0,1,0,0,0,0,1
Narnst Adam,AUS,0,1,0,0,1,0,0
Naroschenko Vladislav,UKR,0,1,0,0,1,0,0
Narr Kevin,UKR,0,1,0,0,0,0,1
Narte Ryan,UKR,0,1,0,0,1,0,0
Naruse Masayuki,UKR,0,1,0,0,1,0,0
Naruszczka Marcin,UKR,1,4,0,1,1,0,1
Narvaez Brandi,UKR,0,1,0,0,0,0,1
Narvaez Roger,USA,7,4,0,3,3,2,0
Nascimento Adson,BRA,1,0,0,0,0,1,0
Nascimento Adson Lira,BRA,1,2,1,0,0,1,1
Nascimento Allan,BRA,,,,1,0,,
Nascimento Almir Lira,BRA,0,1,0,0,1,0,0
Nascimento Anderson,BRA,0,1,0,0,0,0,1
Nascimento Anne Karoline,BRA,0,1,0,0,0,0,0
Nascimento Douglas,BRA,0,2,0,0,1,0,1
Nascimento Dyllan,BRA,0,2,0,0,1,0,0
Nascimento Erilene Rayla,BRA,0,1,0,0,0,0,0
Nascimento Fabio,BRA,4,5,0,1,0,2,3
Nascimento Fabricio,BRA,1,4,0,0,1,1,2
Nascimento Franciele,BRA,0,2,0,0,1,0,0
Nascimento Geisyele,BRA,0,4,0,0,3,0,1
Nascimento Guilherme,BRA,0,1,0,0,0,0,1
Nascimento Italo,BRA,0,1,0,0,1,0,0
Nascimento Jimmy,BRA,0,2,0,0,1,0,1
Nascimento Josivan Antunes,BRA,0,1,0,0,0,0,1
Nascimento Lucas,BRA,0,1,0,0,1,0,0
Nascimento Nildo,BRA,0,1,0,0,1,0,0
Nascimento Peter,BRA,0,1,0,0,1,0,0
Nascimento Renan,BRA,0,1,0,0,0,0,1
Nascimento Rodrigo,BRA,8,1,0,2,1,6,0
Nascimento Romulo,BRA,0,2,0,0,1,0,1
Nascimento Suelem,BRA,0,1,0,0,1,0,0
Nascimento Thiago Luis,BRA,0,1,0,0,0,0,0
Nascimento Wilson,BRA,0,1,0,0,0,0,1
Nascimento Lucio Leonardo,BRA,1,4,1,1,3,0,1
Nascimento Nery da Cruz Mateus,BRA,0,1,0,0,0,0,1
Nascimento Silva Fabricio,BRA,0,1,0,0,0,0,1
Nash Adam,BRA,0,1,0,0,1,0,0
Nash Blake,BRA,0,2,0,0,2,0,0
Nash Bobby,USA,8,4,0,4,3,3,0
Nash Danny,USA,0,3,0,0,2,0,1
Nash Xavier,USA,0,3,0,0,2,0,0
Nashkhoev Arbi,USA,1,0,0,0,0,0,0
Nasibov Dzhangir,USA,0,1,0,0,1,0,0
Nasimova Ugiloy,USA,0,1,0,0,1,0,0
Nasipov Alymbek,USA,0,1,0,0,1,0,0
Nasirov Amil,USA,0,0,0,0,0,0,0
Nasirov Serafim,USA,0,2,0,0,0,0,2
Nasri Reza,USA,0,1,0,0,1,0,0
Nasrudinov Nasrudin,RUS,9,1,0,4,0,1,1
Nasrudinov Shamil,RUS,1,1,0,0,0,1,1
Nassiri Misha,RUS,0,3,0,0,0,0,3
Nastula Pawel,POL,5,6,0,3,3,2,2
Nastyukhin Timofey,RUS,,,,7,4,4,2
Nasufovic Nihad,MTG,0,3,0,0,0,0,1
Nasukawa Tenshin,JPN,4,0,0,2,0,1,0
Nata Thiago,BRA,0,1,0,0,1,0,0
Natal Rafael,BRA,,,,4,6,8,0
Nataska Kristof,SVK,0,3,0,0,1,0,1
Nath Travis,SVK,0,2,0,0,1,0,1
Nation Ron,SVK,,,,,,,
Natividad Andrew,USA,,,,4,3,2,2
Natividad Kevin,USA,9,3,0,5,3,1,0
Nau William,USA,1,0,0,0,0,0,0
Nauling Justin,USA,0,1,0,0,0,0,1
Naumov Alexey,USA,0,1,0,0,0,0,1
Naumov Sergey,USA,0,4,0,0,2,0,2
Naurdiev Ismail,AUT,,,,,,5,1
Nauta Joe,AUT,0,1,0,0,0,0,1
Nauzet Enrique,AUT,0,1,0,0,0,0,0
Nava Julian,AUT,0,1,0,0,0,0,1
Navalesi Elisa,AUT,0,1,0,0,1,0,0
Navarez Frank,AUT,0,1,0,0,1,0,0
Navarrete Mario,AUT,0,1,0,0,1,0,0
Navarro Andrew,AUT,0,1,0,0,0,0,1
Navarro Chris,AUT,0,1,0,0,1,0,0
Navarro Danny,USA,,,,3,3,8,1
Navarro Enzo,PER,0,1,0,0,0,0,1
Navarro Fernando Salas,PER,,,,,,,
Navarro Guillermo,PER,0,1,0,0,1,0,0
Navarro Marcio,PER,4,7,0,0,3,0,1
Navarro Mario,PER,0,3,0,0,1,0,1
Navarro Nicholi,USA,0,1,0,0,0,0,1
Navarro Samuel,USA,0,1,0,0,1,0,0
Navas Chris,USA,0,1,0,0,0,0,1
Navas Ernesto,USA,0,2,0,0,1,0,1
Navas Joe,USA,0,2,0,0,1,0,1
Navas Rafael,BRA,0,2,0,0,2,0,0
Nave Nave,JPN,0,1,0,0,1,0,0
Nave Oscar,POR,0,3,0,0,0,0,1
Naville Kamrin,USA,1,2,0,0,0,1,0
Navruzov Ibragim,USA,0,0,1,0,0,0,0
Nawaz Nabil,ENG,0,1,0,0,1,0,0
Nawrocki Troy,USA,3,1,0,0,1,1,0
Nay Mark,USA,0,1,0,0,1,0,0
Nazar Karol,USA,0,1,0,0,1,0,0
Nazare Rene,USA,3,3,0,2,0,1,1
Nazarec Uriy,USA,0,1,0,0,0,0,1
Nazarenko Anton,USA,0,2,0,0,0,0,2
Nazario Luis,USA,0,1,0,0,0,0,1
Nazarov Akhied,USA,0,1,0,0,0,0,0
Nazarov Alexei,USA,1,3,0,0,0,0,0
Nazarov Ardak,USA,1,0,0,1,0,0,0
Nazarov Beibit,USA,1,2,0,0,0,0,1
Nazarov Firdavs,USA,0,1,0,0,0,0,1
Nazaryan Artak,UKR,0,5,0,0,4,0,0
Nazhav-Zade Talekh,UKR,0,1,0,0,1,0,0
Nazokatov Yusuf,UKR,1,0,0,0,0,1,0
Nchukwi Tafon,CMR,6,1,0,4,0,0,0
Neace Dustin,USA,2,6,0,0,0,2,6
Neace Joe,USA,0,1,0,0,1,0,0
Neal Geoff,USA,,,,8,1,2,1
Neal Grant,USA,6,1,0,1,0,3,0
Neal James,USA,0,1,0,0,1,0,0
Neal Joe,USA,6,4,0,2,0,0,0
Neal Jon,USA,9,2,0,1,0,7,1
Neal Josh,USA,0,5,0,0,2,0,2
Neal Logan,USA,0,1,0,0,0,0,1
Neal Robert,USA,4,5,0,2,2,1,2
Neale Simon,USA,0,1,0,0,0,0,1
Nebeling Tomasz,POL,0,2,0,0,0,0,1
Nechiay Ivan,POL,0,1,0,0,0,0,1
Neco Sidmar,POL,0,1,0,0,0,0,1
Nedd Evan,ARU,2,3,0,1,2,1,0
Nedkov Stanislav,BUL,,,,6,1,4,1
Nedozhdykh Vladimir,RUS,0,1,0,0,1,0,0
Nee Ashley,USA,0,1,0,0,1,0,0
Needham Patrick,USA,0,1,0,0,0,0,1
Neeley Sean,USA,0,2,0,0,0,0,2
Neely Jimmy,USA,,,,,,,
Neeman Roy,USA,0,1,0,0,1,0,0
Neer Josh,USA,,,,,,,
Nefarios Boostayre,USA,0,1,0,0,0,0,0
Neferanovic Vlado,USA,0,1,0,0,0,0,0
Neff Roger,USA,0,2,0,0,1,0,0
Negao Clovis,USA,0,1,0,0,0,0,1
Negao Fernando,USA,0,1,0,0,1,0,0
Negrao Jessica,USA,0,1,0,0,1,0,0
Negrea Nicolae,USA,1,2,0,0,1,1,1
Negrini Jeferson,USA,1,0,0,0,0,0,0
Negro Ali,BRA,0,2,0,0,1,0,1
Neguinho Joao,BRA,0,1,0,0,1,0,0
Negumereanu Nicolae,ROM,,,,7,0,3,0
Neil Gavin,ROM,2,0,0,0,0,1,0
Neil Kaytlin,USA,1,3,0,0,1,0,0
Neil Wesley,USA,0,1,0,0,0,0,0
Neilsen Todd,USA,,,,,,,
Nel Xander,USA,0,4,0,0,3,0,1
Neledv Maxim,USA,0,1,0,0,0,0,0
Nellermoe John,USA,0,1,0,0,0,0,1
Nelmark Steve,USA,2,1,0,1,1,1,0
Nelson Allen,USA,1,2,0,1,1,0,0
Nelson Aric,USA,0,2,0,0,2,0,0
Nelson Bruce,USA,0,1,0,0,0,0,1
Nelson Caleb,USA,1,0,0,0,0,0,0
Nelson Chad,USA,1,0,0,1,0,0,0
Nelson Corey,AUS,,,,,,1,3
Nelson Ed,AUS,0,1,0,0,1,0,0
Nelson Gene,AUS,0,1,0,0,1,0,0
Nelson Gunnar,ISL,,,,4,1,,
Nelson Jerry,ISL,1,1,0,0,0,0,0
Nelson John,ISL,0,3,0,0,1,0,2
Nelson Keyes,ISL,0,1,0,0,0,0,1
Nelson Kyle,CAN,,,,5,2,4,1
Nelson Lamont,CAN,,,,,,,
Nelson Lenny,CAN,0,1,0,0,0,0,1
Nelson Lorawnt-T,USA,1,4,0,1,0,0,1
Nelson Mario,USA,0,1,0,0,1,0,0
Nelson Roy,USA,,,,,,5,0
Nelson Shana,USA,1,0,0,1,0,0,0
Nelson Shane,USA,3,4,0,2,0,0,1
Nelson Steven,USA,0,1,0,0,0,0,1
Nelson Trevor,USA,0,1,0,0,1,0,0
Nemati Puriya,USA,0,1,0,0,0,0,1
Nembherd Nick,USA,0,2,0,0,2,0,0
Nemchinov Vitaliy,RUS,0,1,0,0,0,0,1
Nemec Premysl,RUS,0,1,0,0,1,0,0
Nemeth Adam,HUN,0,2,0,0,1,0,1
Nemeth Gabor,HUN,0,2,0,0,2,0,0
Nemkov Vadim,RUS,,,,,,3,0
Nemkov Viktor,RUS,,,,4,1,,
Nemtsova Yulia,RUS,0,1,0,0,0,0,1
Neofytou Harris,RUS,0,1,0,0,1,0,0
Nepochatov Vladimir,RUS,0,2,0,0,2,0,0
Neralic Miroslav,RUS,0,1,0,0,1,0,0
Nerbonne Will,RUS,0,1,0,0,0,0,1
Neres Norberto dos Santos,RUS,0,2,0,0,1,0,0
Nergui Otgonbaatar,RUS,0,1,0,0,0,0,1
Neri Joe,USA,0,1,0,0,1,0,0
Neri Lissette,USA,6,4,0,4,2,0,1
Nerney Brandy,USA,0,1,0,0,0,0,1
Nery Aline,USA,0,3,0,0,0,0,0
Nery de Jesus Diosman,USA,0,1,0,0,0,0,0
Nesslein Bo,USA,,,,,,,
Nest Sam,USA,1,0,0,0,0,0,0
Nesterov Alexander,USA,0,1,0,0,0,0,1
Nesto Mike,USA,0,2,0,0,0,0,1
Nestor J.R.,USA,0,1,0,0,0,0,1
Nestor Charles Ali,USA,0,2,0,0,0,0,1
Neth Bernie,USA,0,1,0,0,1,0,0
Netjes Nikita,USA,0,1,0,0,1,0,0
Neto Aires,USA,1,0,0,0,0,0,0
Neto Aloisio,USA,0,2,0,0,0,0,0
Neto Antidio,USA,0,1,0,0,1,0,0
Neto Antonio Braga,BRA,9,3,0,1,1,7,0
Neto Armenio,BRA,0,1,0,0,1,0,0
Neto Cyrillo Padilha,BRA,1,0,0,0,0,0,0
Neto Jaoa Lucas,BRA,0,2,0,0,1,0,1
Neto Luis,BRA,0,1,0,0,0,0,1
Neto Mario,BRA,2,4,0,0,1,1,2
Neto Ferreira Joackim Pedro,BRA,0,1,0,0,0,0,1
Neto Lopes Falco,BRA,,,,7,4,2,6
Neto Silva Joao,BRA,0,1,0,0,1,0,0
Nettles Joel,BRA,0,1,0,0,1,0,0
Nettleton Rich,BRA,0,1,0,0,0,0,1
Netza Christina,GRE,0,1,0,0,1,0,0
Netzler Anthony,NZL,0,1,0,0,1,0,0
Neufang Alexander,NZL,0,2,0,0,2,0,0
Neufeld Lucas,NZL,0,1,0,0,0,0,0
Neufeld Mike,NZL,1,1,0,0,0,1,1
Neuman Petr,NZL,0,2,0,0,1,0,0
Neumann Ben,USA,,,,2,3,,
Neun Mike,ENG,0,2,0,0,1,0,1
Neves Claudio Araujo,ENG,0,2,0,0,1,0,0
Neves Francisco,ENG,0,1,0,0,0,0,0
Neves Humberto,ENG,0,1,0,0,0,0,1
Neves Joao,POR,0,1,0,0,0,0,1
Neves Luiz Carlos Alves,BRA,0,2,0,0,2,0,0
Neves Roberto,BRA,2,3,0,1,2,0,0
Neves de Oliveira Denilson,BRA,1,2,0,0,0,0,0
Neves Jr. Julio Cesar,BRA,,,,,,8,1
Neveu Aaron,USA,8,4,0,2,1,3,0
Neville Bryan,USA,0,2,0,0,2,0,0
Nevirkovets Dmytro,USA,0,1,0,0,0,0,1
Nevitt Eric,USA,,,,,,,
Nevolia Maksim,USA,0,1,0,0,0,0,1
Nevzorov Alexey,USA,,,,3,1,4,0
New Peter,USA,0,1,0,0,0,0,0
New Steven,USA,0,1,0,0,0,0,1
Newborn Carlos,USA,0,1,0,0,0,0,1
Newbraugh Brian,USA,0,1,0,0,1,0,0
Newburg John,USA,,,,,,,
Newcomb Justin,USA,0,1,0,0,1,0,0
Newell Jesse,USA,0,1,0,0,1,0,0
Newell Luke,USA,0,1,0,0,0,0,1
Newell Nick,USA,,,,2,1,,
Newell Steven,USA,0,1,0,0,0,0,0
Newey Charles,USA,0,1,0,0,1,0,0
Newland Tim,USA,0,1,0,0,0,0,1
Newman Jordan,USA,3,0,0,2,0,0,0
Newman Luke,USA,0,1,0,0,0,0,1
Newman Robbie,USA,0,1,0,0,0,0,1
Newman Ryder,USA,3,1,0,1,1,0,0
Newman Tim,USA,1,3,0,0,0,1,1
Newport David,USA,0,1,0,0,1,0,0
Newport Steve,USA,,,,,,,
Newsheller Peter,USA,0,1,0,0,0,0,1
Newsome Brandon,USA,0,5,0,0,2,0,3
Newsome Ericka,USA,0,2,0,0,2,0,0
Newson Journey,USA,9,3,0,3,2,3,0
Newson Kyle,USA,0,1,0,0,0,0,1
Newton Anthony,USA,1,0,0,0,0,0,0
Newton Carlos,USA,,,,0,3,6,2
Newton Eden,USA,0,1,0,0,1,0,0
Newton Emanuel,USA,,,,4,2,,
Newton Jeff,USA,0,1,0,0,0,0,1
Newton Lisa,USA,0,1,0,0,1,0,0
Nexic Ajdin,USA,0,1,0,0,1,0,0
Ney Caboco,USA,0,1,0,0,0,0,0
Nezu Yuta,USA,1,1,0,0,1,0,0
Ng Eddie,HKG,7,4,0,3,2,4,1
Ngaheu Charlie,HKG,0,1,0,0,1,0,0
Ngalani Alain,CMR,4,6,0,3,5,0,1
Ngan Nathan,CMR,0,1,0,0,0,0,1
Ngannou Francis,CMR,,,,,,4,0
Ngeleka Luc,CMR,0,1,0,0,0,0,1
Ngongo Martin,FRA,0,1,0,0,0,0,1
Nguen Tuan,BUL,0,1,0,0,0,0,1
Nguyen Andy,BUL,5,6,0,3,1,1,0
Nguyen Ben,USA,,,,7,6,5,2
Nguyen Bi,USA,6,6,0,1,0,0,1
Nguyen Loc,USA,0,1,0,0,1,0,0
Nguyen Mark,USA,0,1,0,0,0,0,1
Nguyen Martin,AUS,,,,9,2,3,1
Nguyen Nam,AUS,0,1,0,0,1,0,0
Nguyen Quincy,AUS,0,1,0,0,1,0,0
Nguyen Steven,USA,8,1,0,3,1,3,0
Nguyen Tom,USA,0,2,0,0,1,0,1
Nhinsavath Sourikone,USA,0,1,0,0,0,0,0
Ni Tom,USA,0,2,0,0,0,0,1
Ni Willy,NED,,,,3,2,9,7
Ni Ma Ga Rang,NED,0,1,0,0,0,0,1
Nibourg Jase,NED,0,3,0,0,2,0,1
Nica Mihail,ROM,6,1,0,2,0,4,0
Nicanor Valcenir,BRA,0,1,0,0,0,0,1
Nicholas Irving,BRA,0,1,0,0,0,0,1
Nicholas Joe,BRA,0,2,0,0,1,0,1
Nicholl James,BRA,1,0,0,0,0,1,0
Nicholls Dave,BRA,0,1,0,0,1,0,0
Nichols A.J.,USA,7,2,1,1,0,5,2
Nichols Ashley,CAN,3,3,0,2,1,0,1
Nichols Devon,CAN,0,1,0,0,0,0,0
Nichols Dominic,USA,0,5,0,0,2,0,3
Nichols Nick,USA,0,1,0,0,1,0,0
Nichols Sean,USA,0,2,0,0,0,0,1
Nichols Steve,USA,0,1,0,0,1,0,0
Nicholsen Cedric,USA,0,1,0,0,0,0,1
Nicholsen Jason,USA,1,1,0,1,0,0,1
Nicholson Alex,USA,,,,,,1,1
Nicholson Jason,USA,0,1,0,0,1,0,0
Nicholson John,USA,0,1,0,0,1,0,0
Nicholson Matthew,USA,0,1,0,0,1,0,0
Nickelatti Jordan,USA,0,1,0,0,0,0,1
Nickels Mike,USA,2,4,0,0,1,2,3
Nickerson Jessica,USA,0,1,0,0,1,0,0
Nickerson III Rob,USA,0,1,0,0,1,0,0
Nickoson Jason,USA,0,1,0,0,0,0,1
Nicoceli Andrei,USA,0,1,0,0,1,0,0
Nicolai Marion,FRA,0,1,0,0,0,0,0
Nicolas Chino,FRA,0,2,0,0,0,0,1
Nicolau Bruno Luiz,BRA,0,1,0,0,1,0,0
Nicolau Matheus,BRA,,,,4,2,5,0
Nicolau Pereira Matheus,BRA,0,0,0,0,0,0,0
Nicolini Michelle,BRA,6,3,0,0,0,5,0
Niculae Leonard,ROM,0,2,0,0,0,0,2
Nieborak Aaron,AUS,0,1,0,0,1,0,0
Niederkofler Nicole,AUS,0,1,0,0,0,0,1
Niedzialkowski Rafal,POL,0,2,0,0,1,0,1
Niedzielski Piotr,POL,0,2,0,0,0,0,1
Niedzwiecki Tomasz,POL,1,0,0,1,0,0,0
Niedzwiedz Adam,POL,0,1,0,0,1,0,0
Niedzwiedz Agnieszka,POL,,,,5,0,2,0
Niel Anthony,POL,0,1,0,0,1,0,0
Nielli Emiliano,POL,0,1,0,0,0,0,1
Nielsen Jeff,POL,0,0,0,0,0,0,0
Nielsen Patrick,POL,0,1,0,0,0,0,1
Nielsen Sonny,POL,1,0,0,0,0,1,0
Nielson August,POL,0,1,0,0,0,0,1
Nielson Brian,USA,0,2,0,0,1,0,0
Nielson Christian,USA,0,1,0,0,0,0,0
Nielson Dominique,BEL,0,1,0,0,1,0,0
Nielson Ingolf,BEL,0,1,0,0,1,0,0
Nienaber Barend,BEL,0,1,0,0,1,0,0
Nier Joey,BEL,0,2,0,0,2,0,0
Nier Nier,BRA,0,1,0,0,1,0,0
Nieto Kristian,USA,0,1,0,0,0,0,0
Nieto-Clark David,USA,0,1,0,0,0,0,1
Nievens Angel,USA,0,1,0,0,0,0,0
Nievera Jaimelene,USA,7,4,0,1,2,4,2
Nieves Evelyn,USA,0,1,0,0,1,0,0
Nieves Rod,USA,0,1,0,0,1,0,0
Niggler Karl,USA,0,1,0,0,0,0,1
Nigretto Andy,USA,0,1,0,0,0,0,0
Niimi Khomkrit,USA,0,2,0,0,1,0,0
Niimi Yoshitaro,USA,2,1,0,0,1,0,0
Niimura Yuki,JPN,,,,9,2,1,1
Niinimaki Tom,FIN,,,,7,1,8,5
Niioka Katsuaki,FIN,0,1,0,0,0,0,1
Nijem Adam,FIN,0,1,0,0,0,0,1
Nijem Ramsey,USA,,,,3,4,2,3
Nijman Hans,USA,0,2,0,0,0,0,2
Nikaev Shamil,RUS,,,,0,0,1,0
Nikishenko Alexander,UKR,0,1,0,0,0,0,1
Nikitchenko Vladislav,RUS,0,1,0,0,0,0,0
Nikitin Ilya,RUS,0,1,0,0,1,0,0
Nikitin Sergei,RUS,0,1,0,0,0,0,1
Nikitin Vladimir,RUS,0,1,0,0,0,0,1
Nikogosyan Vachagan,RUS,0,1,0,0,1,0,0
Nikolaenya Pavel,BLR,0,1,0,0,1,0,0
Nikolaev Vladimir,UKR,1,1,0,0,1,1,0
Nikolajczyk Lukasz,UKR,0,1,0,0,0,0,0
Nikolajev Svetislav,UKR,0,2,0,0,0,0,2
Nikolakakos Anastasia,CAN,3,0,0,2,0,0,0
Nikolic Misa,CAN,0,1,0,0,1,0,0
Nikolov Nikolai,CAN,0,1,0,0,0,0,1
Nikolov Teodor,RUS,,,,3,2,8,0
Nikolov Valentin,RUS,0,3,0,0,0,0,1
Nilges Garett,RUS,0,1,0,0,1,0,0
Nilson Alan,RUS,0,1,0,0,0,0,0
Nilson Jack,RUS,1,1,0,1,1,0,0
Nilsson Elina,RUS,1,1,0,0,1,0,0
Nilsson Mans,RUS,,,,,,,
Nilsson Mats,SWE,,,,2,1,5,0
Nimirovich Aleksey,UKR,0,1,0,0,1,0,0
Ning Guangyou,CHN,5,4,1,3,0,1,1
Ninin Komon,CHN,0,1,0,0,1,0,0
Ninja Eliezer,BRA,0,1,0,0,1,0,0
Ninjo Akira,BRA,0,1,0,0,0,0,0
Nipper Britany,BRA,0,1,0,0,1,0,0
