Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Lalonde Robert,USA,0,1,0,0,0,0,1
Lam Bryan To Hang,USA,0,1,0,0,0,0,1
Lam Joel,USA,1,1,0,0,0,1,0
Lamara Samir,USA,0,1,0,0,0,0,1
Lamarche Guillaume,USA,1,1,0,1,0,0,1
Lamarche Stephane,USA,0,2,0,0,0,0,2
Lamare Myriam,USA,1,0,0,0,0,0,0
Lamareaux Ryan,USA,0,1,0,0,0,0,1
Lamark Delbert,USA,0,1,0,0,0,0,1
Lamarr Marcus,USA,0,1,0,0,1,0,0
Lamas Ricardo,USA,,,,6,5,5,0
Lamb Dean,USA,0,2,0,0,1,0,1
Lamb Jake,USA,0,1,0,0,1,0,0
Lamb Morrison,USA,0,4,0,0,2,0,2
Lambe Jack,USA,0,1,0,0,1,0,0
Lambert Eric,USA,0,2,0,0,1,0,1
Lambert Gregoire,USA,0,1,0,0,0,0,1
Lambert Jason,USA,,,,4,7,2,2
Lambert Jim,USA,,,,,,,
Lambert Stephen,USA,0,1,0,0,1,0,0
Lamberto Paolo,USA,0,0,1,0,0,0,0
Lamborn Mark,USA,0,1,0,0,0,0,1
Lambrecht Mike,USA,0,1,0,0,1,0,0
LaMoan Jody,USA,0,1,0,0,0,0,1
Lamotta DeVon,USA,0,1,0,0,1,0,0
Lamotte Nate,USA,0,4,0,0,0,0,1
Lamounier Vieira Tayna,BRA,0,1,0,0,0,0,0
Lamoureux Joseph,BRA,0,1,0,0,1,0,0
Lampinen Toni,FIN,1,0,0,1,0,0,0
Lamprecht Johannes Coenraad,FIN,0,1,0,0,0,0,1
Lampros Dustin,USA,5,0,0,4,0,1,0
Lamprycht Kamil,USA,0,1,0,0,0,0,0
Lamson Troy,USA,1,4,0,0,0,0,3
Lan Melissa,USA,0,1,0,0,0,0,0
Lan Ming Qiang,CHN,0,1,0,0,0,0,1
Lan Franco Aaron,CHN,1,0,0,1,0,0,0
Lanca Marco,CHN,1,0,0,1,0,0,0
Land Cody,USA,0,6,0,0,1,0,2
Landaeta Utrera Ronny Alexander,USA,2,4,0,1,0,0,1
Landcaster Darcy,USA,0,1,0,0,1,0,0
Landeros Gonzalez Jose Manuel,MEX,0,1,0,0,0,0,1
Landers Shawn,MEX,0,1,0,0,0,0,1
Landers Terence,MEX,0,2,0,0,2,0,0
Landi-Jones Jose,MEX,2,0,0,0,0,0,0
Landi-Jons Jose,BRA,,,,,,,
Landin Jacob,USA,0,3,0,0,0,0,2
Landis Ryan,USA,0,2,0,0,0,0,1
Landless Larry,USA,,,,,,,
Landoni Alex,USA,0,1,0,0,0,0,1
Landrigan James,CAN,0,1,0,0,1,0,0
Landry Larry,CAN,0,1,0,0,0,0,1
Landry TJ,USA,1,1,0,0,1,1,0
Landu Yves,FRA,,,,4,1,5,1
Landwehr Nate,USA,,,,8,2,1,1
Lane Austen,USA,2,2,0,2,2,0,0
Lane Bryan,USA,1,0,0,0,0,1,0
Lane Chris,USA,1,5,0,0,2,1,3
Lane Julian,USA,,,,1,4,7,0
Lanfranco Aaron,USA,1,0,0,1,0,0,0
Lang Andrew,USA,0,1,0,0,1,0,0
Lang Jeremy,USA,0,1,0,0,0,0,1
Lang Ryan,USA,0,1,0,0,1,0,0
Lang Ting Gui,USA,0,1,0,0,0,0,0
Langdown Stephen,USA,0,1,0,0,1,0,0
Lange Josh,USA,0,2,0,0,0,0,1
Lange Karl,USA,0,1,0,0,1,0,0
Lange Marc,USA,0,1,0,0,1,0,0
Lange Zack,USA,1,0,0,0,0,0,0
Lange Zech,USA,2,0,0,0,0,0,0
Langellier Jason,USA,7,2,0,3,1,2,1
Langer Alan,POL,1,0,0,0,0,1,0
Langer Pavol,SVK,0,1,0,0,1,0,0
Langerak Linda,SVK,0,1,0,0,0,0,1
Langford Evan,SVK,0,1,0,0,1,0,0
Langley Graham,SVK,1,0,0,1,0,0,0
Langner Martin,SVK,0,1,0,0,1,0,0
Lango Henrique,SVK,0,1,0,0,0,0,1
Langsford Sofie,SVK,0,1,0,0,0,0,0
Langston Carl,SVK,0,1,0,0,0,0,0
Langwinski Adam,SVK,0,1,0,0,0,0,1
Lanham Lionel,USA,0,1,0,0,1,0,0
Lanier Josh,USA,0,2,0,0,2,0,0
Lankester Craig,USA,0,1,0,0,0,0,1
Lanna Fred,USA,0,1,0,0,0,0,1
Lannon Joshua,USA,0,1,0,0,1,0,0
Lansberg Lina,SWE,,,,4,3,0,0
Lansing John,SWE,0,1,0,0,1,0,0
Lanza Abrego Fernando,BOL,0,1,0,0,0,0,0
Lapatin Dmitriy,BOL,0,1,0,0,1,0,0
Lapcevic John,BOL,,,,,,,
Lapear Steve,BOL,0,1,0,0,1,0,0
Lapicus Iuri,MDA,,,,5,1,9,0
Lapilus Damien,FRA,,,,2,4,7,3
Lapilus Taylor,FRA,,,,2,0,6,0
Lapin Ivan,FRA,0,1,0,0,0,0,0
Lapin Jevgenij,FRA,0,2,0,0,0,0,2
LaPlant Cory,FRA,0,2,0,0,0,0,2
Laprakis Michail,GRE,0,1,0,0,0,0,1
Laprise Chad,CAN,,,,8,3,1,0
Lapsley Anthony,CAN,,,,3,1,,
Lapsley Kristian,NOR,0,2,0,0,0,0,2
Laptev Alexander,NOR,0,1,0,0,1,0,0
Lara Alejandra,COL,9,5,0,4,0,3,1
Lara Elder,COL,1,2,0,0,1,1,1
Lara Enrique,MEX,0,2,0,0,1,0,0
Lara Gabe,MEX,0,1,0,0,1,0,0
Lara Jared,MEX,0,1,0,0,0,0,0
Lara Josimar,BRA,0,2,0,0,0,0,2
Lara Leon,BRA,0,2,0,0,1,0,1
Lara Manny,USA,0,3,0,0,0,0,1
Laramie TJ,CAN,,,,7,2,2,1
Laramie Tony,CAN,1,0,0,0,0,0,0
Larchet Thibaud,FRA,6,3,1,2,0,4,1
Larenas Icho,FRA,1,2,0,1,2,0,0
Large Casey,FRA,0,1,0,0,0,0,1
Large Mike,FRA,0,1,0,0,0,0,1
Lari Zach,FRA,2,2,0,1,1,1,0
Larisch Stefan,GER,0,4,0,0,3,0,0
Larkin Chris,GER,0,0,0,0,0,0,0
Larkin Declan,NIR,0,2,0,0,1,0,1
Larkin Eric,NIR,0,1,0,0,0,0,1
Larkin Lorenz,USA,,,,,,0,0
Larock Joseph,USA,0,1,0,0,1,0,0
Laroco Brandon,USA,1,0,0,0,0,1,0
LaRosa Tara,USA,,,,3,1,,
Laroski Robert,USA,0,1,0,0,1,0,0
Larrea Eddie,USA,,,,2,2,1,1
Larsen Chris,USA,1,0,0,1,0,0,0
Larsen Cody,USA,0,2,0,0,2,0,0
Larsen Jeremy,USA,8,5,0,2,3,3,1
Larson Brock,USA,,,,9,3,,
Larson Cody,USA,0,2,0,0,0,0,2
Larson Isaiah,USA,0,1,0,0,1,0,0
Larson Jordon,USA,9,6,0,3,2,3,4
Larson Matthew,USA,0,2,0,0,1,0,1
Larson Nick,USA,1,0,0,0,0,1,0
Larson Robert,USA,0,1,0,0,1,0,0
Larson Roland,USA,0,1,0,0,1,0,0
Larson Ryan,USA,1,1,0,0,0,1,1
Larson Tyler,USA,0,1,0,0,0,0,1
Larsson Justin,USA,0,4,0,0,1,0,2
Larsson Tony,USA,,,,,,,
Larsson Viktor,USA,0,1,0,0,1,0,0
Laselva Marcio,USA,,,,,,,
Lashley Bobby,USA,,,,5,1,7,0
Lashley Tim,USA,0,1,0,0,1,0,0
Lashomb Bryan,USA,0,1,0,0,0,0,1
Lasota Marcin,POL,0,1,0,0,1,0,0
Lasota Rafal,POL,0,1,0,0,1,0,0
Lasprilla Richard,POL,0,1,0,0,0,0,0
Lassiter David,POL,,,,,,,
Lassiter Mylo,USA,0,1,0,0,0,0,0
Lastafka Dave,USA,0,1,0,0,1,0,0
Laszlo Kertesz,USA,0,1,0,0,0,0,1
Latalo Pawel,USA,0,1,0,0,1,0,0
Latchman Kendrick,USA,1,3,0,0,0,0,1
Lathouwers Majanka,USA,1,2,0,0,0,1,2
Latifi Ilir,SWE,,,,5,4,6,0
Latina Frank,SWE,0,2,0,0,0,0,1
Latoel Vincent,NED,,,,7,3,7,1
Latomaki Jarkko,NED,0,4,0,0,3,0,1
Latorre Sebastian,NED,0,3,0,0,1,0,2
Latour Joseph,NED,0,1,0,0,1,0,0
Latozke Chris,USA,0,1,0,0,1,0,0
Lattimer Kerry,USA,1,4,0,0,0,0,3
Lattore Carlo,USA,0,1,0,0,1,0,0
Latu Sione,USA,1,0,0,1,0,0,0
Lauchner Chester,USA,0,1,0,0,0,0,1
Laud Fritz,USA,0,1,0,0,0,0,1
Laudino Macksuel,BRA,0,1,0,0,0,0,0
Laureano Cassiano,BRA,0,1,0,0,0,0,0
Laurel Carlo,BRA,0,2,0,0,0,0,0
Lauren Ralph,BRA,0,1,0,0,0,0,1
Laurence Joe,BRA,0,1,0,0,0,0,0
Laurent Mackensy,BRA,0,1,0,0,1,0,0
Laurentino Luis Rafael,BRA,,,,,,,
Laurinaitis Mindaugas,BRA,0,2,0,0,1,0,1
Lauritsen Cole,BRA,0,2,0,0,0,0,1
Laursen Ole,BRA,1,2,0,0,0,0,2
Lausa Jenel,PHI,7,6,0,2,0,2,2
Lauzeckaite Arune,LTU,0,1,0,0,1,0,0
Lauzon Dan,USA,,,,9,3,7,2
Lauzon Joe,USA,,,,9,6,,
Lava Junior,USA,0,1,0,0,1,0,0
Lavafor Shane,USA,0,1,0,0,1,0,0
Lavallee Gabriel,USA,0,1,0,0,0,0,1
Lavant Christopher,USA,0,1,0,0,0,0,1
Lavender Chatt,USA,0,4,0,0,1,0,2
Lavery Nathan,USA,0,1,0,0,1,0,0
Lavery Peter,USA,,,,,,,
Lavigne Yves,USA,,,,,,,
Lavin Dean,USA,1,1,0,0,0,1,1
Lavin Martin,USA,0,2,0,0,1,0,0
Lavine Will,USA,0,1,0,0,0,0,1
LaVoy Amanda,USA,0,2,0,0,1,0,1
Lavrentyev Denis,RUS,1,1,0,0,0,0,0
Lavrov Anatoly,RUS,0,1,0,0,0,0,0
Law Cody,USA,5,0,0,3,0,1,0
Law Jason,USA,0,1,0,0,0,0,1
Law John Andrew,USA,0,1,0,0,0,0,1
Law Shaun,USA,0,1,0,0,1,0,0
Lawal Muhammed,USA,,,,,,0,0
Lawalata Mathieu,USA,0,1,0,0,0,0,1
Lawerance Jesse,USA,0,1,0,0,0,0,0
Lawler Robbie,USA,,,,,,1,6
Lawley Mark,USA,,,,,,,
Lawlor Tom,USA,,,,4,0,4,3
Lawrence Austin,USA,0,1,0,0,1,0,0
Lawrence BJ,USA,0,1,0,0,1,0,0
Lawrence Branden,USA,0,1,0,0,0,0,1
Lawrence Josh,USA,0,1,0,0,0,0,1
Lawrence Justin,USA,,,,5,1,1,1
Lawrence Lance,USA,5,1,0,0,0,5,0
Lawrence Mike,USA,0,2,0,0,0,0,1
Lawrence Paul,USA,0,1,0,0,1,0,0
Lawrence Ronnie,USA,7,1,0,4,0,0,0
Lawshe Chad,USA,0,1,0,0,0,0,1
Lawson Danny,ENG,0,1,0,0,0,0,1
Lawson Eric,ENG,5,3,0,1,0,4,3
Lawson Holly,ENG,0,1,0,0,0,0,0
Lawson Jeff,ENG,0,2,0,0,0,0,2
Lawson Jimmy,ENG,3,1,0,3,0,0,0
Lawson Roggy,FRA,0,2,0,0,2,0,0
Lawton Jarod,FRA,1,1,0,0,0,1,0
Lax Jani,FRA,2,1,0,0,1,1,0
Layton William,FRA,0,1,0,0,1,0,0
Lazaro Valmir,BRA,,,,9,1,0,1
Lazaro Chiguano Andrew Braulio,BRA,0,1,0,0,0,0,1
Lazarov Martin,BRA,0,1,0,0,0,0,1
Lazart Arif,ARG,0,1,0,0,1,0,0
Lazarz Marcin,POL,8,5,0,2,1,2,2
Lazebnov Anton,POL,0,1,0,0,0,0,1
Lazic Sasa,POL,,,,0,5,0,4
Lazic Savo,MTG,0,3,0,0,1,0,0
Lazishvili Zviad,GEO,,,,0,0,9,0
Lazovski Vitaly,GEO,0,1,0,0,1,0,0
Lazowski Adam,GEO,0,1,0,0,1,0,0
Lazukov Evgeniy,GEO,1,1,0,0,1,0,0
Lazurin Dmitry,GEO,0,1,0,0,0,0,1
Lazzarini Cristiano,GEO,0,2,0,0,1,0,0
Lazzez Mounir,TUN,,,,8,1,0,0
Le Binh Son,TUN,0,1,0,0,0,0,0
Le Cung,VIE,9,3,0,8,3,0,0
Le Thanh,USA,,,,,,1,1
Le Banner Jerome,FRA,0,1,0,0,0,0,1
Leal Alessandro,FRA,1,1,0,0,1,1,0
Leal Carlos,BRA,2,1,0,0,0,0,0
Leal Elaine,BRA,0,5,0,0,0,0,3
Leal Iuri Silva,BRA,1,2,0,0,0,1,2
Leal Nalo,BRA,0,1,0,0,0,0,1
Leal Nilson,BRA,0,1,0,0,0,0,0
Leal Renan,BRA,0,1,0,0,0,0,1
Leal Sergio,BRA,0,1,0,0,0,0,1
Leal de Rezende Kerisson,BRA,0,0,0,0,0,0,0
Leal Martins Helderson,BRA,0,1,0,0,0,0,1
Leali Max,BRA,0,1,0,0,0,0,0
Leandro Artur,BRA,0,1,0,0,0,0,1
Leandro Vitor,BRA,0,1,0,0,1,0,0
Leao Alexandre,BRA,0,2,0,0,1,0,1
Leao Amanda,BRA,0,1,0,0,1,0,0
Leao Joel,BRA,0,1,0,0,1,0,0
Leao Pedro,BRA,0,1,0,0,1,0,0
Learn Brian,BRA,0,1,0,0,1,0,0
Learned Julian,USA,1,0,0,0,0,0,0
Leary Charlie,ENG,,,,,,2,3
Leatuna Adrian,ENG,0,1,0,0,1,0,0
Leavitt Jordan,USA,9,1,0,1,0,6,0
Leavy Fred,USA,1,1,0,0,1,0,0
LeBanner Jerome,FRA,1,1,0,1,0,0,0
LeBell Gene,FRA,,,,,,,
Leben Chris,USA,,,,,,5,2
Lebkowski Kamil,POL,1,2,0,1,0,0,0
Leblanc Bob,POL,,,,,,,
LeBlanc John,USA,0,2,0,0,1,0,1
LeBlanc Julien,CAN,5,2,0,2,0,3,0
Leblanc Martin,CAN,0,1,0,0,1,0,0
Leblanc Sylvain,CAN,,,,,,,
Leblond Nicolas,CAN,6,4,0,1,0,3,0
Lebosnoyani Jean-Paul,USA,0,1,0,0,1,0,0
Lebout Mickael,FRA,,,,2,2,6,0
LeBouyonnec Franck,FRA,0,1,0,0,0,0,1
LeBreton Jr. Ronald,FRA,0,2,0,0,1,0,1
Lebron Andres,FRA,0,1,0,0,0,0,1
Lebrun Aaron,FRA,0,1,0,0,0,0,1
Lebrun Travis,USA,0,1,0,0,0,0,1
Lechner Kyle,USA,0,1,0,0,1,0,0
Lechuga Napoleon,USA,0,1,0,0,0,0,1
LeClerc Eric,CAN,0,1,0,0,0,0,0
Lecourt Thierry,CAN,0,1,0,0,0,0,1
Ledbetter Stephen,CAN,1,2,0,0,0,1,1
Ledbetter Tony,CAN,0,1,0,0,1,0,0
Ledesma Claudio,USA,,,,2,0,3,0
Ledet Justin,USA,9,4,0,2,2,5,0
Ledezma Rafael,USA,0,1,0,0,1,0,0
Leduc Dave,USA,0,1,0,0,1,0,0
Ledvina Zdenek,USA,,,,,,,
Lee Aiden,ENG,,,,2,1,6,1
Lee Akkim,USA,0,2,0,0,1,0,1
Lee Alex,USA,0,1,0,0,0,0,1
Lee Allan,USA,1,1,0,1,0,0,0
Lee Andrea,USA,,,,3,0,5,1
Lee Angela,USA,,,,1,1,7,0
Lee Bobby,USA,,,,2,0,6,3
Lee Brent,USA,0,1,0,0,0,0,1
Lee Bret,USA,0,1,0,0,0,0,1
Lee Chris,USA,,,,,,,
Lee Chris,USA,1,0,0,0,0,1,0
Lee Christian,SIN,,,,,,4,1
Lee Dae Yeon,SKO,0,1,0,0,1,0,0
Lee David,ENG,2,5,0,0,2,2,3
Lee Dayse,ENG,0,1,0,0,1,0,0
Lee Do Gyum,ENG,0,1,0,0,0,0,1
Lee Dong Young,ENG,0,1,0,0,0,0,0
Lee Dool Hee,ENG,0,4,0,0,3,0,1
Lee Eun Soo,SKO,0,2,0,0,2,0,0
Lee Gyu Myung,SKO,0,1,0,0,0,0,1
Lee Han Keun,SKO,0,1,0,0,0,0,0
Lee Han Sol,SKO,0,1,0,0,0,0,1
Lee Hee Jin,SKO,0,2,0,0,0,0,1
Lee Hoo Sun,SKO,0,1,0,0,0,0,1
Lee Hyun Gwan,SKO,0,1,0,0,1,0,0
Lee Hyun Jin,SKO,0,1,0,0,1,0,0
Lee Hyun Soo,SKO,0,1,0,0,1,0,0
Lee Hyung Geol,SKO,0,2,0,0,1,0,1
Lee Hyung Seok,SKO,0,2,0,0,0,0,1
Lee Imani,SKO,0,3,0,0,1,0,2
Lee Jackie,SKO,0,1,0,0,1,0,0
Lee Jae Sun,SKO,0,1,0,0,0,0,1
Lee James,USA,3,2,0,0,1,3,1
Lee Jamie,USA,0,1,0,0,1,0,0
Lee Jason,USA,0,6,0,0,4,0,1
Lee Jeong Ho,USA,1,0,0,0,0,1,0
Lee Jhon,CUB,0,1,0,0,0,0,1
Lee John,USA,0,1,0,0,0,0,1
Lee Jong Gyuk,USA,0,1,0,0,0,0,1
Lee Jong Wha,USA,0,1,0,0,1,0,0
Lee Josh,USA,0,5,0,0,2,0,2
Lee Joshua,USA,0,3,0,0,1,0,2
Lee Jung Gyeong,USA,0,1,0,0,0,0,1
Lee Keith,USA,7,5,0,3,0,1,1
Lee Kevin,USA,,,,3,1,8,3
Lee Kil Woo,USA,1,2,0,0,1,0,1
Lee Kwang Hee,USA,4,3,0,3,2,0,1
Lee Matt,USA,2,6,1,1,3,0,1
Lee Mike,USA,0,2,0,0,0,0,2
Lee Min Gu,USA,0,2,0,0,1,0,0
Lee Min Joo,USA,0,1,0,0,1,0,0
Lee Patti,USA,1,2,0,0,1,1,1
Lee Ricky,USA,0,1,0,0,1,0,0
Lee Rocky,TWN,3,2,0,0,0,2,0
Lee Ryan,TWN,0,1,0,0,1,0,0
Lee Sang II,TWN,0,1,0,0,0,0,0
Lee Sang Soo,SKO,2,4,1,1,1,0,1
Lee Shun,SKO,0,1,0,0,0,0,1
Lee Simon,SKO,0,1,0,0,1,0,0
Lee Suk-Young,SKO,0,1,0,0,1,0,0
Lee Sung Jong,SKO,0,3,0,0,2,0,1
Lee Sung Soo,SKO,1,1,0,0,1,0,0
Lee Tae Hyun,SKO,0,2,0,0,2,0,0
Lee Tae Joo,SKO,0,1,0,0,1,0,0
Lee Tommy,SKO,1,3,0,1,0,0,3
Lee Ty,SKO,0,2,0,0,1,0,1
Lee Tyler,SKO,0,1,0,0,1,0,0
Lee Vaughan,ENG,,,,4,4,7,6
Lee Woong Hee,ENG,0,1,0,0,0,0,0
Lee Ye Ji,SKO,0,1,0,0,0,0,0
Lee Yong Jae,SKO,1,3,0,0,1,0,2
Lee Yoon Jin,SKO,0,1,0,0,0,0,0
Lee Yoon Jun,SKO,3,1,0,1,0,0,1
Lee Youn Hyun,SKO,0,1,0,0,1,0,0
Lee Young Joon,SKO,0,1,0,0,1,0,0
Lee-El Anthony,SKO,1,0,0,0,0,0,0
Lees Shane,SKO,1,1,0,0,0,1,0
Lefebvre Francisco,SKO,0,1,0,0,1,0,0
Lefebvre Luc,SKO,,,,,,,
Lefevre Frederic,SKO,0,1,0,0,0,0,1
Lefkowitz Al,SKO,,,,,,,
Legaev Dmitriy,SKO,0,1,0,0,1,0,0
Legaspai Jerry,SKO,0,1,0,0,1,0,0
Legeno Dave,SKO,1,0,0,0,0,0,0
Legere Jr. Ricky,USA,,,,8,3,9,2
Leggett Sherron,USA,3,3,0,1,1,0,1
Legierski Mateusz,USA,7,1,0,4,1,1,0
Legowo Yohan Mulia,USA,0,2,0,0,1,0,1
LeGrand Phillip,USA,0,1,0,0,0,0,0
Lehman Adam,USA,0,5,0,0,1,0,3
Lehmann Finn,USA,0,1,0,0,1,0,0
Lehner Katharina,GER,7,3,0,1,0,0,1
Lei Chen,GER,0,1,0,0,1,0,0
Lei Wang,GER,0,1,0,0,1,0,0
Lei Xu,GER,0,0,1,0,0,0,0
Leialoha Cheyden,USA,7,2,0,1,0,4,0
Leibrandt Brandon,USA,0,0,0,0,0,0,0
Leibrock Amber,USA,3,4,0,2,3,0,1
Leija Jose Alfredo,USA,1,2,0,1,1,0,1
Leimbach Harley,USA,0,1,0,0,0,0,1
Leininger Ryan,USA,0,1,0,0,1,0,0
Leisholm Jr. Alonzo,USA,0,1,0,0,1,0,0
Leisman Thomas,USA,1,0,0,0,0,1,0
Leitans Lauris,USA,0,1,0,0,1,0,0
Leitao Fernando,BRA,0,1,0,0,0,0,0
Leite Alex,BRA,0,1,0,0,0,0,0
Leite Elaine,BRA,0,2,0,0,1,0,1
Leite Juliana,BRA,0,2,0,0,1,0,1
Leite Leonardo,BRA,9,2,0,3,0,2,0
Leite Peterson,BRA,1,0,0,1,0,0,0
Leitermann Nick,BRA,0,1,0,0,1,0,0
Leites Thales,BRA,,,,4,1,,
Leiva Carlos,CHI,0,1,0,0,0,0,1
Lejsek Tomas,CHI,0,1,0,0,1,0,0
Lek Dimanche,USA,0,1,0,0,1,0,0
Lek Robert,USA,0,1,0,0,0,0,1
Lekaj Amir,USA,0,2,0,0,1,0,1
Leko Stefan,USA,0,3,0,0,1,0,2
Leland Elias,USA,0,2,0,0,1,0,1
Lelandowski Daniel,USA,0,1,0,0,0,0,1
Lelis Armando,BRA,0,1,0,0,0,0,0
Lema Djo,BRA,0,1,0,0,0,0,1
Lemaire Mike,BRA,0,2,0,0,0,0,1
Lemberanskij Rasim,AZE,0,1,0,0,0,0,0
Lemke Jonathan,USA,6,8,0,4,1,0,5
Lemke Justin,USA,1,1,0,0,1,0,0
Lemley Gabe,USA,1,3,0,0,2,1,1
Lemm Giovanni,USA,,,,,,,
Lemminger Mark,USA,,,,6,3,3,0
Lemmon Curt,USA,0,1,0,0,0,0,0
Lemoin Chad,USA,,,,,,,
Lemon Anthony,USA,0,5,0,0,0,0,5
Lemon Gus,USA,0,1,0,0,1,0,0
Lemos Amanda,BRA,,,,7,1,2,0
Lemos Artur,BRA,1,3,0,0,0,1,1
Lemos Giacomo,BRA,6,0,0,5,0,1,0
Lenard Kery,BRA,1,0,0,1,0,0,0
Lencioni Cris,USA,6,2,0,0,0,4,0
Lenda Bogdan,USA,0,1,0,0,0,0,1
Lenichev Evgeny,USA,0,1,0,0,1,0,0
Lening Josh,USA,0,1,0,0,1,0,0
Leninger Christophe,USA,0,2,0,0,1,0,0
Leniu Felise,AUS,0,3,0,0,2,0,1
Lenjoint Karsten,AUS,1,1,0,0,0,1,0
Lennox Jesse,AUS,2,3,0,2,0,0,1
Leno Joao,AUS,0,1,0,0,1,0,0
Lenoci Eddie,AUS,2,3,0,0,3,0,0
Lenogue Jean Francois,AUS,1,6,0,1,1,0,2
Lenormand Steve,AUS,0,1,0,0,1,0,0
Lentz Jeff,USA,,,,6,0,1,0
Lentz Nik,USA,,,,,,8,2
Lenz Florian,USA,0,1,0,0,0,0,0
Lenz Sterling,USA,0,1,0,0,0,0,1
Leo Ivan,USA,0,2,0,0,1,0,1
