Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Hatuhov Aslan,RUS,0.0,0.0,0.0,0.0,0.0
Haubrick Bryson,RUS,0.0,0.0,0.0,0.0,1.0
Hauck Jacob,RUS,0.0,0.0,0.0,0.0,1.0
Hauenstein Daniel,RUS,0.0,0.0,0.0,1.0,1.0
Hauer Randy,RUS,0.0,0.0,4.0,0.0,1.0
Haughton Jermaine,RUS,0.0,0.0,1.0,0.0,0.0
Haupert Michael,RUS,0.0,0.0,1.0,0.0,0.0
Havila Tales,RUS,0.0,0.0,0.0,0.0,1.0
Havurkhano Islam,RUS,0.0,0.0,0.0,0.0,1.0
Hawes Joseph,RUS,0.0,0.0,0.0,0.0,0.0
Hawes Justin,RUS,0.0,0.0,1.0,0.0,1.0
Hawes Phil,USA,0.0,7.0,2.0,2.0,1.0
Hawk Chris,USA,0.0,0.0,2.0,1.0,2.0
Hawk John,USA,1.0,0.0,1.0,1.0,0.0
Hawkes Lindsey,USA,0.0,0.0,1.0,1.0,0.0
Hawkes Rob,USA,0.0,0.0,1.0,0.0,0.0
Hawkey Donavin,USA,0.0,0.0,1.0,0.0,1.0
Hawkey Wesley,USA,0.0,0.0,0.0,0.0,1.0
Hawkings Ian,USA,0.0,0.0,0.0,0.0,0.0
Hawkins Brian,USA,0.0,0.0,2.0,0.0,0.0
Hawkins Del,USA,0.0,0.0,2.0,0.0,3.0
Hawkins Tony,USA,0.0,0.0,1.0,0.0,0.0
Hawks Geoff,USA,0.0,1.0,0.0,0.0,0.0
Hawley Dan,USA,0.0,0.0,0.0,0.0,0.0
Hawn Rick,USA,0.0,0.0,0.0,0.0,1.0
Haws Eddie,USA,0.0,0.0,2.0,0.0,0.0
Hay Michael,CAN,0.0,0.0,1.0,0.0,0.0
Hayakawa Nobuhiro,CAN,0.0,0.0,0.0,0.0,0.0
Hayakawa Noriyuki,CAN,0.0,0.0,0.0,1.0,0.0
Hayashi Genpei,JPN,0.0,0.0,1.0,0.0,1.0
Haydari Mikael,JPN,0.0,0.0,1.0,0.0,0.0
Hayden Tommy,USA,0.0,2.0,1.0,5.0,2.0
Hayes Aaron,USA,0.0,0.0,1.0,0.0,0.0
Hayes Angela,USA,0.0,0.0,1.0,1.0,2.0
Hayes Antoine,USA,0.0,0.0,1.0,0.0,0.0
Hayes Chris,USA,0.0,0.0,0.0,0.0,0.0
Hayes Conrad,USA,0.0,0.0,0.0,0.0,1.0
Hayes Danielle,USA,0.0,0.0,0.0,0.0,0.0
Hayes Daren,USA,0.0,0.0,0.0,0.0,1.0
Hayes Darnell,USA,0.0,0.0,0.0,0.0,1.0
Hayes David,USA,0.0,0.0,1.0,0.0,1.0
Hayes Erik,USA,0.0,0.0,0.0,0.0,1.0
Hayes Ethan,USA,0.0,0.0,0.0,0.0,1.0
Hayes Geoff,USA,0.0,0.0,0.0,0.0,1.0
Hayes Gerric,USA,0.0,0.0,1.0,0.0,0.0
Hayes John,USA,0.0,0.0,1.0,0.0,0.0
Hayes Josh,USA,0.0,0.0,0.0,0.0,0.0
Hayes Mike,USA,0.0,1.0,1.0,1.0,0.0
Hayes Ryan,USA,0.0,0.0,1.0,0.0,0.0
Hayes Shawn,USA,0.0,0.0,0.0,0.0,2.0
Hayes Tony,USA,0.0,0.0,0.0,0.0,1.0
Hayes Christensen Jordan,USA,0.0,0.0,0.0,0.0,0.0
Hayne Thiago,USA,0.0,0.0,1.0,0.0,0.0
Haynes Josh,USA,0.0,0.0,2.0,0.0,0.0
Hayward Deney,USA,0.0,0.0,1.0,0.0,0.0
Hayward Sam,AUS,0.0,0.0,1.0,0.0,0.0
Hazan Dylan,ITA,0.0,0.0,0.0,0.0,0.0
Hazelett Dustin,USA,0.0,1.0,4.0,9.0,2.0
Hazelton Adam,USA,0.0,0.0,0.0,0.0,1.0
Hazelwood Josh,USA,0.0,1.0,0.0,0.0,0.0
Hazhgeriev Magomed-Emin,USA,0.0,0.0,0.0,0.0,0.0
He Jianwei,USA,0.0,0.0,1.0,0.0,1.0
He Nannan,USA,0.0,0.0,0.0,0.0,0.0
Head Daniel,USA,0.0,0.0,0.0,0.0,3.0
Head James,USA,0.0,4.0,1.0,3.0,2.0
Headley Mike,USA,0.0,0.0,0.0,0.0,0.0
Heagney Francis,USA,0.0,1.0,0.0,0.0,0.0
Healer Brett,USA,0.0,0.0,1.0,0.0,0.0
Healey Beau,USA,0.0,0.0,0.0,0.0,1.0
Healy Francis,USA,0.0,0.0,1.0,0.0,0.0
Healy Pat,USA,0.0,7.0,6.0,0.0,0.0
Healy Ryan,USA,0.0,0.0,0.0,6.0,1.0
Heard Dustin,USA,0.0,0.0,0.0,0.0,0.0
Hearn Jamie,USA,0.0,0.0,0.0,0.0,1.0
Hearne Gregory,AUS,0.0,0.0,1.0,0.0,0.0
Hearns Spencer,AUS,0.0,0.0,0.0,0.0,0.0
Heath David,USA,0.0,1.0,1.0,2.0,3.0
Heath Josh,USA,0.0,0.0,0.0,0.0,0.0
Heath Steve,USA,0.0,0.0,2.0,0.0,0.0
Heatherly Chris,USA,0.0,1.0,2.0,4.0,2.0
Heavlin Jacob,USA,0.0,0.0,0.0,0.0,0.0
Hebdon Mike,USA,0.0,0.0,1.0,0.0,0.0
Hebeisen Jacob,USA,0.0,0.0,1.0,0.0,0.0
Heber Stefan,USA,0.0,0.0,0.0,0.0,2.0
Hebert Brandon,USA,0.0,0.0,0.0,0.0,1.0
Hecht Jake,USA,0.0,2.0,0.0,2.0,1.0
Hecht Steve,USA,0.0,0.0,0.0,0.0,0.0
Heckert Ryan,USA,0.0,0.0,1.0,0.0,1.0
Heckman Scott,USA,0.0,0.0,4.0,1.0,1.0
Hecko Robert,USA,0.0,0.0,0.0,0.0,0.0
Hector Christoph,USA,0.0,0.0,0.0,0.0,1.0
Hedderick Randy,USA,0.0,0.0,1.0,0.0,1.0
Heden Brian,USA,0.0,0.0,0.0,7.0,3.0
Hedrick Aaron,USA,0.0,0.0,1.0,0.0,1.0
Hedrick Nick,USA,0.0,0.0,0.0,1.0,1.0
Heffernan Jake,USA,0.0,0.0,1.0,0.0,0.0
Heflin Jason,USA,0.0,0.0,0.0,0.0,1.0
Hegedus Zoltan,USA,0.0,0.0,1.0,0.0,0.0
Heidari Mansour,USA,0.0,0.0,0.0,0.0,1.0
Heide Carlos,USA,0.0,0.0,0.0,0.0,1.0
Heidenreich Mike,USA,0.0,0.0,1.0,0.0,0.0
Heidenreich Pat,USA,0.0,0.0,0.0,0.0,1.0
Heiderman Jordan,USA,0.0,1.0,0.0,2.0,0.0
Heidlage Austen,USA,0.0,1.0,1.0,7.0,1.0
Heikola Saku,USA,0.0,0.0,0.0,0.0,1.0
Heil Sebastian,USA,0.0,4.0,2.0,0.0,0.0
Heiland Joe,USA,0.0,0.0,0.0,0.0,1.0
Heili Alateng,CHN,0.0,4.0,3.0,3.0,1.0
Heilimo Sauli,CHN,1.0,0.0,0.0,0.0,0.0
Heilscher Chris,CHN,0.0,0.0,0.0,0.0,1.0
Hein Nick,GER,0.0,1.0,2.0,4.0,1.0
Heinisch Ian,USA,0.0,5.0,1.0,2.0,1.0
Heinrich Alexander,GER,0.0,0.0,1.0,0.0,1.0
Heintzman Rebecca,GER,0.0,0.0,0.0,0.0,1.0
Heinz Eric,GER,0.0,0.0,0.0,0.0,1.0
Heinz Eric,GER,0.0,0.0,0.0,0.0,0.0
Heiss Karina,GER,0.0,0.0,1.0,0.0,0.0
Heist Michael,GER,0.0,0.0,0.0,0.0,1.0
Heitfield Drake,USA,0.0,0.0,0.0,0.0,1.0
Heketa Ryan,AUS,0.0,0.0,2.0,0.0,0.0
Held Brett,AUS,0.0,0.0,1.0,0.0,0.0
Held Marcin,POL,0.0,4.0,1.0,0.0,0.0
Heleno Delson,BRA,0.0,0.0,4.0,2.0,0.0
Helgiu Augustin,BRA,0.0,0.0,0.0,0.0,1.0
Helio Jose,BRA,0.0,0.0,0.0,0.0,1.0
Hellenbrand Tyler,BRA,0.0,0.0,0.0,0.0,0.0
Hellman Steve,BRA,0.0,0.0,0.0,0.0,1.0
Hellner Andrew,BRA,0.0,0.0,0.0,0.0,2.0
Hellqvist Jonas,BRA,0.0,1.0,1.0,0.0,0.0
Helm Matt,BRA,0.0,0.0,0.0,0.0,0.0
Heloise Vincent,BRA,0.0,0.0,1.0,0.0,0.0
Helsel Molly,BRA,0.0,0.0,2.0,2.0,2.0
Helsper Elisha,BRA,0.0,0.0,1.0,0.0,1.0
Helwig Jonathan,BRA,0.0,0.0,0.0,0.0,0.0
Hemara Api,BRA,0.0,0.0,0.0,1.0,2.0
Hemily Cascardo Nayara,BRA,0.0,0.0,0.0,0.0,1.0
Hemmingway Tim,BRA,0.0,0.0,1.0,0.0,0.0
Hemmrich Jeremy,BRA,0.0,0.0,0.0,0.0,1.0
Hempleman Brandon,USA,0.0,1.0,2.0,3.0,1.0
Henc Igor,USA,0.0,0.0,1.0,0.0,0.0
Henderson Adrian,USA,0.0,0.0,1.0,1.0,0.0
Henderson Benson,USA,0.0,3.0,2.0,0.0,0.0
Henderson Dan,USA,0.0,0.0,0.0,2.0,4.0
Henderson Danny,USA,0.0,0.0,0.0,0.0,1.0
Henderson Dean,USA,0.0,0.0,1.0,0.0,0.0
Henderson Ernest,USA,0.0,0.0,1.0,0.0,0.0
Henderson George,USA,0.0,0.0,0.0,0.0,1.0
Henderson Jared,CAN,0.0,0.0,2.0,0.0,0.0
Henderson Lee,CAN,0.0,0.0,1.0,0.0,0.0
Henderson Rocko,CAN,0.0,0.0,0.0,0.0,1.0
Henderson Ron,CAN,0.0,0.0,0.0,0.0,1.0
Henderson Tyrone,CAN,0.0,1.0,2.0,0.0,1.0
Henderson Wade,CAN,0.0,1.0,0.0,0.0,3.0
Hendin James,ENG,0.0,2.0,0.0,1.0,0.0
Hendon Eric,USA,0.0,0.0,2.0,0.0,0.0
Hendricks Cory,USA,0.0,2.0,1.0,5.0,0.0
Hendricks Johny,USA,0.0,8.0,3.0,1.0,0.0
Hendricks Josh,USA,0.0,1.0,4.0,1.0,1.0
Hendricks Matt,USA,0.0,0.0,1.0,0.0,0.0
Henesova Eva,USA,0.0,0.0,1.0,0.0,0.0
Hengler Kevin,USA,0.0,0.0,0.0,0.0,1.0
Henkey Doug,USA,0.0,0.0,1.0,0.0,0.0
Henle Joseph,USA,0.0,2.0,3.0,7.0,0.0
Henley Jesse,USA,0.0,0.0,0.0,0.0,1.0
Henning Chris,USA,0.0,0.0,1.0,0.0,2.0
Henrique Carlos,USA,0.0,0.0,0.0,0.0,1.0
Henrique Carlos,USA,0.0,0.0,1.0,0.0,0.0
Henrique Eduardo,USA,0.0,0.0,1.0,0.0,0.0
Henrique Lucas Flavio,BRA,0.0,0.0,1.0,0.0,0.0
Henrique Luis,BRA,0.0,3.0,3.0,6.0,0.0
Henrique Luiz,BRA,0.0,0.0,1.0,0.0,0.0
Henrique Paulo,BRA,0.0,0.0,1.0,0.0,1.0
Henrique Pedro,BRA,0.0,0.0,1.0,0.0,0.0
Henrique Pedro,BRA,0.0,0.0,1.0,0.0,0.0
Henrique Thiago,BRA,0.0,4.0,1.0,1.0,0.0
Henrique Wagner,BRA,0.0,0.0,0.0,0.0,1.0
Henrique Brizola Luis,BRA,0.0,0.0,0.0,0.0,1.0
Henrique Castanheira Marcio,BRA,0.0,0.0,0.0,0.0,3.0
Henrique da Silva Diego,BRA,0.0,3.0,0.0,5.0,0.0
Henrique da Silva Monteiro Luis,BRA,0.0,0.0,1.0,0.0,0.0
Henrique Lima Bruno,BRA,0.0,0.0,2.0,0.0,0.0
Henrique Lima Gustavo,BRA,0.0,0.0,0.0,0.0,0.0
Henrique Paula Queiroz Pedro,BRA,0.0,0.0,0.0,0.0,1.0
Henriques Chris,BRA,0.0,0.0,0.0,0.0,0.0
Henriques Helson,BRA,0.0,0.0,0.0,0.0,1.0
Henry Danny,SCT,0.0,5.0,0.0,5.0,2.0
Henry Eric,SCT,0.0,0.0,0.0,0.0,1.0
Henry Jeremy,CAN,0.0,0.0,0.0,0.0,1.0
Henry John,CAN,0.0,0.0,0.0,0.0,1.0
Henry Josh,CAN,0.0,0.0,1.0,0.0,4.0
Henry Joshua,CAN,0.0,0.0,0.0,0.0,1.0
Henry Kevin,USA,0.0,0.0,3.0,0.0,1.0
Henry Quentin,USA,0.0,1.0,4.0,8.0,2.0
Henry Victor,USA,0.0,6.0,0.0,8.0,0.0
Hensley Kent,USA,0.0,1.0,0.0,0.0,1.0
Henson Shaun,USA,0.0,0.0,1.0,0.0,0.0
Henze Philipp,USA,0.0,0.0,1.0,0.0,0.0
Henze Scott,USA,1.0,0.0,2.0,0.0,0.0
Heo Min Suk,USA,0.0,0.0,1.0,0.0,0.0
Heo Yoon,USA,0.0,0.0,1.0,0.0,0.0
Hepburn TJ,USA,0.0,1.0,0.0,2.0,1.0
Heraud Morgan,USA,0.0,0.0,1.0,0.0,0.0
Herb Gregor,GER,0.0,0.0,1.0,1.0,0.0
Herbert Cody,GER,0.0,1.0,0.0,0.0,0.0
Herbert Eric,GER,0.0,0.0,0.0,1.0,0.0
Herbert Jai,ENG,0.0,9.0,2.0,1.0,1.0
Herbert Richard,ENG,0.0,0.0,0.0,0.0,0.0
Herbert Taylor,ENG,0.0,0.0,1.0,0.0,0.0
Hercun Sebastian,POL,0.0,0.0,0.0,0.0,2.0
Herczyk Damian,POL,0.0,0.0,1.0,0.0,0.0
Herdy Eduardo,POL,0.0,0.0,0.0,0.0,0.0
Herdy Jr. Joao,BRA,0.0,0.0,1.0,0.0,0.0
Heredia Brandon,BRA,0.0,0.0,1.0,0.0,0.0
Herkeletzis Athanasios,BRA,0.0,0.0,1.0,0.0,0.0
Herlein David,BRA,0.0,0.0,1.0,0.0,0.0
Herman Dave,USA,0.0,0.0,0.0,5.0,1.0
Herman Ed,USA,0.0,7.0,3.0,0.0,0.0
Hermann Marcus,USA,0.0,0.0,0.0,0.0,1.0
Hermansson Jack,NOR,0.0,0.0,0.0,6.0,2.0
Hermansson Malin,SWE,0.0,0.0,0.0,0.0,1.0
Hermogenes Alex,SWE,0.0,0.0,0.0,0.0,1.0
Hermosillo Christian,SWE,0.0,0.0,0.0,0.0,1.0
Hernandez Abner,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Alexander,USA,0.0,6.0,2.0,2.0,0.0
Hernandez Allen,USA,0.0,0.0,0.0,1.0,1.0
Hernandez Angel,USA,0.0,0.0,0.0,0.0,2.0
Hernandez Anthony,USA,0.0,0.0,2.0,0.0,0.0
Hernandez Anthony,USA,0.0,1.0,1.0,6.0,1.0
Hernandez Antonio,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Art,USA,0.0,1.0,2.0,2.0,2.0
Hernandez Camilo,ESP,0.0,0.0,1.0,0.0,1.0
Hernandez Carlos,USA,0.0,0.0,0.0,4.0,0.0
Hernandez Daniel,USA,0.0,0.0,3.0,2.0,3.0
Hernandez David,USA,0.0,1.0,2.0,0.0,1.0
Hernandez Denis,USA,0.0,0.0,1.0,0.0,2.0
Hernandez Eddie,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Edgar,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Eliot,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Elver,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Eric,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Francis,USA,0.0,0.0,0.0,0.0,2.0
Hernandez Frank,USA,0.0,0.0,0.0,0.0,0.0
Hernandez George,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Hector,USA,0.0,0.0,0.0,0.0,0.0
Hernandez Irving,USA,0.0,1.0,0.0,0.0,0.0
Hernandez Jaime,USA,0.0,0.0,2.0,0.0,0.0
Hernandez Jamie,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Jesse,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Jimmer,USA,0.0,1.0,0.0,0.0,0.0
Hernandez Joe,USA,0.0,2.0,2.0,1.0,0.0
Hernandez Jordan,USA,0.0,0.0,0.0,0.0,3.0
Hernandez Julian,USA,0.0,0.0,4.0,0.0,0.0
Hernandez Karla,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Karla,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Lucio,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Luis,USA,0.0,0.0,0.0,0.0,0.0
Hernandez Lupita,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Manny,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Marcos,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Mario,USA,0.0,0.0,0.0,1.0,0.0
Hernandez Miguel,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Mike,USA,0.0,1.0,1.0,0.0,1.0
Hernandez Noe,USA,0.0,0.0,0.0,0.0,0.0
Hernandez Nohelin,USA,0.0,3.0,0.0,0.0,3.0
Hernandez Omar,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Ramiro,USA,0.0,6.0,2.0,5.0,1.0
Hernandez Reese,USA,0.0,0.0,0.0,0.0,0.0
Hernandez Rene,USA,0.0,0.0,1.0,0.0,1.0
Hernandez Ricardo,MEX,0.0,0.0,1.0,0.0,1.0
Hernandez Roberto,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Sam,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Socrates,USA,0.0,0.0,0.0,0.0,0.0
Hernandez Steve,USA,0.0,0.0,1.0,0.0,0.0
Hernandez Victor,USA,0.0,0.0,0.0,0.0,1.0
Hernandez Figueroa Yordany,USA,0.0,1.0,0.0,0.0,0.0
Hernandez Flores Ivan,MEX,0.0,0.0,2.0,0.0,1.0
Hernandez Negrete Enrique,MEX,0.0,0.0,1.0,0.0,0.0
Hernandez Parra Ruben,MEX,0.0,0.0,0.0,0.0,1.0
Heron Mitch,MEX,0.0,0.0,0.0,1.0,0.0
Heronemus Dustin,MEX,0.0,0.0,0.0,0.0,1.0
Herrea Alfredo,MEX,0.0,0.0,1.0,0.0,1.0
Herrendoerfer Marc,MEX,0.0,0.0,0.0,0.0,1.0
Herrera Alan,MEX,0.0,0.0,1.0,0.0,0.0
Herrera Alvaro,MEX,0.0,5.0,3.0,3.0,3.0
Herrera Armando,USA,0.0,0.0,1.0,0.0,0.0
Herrera Chris,USA,1.0,1.0,2.0,0.0,0.0
Herrera Corina,USA,0.0,0.0,0.0,0.0,0.0
Herrera Emiliano,USA,0.0,0.0,0.0,0.0,1.0
Herrera Erick,USA,0.0,0.0,1.0,0.0,0.0
Herrera Geane,USA,0.0,2.0,0.0,5.0,0.0
Herrera John,USA,0.0,0.0,0.0,0.0,1.0
Herrera Jorge,USA,0.0,0.0,0.0,0.0,1.0
Herrera Jose,USA,0.0,0.0,0.0,0.0,1.0
Herrera Kyle,USA,0.0,0.0,1.0,0.0,0.0
Herrera Paul,USA,0.0,0.0,1.0,0.0,0.0
Herrera Percy,PER,0.0,0.0,1.0,0.0,0.0
Herrera Robert,USA,0.0,0.0,0.0,0.0,0.0
Herrera Tyson,USA,0.0,0.0,0.0,0.0,1.0
Herrera Jr. Armando,USA,0.0,0.0,1.0,0.0,0.0
Herrick Chad,USA,0.0,0.0,3.0,0.0,0.0
Herrick Josh,USA,0.0,0.0,0.0,0.0,2.0
Herrig Felice,USA,0.0,1.0,0.0,4.0,1.0
Herring Chris,USA,0.0,0.0,1.0,0.0,2.0
Herring Heath,USA,0.0,7.0,4.0,0.0,0.0
Herring Patrick,USA,0.0,0.0,0.0,0.0,0.0
Herringshaw Matt,USA,0.0,0.0,1.0,0.0,0.0
Herrmann Sebastien,USA,0.0,0.0,0.0,0.0,0.0
Herron-Webb Nic,USA,0.0,2.0,1.0,0.0,0.0
Hershberger Bo,USA,0.0,0.0,0.0,0.0,1.0
Hershberger Matt,USA,0.0,0.0,0.0,0.0,2.0
Hertati Lumban Gaol Priscilla,INA,0.0,0.0,1.0,0.0,0.0
Hervey Tony,USA,0.0,0.0,0.0,4.0,6.0
Herzog Diego,USA,1.0,0.0,1.0,0.0,0.0
Herzog Jason,USA,0.0,0.0,0.0,0.0,0.0
Hess Alyx,USA,0.0,0.0,1.0,0.0,0.0
Hess Dave,USA,0.0,0.0,0.0,1.0,1.0
Hess Jared,USA,0.0,0.0,3.0,2.0,0.0
Hess Jon,USA,0.0,1.0,1.0,0.0,0.0
Hess Michael,USA,0.0,0.0,1.0,0.0,0.0
Hess Percy,ENG,0.0,0.0,1.0,0.0,1.0
Hess Richard,ENG,0.0,0.0,0.0,0.0,1.0
Hess Tracy,ENG,0.0,0.0,0.0,0.0,0.0
Hesselback Andreas,ENG,0.0,0.0,1.0,0.0,0.0
Hession Darren,ENG,0.0,1.0,1.0,0.0,0.0
Hesson Gavin,ENG,0.0,1.0,0.0,0.0,0.0
Hester Brandon,USA,0.0,0.0,2.0,1.0,0.0
Hester Clint,USA,0.0,7.0,2.0,1.0,3.0
Hettes Jimy,USA,0.0,0.0,2.0,0.0,0.0
Heun Conor,USA,0.0,1.0,1.0,0.0,0.0
Heun Jake,USA,0.0,7.0,3.0,3.0,5.0
Heustis Ashleigh,USA,0.0,0.0,1.0,0.0,0.0
Hewitt Gemma,USA,0.0,0.0,0.0,0.0,1.0
Hewitt Samuel,USA,0.0,0.0,0.0,0.0,1.0
Hewitt Spencer,USA,0.0,1.0,2.0,1.0,0.0
Hewson Josh,USA,0.0,0.0,1.0,0.0,0.0
Hexi Getu,USA,0.0,0.0,1.0,0.0,0.0
Heyliger Darrius,USA,0.0,0.0,0.0,0.0,1.0
Heynen Nick,USA,0.0,0.0,0.0,0.0,3.0
Heyoun Sami,USA,0.0,0.0,1.0,0.0,0.0
Hezam Nayeb,FRA,0.0,0.0,4.0,1.0,4.0
Hiba Hesham,EGY,0.0,0.0,0.0,0.0,1.0
Hibler Eric,EGY,0.0,0.0,1.0,0.0,0.0
Hickam Morgan,EGY,0.0,0.0,1.0,0.0,0.0
Hickenbottom Josh,EGY,0.0,0.0,0.0,0.0,1.0
Hickey Justin,EGY,0.0,0.0,0.0,0.0,2.0
Hickman George,EGY,0.0,0.0,0.0,0.0,1.0
Hickmon Unknown,EGY,0.0,0.0,0.0,0.0,0.0
Hickmott Peter,EGY,0.0,0.0,0.0,0.0,1.0
Hickmott Peter,EGY,0.0,0.0,0.0,0.0,0.0
Hicks Aaron,EGY,0.0,0.0,0.0,0.0,0.0
Hicks Christopher,EGY,0.0,0.0,1.0,0.0,0.0
Hicks Gary,EGY,0.0,0.0,1.0,0.0,0.0
Hicks Greta,USA,0.0,0.0,0.0,0.0,0.0
Hicks Jason,USA,0.0,0.0,0.0,0.0,0.0
Hicks Marcus,USA,0.0,2.0,2.0,8.0,0.0
Hicks Marcus,CAN,0.0,8.0,7.0,0.0,0.0
Hicks R.T.,CAN,0.0,0.0,1.0,0.0,1.0
Hida Takuhito,JPN,0.0,0.0,0.0,0.0,0.0
Hidaka Yoshitsugu,JPN,0.0,0.0,0.0,0.0,1.0
Hide Nick,JPN,1.0,0.0,0.0,0.0,0.0
Hidetora Hidetora,JPN,0.0,0.0,1.0,0.0,0.0
Hidrante Rodrigo,JPN,0.0,0.0,1.0,0.0,0.0
Hieron Jay,JPN,0.0,6.0,4.0,7.0,0.0
Hiestand Brady,USA,0.0,3.0,1.0,2.0,0.0
Hietanen Tomi,USA,0.0,0.0,0.0,0.0,1.0
Higa Asami,USA,0.0,0.0,0.0,0.0,0.0
Higa Spencer,USA,0.0,2.0,0.0,1.0,7.0
Higaonna Eric,USA,0.0,0.0,1.0,0.0,0.0
Higdon Bobby,USA,0.0,0.0,0.0,0.0,0.0
Higen Carriel Renato,BRA,0.0,0.0,0.0,0.0,0.0
Higginbotham Abby,BRA,0.0,0.0,1.0,0.0,0.0
Higgins Andrew,BRA,0.0,0.0,2.0,0.0,0.0
Higgins Danny,BRA,0.0,0.0,0.0,1.0,0.0
Higgins Lee,BRA,0.0,0.0,0.0,0.0,1.0
Higgins Reggie,BRA,0.0,0.0,0.0,0.0,0.0
High Jason,USA,0.0,5.0,4.0,8.0,3.0
Highbaugh Aaron,USA,0.0,0.0,1.0,0.0,0.0
Highfill Aaron,USA,0.0,1.0,0.0,0.0,1.0
Highland Callum,USA,0.0,0.0,0.0,0.0,1.0
Hightower Richie,USA,0.0,0.0,1.0,0.0,2.0
Higi Chris,USA,0.0,0.0,0.0,0.0,2.0
Higley Alex,USA,0.0,0.0,0.0,0.0,1.0
Hignett Coner,ENG,0.0,4.0,2.0,5.0,0.0
Higo Leandro,BRA,0.0,3.0,2.0,0.0,0.0
Higo Lisa,BRA,0.0,0.0,0.0,0.0,0.0
Higuchi Takehiro,BRA,0.0,0.0,0.0,1.0,1.0
Higuera Valles Jose Miguel,BRA,0.0,0.0,1.0,0.0,0.0
Hilderald Jonathan,BRA,0.0,0.0,0.0,0.0,0.0
Hiles Harry,BRA,0.0,0.0,0.0,0.0,0.0
Hiley Tim,USA,0.0,2.0,0.0,2.0,1.0
Hill Albert,USA,0.0,0.0,0.0,0.0,2.0
Hill Angela,USA,0.0,5.0,0.0,0.0,2.0
Hill Anthony,USA,0.0,0.0,1.0,0.0,0.0
Hill Bobby,USA,0.0,0.0,1.0,0.0,0.0
Hill Corey,USA,0.0,2.0,3.0,3.0,3.0
Hill Cory,USA,0.0,0.0,1.0,0.0,2.0
Hill Curtis,USA,0.0,0.0,1.0,0.0,0.0
Hill Damion,USA,0.0,2.0,0.0,0.0,6.0
Hill Dave,USA,0.0,0.0,0.0,0.0,1.0
Hill Desmond,USA,0.0,0.0,0.0,0.0,0.0
Hill Dustin,USA,0.0,0.0,0.0,0.0,1.0
Hill Geraint,USA,0.0,0.0,2.0,0.0,0.0
Hill Isaiah,USA,0.0,0.0,2.0,1.0,2.0
Hill Jamahal,USA,0.0,0.0,0.0,0.0,0.0
Hill John,USA,0.0,0.0,1.0,0.0,0.0
Hill Jon,USA,0.0,1.0,3.0,0.0,2.0
Hill Josh,CAN,0.0,5.0,1.0,4.0,0.0
Hill Joshua,USA,0.0,0.0,0.0,0.0,0.0
Hill Kailan,PUR,0.0,3.0,1.0,0.0,0.0
Hill Keishon,PUR,0.0,0.0,0.0,0.0,0.0
Hill Kenny,USA,0.0,0.0,1.0,0.0,1.0
Hill Kevin,USA,0.0,1.0,0.0,0.0,0.0
Hill Luke,USA,0.0,0.0,0.0,0.0,0.0
Hill Malcolm,USA,0.0,0.0,1.0,0.0,1.0
Hill Michael,CAN,0.0,4.0,0.0,0.0,1.0
Hill Phillip,CAN,0.0,0.0,0.0,0.0,0.0
Hill Rob,CAN,0.0,0.0,2.0,1.0,1.0
Hill Terry,CAN,0.0,0.0,0.0,0.0,0.0
Hill Tyler,USA,0.0,4.0,3.0,5.0,3.0
Hill William,USA,0.0,0.0,8.0,0.0,3.0
Hillhouse Andy,USA,0.0,0.0,1.0,0.0,0.0
Hillicker Jason,USA,0.0,0.0,1.0,0.0,0.0
Hillin Perry,USA,0.0,0.0,0.0,0.0,0.0
Hilsabeck Hale,USA,0.0,0.0,0.0,0.0,0.0
Hilton Danny,USA,0.0,0.0,0.0,0.0,0.0
Hilton Justin,USA,0.0,0.0,0.0,0.0,1.0
Himes Courtney,USA,0.0,0.0,0.0,0.0,2.0
Himura Isamu,USA,0.0,0.0,3.0,0.0,0.0
Himura Taro,USA,0.0,0.0,0.0,0.0,1.0
Hinchliffe Chloe,USA,0.0,0.0,0.0,0.0,0.0
Hinchliffe Nick,USA,0.0,1.0,2.0,0.0,2.0
Hinchliffe Tyler,USA,0.0,0.0,1.0,0.0,0.0
Hinde Brett,USA,0.0,0.0,0.0,0.0,0.0
