Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Fearon Carl,KAZ,0,1,0,0,0,0,1
Fears Zach,USA,1,4,0,0,0,0,2
Featherstone Jerome,USA,1,0,0,1,0,0,0
Febriza Rainir Reant,INA,0,1,0,0,1,0,0
Federico Javier,INA,0,1,0,0,0,0,1
Fedin Vladimir,RUS,0,3,0,0,2,0,0
Fedorov Boris,RUS,1,0,0,0,0,0,0
Fedorov Denis,RUS,0,1,0,0,0,0,1
Fedorov Sergei,RUS,0,0,0,0,0,0,0
Fedorych Vasiliy,UKR,0,3,0,0,2,0,1
Fedotov Evgeniy,RUS,0,1,0,0,1,0,0
Fedunov Ivan,RUS,0,1,0,0,1,0,0
Fedyainov Sergey,RUS,0,1,0,0,1,0,0
Fedyna Witold,POL,0,1,0,0,0,0,1
Feenan Iain,POL,0,1,0,0,0,0,1
Feger Vadim,GER,0,1,0,0,1,0,0
Fei Xiang,GER,0,1,0,0,1,0,0
Fei Yang,GER,0,1,0,0,1,0,0
Fei Yu Long,GER,0,1,0,0,0,0,0
Fei Zhao Yun,GER,0,1,0,0,0,0,1
Feijao Leandro,GER,0,1,0,0,0,0,1
Feild Darrel,GER,0,1,0,0,1,0,0
Feinho Feinho,GER,0,2,0,0,2,0,0
Feist Chris,USA,8,1,0,1,0,5,0
Feitosa Jonatan,USA,0,1,0,0,0,0,1
Feitosa Marcio,USA,0,1,0,0,0,0,0
Feitosa Nathan,USA,0,1,0,0,1,0,0
Fejerang Daniel,USA,0,1,0,0,1,0,0
Fekete Nik,USA,2,1,0,1,0,0,1
Felder Paul,USA,,,,,,1,0
Feliciano Eduardo,USA,0,1,0,0,0,0,1
Feliciano Jose,BRA,0,1,0,0,1,0,0
Feliciano Ricardo,BRA,1,0,0,0,0,0,0
Felicio Bruna,BRA,0,2,0,0,0,0,2
Felipe Caio,BRA,0,1,0,0,0,0,1
Felipe Carlos,BRA,,,,6,0,0,0
Felipe Eduardo,BRA,1,7,0,0,2,0,2
Felipe Luiz,BRA,0,2,0,0,1,0,0
Felisiak Jacek,BRA,0,1,0,0,0,0,1
Felix Eddie,BRA,0,5,0,0,1,0,4
Felix Felix,BRA,0,1,0,0,1,0,0
Felix Jordan,BRA,0,1,0,0,0,0,1
Felix Luis,USA,,,,6,2,4,4
Felix Nick,USA,0,1,0,0,0,0,1
Felix Reginaldo,BRA,4,3,0,3,0,1,1
Felix Thiago Henrique,BRA,0,2,0,0,1,0,1
Felix Wesley,BRA,0,2,0,0,1,0,0
Felix dos Santos Luiz Gustavo,BRA,0,1,0,0,0,0,0
Fellows Jamie,BRA,0,1,0,0,1,0,0
Felton Sean,USA,5,3,1,2,0,1,1
Felty JP,USA,0,1,0,0,0,0,1
Feng Xiaocan,USA,0,1,0,0,0,0,1
Fennell Marc,USA,,,,,,,
Fenner Darrell,USA,0,2,0,0,0,0,2
Fenton Wes,USA,0,1,0,0,1,0,0
Fenwick Joshric,USA,0,0,1,0,0,0,0
Fenwick Stephen,USA,0,5,0,0,2,0,3
Fenyes Zsolt,USA,0,4,0,0,3,0,1
Ferea Christine,USA,1,2,0,1,0,0,0
Ferguson Anthony,USA,0,2,0,0,2,0,0
Ferguson B.J.,USA,1,0,0,0,0,0,0
Ferguson Daniel,USA,1,0,0,1,0,0,0
Ferguson David,USA,,,,,,,
Ferguson David,USA,0,1,0,0,0,0,1
Ferguson Isaiah,USA,0,1,0,0,0,0,0
Ferguson James,USA,0,2,0,0,1,0,1
Ferguson Jeremy,USA,0,1,0,0,0,0,0
Ferguson Jon,USA,0,3,0,0,0,0,3
Ferguson Josh,USA,8,5,0,0,0,8,2
Ferguson Kevin,USA,5,2,0,4,2,0,0
Ferguson Rhadi,USA,1,0,0,0,0,1,0
Ferguson Robert,USA,0,1,0,0,0,0,0
Ferguson Terrance,USA,2,3,0,0,2,1,0
Ferguson Thomas,USA,0,0,0,0,0,0,0
Ferguson Tony,USA,,,,,,9,1
Ferguson Tye,USA,0,2,0,0,0,0,1
Ferguson Jr. Kevin,USA,3,3,0,1,1,2,1
Ferhatbegovic Damir,USA,1,2,0,1,0,0,2
Ferm Patrick,USA,0,1,0,0,0,0,1
Fernandes Abrou,USA,0,1,0,0,0,0,0
Fernandes Adalton,USA,0,1,0,0,1,0,0
Fernandes Antonio,USA,0,1,0,0,1,0,0
Fernandes Bibiano,BRA,,,,2,1,9,0
Fernandes Bruna,BRA,0,1,0,0,1,0,0
Fernandes Caio,BRA,0,1,0,0,1,0,0
Fernandes CJ,USA,1,3,3,0,1,1,2
Fernandes Daniel,USA,0,1,0,0,1,0,0
Fernandes Fabiano,BRA,1,1,0,0,1,0,0
Fernandes Fabio,BRA,1,0,0,0,0,0,0
Fernandes Gabriel,BRA,0,2,0,0,1,0,1
Fernandes Giovane,BRA,0,1,0,0,1,0,0
Fernandes Helder,BRA,0,1,0,0,0,0,1
Fernandes Igor,BRA,,,,2,2,,
Fernandes Jiraya,BRA,0,1,0,0,1,0,0
Fernandes Julio Cesar Araujo,BRA,1,0,0,0,0,1,0
Fernandes Luan,BRA,0,1,0,0,1,0,0
Fernandes Lucio,BRA,0,1,0,0,0,0,0
Fernandes Patrick,POR,0,1,0,0,1,0,0
Fernandes Renato,BRA,0,1,0,0,0,0,1
Fernandes Silvio,BRA,0,1,0,0,1,0,0
Fernandes Thuany Valentim,BRA,0,2,0,0,2,0,0
Fernandes Wanderley,BRA,0,1,0,0,0,0,1
Fernandes Hermogenes Gabriella,BRA,0,1,0,0,0,0,0
Fernandes Ribeiro Jr. Adilson,BRA,,,,6,2,2,0
Fernandez Christopher,BRA,0,1,0,0,0,0,1
Fernandez Erick,BRA,0,3,0,0,0,0,2
Fernandez Eulogio,ESP,0,3,0,0,3,0,0
Fernandez Frederic,FRA,1,2,0,1,0,0,1
Fernandez Jeremias,FRA,0,2,0,0,0,0,0
Fernandez Jonathan,FRA,0,1,0,0,0,0,1
Fernandez Julian,FRA,0,1,0,0,1,0,0
Fernandez Mauricio Cubillo,FRA,1,1,0,0,1,1,0
Fernandez Max,BRA,1,0,0,0,0,1,0
Fernandez Ramon,BRA,0,1,0,0,0,0,1
Fernandez Richard,BRA,0,1,0,0,0,0,0
Fernandez Rodrigo,BRA,0,1,0,0,1,0,0
Fernandez Vanessa Rico,ESP,2,3,0,0,0,2,3
Fernandez Arias Victor,ESP,1,0,0,0,0,0,0
Fernando Jorge,BRA,0,1,0,0,0,0,1
Fernando Luiz,BRA,0,1,0,0,0,0,1
Fernando Marcio,BRA,0,1,0,0,1,0,0
Fernando Paulo,BRA,0,2,0,0,1,0,1
Fernando Messa Luis,BRA,0,1,0,0,1,0,0
Ferraiolo Matthew,USA,0,1,0,0,1,0,0
Ferrante Maik,USA,0,1,0,0,1,0,0
Ferraro Joshua,USA,,,,,,,
Ferraz Claudio,USA,0,1,0,0,1,0,0
Ferraz Muzila,USA,0,1,0,0,0,0,1
Ferreira Alan,USA,0,1,0,0,1,0,0
Ferreira Alejandro,USA,0,1,0,0,1,0,0
Ferreira Alessandro,USA,0,0,0,0,0,0,0
Ferreira Alex Marcos Correira,USA,1,0,0,0,0,1,0
Ferreira Alexandre,BRA,,,,0,2,,
Ferreira Allan,BRA,0,3,0,0,1,0,1
Ferreira Aluisio,BRA,0,1,0,0,0,0,1
Ferreira Anderson,BRA,0,0,0,0,0,0,0
Ferreira Anne,BRA,1,0,0,0,0,1,0
Ferreira Beatriz,BRA,0,1,0,0,0,0,0
Ferreira Benedito Francis,BRA,0,1,0,0,1,0,0
Ferreira Bruno,BRA,0,2,0,0,2,0,0
Ferreira Celso,BRA,0,1,0,0,0,0,1
Ferreira Cesar Jesus,BRA,1,0,0,0,0,1,0
Ferreira Cezar,BRA,,,,4,5,4,0
Ferreira Christian,BRA,0,1,0,0,0,0,1
Ferreira Dagoberto,BRA,0,1,0,0,1,0,0
Ferreira Diego,BRA,,,,3,3,7,0
Ferreira Emanoel Soares,BRA,0,1,0,0,0,0,1
Ferreira Emerson,BRA,0,1,0,0,0,0,1
Ferreira Ewerton,BRA,0,1,0,0,0,0,0
Ferreira Fabiano,BRA,0,1,0,0,1,0,0
Ferreira Fabio,BRA,0,1,0,0,1,0,0
Ferreira Fabio Lima,BRA,0,2,0,0,2,0,0
Ferreira Felix,BRA,0,1,0,0,0,0,1
Ferreira Francisco,USA,0,1,0,0,1,0,0
Ferreira Franckson,BRA,0,2,0,0,1,0,1
Ferreira Gildo,BRA,0,2,0,0,2,0,0
Ferreira Gilson,BRA,0,0,1,0,0,0,0
Ferreira Hamilton,BRA,0,1,0,0,1,0,0
Ferreira Handesson,BRA,,,,6,2,2,0
Ferreira Jefferson,BRA,0,1,0,0,0,0,1
Ferreira Joaquim,BRA,,,,0,7,2,2
Ferreira Joshua,BRA,0,1,0,0,0,0,1
Ferreira Jucelino,BRA,0,1,0,0,1,0,0
Ferreira Klinger,BRA,0,1,0,0,0,0,1
Ferreira Laet,BRA,0,1,0,0,0,0,1
Ferreira Leandro,BRA,0,1,0,0,1,0,0
Ferreira Luciano,BRA,0,1,0,0,0,0,0
Ferreira Marcelo,BRA,0,1,0,0,0,0,0
Ferreira Mario Kleber,BRA,0,1,0,0,1,0,0
Ferreira Nelson,BRA,0,2,0,0,0,0,1
Ferreira Pamela,BRA,0,1,0,0,0,0,1
Ferreira Paulo,BRA,0,1,0,0,0,0,1
Ferreira Renan,BRA,8,2,0,6,0,1,1
Ferreira Renato,BRA,0,1,0,0,1,0,0
Ferreira Roberto,BRA,0,1,0,0,1,0,0
Ferreira Rodrigo,BRA,0,1,0,0,1,0,0
Ferreira Rogerio,BRA,1,0,0,1,0,0,0
Ferreira Ruan,BRA,0,1,0,0,0,0,1
Ferreira Thiago,BRA,0,1,0,0,1,0,0
Ferreira Uemerson,BRA,0,0,0,0,0,0,0
Ferreira Vitoria,BRA,0,4,0,0,3,0,0
Ferreira Wagner,BRA,1,0,0,0,0,0,0
Ferreira Washington,BRA,0,2,0,0,1,0,1
Ferreira Alves Claudiene,BRA,0,1,0,0,0,0,0
Ferreira Alves Reginaldo,BRA,1,1,0,0,1,1,0
Ferreira da Silva Erisson,BRA,,,,,,0,0
Ferreira da Silva Thiago,BRA,0,1,0,0,1,0,0
Ferreira de Andrade Antonio,BRA,0,1,0,0,1,0,0
Ferreira de Sousa Tamara,BRA,0,1,0,0,1,0,0
Ferreira de Souza Aledio,BRA,0,1,0,0,1,0,0
Ferreira de Souza Edison,BRA,0,1,0,0,0,0,1
Ferreira Dias Ciro,BRA,0,1,0,0,0,0,1
Ferreira Dos Santos Daniel,BRA,0,1,0,0,0,0,1
Ferreira dos Santos Jonas,BRA,0,1,0,0,1,0,0
Ferreira Jr. Adilson,BRA,0,1,0,0,1,0,0
Ferreira Jr. Joao,BRA,0,3,0,0,1,0,1
Ferreira Pirosin Liana,BRA,0,4,0,0,0,0,1
Ferrel John,BRA,0,1,0,0,0,0,1
Ferrell Jon,USA,0,1,0,0,0,0,1
Ferrera Alexander,GER,0,1,0,0,0,0,0
Ferrick Travis,USA,4,2,0,3,0,1,2
Ferrier Bobby,USA,0,7,0,0,2,0,5
Ferro Geraldo,USA,1,1,0,0,0,0,0
Ferronni Freddy,USA,0,1,0,0,1,0,0
Ferrozzo Scott,USA,3,2,0,1,1,1,1
Ferry Cal,USA,0,1,0,0,0,0,1
Feucht Timo,GER,8,1,0,4,0,4,1
Fexa Martin,GER,0,1,0,0,0,0,1
Feyzrakhmanov Vasil,RUS,1,0,0,0,0,1,0
Fialho Andre,POR,,,,,,1,0
Fialho da Silveira Marcus Vinicius,POR,0,2,0,0,0,0,2
Fialho Nunes Jr George,BRA,0,1,0,0,0,0,0
Fiamatai Sam,BRA,0,2,0,0,2,0,0
Fibiru Jeferson,BRA,0,1,0,0,0,0,1
Fickett Drew,BRA,,,,0,8,,
Fiedler Scott,BRA,0,1,0,0,1,0,0
Fieds Brandon,BRA,0,1,0,0,1,0,0
Field Evan,BRA,,,,,,,
Field Randi,CAN,2,1,0,1,0,0,1
Fielder Keith,CAN,0,1,0,0,1,0,0
Fields Chris,IRL,,,,6,3,5,4
Fields John,IRL,0,1,0,0,1,0,0
Fields Kail,IRL,1,0,0,0,0,1,0
Fields Ron,IRL,1,9,0,1,4,0,5
Fields Vince,IRL,1,0,0,0,0,1,0
Fiess Simon,IRL,0,1,0,0,1,0,0
fighter Unknown,IRL,0,0,0,0,0,0,0
Fighter Unknown,IRL,,,,0,5,0,4
Figlak Mateusz,IRL,7,1,0,3,0,2,1
Figlak Michal,IRL,7,0,0,4,0,0,0
Figueira da Fonseca Dennis Bentes,IRL,1,1,0,0,1,0,0
Figueira da Silva Denis,IRL,0,1,0,0,1,0,0
Figueiredo Deiveson,BRA,,,,9,0,8,1
Figueiredo Francisco,BRA,,,,3,1,7,1
Figueiredo Ronaldo,BRA,0,1,0,0,0,0,0
Figueiredo Victor,BRA,0,1,0,0,0,0,1
Figueredo de Lima Helena Cristina,BRA,0,1,0,0,0,0,1
Figueredo Jr. Francisco Nazareno,BRA,0,2,0,0,1,0,1
Figueroa Alex,BRA,0,1,0,0,0,0,0
Figueroa Anthony,USA,,,,3,0,0,5
Figueroa Ed,USA,0,1,0,0,0,0,1
Figueroa Edwin,USA,9,5,0,6,1,2,0
Figueroa Isaac,USA,0,2,0,0,0,0,2
Figueroa Jose,USA,,,,6,3,5,2
Figueroa Luis,USA,0,1,0,0,0,0,1
Figueroa Melvis,USA,0,1,0,0,0,0,0
Figueroa Duran Jorge Luis,USA,0,1,0,0,0,0,0
Figurski Adam,USA,0,1,0,0,1,0,0
Fijalka Michal,POL,3,7,1,0,2,2,2
Fike Rick,POL,,,,,,,
Filer Mitch,POL,0,1,0,0,0,0,1
Filgueira da Silva Luis Felipe,BRA,0,1,0,0,0,0,1
Filguera Guilherme,BRA,0,1,0,0,0,0,1
Filho Antonio,BRA,0,1,0,0,0,0,0
Filho Dilson,BRA,0,1,0,0,1,0,0
Filho Jackson,BRA,4,3,0,1,1,1,0
Filho Jafel Cavalcante,BRA,2,1,0,1,0,1,0
Filho Jorge,BRA,0,3,0,0,2,0,0
Filho Lourenco,BRA,0,2,0,0,0,0,1
Filho Luiz,BRA,1,2,0,0,1,0,1
Filho Murilo Rosa,BRA,0,3,0,0,2,0,0
Filho Paulo,BRA,,,,3,0,,
Fili Andre,USA,,,,9,2,3,2
Filian Jesse,USA,0,1,0,0,0,0,1
Filikitonga Sunia,USA,1,0,0,1,0,0,0
Filimonov Sergey,RUS,0,1,0,0,0,0,1
Filimoshkin Alexander,RUS,0,1,0,0,0,0,1
Filipa Diana,RUS,1,0,0,0,0,1,0
Filipczak Marcin,POL,0,1,0,0,1,0,0
Filipovic Milan,POL,0,1,0,0,0,0,0
Filipovic Mirko,CRO,,,,,,5,2
Filipovic Vladimir,SER,,,,3,1,4,1
Filkins Perry,USA,8,2,0,6,0,1,0
Fillingame Ryan,USA,1,3,0,0,3,0,0
Fillipov Konstantin,USA,0,1,0,0,0,0,0
Filo Andor,USA,0,1,0,0,1,0,0
Fimbel Florent,USA,0,1,0,0,1,0,0
Finagin Viktor,USA,0,1,0,0,0,0,1
Finalist 1 TUF,USA,0,0,0,0,0,0,0
Finalist 2 TUF,USA,0,0,0,0,0,0,0
Finch Marcus,USA,0,5,0,0,2,0,0
Fincur Mihajlo,USA,0,1,0,0,1,0,0
Fine Chance,USA,0,1,0,0,1,0,0
Finger Pedro Henrique,BRA,1,1,0,0,1,1,0
Fink Brady,BRA,0,1,0,0,0,0,1
Finn Bill,USA,1,2,0,1,0,0,2
Finn Eli,USA,5,2,0,2,0,3,2
Finnegan Jay,USA,0,1,0,0,0,0,1
Finney Jan,USA,,,,0,4,0,1
Finney Jesse,USA,2,1,0,0,0,2,1
Finney Mark,USA,0,1,0,0,0,0,0
Finz Daniel,USA,0,2,0,0,2,0,0
Fioravanti Luigi,USA,,,,,,6,2
Fiordirosa Matt,USA,0,1,0,0,0,0,0
Fiore Nick,USA,0,1,0,0,0,0,0
Fiorot Manon,FRA,8,1,0,6,0,0,0
Fipp Joe,FRA,,,,,,,
Firari Mike,FRA,0,1,0,0,1,0,0
Firmino Daiane,BRA,,,,3,0,3,0
Firmino Luiz,BRA,,,,2,1,7,2
Firsava Tatsiana,BRA,0,1,0,0,0,0,1
Firuzi Farkhad,BRA,0,1,0,0,0,0,1
Fischer Greg,USA,,,,0,0,5,1
Fischer Jason,USA,8,3,0,3,0,4,0
Fischer Nils,USA,0,1,0,0,0,0,1
Fisette Louis,CAN,6,1,0,2,0,4,1
Fish Jason,USA,0,1,0,0,1,0,0
Fisher Andrew,ENG,,,,6,3,9,1
Fisher Deven,USA,4,9,0,0,3,4,6
Fisher Emily,USA,0,1,0,0,0,0,0
Fisher James,USA,0,2,0,0,2,0,0
Fisher Jamie,USA,0,1,0,0,0,0,1
Fisher Jason,USA,0,2,0,0,1,0,1
Fisher Justin,USA,1,0,0,1,0,0,0
Fisher Scott,USA,,,,,,,
Fisher Spencer,USA,,,,,,9,0
Fisher Will,USA,,,,,,,
Fishgold Chris,ENG,,,,2,1,,
Fissori Bryanna,ENG,1,3,0,0,1,0,0
Fitch Jon,USA,,,,4,2,6,4
Fitial Kelvin,MNP,2,4,1,1,3,0,0
Fitikefu Isi,AUS,6,0,0,3,0,1,0
Fitzgerald Michael,AUS,0,1,0,0,0,0,1
Fitzgerald Patrick,AUS,0,1,0,0,1,0,0
Fitzhugh Jason,AUS,1,1,0,0,0,0,1
Fitzpatrick Brett,AUS,1,0,0,1,0,0,0
Fitzpatrick Hannah,AUS,0,1,0,0,0,0,0
Fitzpatrick Lawrence,AUS,0,2,0,0,2,0,0
Fitzsimmons Shawn,AUS,0,4,0,0,3,0,1
Fiusa Paulo Ricardo,AUS,0,1,0,0,1,0,0
Fiziev Rafael,KGZ,,,,7,1,1,0
Flach Mike,USA,0,1,0,0,0,0,1
Flager Yohance,USA,0,1,0,0,0,0,1
Flaherty Robert,USA,0,1,0,0,1,0,0
Flajsar Jiri,CZE,0,1,0,0,1,0,0
Flamingo Roberto,CZE,0,1,0,0,0,0,1
Flamurant Pavel,CZE,0,1,0,0,0,0,1
Flanagan Brendan,CZE,0,1,0,0,1,0,0
Flanagan Stephen,USA,0,2,0,0,2,0,0
Flansbaum George,USA,0,0,0,0,0,0,0
Flecha Rodrigo,USA,0,1,0,0,1,0,0
Flejmer Rajmund,POL,0,1,0,0,0,0,0
Flemate Ricardo,POL,0,1,0,0,1,0,0
Fleminas Madars,LAT,9,3,0,4,0,1,2
Fleming Anthony,USA,0,2,0,0,0,0,1
Fleming Brandon,USA,0,3,0,0,0,0,0
Fleming James,USA,0,1,0,0,0,0,1
Fleming John,USA,0,1,0,0,0,0,1
Fleming Phelan,USA,0,2,0,0,1,0,1
Fleming Shawn,USA,0,1,0,0,1,0,0
Flemming John,USA,0,1,0,0,0,0,1
Fleniken Mike,USA,0,2,0,0,0,0,1
Fletcher AJ,USA,9,0,0,4,0,4,0
Fletcher BJ,USA,0,1,0,0,1,0,0
Fletcher Colby,USA,1,3,0,0,2,1,1
Fletcher Colin,ENG,,,,1,1,,
Fletcher Jaime,ENG,0,4,0,0,1,0,0
Fletcher Jeff,USA,1,6,0,0,3,0,2
Fletcher Justin,USA,0,1,0,0,0,0,1
Fletcher Nathan,USA,6,1,0,1,1,5,0
Fletcher Tait,USA,0,1,0,0,1,0,0
