Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Abdul Razak Alhassan,Ghana ,5,4,0,3,2,2.0,2.0
Alessio Di Chirico,Italy ,4,6,0,0,2,4.0,4.0
Jack Hermansson,Norway ,9,4,0,4,0,5.0,4.0
Jack Marshman,Wales ,3,5,0,1,1,2.0,4.0
Gerald Meerschaert,United States,9,6,0,4,2,5.0,4.0
Eryk Anders,United States,6,6,0,0,5,6.0,1.0
Karl Roberson,United States,4,4,0,3,3,1.0,1.0
Hu Yaozong,China ,0,3,0,0,1,0.0,2.0
Julian Marquez,United States,3,1,0,1,0,2.0,0.0
Israel Adesanya,Nigeria ,10,1,0,7,0,3.0,0.0
Abu Azaitar,Morocco ,1,1,0,0,0,0.0,0.0
Kevin Holland,United States,8,5,0,7,1,1.0,4.0
Ian Heinisch,United States,3,4,0,1,2,2.0,2.0
Edmen Shahbazyan,United States,4,3,0,2,1,2.0,2.0
Anthony Hernandez,United States,2,2,0,1,0,1.0,2.0
Alen Amedovski,North Macedonia,0,2,0,0,0,0.0,2.0
Marc,Canada ,2,3,0,0,0,2.0,3.0
Deron Winn,United States,2,2,0,1,0,1.0,2.0
Dalcha Lungiambula,the Democratic,2,2,0,0,1,2.0,1.0
Wellington Turman,Brazil ,2,3,0,0,0,2.0,3.0
Rodolfo Vieira,Brazil ,3,1,0,2,0,1.0,0.0
Jun Yong Park,South Korea,3,2,0,1,1,2.0,1.0
Makhmud Muradov,Uzbekistan ,3,1,0,1,0,2.0,0.0
Brendan Allen,United States,5,2,0,2,1,3.0,1.0
Roman Kopylov,Russian Federation,0,2,0,0,0,0.0,2.0
André Muniz,Brazil ,4,0,0,1,0,3.0,0.0
Punahele Soriano,United States,2,1,0,0,0,2.0,0.0
Kyle Daukaus,United States,1,2,0,0,0,0.0,2.0
Andreas Michailidis,Greece ,1,2,0,0,1,0.0,1.0
Roman Dolidze,Georgia ,3,1,0,1,0,2.0,0.0
Joaquin Buckley,United States,3,2,0,2,0,1.0,2.0
Jordan Wright,United States,2,2,0,1,0,1.0,2.0
Nassourdine Imavov,France ,3,1,0,0,0,3.0,0.0
Duško Todorović,Serbia ,2,2,0,1,0,1.0,2.0
Dricus du Plessis,South Africa,2,0,0,1,0,1.0,0.0
Jacob Malkoun,Australia ,1,1,0,0,0,0.0,0.0
Phil Hawes,United States,3,1,0,0,0,3.0,0.0
Dustin Stoltzfus,United States,0,3,0,0,2,0.0,1.0
Jamie Pickett,United States,2,2,0,0,0,2.0,2.0
Gregory Rodrigues,Brazil ,2,0,0,1,0,1.0,0.0
Bruno Silva,Brazil ,3,0,0,0,0,3.0,0.0
