Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Gadzhibabayev Zaur,AZE,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
Gadzhidaudov Ustarmagomed,RUS,,,0.0,4.0,0.0,3.0,1.0,0
Gadzhiev Gadzhi,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gadzhiev Kurban,RUS,6.0,3.0,0.0,3.0,1.0,3.0,1.0,0
Gadzhiev Radil,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gadzhiev Shamil,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gadzhimuradov Bagavdin,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gaerlan Leo,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gaethje Justin,USA,,,0.0,0.0,0.0,1.0,1.0,0
Gafarov Farmon,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gaff Sheila,GER,9.0,7.0,0.0,4.0,3.0,5.0,2.0,0
Gaffney Matt,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gaforov Azam,GER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gafurov Marat,RUS,,,0.0,1.0,2.0,0.0,0.0,0
Gafurov Muin,TJK,,,0.0,9.0,0.0,7.0,0.0,0
Gagaev Timur,TJK,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Gagiev Bashir,TJK,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gagiev Vyacheslav,RUS,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Gagne Dennis,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gagnon Greg,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gagnon Mitch,CAN,,,0.0,1.0,0.0,0.0,0.0,0
Gahadza Walter,ENG,,,0.0,8.0,1.0,6.0,4.0,0
Gaillard Ugo,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gaines Brandon,ENG,0.0,6.0,0.0,0.0,2.0,0.0,3.0,0
Gaines Marcus,USA,0.0,5.0,1.0,0.0,3.0,0.0,1.0,0
Gainey Carson,USA,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Gainey Jimmy,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gainey Robert,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gaipo Nelson,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gairbekov Abdulmutalib,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gaisumov Umar,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gaitor Brandon,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galaev Nashkho,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Galaginov Dmitry,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Galarza Noemi,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galas Javier,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galaviz Jose,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galaviz Joseph,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Galayev Islam,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Galaz Ivan,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Galbacs Mate,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galbiati Mattia,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Galbraith David,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Galbraith Travis,USA,2.0,4.0,0.0,0.0,4.0,1.0,0.0,0
Galdino Emerson,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gale Josh,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galeb Fabio,AUS,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Galegos David,AUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galera Dave,PHI,5.0,1.0,0.0,2.0,0.0,3.0,0.0,0
Galesic Zelg,PHI,4.0,8.0,0.0,3.0,2.0,1.0,6.0,0
Galheta Jose Ricardo,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galic Tony,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galiev Vener,BRA,6.0,7.0,0.0,2.0,2.0,0.0,2.0,0
Galindez Ignacio,PHI,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Galindo Carlos,PHI,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Galindo Loyd,PHI,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galindo Saul,PHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Galindo Tony,PHI,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Galipeau Yannick,PHI,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galiza Pedro,PHI,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Galka Jackson,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gall Mickey,USA,7.0,4.0,0.0,0.0,1.0,6.0,0.0,0
Gallagher Jake,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gallagher James,IRL,,,0.0,0.0,1.0,9.0,1.0,0
Gallant Aaron,IRL,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Gallant Barry,IRL,,,0.0,0.0,0.0,0.0,0.0,0
Gallardo Alexis,IRL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gallardo Manuel,IRL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gallardo Ricardo,IRL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gallareta Manuel,IRL,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0
Gallea Gina,IRL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gallegos Abrahan,IRL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gallegos Fernando,IRL,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Gallegos Gerardo Julio,IRL,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Gallegos Uber,IRL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gallemore Daniel,USA,7.0,6.0,0.0,5.0,5.0,2.0,0.0,0
Gallicchio Tom,USA,,,0.0,0.0,3.0,0.0,0.0,0
Gallinaro Antoine,FRA,7.0,3.0,0.0,3.0,0.0,3.0,3.0,0
Gallinaro Fabien,FRA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Gallo Mike,FRA,,,0.0,0.0,0.0,0.0,0.0,0
Gallon Davy,FRA,,,0.0,4.0,3.0,7.0,2.0,0
Galloway Cory,USA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Galloway Turrell,USA,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0
Galluzzi Tim,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galosi Valerio,ITA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Galstyan Arsen,ITA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Galt Evgeniy,ISR,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Galushko Semen,UKR,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Galvan Carlos,USA,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0
Galvan Eric,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Galvan Fabian,MEX,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0
Galvan Israel,MEX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Galvao Andre,MEX,5.0,2.0,0.0,1.0,1.0,3.0,0.0,0
Galvao Antonio,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Galvao Carlos,BRA,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0
Galvao Gilberto,BRA,,,0.0,3.0,4.0,0.0,0.0,0
Galvao Marcos,BRA,,,0.0,4.0,4.0,1.0,0.0,0
Gamal Mohamed,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gamarra Johnathan,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gamaza Lucas,BRA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Gambaryan Arman,BRA,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Gambatesa Dino,BRA,1.0,4.0,0.0,1.0,1.0,0.0,3.0,0
Gambill Kaleo,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gambino Joey,USA,9.0,2.0,0.0,3.0,0.0,5.0,1.0,0
Gamble Charles,USA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Gamble Chase,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Gamble Justin,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Gamble Kenneth,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gamble Marcus,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gamble Richard,USA,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0
Gamboa Bobby,USA,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0
Gamboa Jorge,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gamburyan Manvel,USA,,,0.0,2.0,4.0,7.0,1.0,0
Games Ben,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gamez RJ,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Gamez Felix Fernando,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gamit Gerald,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gamlin Stefan,MEX,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Gammel Jordan,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gammon Ricky,MEX,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Gamrot Mateusz,POL,,,0.0,7.0,0.0,5.0,0.0,0
Gamst Nick,POL,,,0.0,0.0,0.0,0.0,0.0,0
Gamzatkhanov Magomedkhan,RUS,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Gamzatov Artur,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gamzatov Shamil,RUS,,,0.0,5.0,1.0,5.0,0.0,0
Ganchev Rumen,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gandulla Ariel,CUB,1.0,5.0,0.0,0.0,3.0,0.0,1.0,0
Gandy Taisha,CUB,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gane Ciryl,FRA,,,0.0,4.0,0.0,3.0,0.0,0
Ganiev Husniddin,FRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Ganijev Iles,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Ganji Saeed,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gannenko Alexey,FRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Gannon Sean,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Ganon Nadav,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Ganshorn Jon,FRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Ganthier Clyde,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gao Gang,FRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gao Junye,FRA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Gapchenko Oleg,UKR,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Gapizov Shamil,UKR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gapranov Yaroslav,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garabet Huseyin,RUS,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Garaeva Gulnara,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garagorri Eduardo,URU,,,0.0,4.0,0.0,6.0,2.0,0
Garass Ed,URU,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garba Vojtech,URU,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garbatt Lindsay,CAN,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
Garbrandt Cody,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Garbuz Nicolai,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garces Carlos,USA,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Aaron,USA,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Garcia Alejandro,USA,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0
Garcia Alex,DOM,,,0.0,6.0,3.0,6.0,0.0,0
Garcia Alexis,DOM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Alyssa,USA,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Andre,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Angel,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Anthony,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Garcia Auggie,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Benjamin,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Caleb,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Garcia Carlos,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Garcia Chris,USA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
Garcia Cristian,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Danny,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia David,USA,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0
Garcia Dominic,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Douglas,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Edgar,USA,,,0.0,7.0,2.0,5.0,2.0,0
Garcia Eduardo,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Elias,USA,5.0,2.0,0.0,2.0,0.0,1.0,1.0,0
Garcia Eric,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Fernie,USA,,,0.0,1.0,0.0,3.0,0.0,0
Garcia Gabe,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Gabriel,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Gabriela,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia George,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Garcia Georgie,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Gino,USA,,,0.0,0.0,0.0,0.0,0.0,0
Garcia Hector,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Homero,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Garcia Jason,USA,,,0.0,0.0,0.0,0.0,0.0,0
Garcia Javier,USA,7.0,4.0,0.0,0.0,0.0,5.0,2.0,0
Garcia Joe,USA,,,0.0,0.0,0.0,0.0,0.0,0
Garcia Joel,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia John,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Jone,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Jose,BRA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Garcia Juan,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Larry,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Garcia Leonard,USA,,,0.0,5.0,0.0,0.0,0.0,0
Garcia Luis,USA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Garcia Mahatma,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Manuel,USA,0.0,7.0,0.0,0.0,5.0,0.0,2.0,0
Garcia Mark,USA,1.0,4.0,0.0,0.0,1.0,1.0,3.0,0
Garcia Marvin,USA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Garcia Matthew,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Nick,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Patricio,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Patrick,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Rafa,USA,,,0.0,1.0,0.0,7.0,0.0,0
Garcia Rafaela,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Raul,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Ricardo,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garcia Roberto,MEX,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Romario,BRA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Garcia Rosanna,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Rudy,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Shamir,USA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Garcia Steve,USA,,,0.0,9.0,0.0,0.0,1.0,0
Garcia Vanderci,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garcia Avalos Mahatma,BRA,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
Garcia Cabello Edgar,MEX,1.0,4.0,0.0,1.0,1.0,0.0,3.0,0
Garcia Rodrigues Paulo Henrique,MEX,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0
Garcia Urbina Jorge,MEX,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gardan Florin,ROM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gardner Craig,ROM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gardner David,ROM,,,0.0,0.0,5.0,0.0,3.0,0
Gardner Fernando,ROM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gardner Josh,ROM,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0
Gardner Justin,ROM,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Gardner Mark,ROM,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gardner Paul,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gardner Rulon,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Garel Florian,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gargiulo Vinny,USA,,,0.0,0.0,0.0,0.0,0.0,0
Garguier Sebastien,USA,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Gargula Rafael,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garijo Diego,USA,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
Garkulis Romualds,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Garkushenko Alexandr,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garlets Daniel,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garlett Cody,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garlick Brian,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garmendia Aratz,ESP,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garn Jared,ESP,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Garnand Andy,ESP,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garner Kenny,USA,,,0.0,9.0,4.0,4.0,2.0,0
Garness Cody,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Garnett Dean,ENG,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garnys Michal,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garofallo Thiago,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garrean Steve,ENG,,,0.0,0.0,0.0,0.0,0.0,0
Garrett Anthony,USA,6.0,4.0,0.0,4.0,3.0,2.0,1.0,0
Garrett Ricky,USA,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Garrett Sam,USA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Garrett Shane,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garrett Trevor,USA,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0
Garrett William,USA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Garris Billy,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garrison Chris,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garry Chris,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garry Ian,IRL,8.0,0.0,0.0,5.0,0.0,1.0,0.0,0
Garvin Joel,IRL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garvon Eduardo,IRL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gary Jonathan,USA,,,0.0,7.0,2.0,3.0,7.0,0
Garza Andrew,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Garza Elaine,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Garza Eloy,USA,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0
Garza Hector,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Garza Joe,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Garza Jose,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garza Miguel,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Garza Nate,USA,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0
Garza Pablo,USA,,,0.0,2.0,0.0,7.0,3.0,0
Gasanaliev Gasanali,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gasanbekov Shamil,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gasanov Gadzhimurad,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gasanov Magomed,RUS,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Gasanov Rashad,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gasanov Timur,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gascoigne Sam,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Gaset Oriol,ESP,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0
Gashi Bashkim,ESP,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gashimov Azamat,UKR,8.0,3.0,0.0,2.0,2.0,4.0,1.0,0
Gasimov Daglar,UKR,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gasimov Elchin,AZE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gasimov Ilkin,AZE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gasinski Pawel,AZE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gaskins Josh,AZE,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Gaspar Chayen,AZE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gasparetto Diego,AZE,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Gasparyan Hayk,AZE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gasparzinho Anistavo,AZE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gassaway Brian,AZE,2.0,3.0,0.0,1.0,1.0,0.0,2.0,0
Gasson Alex,AZE,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Gastelum Kelvin,USA,,,0.0,6.0,0.0,5.0,2.0,0
Gaston David,USA,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0
Gaston Nick,USA,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Gasu Thomas,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gates Chris,USA,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0
Gates Mike,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Gates Richard,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Gates Willie,USA,,,0.0,5.0,2.0,4.0,5.0,0
Gathers Charlie,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gatoloai Ivan,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Gatta Gome Apo,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Gatto Melissa,BRA,8.0,0.0,2.0,2.0,0.0,4.0,0.0,0
Gatz Kristen,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Gaudet Lee,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Gaudet Myron,CAN,,,0.0,0.0,0.0,0.0,0.0,0
Gaudinot Louis,USA,8.0,5.0,0.0,3.0,1.0,2.0,0.0,0
Gaudreau Kenny,USA,4.0,8.0,0.0,1.0,4.0,2.0,3.0,0
