Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Hamilton Matt,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hamilton Nelson,CAN,,,0.0,0.0,0.0,0.0,0.0,0
Hamilton Tyler,CAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Hamilton Wade,CAN,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0
Hamlet Marthin,NOR,8.0,3.0,0.0,3.0,1.0,3.0,2.0,0
Hamlett Anthony,NOR,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0
Hamm Colton,USA,4.0,4.0,0.0,1.0,4.0,3.0,0.0,0
Hamm Justin,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Hammada Rajab,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Hamman Jared,USA,,,0.0,0.0,0.0,2.0,1.0,0
Hamman Mike,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hammer Greg,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hammerich Eric,USA,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0
Hammertrum Justin,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hammo Maged,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hammond Will,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hammonds Shawn,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hammons David,USA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
Hammortree James,USA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Hamongkol Kan,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hamouda Michael Ben,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hampson Ellis,ENG,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0
Hampton Kyane,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hamrsmid Michal,ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hamzeh Chad,ENG,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Han Jiaqiang,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Han Qingtao,ENG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Han Tu Wan,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Han Volk,ENG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Hanada Kazuhiro,ENG,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Hanai Takafumi,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hanaike Makoa,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hanawa Shinichi,ENG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Hanazawa Daisuke,ENG,4.0,8.0,0.0,0.0,3.0,4.0,1.0,0
Hanchana Arthit,ENG,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0
Hancock Clovis,ENG,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Hancock Dean,USA,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0
Hancock Gary,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hancock Jesse,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hancock Joshua,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hancock Kevin,USA,,,0.0,0.0,0.0,0.0,0.0,0
Hancock Logan,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Hancock Samples Ashley,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Hand Ben,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Handel Kristin,GER,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Handley Jay,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Handricks Josh,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Handzhiyski Kiril,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hanes Christopher,GER,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Haney Chris,GER,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0
Haney Dwayne,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Haney Robert,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hani Flore,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Hanif bin Zainal Muhammad,USA,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Haniff Salleem,USA,,,0.0,0.0,0.0,0.0,0.0,0
Hanjani Ali,USA,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0
Hanke Santana Eduardo,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Hanks Mike,BRA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Hanna David,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hanna Rob,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hanna Steve,USA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Hannah Dallas,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hannah Nate,USA,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Hansburger Tristian,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hansen Andrew,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hansen Brenson,USA,6.0,3.0,0.0,1.0,0.0,0.0,1.0,0
Hansen Bryson,USA,8.0,2.0,0.0,5.0,0.0,0.0,1.0,0
Hansen Frodi,USA,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0
Hansen Joachim,NOR,,,0.0,7.0,3.0,8.0,5.0,0
Hansen Kay,USA,7.0,5.0,0.0,2.0,1.0,4.0,0.0,0
Hansen Kristian,DEN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hansen Michael,DEN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hansen Mike,DEN,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hansen Nate,DEN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hansen Paul,DEN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hanson James,DEN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hanson Nathan,DEN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hanssen Mark,DEN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Hantaru Lucio,DEN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hantelman Tannaya,DEN,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Hanturaev Murod,DEN,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Hantz Clay,DEN,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Hanulay Rastislav,DEN,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0
Hao Jiahao,DEN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hao Scotty,USA,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Hao Yujie,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Haolan Jietebusibai,CHN,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0
Haq Umaer,CHN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Haqparast Nasrat,AFG,,,0.0,9.0,1.0,0.0,1.0,0
Haque Shaj,ENG,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0
Haque Shamsul,ENG,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Hara Akihito,ENG,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Hara Takeshi,ENG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Harada Dennis,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harada Tadahiro,ENG,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Harada Toshikatsu,JPN,,,0.0,6.0,6.0,4.0,5.0,0
Harada Yoshiki,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Harai Toru,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Harasim Pawel,JPN,,,0.0,0.0,0.0,0.0,0.0,0
Haratyk Rafal,JPN,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0
Harcrow Eric,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harden Devin,JPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harder Brandon,JPN,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hardiman Dale,ENG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Hardiman Michael,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hardin Nathan,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Harding Janay,AUS,6.0,6.0,0.0,4.0,2.0,0.0,1.0,0
Hardison Eddie,USA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Hardison T.B.,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hardmon Malcolm,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hardonk Antoni,NED,8.0,6.0,0.0,6.0,2.0,2.0,1.0,0
Hardwick George,ENG,8.0,1.0,0.0,1.0,0.0,3.0,0.0,0
Hardwick Harry,ENG,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hardy Cameron,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hardy Dan,ENG,,,0.0,0.0,0.0,4.0,4.0,0
Hardy Greg,USA,7.0,4.0,0.0,6.0,2.0,0.0,0.0,0
Hardy Heather,USA,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0
Hardy Jeremy,USA,5.0,4.0,0.0,4.0,3.0,0.0,0.0,0
Hardy Troy,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harel Sebastien,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Hargett Jude,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Hargroder Jonathon,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harigai Mika,USA,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0
Harila Tobias,SWE,9.0,2.0,0.0,8.0,0.0,0.0,1.0,0
Haring Severin,SWE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Haritakis Eric,SWE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harkins Brad,SWE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harkins John-Ross,SCT,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harles Juarez,SCT,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0
Harlin Byron,SCT,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Harling Gary,SCT,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Harman Chris,ENG,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Harman Patrick,ENG,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0
Harmon Craig,ENG,,,0.0,0.0,0.0,0.0,0.0,0
Harmon Jeff,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harmon Pat,ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Harn Baru,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harnois Wayne,ENG,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Haro Miguel,ENG,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Harold Brett,ENG,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harper Alex,ENG,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Harper Bryan,ENG,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Harper Derithe,ENG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Harper Helen,ENG,4.0,3.0,0.0,2.0,3.0,1.0,0.0,0
Harper Jackson,ENG,,,0.0,0.0,0.0,0.0,0.0,0
Harper Paul,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harper Scott,ENG,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0
Harra Harvey,ENG,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Harrar Faissal,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harrell Bryce,ENG,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Harrell Dante,USA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Harriman Gareth,USA,,,0.0,0.0,0.0,0.0,0.0,0
Harrington Justin,USA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Harris Adam,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harris Cameron,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harris Carlston,GUY,,,0.0,5.0,1.0,5.0,0.0,0
Harris Chris,USA,,,0.0,5.0,1.0,2.0,3.0,0
Harris Crystal,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harris Darla,USA,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Harris Daryl,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harris David,USA,,,0.0,0.0,1.0,2.0,6.0,0
Harris De'Marco,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Harris Deric,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harris Dhafir,USA,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Harris Elijah,USA,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Harris Gerald,USA,,,0.0,0.0,0.0,6.0,2.0,0
Harris Gerry,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harris Jason,USA,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Harris Jernato,USA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Harris Jonathan,USA,,,0.0,5.0,4.0,2.0,1.0,0
Harris Kaleb,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Harris Kedrick,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Harris Luke,CAN,,,0.0,0.0,3.0,0.0,0.0,0
