Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Caio Lucas,INA,0.0,0.0,1.0,0.0,1.0,0
Cairns Will,INA,0.0,0.0,1.0,0.0,2.0,0
Cairo Redouan,NED,0.0,0.0,0.0,0.0,1.0,0
Caixeta Rafael,BRA,0.0,0.0,0.0,0.0,1.0,0
Caizedo Tony,BRA,0.0,0.0,1.0,0.0,0.0,0
Cajigas P.J.,USA,0.0,0.0,0.0,0.0,1.0,0
Cajnak Petr,USA,0.0,0.0,0.0,0.0,2.0,0
Cakic Peter,USA,0.0,0.0,1.0,0.0,0.0,0
Cal-loy Mark,USA,0.0,0.0,0.0,0.0,0.0,0
Cala Dylan,USA,0.0,0.0,1.0,0.0,1.0,0
Calandrelli Andrew,USA,0.0,0.0,0.0,0.0,0.0,0
Calandrino Nick,USA,0.0,0.0,1.0,1.0,1.0,0
Calanoc Travis,USA,0.0,0.0,0.0,0.0,0.0,0
Calatayud Ricky,USA,0.0,6.0,1.0,6.0,1.0,0
Calcus Arnaud,USA,0.0,0.0,0.0,0.0,1.0,0
Calder Brad,USA,0.0,0.0,1.0,0.0,0.0,0
Calderon Adam,USA,0.0,0.0,0.0,0.0,2.0,0
Calderon Eric,USA,0.0,0.0,1.0,0.0,3.0,0
Calderon Joaquin,USA,0.0,0.0,0.0,0.0,0.0,0
Calderon Jorge,USA,0.0,0.0,1.0,0.0,0.0,0
Calderon Paola,USA,0.0,0.0,0.0,0.0,1.0,0
Calderon Sergio,USA,0.0,0.0,1.0,0.0,0.0,0
Calderon Montero Heyner,USA,0.0,0.0,0.0,0.0,0.0,0
Caldwell Chase,USA,0.0,0.0,2.0,0.0,0.0,0
Caldwell Darrion,USA,0.0,2.0,0.0,6.0,3.0,0
Caldwell Dean,USA,0.0,1.0,1.0,0.0,1.0,0
Caldwell Kelvin,USA,0.0,0.0,0.0,0.0,0.0,0
Caldwell Keon,USA,0.0,8.0,2.0,1.0,2.0,0
Caldwell Marissa,USA,0.0,0.0,1.0,0.0,1.0,0
Caleb Chris,USA,0.0,0.0,1.0,0.0,0.0,0
Calhoun III William,USA,0.0,0.0,1.0,0.0,0.0,0
Cali Ale,USA,0.0,1.0,1.0,0.0,0.0,0
Caliari Nicolle,BRA,0.0,4.0,0.0,0.0,1.0,0
Calibas Kostas,BRA,0.0,0.0,1.0,0.0,0.0,0
Califano Rosary,BRA,0.0,0.0,0.0,0.0,1.0,0
Caliim Abdul Aziz,BRA,0.0,0.0,0.0,0.0,1.0,0
Calim Abdul Aziz,BRA,0.0,0.0,0.0,0.0,1.0,0
Calin Florian,BRA,0.0,0.0,0.0,0.0,0.0,0
Calio Fabrizio,BRA,0.0,0.0,1.0,0.0,0.0,0
Caliocane Rudson,BRA,0.0,0.0,0.0,0.0,0.0,0
Calistri Lefevre Jean-Jaques,BRA,0.0,0.0,1.0,0.0,0.0,0
Caliwa Leonard,PHI,0.0,0.0,1.0,0.0,0.0,0
Callens Taylor,USA,0.0,1.0,0.0,4.0,0.0,0
Callow David,USA,0.0,0.0,0.0,0.0,0.0,0
Calloway John,USA,0.0,0.0,1.0,0.0,0.0,0
Callum Ben,USA,0.0,1.0,0.0,0.0,0.0,0
Calore Mattia,ITA,0.0,0.0,1.0,0.0,0.0,0
Calton Brandon,USA,0.0,2.0,0.0,0.0,0.0,0
Calvaruso Lajos,HUN,0.0,0.0,0.0,0.0,1.0,0
Calver Adam,HUN,0.0,0.0,0.0,0.0,1.0,0
Calvete Guile,HUN,0.0,0.0,0.0,0.0,1.0,0
Calvillo Cynthia,USA,1.0,2.0,2.0,3.0,0.0,0
Calvo John,USA,0.0,0.0,1.0,0.0,0.0,0
Calvo Jose Luis,CRC,0.0,0.0,0.0,1.0,0.0,0
Calvo Josh,CRC,0.0,0.0,0.0,0.0,1.0,0
Calvo Thomas,CRC,0.0,0.0,0.0,0.0,1.0,0
Calvo Calvo Carlos,CRC,0.0,0.0,0.0,1.0,0.0,0
Calvo Martin Jorge,CRC,0.0,1.0,0.0,5.0,0.0,0
Camacho Adrian,CRC,0.0,0.0,0.0,0.0,1.0,0
Camacho Chance,CRC,0.0,0.0,1.0,0.0,0.0,0
Camacho Chris,CRC,0.0,0.0,1.0,0.0,0.0,0
Camacho Frank,MNP,0.0,0.0,0.0,2.0,2.0,0
Camacho Joe,MNP,0.0,0.0,3.0,1.0,2.0,0
Camacho Joey,MNP,0.0,0.0,1.0,1.0,0.0,0
Camacho Mike,MNP,0.0,0.0,1.0,0.0,0.0,0
Camaleao Camaleao,MNP,0.0,0.0,0.0,0.0,1.0,0
Camansa Dindo,PHI,0.0,0.0,1.0,0.0,1.0,0
Camara Wagner,BRA,0.0,0.0,0.0,0.0,1.0,0
Camara Nascimento Jefferson,BRA,0.0,0.0,1.0,0.0,0.0,0
Camargo Bruno,BRA,0.0,0.0,0.0,0.0,0.0,0
Camargo Marco Antonio,BRA,0.0,0.0,1.0,0.0,0.0,0
Camargo Sergio,BRA,0.0,0.0,0.0,0.0,0.0,0
Camarillo Isaac,BRA,0.0,0.0,0.0,0.0,1.0,0
Camarillo Jason,BRA,0.0,0.0,0.0,0.0,0.0,0
Cambal Roland,BRA,0.0,0.0,0.0,0.0,1.0,0
Cameche Mohamed,BRA,0.0,0.0,0.0,1.0,1.0,0
Camera Jeff,BRA,0.0,0.0,1.0,0.0,1.0,0
Cameron Hugh,BRA,0.0,0.0,0.0,0.0,0.0,0
Cameron Jeremy,BRA,0.0,0.0,0.0,0.0,1.0,0
Cameron Jordan,AUS,0.0,0.0,0.0,0.0,0.0,0
Cameron R'Mandel,AUS,0.0,0.0,0.0,0.0,0.0,0
Cameron Steve,CAN,0.0,0.0,1.0,0.0,0.0,0
Camilleri Matthew,CAN,0.0,0.0,1.0,0.0,0.0,0
Camillo Julio Cesar,BRA,0.0,0.0,0.0,0.0,0.0,0
Camilo Eduardo,BRA,0.0,0.0,0.0,0.0,2.0,0
Camilo Joao,BRA,0.0,1.0,1.0,3.0,1.0,0
Camilo Wanderley,BRA,0.0,0.0,0.0,0.0,0.0,0
Cammarata Emmanuel,BRA,0.0,0.0,1.0,0.0,0.0,0
Camoes Fabricio,BRA,0.0,4.0,2.0,7.0,5.0,0
Camolese Adriano,BRA,0.0,0.0,0.0,0.0,0.0,0
Camozzi Brian,USA,0.0,3.0,2.0,4.0,1.0,0
Camozzi Chris,USA,0.0,7.0,1.0,8.0,6.0,0
Camp Christian,USA,0.0,0.0,1.0,0.0,0.0,0
Camp Donny,USA,0.0,0.0,1.0,0.0,0.0,0
Camp Raymond,USA,0.0,0.0,0.0,0.0,0.0,0
Camp Ricky,USA,0.0,5.0,1.0,5.0,2.0,0
Campbell Brian,USA,0.0,0.0,1.0,0.0,1.0,0
Campbell Charlie,USA,0.0,2.0,0.0,0.0,0.0,0
Campbell Chuck,USA,0.0,0.0,0.0,0.0,0.0,0
Campbell Craig,USA,0.0,0.0,2.0,3.0,0.0,0
Campbell Dave,USA,0.0,0.0,0.0,0.0,1.0,0
Campbell James,USA,0.0,0.0,0.0,0.0,0.0,0
Campbell Johnny,USA,0.0,7.0,3.0,8.0,2.0,0
Campbell Kitt,AUS,0.0,0.0,1.0,0.0,1.0,0
Campbell Marvin,ENG,0.0,0.0,1.0,0.0,0.0,0
Campbell Mike,ENG,0.0,0.0,2.0,0.0,1.0,0
Campbell Nathan,ENG,0.0,0.0,0.0,0.0,1.0,0
Campbell Nick,CAN,0.0,0.0,2.0,0.0,1.0,0
Campbell Pumau,CAN,0.0,0.0,1.0,0.0,0.0,0
Campbell Randy,CAN,0.0,0.0,1.0,0.0,0.0,0
Campbell Shane,CAN,0.0,5.0,2.0,3.0,2.0,0
Campbell Steve,CAN,0.0,0.0,1.0,0.0,1.0,0
Campbell Thomas,CAN,0.0,0.0,1.0,1.0,0.0,0
Campbell Titus,CAN,0.0,0.0,0.0,0.0,1.0,0
Campbell III Russell,USA,0.0,0.0,0.0,0.0,1.0,0
Campetella John,USA,0.0,0.0,1.0,0.0,0.0,0
Campo Gabriela,USA,0.0,0.0,1.0,0.0,0.0,0
Campos Abraham,USA,0.0,0.0,1.0,0.0,0.0,0
Campos Aldo,USA,0.0,0.0,0.0,0.0,0.0,0
Campos Cain,USA,0.0,0.0,1.0,0.0,0.0,0
Campos Derek,USA,0.0,6.0,4.0,5.0,4.0,0
Campos Francisco,USA,0.0,0.0,0.0,0.0,0.0,0
Campos Giselle,BRA,0.0,0.0,1.0,0.0,2.0,0
Campos Jose,PER,0.0,1.0,0.0,0.0,0.0,0
Campos Rick,PER,0.0,0.0,0.0,0.0,0.0,0
Campos Thiago Resende,PER,0.0,1.0,0.0,0.0,0.0,0
Campos Wagner,BRA,0.0,0.0,4.0,0.0,0.0,0
Campos Negrete Jorge,BRA,0.0,0.0,1.0,0.0,1.0,0
Camprestini Daniele,BRA,0.0,0.0,0.0,0.0,0.0,0
Campuzano Will,USA,0.0,6.0,1.0,3.0,2.0,0
Camur Aleksa,USA,0.0,5.0,0.0,0.0,0.0,0
Camus Chico,USA,0.0,4.0,1.0,3.0,1.0,0
Can Ibo,USA,0.0,0.0,1.0,0.0,0.0,0
Canada Carlos Enrique,USA,0.0,0.0,0.0,0.0,2.0,0
Canada Daraughn,USA,0.0,0.0,0.0,0.0,1.0,0
Canale Chris,USA,0.0,0.0,0.0,0.0,0.0,0
Canario Serge,USA,0.0,0.0,0.0,0.0,1.0,0
Cancel Joe,USA,0.0,0.0,0.0,0.0,1.0,0
Cancino Eugene,USA,0.0,0.0,0.0,0.0,0.0,0
Cancio Asbel,USA,0.0,0.0,1.0,0.0,0.0,0
Candau Emiliano,USA,0.0,0.0,1.0,0.0,0.0,0
Candela Faria Cintia,ARG,0.0,0.0,1.0,0.0,0.0,0
Candelario Carlos,USA,0.0,2.0,0.0,3.0,0.0,0
Candido Cleverson Luiz,BRA,0.0,0.0,0.0,0.0,1.0,0
Candido Cynthia,BRA,0.0,0.0,3.0,0.0,1.0,0
Candido de Oliveira Ronaldo,BRA,0.0,0.0,0.0,6.0,0.0,0
Candovski Goce,BRA,0.0,0.0,0.0,0.0,0.0,0
Cane Luiz,BRA,0.0,0.0,0.0,1.0,0.0,0
Canez Carlos,BRA,0.0,0.0,0.0,0.0,1.0,0
Canfield Troy,BRA,0.0,0.0,0.0,0.0,1.0,0
Canfora Benoit,BRA,0.0,0.0,0.0,0.0,0.0,0
Cangco Swain,BRA,0.0,0.0,1.0,0.0,0.0,0
Canida Lonnie,BRA,0.0,0.0,1.0,0.0,0.0,0
Cankardesler Omer,GER,2.0,3.0,1.0,6.0,2.0,0
Canko Hans,USA,0.0,0.0,1.0,0.0,0.0,0
Cannetti Bruno,ARG,0.0,0.0,0.0,0.0,0.0,0
Cannetti Guido,ARG,0.0,3.0,2.0,3.0,4.0,0
Cannon David,ARG,0.0,0.0,0.0,0.0,1.0,0
Cannon Mike,USA,0.0,0.0,0.0,0.0,1.0,0
Cannonier Jared,USA,0.0,9.0,2.0,2.0,0.0,0
Cano Antonio,MEX,0.0,0.0,0.0,0.0,0.0,0
Cano Conan,MEX,0.0,0.0,0.0,0.0,1.0,0
Canonico Massimiliano,ITA,0.0,0.0,0.0,0.0,0.0,0
Canseco Jose,ITA,0.0,0.0,1.0,0.0,0.0,0
Canterbury Cody,ITA,0.0,0.0,0.0,0.0,1.0,0
Cantiberos Chico,ITA,0.0,0.0,0.0,0.0,1.0,0
Cantillo Wesley,ITA,0.0,0.0,1.0,0.0,0.0,0
Cantor Sean,USA,0.0,0.0,1.0,0.0,1.0,0
Cantrell Bo,USA,0.0,0.0,6.0,0.0,1.0,0
Cantrell Chris,USA,0.0,0.0,0.0,0.0,1.0,0
Cantu Garcia Alan,USA,0.0,0.0,1.0,0.0,0.0,0
Cantuaria Rodrigues Mayra,USA,1.0,2.0,1.0,3.0,2.0,0
Cantwell Alisa,USA,0.0,1.0,0.0,0.0,1.0,0
Cantwell Steve,USA,0.0,3.0,1.0,4.0,0.0,0
Canty Felipe,USA,0.0,0.0,1.0,0.0,0.0,0
Canup Spencer,USA,0.0,0.0,1.0,0.0,0.0,0
Canuto Raquel,USA,0.0,2.0,0.0,1.0,4.0,0
Cao Santiago,ARG,0.0,0.0,1.0,0.0,0.0,0
Capaccioli Matteo,ITA,0.0,0.0,1.0,0.0,0.0,0
Capaldo Paul,ITA,0.0,3.0,0.0,0.0,0.0,0
Capataz Capataz,ITA,0.0,0.0,1.0,0.0,0.0,0
Capdeville Bruno,ITA,0.0,0.0,0.0,0.0,0.0,0
Cape Chris,ITA,0.0,0.0,1.0,0.0,0.0,0
Capelli Jacob,ITA,0.0,0.0,1.0,0.0,1.0,0
Capelosa Bruno,ITA,0.0,0.0,0.0,0.0,1.0,0
Capetinha Denilson,ITA,0.0,0.0,1.0,0.0,0.0,0
Capitulino Adriano,BRA,0.0,0.0,0.0,4.0,1.0,0
Capixaba Thiago,BRA,0.0,1.0,0.0,0.0,0.0,0
Capkovic Peter,BRA,0.0,0.0,0.0,0.0,1.0,0
Caplinger Dustin,BRA,0.0,0.0,1.0,0.0,1.0,0
Capmari Dmitrii,MDA,0.0,0.0,1.0,0.0,0.0,0
Capoani Fabiano,MDA,0.0,0.0,3.0,0.0,0.0,0
Capoeira Joao,MDA,0.0,0.0,1.0,0.0,0.0,0
Capoeira Rodrigo,MDA,0.0,0.0,0.0,0.0,1.0,0
Capony Jeremie,MDA,0.0,0.0,0.0,0.0,1.0,0
Caporal Rodrigo,HKG,0.0,0.0,0.0,0.0,0.0,0
Cappelli Pietro,ITA,0.0,1.0,1.0,1.0,0.0,0
Cappelozza Bruno,BRA,0.0,0.0,0.0,0.0,2.0,0
Capussela Massimo,BRA,0.0,0.0,1.0,0.0,0.0,0
Caput Karlo,BRA,0.0,0.0,1.0,0.0,0.0,0
Carabajal Facundo,ARG,0.0,0.0,0.0,0.0,1.0,0
Caraballo Frank,ARG,0.0,0.0,1.0,1.0,2.0,0
Carabello Frank,ARG,0.0,0.0,1.0,0.0,0.0,0
Caracappa Phil,USA,0.0,2.0,0.0,0.0,0.0,0
Caracci Frank,USA,0.0,0.0,1.0,0.0,0.0,0
Caraman Eugen,USA,0.0,0.0,0.0,0.0,1.0,0
Carano Gina,USA,0.0,3.0,1.0,1.0,0.0,0
Caraway Bryan,USA,0.0,2.0,3.0,0.0,0.0,0
Carbajal Jason,USA,0.0,0.0,1.0,0.0,0.0,0
Carbajal Jose,USA,0.0,0.0,0.0,0.0,3.0,0
Card Jarrod,USA,0.0,0.0,3.0,0.0,0.0,0
Cardarelli Remo,USA,0.0,0.0,3.0,4.0,1.0,0
Cardbonel Daniel,USA,0.0,0.0,0.0,0.0,0.0,0
Cardella Phil,USA,0.0,0.0,0.0,0.0,0.0,0
Cardenas Edgar,USA,0.0,0.0,0.0,0.0,0.0,0
Cardenas Esther,USA,0.0,0.0,1.0,0.0,0.0,0
Cardenas Ivan,USA,0.0,0.0,0.0,0.0,1.0,0
Cardenas Jennie,USA,0.0,0.0,0.0,0.0,0.0,0
Cardillo Jason,USA,0.0,0.0,0.0,0.0,0.0,0
Cardinal Adrian,USA,0.0,0.0,1.0,0.0,0.0,0
Cardinal Brad,USA,0.0,0.0,2.0,1.0,0.0,0
Cardinal Kyle,USA,0.0,0.0,0.0,0.0,0.0,0
Cardona Johnny,USA,0.0,0.0,1.0,0.0,0.0,0
Cardosa Mike,USA,0.0,0.0,0.0,0.0,1.0,0
Cardoso Abenilson,USA,0.0,0.0,3.0,0.0,1.0,0
Cardoso Ademir,BRA,0.0,0.0,1.0,0.0,0.0,0
Cardoso Adrison,BRA,0.0,0.0,0.0,0.0,0.0,0
Cardoso Aldecir,BRA,0.0,0.0,0.0,0.0,0.0,0
Cardoso Brayon,BRA,0.0,0.0,0.0,0.0,0.0,0
Cardoso Bruno,BRA,0.0,0.0,1.0,0.0,0.0,0
Cardoso Cleison,BRA,0.0,0.0,1.0,0.0,0.0,0
Cardoso Erick,BRA,0.0,0.0,1.0,0.0,0.0,0
Cardoso Giliarde,BRA,0.0,0.0,1.0,0.0,0.0,0
Cardoso Jayme,BRA,0.0,0.0,0.0,0.0,1.0,0
Cardoso Josimar,BRA,0.0,0.0,0.0,0.0,1.0,0
Cardoso Maicon,BRA,0.0,0.0,0.0,0.0,2.0,0
Cardoso Marcelo,BRA,0.0,0.0,0.0,1.0,0.0,0
Cardoso Michael,BRA,0.0,0.0,0.0,0.0,0.0,0
Cardoso Paulo Cesar,BRA,0.0,0.0,1.0,0.0,0.0,0
Cardoso Thiago,BRA,0.0,0.0,0.0,0.0,0.0,0
Cardoso Tiago,BRA,0.0,0.0,3.0,0.0,0.0,0
Cardoso Wernei,BRA,0.0,0.0,0.0,0.0,0.0,0
Cardoso Batista Gisele,BRA,0.0,0.0,0.0,0.0,1.0,0
Cardoso Sanolini Danilo,BRA,0.0,0.0,0.0,0.0,1.0,0
Careca Gustavo,BRA,0.0,0.0,1.0,0.0,0.0,0
Carelli Frank,BRA,0.0,0.0,0.0,0.0,1.0,0
Carey Daniel,USA,0.0,2.0,3.0,3.0,0.0,0
Carey James,USA,0.0,0.0,0.0,0.0,0.0,0
Carey Nate,USA,0.0,0.0,1.0,1.0,0.0,0
Carey Shane,USA,0.0,0.0,0.0,0.0,1.0,0
Cariaso Chris,USA,0.0,3.0,1.0,2.0,3.0,0
Carillo Jose,USA,0.0,0.0,1.0,0.0,0.0,0
Carillo Ronald,USA,0.0,0.0,0.0,1.0,0.0,0
Carini Marta,USA,0.0,0.0,0.0,0.0,1.0,0
Carino Rafael,USA,0.0,1.0,1.0,0.0,0.0,0
Carioca Anderson,USA,0.0,0.0,0.0,0.0,1.0,0
Carioca Angelo,BRA,0.0,0.0,1.0,0.0,0.0,0
Carioca Ronaldo,BRA,0.0,0.0,0.0,0.0,1.0,0
Cariolano Elifrank,BRA,0.0,2.0,1.0,0.0,1.0,0
Cariri Carol,BRA,0.0,0.0,1.0,0.0,0.0,0
Carl Steve,USA,0.0,2.0,2.0,0.0,0.0,0
Carles Louis-Philippe,USA,0.0,0.0,0.0,1.0,0.0,0
Carlini Vander,BRA,0.0,0.0,1.0,0.0,0.0,0
Carlis Deron,BRA,0.0,0.0,1.0,0.0,0.0,0
Carlo Jean,BRA,0.0,0.0,1.0,0.0,0.0,0
Carlo-Clauss Don,USA,0.0,0.0,1.0,0.0,0.0,0
Carlos Alan,BRA,0.0,2.0,3.0,8.0,2.0,0
Carlos Antonio,BRA,0.0,0.0,0.0,0.0,2.0,0
Carlos Ed,BRA,0.0,0.0,2.0,0.0,0.0,0
Carlos Jhonny,BRA,0.0,0.0,0.0,0.0,0.0,0
Carlos Jose,BRA,0.0,0.0,1.0,0.0,0.0,0
Carlos Luiz,BRA,0.0,0.0,1.0,0.0,0.0,0
Carlos Robert,BRA,0.0,0.0,0.0,0.0,1.0,0
Carlos Rodrigo,BRA,0.0,0.0,4.0,1.0,1.0,0
Carlos Sidemar,BRA,0.0,0.0,0.0,0.0,1.0,0
Carlos Uyran,BRA,0.0,0.0,0.0,0.0,1.0,0
Carlos da Silva Wendres,BRA,0.0,1.0,1.0,1.0,1.0,0
Carlos Jr. Antonio,BRA,0.0,0.0,1.0,0.0,0.0,0
Carlos Ribeiro Antonio,BRA,0.0,1.0,0.0,0.0,0.0,0
Carlsen Simon,DEN,0.0,1.0,2.0,0.0,1.0,0
Carlson Ben,DEN,0.0,0.0,0.0,0.0,1.0,0
Carlson Brandon,DEN,0.0,1.0,0.0,0.0,1.0,0
Carlson Jeff,DEN,0.0,0.0,0.0,0.0,0.0,0
Carlson Trevor,DEN,0.0,0.0,1.0,0.0,1.0,0
Carlsson Erik,SWE,0.0,0.0,0.0,1.0,1.0,0
Carlsten Jared,SWE,0.0,0.0,1.0,0.0,0.0,0
Carlton Yuri,SWE,0.0,0.0,1.0,1.0,0.0,0
Carlyle Spike,USA,0.0,6.0,0.0,6.0,0.0,0
Carman Tre,USA,0.0,0.0,0.0,0.0,1.0,0
Carmenatti Anthony,USA,0.0,0.0,0.0,0.0,2.0,0
Carmont Francis,FRA,0.0,6.0,3.0,0.0,0.0,0
Carmouche Liz,USA,0.0,7.0,0.0,3.0,2.0,0
Carnahan Kendall,USA,0.0,0.0,0.0,0.0,0.0,0
Carneiro Roan,BRA,0.0,2.0,4.0,0.0,0.0,0
Carnelossi Ariane,BRA,0.0,9.0,1.0,2.0,1.0,0
Carney Kevin,NIR,0.0,0.0,0.0,0.0,1.0,0
Carney Sam,NIR,0.0,0.0,0.0,0.0,1.0,0
Carney Todd,NIR,0.0,1.0,3.0,1.0,3.0,0
Carol Jerome,ENG,0.0,0.0,0.0,0.0,0.0,0
Carolei Dominic,ENG,0.0,0.0,0.0,0.0,0.0,0
Carolina Ana,ENG,0.0,0.0,0.0,0.0,0.0,0
Carolina Luana,BRA,0.0,2.0,0.0,1.0,1.0,0
Caroline Amanda,BRA,0.0,0.0,0.0,0.0,0.0,0
Carolino Rafael,BRA,0.0,0.0,1.0,0.0,0.0,0
Caron Tim,USA,0.0,5.0,1.0,2.0,1.0,0
Carpenter Brieta,USA,0.0,0.0,0.0,0.0,0.0,0
Carpenter Clayton,USA,0.0,2.0,0.0,2.0,0.0,0
Carpenter Cody,USA,0.0,0.0,1.0,0.0,0.0,0
Carpenter Ed,USA,0.0,0.0,1.0,0.0,1.0,0
Carpenter Tim,USA,0.0,1.0,1.0,3.0,0.0,0
Carper Jeremy,USA,0.0,0.0,1.0,0.0,0.0,0
Carpine Eugenio,USA,0.0,0.0,0.0,0.0,1.0,0
Carr Calib,USA,0.0,0.0,0.0,0.0,1.0,0
Carr Justin,USA,0.0,0.0,0.0,0.0,1.0,0
Carr Pat,ENG,0.0,1.0,0.0,0.0,0.0,0
Carr Peter,ENG,0.0,0.0,0.0,0.0,1.0,0
Carranza Ryan,ENG,0.0,0.0,1.0,0.0,0.0,0
Carrasco Carlos,ENG,0.0,0.0,0.0,0.0,1.0,0
Carrasco Cesar,MEX,0.0,0.0,0.0,0.0,0.0,0
Carrasco Gabriel,MEX,0.0,0.0,0.0,0.0,0.0,0
Carrasco Miguel,MEX,0.0,0.0,1.0,0.0,0.0,0
Carreiro Lizbeth,MEX,0.0,0.0,1.0,0.0,1.0,0
Carreon Gerald,MEX,0.0,0.0,0.0,0.0,1.0,0
Carreras Bernat,MEX,0.0,0.0,1.0,0.0,0.0,0
Carreto Gilbert,MEX,0.0,0.0,1.0,0.0,0.0,0
Carrier Florian,MEX,0.0,0.0,0.0,0.0,1.0,0
Carrier Jason,MEX,0.0,0.0,0.0,0.0,1.0,0
Carrier Kevin,MEX,0.0,0.0,0.0,0.0,0.0,0
Carriere William,CAN,0.0,0.0,0.0,0.0,0.0,0
Carrillo Andrew,CAN,0.0,0.0,1.0,0.0,3.0,0
Carrillo Cody,USA,0.0,1.0,1.0,0.0,6.0,0
Carrillo Felix Jose,USA,0.0,0.0,1.0,0.0,0.0,0
Carrillo Frank,USA,0.0,4.0,3.0,1.0,0.0,0
Carrillo Hector,USA,0.0,0.0,2.0,2.0,1.0,0
Carrillo Yoandy,USA,0.0,0.0,1.0,0.0,0.0,0
Carrion Ruben,USA,0.0,0.0,0.0,0.0,0.0,0
Carrizosa Cain,USA,0.0,3.0,1.0,3.0,1.0,0
Carroll Joey,USA,0.0,0.0,0.0,0.0,0.0,0
Carroll Patric,USA,0.0,0.0,0.0,0.0,1.0,0
Carroll Roger,USA,0.0,0.0,4.0,0.0,0.0,0
Carron Andrew,USA,0.0,1.0,1.0,0.0,0.0,0
Carrow Mark,USA,0.0,0.0,0.0,0.0,1.0,0
Carson Dale,USA,0.0,0.0,0.0,0.0,2.0,0
Carson Jarad,USA,0.0,0.0,1.0,0.0,0.0,0
Carson Jeff,USA,0.0,0.0,1.0,0.0,4.0,0
Carson Joe,USA,0.0,0.0,1.0,0.0,0.0,0
Carson Jonny,USA,0.0,2.0,0.0,6.0,7.0,0
Carson Keith,USA,0.0,0.0,3.0,0.0,1.0,0
Carson Scott,USA,0.0,0.0,2.0,0.0,0.0,0
Carstens Jeff,USA,0.0,0.0,2.0,0.0,3.0,0
Cartajena Roldan,USA,0.0,0.0,0.0,0.0,1.0,0
Cartell Robert,USA,0.0,0.0,0.0,0.0,1.0,0
Carter Alex,USA,0.0,0.0,1.0,0.0,5.0,0
