Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Mackles Jonathan,USA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
Mackowiak Jedrzej,POL,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Maclean Ali,NIR,2.0,5.0,0.0,0.0,1.0,1.0,3.0,0
MacLean Craig,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Macleod Ross,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Macphearson John,CAN,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
MacPhee Mitchell,CAN,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
MacSwain Rodney,NZL,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Macsweeney Ana,NZL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Macuka Theodore,NZL,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0
Madadi Reza,IRI,,,0.0,2.0,0.0,8.0,0.0,0
Madaev Arbi,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Madariaga Marvin,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Madau Elia,RUS,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Madden Christopher,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Madeirada Fabricio,BRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Madge Don,RSA,,,0.0,5.0,1.0,4.0,1.0,0
Madiboo Ezenilton,RSA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Madigan Ryan,RSA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Madison Barbara,RSA,,,0.0,0.0,0.0,0.0,0.0,0
Madison Darryl,RSA,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Madomedov Murad,RSA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Madrid Alex,RSA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Madrid Benny,USA,8.0,3.0,0.0,4.0,1.0,3.0,0.0,0
Madrid Daniel,USA,,,0.0,1.0,4.0,0.0,0.0,0
Madrid Erica,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Madrid Joe,USA,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0
Madrid Matt,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Madrid Michael,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Madrid Robert,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Madrigal Jeffry,USA,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0
Madrigal Robert,USA,,,0.0,0.0,0.0,0.0,0.0,0
Madrigal Victor Hugo,MEX,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0
Madril Catalina,MEX,0.0,5.0,0.0,0.0,4.0,0.0,1.0,0
Madsen Jon,USA,8.0,2.0,0.0,4.0,1.0,0.0,0.0,0
Madsen Mark O.,DEN,,,0.0,3.0,0.0,3.0,0.0,0
Mady Chucky,CAN,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0
Maea Kora,AUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maeda Keitaro,AUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maeda Kentaro,AUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Maeda Makoto,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maeda Yoshiro,JPN,,,0.0,3.0,5.0,3.0,4.0,0
Maeguchi Shinji,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Maejima Yukiharu,JPN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maekawa Kumiko,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Maeno Shinichi,JPN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Maesawa Tomo,JPN,,,0.0,2.0,3.0,2.0,3.0,0
Maestas Mike,JPN,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Maeyama Teppei,JPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Maffort Pety,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Mafra Leonardo,BRA,,,0.0,8.0,2.0,1.0,1.0,0
Mafra Texeira Leonardo,BRA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Maftei Ioan,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magakian Sevak,BRA,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0
Magalhaes Bernardo,AUS,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0
Magalhaes Caio,BRA,,,0.0,3.0,2.0,4.0,1.0,0
Magalhaes Joana Filipa,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magalhaes Jorge,BRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Magalhaes Rodrigo,BRA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Magalhaes Vinicius,BRA,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magalhaes Vinny,BRA,,,0.0,3.0,5.0,0.0,0.0,0
Magallan Felisha,BRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Magamedov Magomed,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magamedov Rasul,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magana Angela,USA,,,0.0,2.0,1.0,6.0,6.0,0
Magana Brandon,USA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magana Eric,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Magana Luis,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Maganadov Islam,USA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Magard Jonas,USA,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Magby Jared,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magdaleno Raquel,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magdaleno Steve,USA,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0
Magee Eric,USA,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Magee Jack,ENG,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Magee Marlen,USA,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Maggard Zach,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Maggorie Rocco,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magid Hakar,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magnalia Mario,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magnani Adriano,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magnor Ole,USA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Magnussen Grace,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magny Neil,USA,,,0.0,7.0,3.0,3.0,4.0,0
Magomadov Rashid,USA,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0
Magomadov Viskhan,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magomedaliev Raimond,RUS,8.0,1.0,0.0,4.0,0.0,2.0,0.0,0
Magomedaliev Rasul,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedkerimov Magomed,RUS,,,0.0,0.0,0.0,9.0,3.0,0
Magomedov Abdulhalik,RUS,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Magomedov Abdulla,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Magomedov Abdulmajid,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Abusupiyan,GER,,,0.0,0.0,0.0,6.0,2.0,0
Magomedov Ali,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Alihan,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Alikhan,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Arsen,RUS,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Magomedov Artur,RUS,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Bekbulat,RUS,,,0.0,9.0,0.0,3.0,1.0,0
Magomedov Dzhamal,RUS,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Magomedov Dzhambulat,RUS,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Eldar,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magomedov Gadji,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Magomedov Gamzat,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Magomedov Ibragim,RUS,3.0,5.0,0.0,2.0,2.0,1.0,1.0,0
Magomedov Jamal,RUS,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Kamal,RUS,8.0,0.0,0.0,3.0,0.0,5.0,0.0,0
Magomedov Karim,RUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Magomedov Kazbek,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magomedov Khizri,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magomedov Magomed,RUS,,,0.0,4.0,0.0,8.0,0.0,0
Magomedov Magomedtagir,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magomedov Marat,RUS,6.0,2.0,1.0,0.0,2.0,5.0,0.0,0
Magomedov Murad,RUS,2.0,7.0,0.0,0.0,3.0,0.0,1.0,0
Magomedov Muslim,RUS,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Magomedov Payzulla,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Rashid,RUS,,,0.0,9.0,0.0,1.0,0.0,0
Magomedov Rasul,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magomedov Roman,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedov Ruslan,RUS,,,0.0,4.0,1.0,2.0,0.0,0
Magomedov Salman,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Magomedov Shamil,RUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Magomedov Shamkhan,RUS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Magomedov Sharaputdin,RUS,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Magomedov Yusup,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Magomedova Madina,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magomedsharipov Khasan,RUS,6.0,0.0,0.0,2.0,0.0,3.0,0.0,0
Magomedsharipov Zabit,RUS,,,0.0,6.0,0.0,7.0,1.0,0
Magomedshayshafiev Vladimir,RUS,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Magomedzagidov Shamil,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magon Flavio Rodrigo,BRA,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0
Magrao Alessandro,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magro Aaron,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Magro Cristian,ITA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Magueta Paulo,BRA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Maguila Adson,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maguila Vanessa,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Maguinho Maguinho,BRA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Maguire John,ENG,,,0.0,3.0,5.0,0.0,0.0,0
Maguire Tom,ENG,2.0,4.0,0.0,1.0,1.0,1.0,2.0,0
Maguire Tommy,ENG,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0
Mahachev Zagalav,ENG,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Mahaerry Matt,ENG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Mahal Eduardo,ENG,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
Maharaj Shantaram,ENG,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Mahdavian Reza,ENG,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Mahe Lolohea,ENG,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0
Maheau Chad,ENG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maher Michelle,ENG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Maheshate Maheshate,CHN,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0
Mahlow John,USA,,,0.0,0.0,3.0,0.0,0.0,0
Mahmic Muhamad,USA,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Mahmood Hassan,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Mahmood Nick,USA,,,0.0,0.0,0.0,0.0,0.0,0
Mahmoodi Milad,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Mahon Corey,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Mahon Jeremy,USA,5.0,5.0,0.0,2.0,1.0,2.0,2.0,0
Mahoney Bill,USA,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Mahony Jacob,USA,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
Mahood Bill,CAN,2.0,6.0,0.0,1.0,1.0,1.0,5.0,0
Mahouache Mehdi,CAN,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Mahouti Mohamed,CAN,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Mahteenko Jevgeniy,CAN,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Mai Klayton,USA,8.0,3.0,0.0,1.0,0.0,7.0,3.0,0
Maia Amauri,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maia Claudinei,USA,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Maia Demian,BRA,,,0.0,3.0,2.0,0.0,0.0,0
Maia Jennifer,BRA,,,0.0,4.0,1.0,5.0,1.0,0
Maia Osiris,BRA,,,0.0,0.0,0.0,0.0,0.0,0
Maia Savio,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maia Wagner,BRA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
Maia Weslley,BRA,3.0,5.0,0.0,3.0,2.0,0.0,1.0,0
Maia Yuri,BRA,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0
Maiani Joe,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maiboroda Vitalic,USA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maimaitituohati Keremuaili,CHN,,,0.0,8.0,1.0,8.0,4.0,0
Main Andy,USA,,,0.0,2.0,1.0,7.0,0.0,0
Mainam Roshan,USA,6.0,3.0,0.0,1.0,0.0,5.0,1.0,0
Mainus Danny,USA,3.0,5.0,0.0,1.0,1.0,2.0,0.0,0
Maiorino Eduardo,BRA,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0
Mair James,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Mairs Barry,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Maish Josh,BRA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Maisuradze Zauri,BRA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Majauskas Jonas,BRA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Majdan Blazej,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Majdeddine Ayadi,POL,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Majed Ammar,POL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Majic Tadija,POL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Majima Kazumasa,POL,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Majksner Antonijo,CRO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Majlar Tomas,CRO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Major Matt,CRO,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0
Major Shawn,CRO,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Major Tom,CRO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Majoros Istvan,CRO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Majuskaus Victor,CRO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makaev Zelimkhan,CRO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makaric Mario,CRO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makarov Valery,CRO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makarova Alina,CRO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makarova Ekaterina,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Makarowski Mateusz,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makasharipov Makasharip,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Makashvili Levan,USA,,,0.0,6.0,0.0,1.0,0.0,0
Makatita Quincy,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Makdessi John,CAN,,,0.0,9.0,2.0,0.0,1.0,0
Makela Matti,SWE,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0
Makhach Gadzhiev,SWE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makhachev Islam,RUS,,,0.0,3.0,1.0,0.0,0.0,0
Makhachev Murat,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makhackev Islam,RUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Makhanov Mairbek,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makhazhiev Rakhman,RUS,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
Makhmud Aliev,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makhmudov Muslim,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makhmudov Yusuf,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makhmutova Maria,RUS,,,0.0,0.0,0.0,0.0,0.0,0
Makhno Alexey,RUS,,,0.0,5.0,3.0,1.0,1.0,0
Makhotskiy Dmitry,RUS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makiev Vitaliy,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makigaya Atsushi,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makihele Kilistina,RUS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Makin Daniel,GER,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
Makoedov Igor,UKR,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
Makoev Islam,RUS,8.0,3.0,1.0,1.0,0.0,7.0,0.0,0
Makoeva Zuriana,RUS,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
