Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Edwards Isaiah,ENG,0.0,0.0,0.0,0.0,1.0,0
Edwards Joselyne,PAN,0.0,5.0,0.0,3.0,1.0,0
Edwards Justin,USA,0.0,1.0,2.0,7.0,1.0,0
Edwards Kris,WAL,0.0,0.0,0.0,1.0,1.0,0
Edwards Leon,ENG,0.0,6.0,0.0,3.0,0.0,0
Edwards Marcus,USA,0.0,5.0,3.0,6.0,0.0,0
Edwards Mike,USA,0.0,0.0,0.0,1.0,0.0,0
Edwards Richie,USA,0.0,0.0,0.0,0.0,1.0,0
Edwards Rocky,USA,1.0,0.0,3.0,0.0,0.0,0
Edwards Sha-La,USA,0.0,0.0,0.0,0.0,1.0,0
Edwards Steve,USA,0.0,0.0,1.0,0.0,0.0,0
Edwards Tasi,USA,0.0,0.0,0.0,0.0,1.0,0
Edwards Te,USA,0.0,6.0,1.0,0.0,0.0,0
Edwards Tyler,USA,0.0,0.0,1.0,0.0,0.0,0
Edwards Yves,BAH,0.0,0.0,0.0,0.0,0.0,0
Eeckhout Griet,BAH,0.0,0.0,1.0,0.0,0.0,0
Efrain Felipe,BRA,0.0,5.0,1.0,2.0,1.0,0
Efremov Alexey,BRA,0.0,0.0,0.0,0.0,0.0,0
Efremov Leonid,BRA,0.0,0.0,0.0,1.0,0.0,0
Efstratiou Michaelis,BRA,0.0,0.0,0.0,0.0,1.0,0
Egan Rob,BRA,0.0,0.0,0.0,1.0,0.0,0
Egan Tom,BRA,0.0,0.0,1.0,0.0,0.0,0
Egemberdiev Evgeniy,BRA,0.0,0.0,3.0,0.0,0.0,0
Eggels Boy,BRA,0.0,0.0,0.0,0.0,1.0,0
Egger Stephanie,SUI,0.0,3.0,0.0,2.0,0.0,0
Eggink Stephanie,USA,0.0,0.0,2.0,2.0,1.0,0
Egle Martinsh,USA,0.0,0.0,1.0,0.0,0.0,0
Egli Ben,USA,0.0,0.0,0.0,1.0,0.0,0
Egoluev Baudin,USA,0.0,0.0,0.0,0.0,2.0,0
Egorov Artyom,RUS,0.0,0.0,0.0,0.0,1.0,0
Egorov Igor,RUS,0.0,0.0,0.0,3.0,2.0,0
Egoyan Vladimir,RUS,0.0,0.0,1.0,1.0,0.0,0
Egue Yair,RUS,0.0,0.0,0.0,0.0,1.0,0
Ehresmann Jason,RUS,0.0,0.0,1.0,0.0,2.0,0
Eichelberger Jos,USA,0.0,9.0,3.0,5.0,7.0,0
Eichholz Andy,USA,0.0,0.0,0.0,0.0,0.0,0
Eid Ibrahim,USA,0.0,0.0,1.0,0.0,1.0,0
Eidi Said,USA,0.0,0.0,1.0,0.0,1.0,0
Eiland Jonathan,USA,0.0,0.0,0.0,0.0,1.0,0
Eilers Justin,USA,1.0,2.0,4.0,0.0,0.0,0
Einemo John-Olav,NOR,0.0,1.0,1.0,5.0,0.0,0
Eis Vladimir,NOR,0.0,0.0,1.0,0.0,0.0,0
Eisaks Janis,NOR,0.0,0.0,0.0,0.0,1.0,0
Eisenbraun Joey,NOR,0.0,0.0,0.0,0.0,1.0,0
Eisman Shane,NOR,0.0,0.0,0.0,0.0,1.0,0
Eitani Shunya,JPN,0.0,0.0,1.0,0.0,0.0,0
Eizumi Takuya,JPN,0.0,0.0,2.0,0.0,0.0,0
Eklund Per,SWE,0.0,1.0,2.0,1.0,1.0,0
Ekpo Kams,ENG,0.0,0.0,0.0,0.0,1.0,0
Ekson Reinaldo,BRA,0.0,0.0,1.0,0.0,0.0,0
Ekundayo Mike,ENG,0.0,4.0,1.0,1.0,0.0,0
El Bakara Driss,ENG,0.0,0.0,0.0,0.0,1.0,0
el Banouti Myriem,ENG,0.0,0.0,2.0,0.0,1.0,0
El Ezzabi Ali,ENG,0.0,0.0,0.0,0.0,0.0,0
El Gasmi Azeddine,FRA,0.0,0.0,0.0,0.0,1.0,0
El Hazoume Aamay Rachid,ESP,0.0,0.0,1.0,0.0,0.0,0
El Khalfi Abi,ESP,0.0,0.0,0.0,0.0,3.0,0
El Patron Alberto,MEX,0.0,3.0,2.0,6.0,2.0,0
El Rayess Elias,MEX,0.0,0.0,0.0,0.0,1.0,0
el Said Farid,MEX,0.0,0.0,1.0,0.0,0.0,0
El Tayeb Ahmed,EGY,0.0,0.0,2.0,0.0,0.0,0
El Toro Iberico,EGY,0.0,0.0,0.0,0.0,1.0,0
El Zarr Nouredin,EGY,0.0,0.0,0.0,0.0,1.0,0
El-Sayed Haitham,EGY,0.0,0.0,1.0,0.0,1.0,0
Eladio Junior,BRA,0.0,0.0,2.0,0.0,1.0,0
Elam John,BRA,0.0,0.0,0.0,0.0,0.0,0
Eland Matt,BRA,0.0,0.0,1.0,0.0,0.0,0
Elbanna Ashure,BRA,0.0,0.0,1.0,0.0,0.0,0
Elbe Ray,BRA,0.0,0.0,1.0,0.0,0.0,0
Eldarov Eldar,BRA,0.0,0.0,1.0,0.0,0.0,0
Elder Anthony,USA,0.0,0.0,0.0,0.0,1.0,0
Eldholm Edvin,NOR,0.0,0.0,0.0,0.0,0.0,0
Eldiev Magomed,NOR,0.0,0.0,0.0,0.0,1.0,0
Eldridz Alic,NOR,0.0,0.0,0.0,0.0,0.0,0
ElDwansy Mohamed,EGY,0.0,0.0,0.0,0.0,1.0,0
Elezi Sheval,MKD,0.0,0.0,0.0,0.0,0.0,0
Elgarne Soufian,MKD,0.0,0.0,1.0,0.0,0.0,0
Elias Ali,MKD,0.0,0.0,1.0,0.0,0.0,0
Elias Joao,BRA,1.0,0.0,0.0,0.0,0.0,0
Elias John Paul,BRA,0.0,2.0,1.0,1.0,0.0,0
Eliasov Danella,RSA,0.0,0.0,0.0,0.0,1.0,0
Eligio Yail,RSA,0.0,0.0,2.0,0.0,0.0,0
Elisabete Tavares Maria,BRA,0.0,0.0,0.0,0.0,0.0,0
Eliseev Valeriy,BRA,0.0,0.0,1.0,0.0,0.0,0
Elisius Jeremy,BRA,0.0,0.0,1.0,0.0,1.0,0
Elisonda Steve,BRA,0.0,0.0,1.0,1.0,0.0,0
Elizabeth Olivier,BRA,0.0,0.0,0.0,0.0,1.0,0
Elizalde Ray,USA,0.0,4.0,0.0,4.0,0.0,0
Eliziário Gláucio,BRA,0.0,2.0,4.0,2.0,1.0,0
Elizondo Joel,BRA,0.0,0.0,0.0,0.0,0.0,0
Elizondo Saul,USA,0.0,0.0,3.0,4.0,2.0,0
Elkas Salah,FRA,0.0,0.0,0.0,1.0,0.0,0
Elkin Brittney,USA,0.0,1.0,3.0,0.0,3.0,0
Elkins Darren,USA,0.0,0.0,0.0,5.0,1.0,0
Ellen Bruna,BRA,0.0,1.0,0.0,0.0,0.0,0
Ellenberger Jake,USA,0.0,0.0,0.0,6.0,2.0,0
Ellenberger Joe,USA,0.0,8.0,1.0,4.0,0.0,0
Ellenor Callum,ENG,0.0,2.0,0.0,6.0,1.0,0
Ellerbe Prince,ENG,0.0,0.0,0.0,0.0,0.0,0
Ellerbee Eric,ENG,0.0,0.0,2.0,0.0,0.0,0
Ellington Eric,ENG,0.0,0.0,0.0,0.0,1.0,0
Elliot Gerry,ENG,0.0,0.0,0.0,0.0,1.0,0
Elliott Andrew,ENG,0.0,0.0,0.0,0.0,1.0,0
Elliott Daniel,ENG,0.0,0.0,0.0,0.0,1.0,0
Elliott Gina,ENG,0.0,0.0,1.0,0.0,0.0,0
Elliott Jonathan,ENG,0.0,0.0,0.0,0.0,0.0,0
Elliott Matthew,ENG,0.0,0.0,0.0,0.0,1.0,0
Elliott Oban,WAL,0.0,2.0,2.0,2.0,0.0,0
Elliott Steve,WAL,0.0,0.0,0.0,0.0,0.0,0
Elliott Steven,WAL,0.0,0.0,0.0,1.0,1.0,0
Elliott Tim,USA,0.0,3.0,1.0,6.0,5.0,0
Elliott William,USA,0.0,2.0,1.0,0.0,0.0,0
Ellis Ben,USA,0.0,0.0,0.0,0.0,0.0,0
Ellis Eddy,USA,0.0,7.0,6.0,0.0,0.0,0
Ellis Gregg,JAM,0.0,0.0,0.0,0.0,0.0,0
Ellis Jay,USA,0.0,0.0,7.0,2.0,1.0,0
Ellis Keith,ENG,0.0,0.0,0.0,0.0,1.0,0
Ellis Lisa,USA,0.0,0.0,1.0,0.0,0.0,0
Ellis Mark,USA,0.0,0.0,0.0,1.0,0.0,0
Ellis Schon,USA,0.0,0.0,0.0,0.0,1.0,0
Ellis Tim,USA,0.0,0.0,1.0,0.0,0.0,0
Ellison Brendan,USA,0.0,0.0,1.0,0.0,0.0,0
Ellison Gary,USA,0.0,0.0,1.0,0.0,0.0,0
Ellison Justin,USA,0.0,0.0,1.0,0.0,3.0,0
Ellisor Drew,USA,0.0,0.0,0.0,0.0,1.0,0
Ellsworth Brandon,USA,0.0,0.0,1.0,0.0,0.0,0
Elmokdisi Neto Miguel Jacob,USA,0.0,0.0,1.0,0.0,0.0,0
Elmore Joe,USA,0.0,1.0,1.0,0.0,0.0,0
Elmose Anna,DEN,0.0,3.0,1.0,0.0,0.0,0
Elmurziev Adam,DEN,0.0,0.0,0.0,0.0,0.0,0
Elonen-Kulmala Janne,DEN,0.0,0.0,0.0,0.0,1.0,0
Elpidio Marco Antonio,MEX,1.0,2.0,1.0,1.0,0.0,0
Elrite Tom,MEX,0.0,0.0,1.0,0.0,0.0,0
Elsawi Ibrahim,EGY,0.0,0.0,2.0,0.0,0.0,0
Elsdon Sam,ENG,0.0,0.0,1.0,0.0,1.0,0
Else Cameron,ENG,0.0,6.0,3.0,4.0,1.0,0
Elshamy Michael,USA,0.0,0.0,1.0,0.0,0.0,0
Elsner Marcin,USA,0.0,0.0,1.0,0.0,1.0,0
Elsner Michal,USA,0.0,0.0,1.0,1.0,2.0,0
Elson James,USA,0.0,0.0,0.0,1.0,1.0,0
Elswick Hannah,USA,0.0,0.0,0.0,0.0,1.0,0
Elworthy Will,USA,0.0,0.0,1.0,0.0,2.0,0
Ely Aaron,USA,0.0,0.0,0.0,1.0,0.0,0
Elzhurkaev Amir,USA,0.0,1.0,0.0,0.0,0.0,0
Em Sovannahry,USA,0.0,4.0,0.0,0.0,1.0,0
Emadi Aitek,USA,0.0,0.0,1.0,0.0,0.0,0
Emanuel George,USA,0.0,0.0,1.0,0.0,0.0,0
Emanuele Brasil Bruna,USA,0.0,1.0,2.0,0.0,0.0,0
Emay Antonio,USA,0.0,0.0,0.0,0.0,1.0,0
Embolaev Andrei,USA,0.0,0.0,0.0,0.0,0.0,0
Emeev Ramazan,RUS,0.0,3.0,1.0,7.0,1.0,0
Emelianenko Aleksander,RUS,0.0,6.0,3.0,2.0,3.0,0
Emelianenko Fedor,RUS,0.0,0.0,0.0,0.0,0.0,0
Emerson Aaron,RUS,0.0,0.0,0.0,0.0,1.0,0
Emerson Rob,USA,0.0,5.0,0.0,6.0,1.0,0
Emets Dmitri,USA,0.0,0.0,1.0,0.0,0.0,0
Emiko Raika,USA,0.0,0.0,0.0,0.0,1.0,0
Emilbek Uulu Ruslan,USA,0.0,0.0,0.0,1.0,0.0,0
Emilio Bruno,BRA,0.0,0.0,1.0,0.0,0.0,0
Eminov Mukhammed,RUS,0.0,0.0,0.0,0.0,0.0,0
Emmanuel Marc,RUS,0.0,0.0,1.0,0.0,1.0,0
Emmers Jamall,USA,0.0,7.0,2.0,3.0,2.0,0
Emmett Josh,USA,0.0,6.0,1.0,2.0,0.0,0
Emmons Bobby,USA,0.0,0.0,1.0,0.0,1.0,0
Emmons Brandon,USA,0.0,0.0,1.0,0.0,0.0,0
Emmons Shane,USA,0.0,0.0,0.0,0.0,1.0,0
Emoto Atsuko,JPN,0.0,0.0,0.0,0.0,0.0,0
Empil Ric Myler,JPN,0.0,0.0,0.0,0.0,0.0,0
Emruli Jetmir,JPN,0.0,0.0,0.0,0.0,1.0,0
Enache Marcus,USA,0.0,0.0,2.0,1.0,1.0,0
Encarnacion Giovanni,USA,0.0,0.0,0.0,0.0,1.0,0
Enchev Stanislav,USA,0.0,0.0,0.0,0.0,1.0,0
Enciso Jorge,USA,0.0,0.0,0.0,0.0,2.0,0
Enderby Gary,USA,0.0,0.0,0.0,0.0,1.0,0
Endermann Don,USA,0.0,0.0,0.0,0.0,1.0,0
Endo Daisuke,USA,0.0,0.0,1.0,1.0,1.0,0
Endo Yusuke,USA,1.0,0.0,0.0,2.0,0.0,0
Endriss Brandon,USA,0.0,0.0,1.0,0.0,1.0,0
Enev Kostadin Vasilev,BUL,0.0,0.0,2.0,0.0,0.0,0
Engala Gauthier,BUL,0.0,0.0,1.0,0.0,0.0,0
Engberg Joakim,BUL,0.0,1.0,0.0,0.0,0.0,0
Engel Chandra,BUL,0.0,0.0,0.0,0.0,2.0,0
Engel Dominik,SVK,0.0,0.0,0.0,0.0,1.0,0
Engel Kevin,USA,0.0,4.0,0.0,1.0,1.0,0
Engelen Anthony,NED,0.0,0.0,3.0,0.0,1.0,0
Engelhardt Alex,NED,0.0,0.0,1.0,0.0,0.0,0
Engelhardt Jeremy,NED,0.0,0.0,0.0,0.0,1.0,0
Engibaryan Grachik,RUS,0.0,0.0,1.0,0.0,1.0,0
Engizek Kerim,RUS,0.0,0.0,0.0,0.0,1.0,0
England Mike,RUS,0.0,0.0,0.0,0.0,0.0,0
England Thad,RUS,0.0,0.0,0.0,0.0,1.0,0
English Kevin,RUS,0.0,0.0,0.0,0.0,2.0,0
English Steve,RUS,0.0,0.0,0.0,0.0,0.0,0
English Tom,RUS,0.0,0.0,1.0,0.0,2.0,0
Englund Kolton,USA,0.0,3.0,4.0,2.0,0.0,0
Engstrom Daniel,USA,0.0,0.0,0.0,0.0,1.0,0
Enilolobo Jr. Pious,USA,0.0,0.0,1.0,0.0,0.0,0
Enkamp Oliver,SWE,0.0,2.0,1.0,6.0,0.0,0
Enlund Alex,ENG,0.0,2.0,0.0,0.0,0.0,0
Enomoto Felipe,SUI,0.0,0.0,1.0,0.0,2.0,0
Enomoto Satoru,SUI,0.0,0.0,1.0,0.0,0.0,0
Enomoto Yasubey,SUI,0.0,2.0,4.0,5.0,1.0,0
Enos Jackie,SUI,0.0,0.0,1.0,0.0,0.0,0
Enright Joe,SUI,0.0,0.0,0.0,0.0,1.0,0
Enrique Fabio,SUI,0.0,0.0,0.0,0.0,0.0,0
Enrique Zeke,SUI,0.0,0.0,0.0,0.0,1.0,0
Enriquez Alvaro,SUI,0.0,1.0,1.0,0.0,0.0,0
Enriquez Brenda,MEX,0.0,0.0,0.0,0.0,1.0,0
Enriquez Vincente Marquez,MEX,0.0,0.0,0.0,0.0,1.0,0
Ensebayev Rustem,MEX,0.0,0.0,0.0,0.0,1.0,0
Ensley Chris,USA,0.0,0.0,3.0,0.0,7.0,0
Ensminger Phil,USA,0.0,0.0,0.0,0.0,1.0,0
Ento Kenny,USA,0.0,0.0,1.0,1.0,4.0,0
Entwistle Ian,ENG,0.0,1.0,2.0,7.0,1.0,0
Enz Andy,USA,0.0,0.0,1.0,5.0,0.0,0
Enzensberger Erik,GER,0.0,0.0,0.0,0.0,1.0,0
Eoh Won Jin,GER,0.0,0.0,1.0,0.0,0.0,0
Eoh Woo Jin,GER,0.0,0.0,1.0,0.0,0.0,0
Epps Josh,GER,0.0,0.0,0.0,1.0,1.0,0
Epstein Mark,GER,0.0,0.0,3.0,0.0,1.0,0
Epstein Scott,GER,0.0,0.0,0.0,2.0,0.0,0
Er Da Bao Le,GER,0.0,0.0,1.0,0.0,0.0,0
Erak Gustavo,BRA,0.0,0.0,0.0,1.0,0.0,0
Eraliev Ulan,BRA,0.0,0.0,1.0,0.0,0.0,0
Erbes Luiz Fernando,BRA,0.0,0.0,0.0,0.0,0.0,0
Erdenebileg Bolormaa,BRA,0.0,0.0,0.0,0.0,1.0,0
Erdinc Michael,BRA,0.0,1.0,1.0,0.0,0.0,0
Erdman Bradan,USA,0.0,0.0,1.0,0.0,1.0,0
Erekbaev Bekmamat,USA,0.0,0.0,1.0,0.0,0.0,0
Eremenko Denis,USA,0.0,0.0,1.0,0.0,0.0,0
Eremenko Ivan,USA,0.0,0.0,0.0,0.0,1.0,0
Ergashev Amin,USA,0.0,0.0,0.0,0.0,0.0,0
Ergeshaliev Salmoor,USA,0.0,0.0,0.0,0.0,1.0,0
Eric Paulo,USA,0.0,0.0,1.0,0.0,0.0,0
Ericher Cyril,USA,0.0,0.0,0.0,0.0,1.0,0
Erickson Jake,USA,0.0,0.0,1.0,0.0,1.0,0
Erickson Jesse,USA,0.0,0.0,5.0,0.0,1.0,0
Erickson Jory,USA,0.0,0.0,2.0,0.0,0.0,0
Ericsson Jonas,USA,0.0,0.0,1.0,0.0,0.0,0
Erikson Tom,USA,1.0,1.0,1.0,2.0,2.0,0
Eriksson Sebastian,USA,0.0,0.0,0.0,0.0,0.0,0
Erinaldo Erinaldo,USA,0.0,0.0,0.0,0.0,0.0,0
Erives Luis,USA,0.0,1.0,0.0,0.0,0.0,0
Erlan Sagidullo,USA,0.0,0.0,0.0,0.0,1.0,0
Ermolaev Dmitry,USA,0.0,0.0,0.0,0.0,1.0,0
Ermolaev Vladimir,USA,0.0,0.0,0.0,0.0,1.0,0
Ernst Sascha,USA,0.0,0.0,1.0,0.0,1.0,0
Erokhin Evgeny,RUS,0.0,0.0,0.0,1.0,0.0,0
Erokhin Konstantin,RUS,0.0,8.0,2.0,0.0,0.0,0
Erosa Julian,USA,0.0,0.0,0.0,0.0,0.0,0
Erosa Mike,USA,0.0,0.0,0.0,0.0,1.0,0
Eroshin Vladimir,USA,0.0,0.0,1.0,0.0,0.0,0
Ersen Catalin,USA,0.0,0.0,0.0,1.0,1.0,0
Ershik Aleksey,USA,0.0,0.0,0.0,0.0,1.0,0
Erslan Ivan,USA,0.0,5.0,0.0,1.0,1.0,0
Ersoy Michel,USA,0.0,0.0,0.0,0.0,1.0,0
Erspamer Tom,USA,0.0,0.0,1.0,0.0,0.0,0
Ersson Hans,USA,0.0,0.0,0.0,0.0,0.0,0
Ertl Nick,USA,0.0,0.0,1.0,1.0,1.0,0
Erven Martin,USA,0.0,0.0,1.0,0.0,0.0,0
Erwin Casey,USA,0.0,0.0,0.0,0.0,1.0,0
Erwin-Davis Chel,USA,0.0,2.0,2.0,3.0,0.0,0
Escalante Bobby,USA,0.0,0.0,1.0,1.0,2.0,0
Escalante Jesus,USA,0.0,0.0,1.0,0.0,0.0,0
Escamilla Gino,USA,0.0,0.0,1.0,0.0,0.0,0
Escamilla Ruben,USA,0.0,0.0,0.0,0.0,2.0,0
Escarrega Edgar,MEX,0.0,0.0,1.0,0.0,1.0,0
Esch Eric,MEX,0.0,2.0,0.0,1.0,5.0,0
Escobar Horacio,MEX,0.0,0.0,0.0,0.0,0.0,0
Escobar Leandro,MEX,0.0,0.0,0.0,0.0,0.0,0
Escobedo Alfred,MEX,0.0,0.0,0.0,0.0,1.0,0
Escobedo Eric,MEX,0.0,0.0,0.0,0.0,0.0,0
Escobedo Pro,MEX,0.0,0.0,0.0,0.0,0.0,0
Escoboza John Michael,MEX,0.0,0.0,1.0,0.0,0.0,0
Escovedo Cole,USA,0.0,6.0,4.0,0.0,0.0,0
Escudero Aldo,USA,0.0,0.0,0.0,0.0,0.0,0
Escudero Efrain,MEX,0.0,2.0,0.0,0.0,0.0,0
Escurra Roberto,PAR,0.0,0.0,1.0,0.0,0.0,0
Esenbaev Gusein,PAR,0.0,2.0,1.0,0.0,0.0,0
Esenbaev Ramazan,PAR,1.0,1.0,1.0,2.0,0.0,0
Esenkulov Edil,PAR,0.0,0.0,0.0,0.0,0.0,0
Esguerra Evan,USA,0.0,1.0,1.0,0.0,2.0,0
Eshanbaev Sirozhiddin,UZB,0.0,0.0,1.0,0.0,2.0,0
Eskew Tom,UZB,0.0,0.0,1.0,0.0,0.0,0
Eskiev Ali,UZB,0.0,0.0,1.0,0.0,0.0,0
Eskijew Lom-Ali,GER,0.0,8.0,1.0,3.0,3.0,0
Eslemesov Arslan,GER,0.0,0.0,0.0,0.0,1.0,0
Esmala Wanderley,GER,0.0,0.0,0.0,0.0,1.0,0
Esmurziev Ruslan,GER,0.0,1.0,0.0,0.0,0.0,0
Espadas Dayanne,GER,0.0,0.0,0.0,0.0,1.0,0
Esparaza Roberto,GER,0.0,0.0,1.0,0.0,0.0,0
Esparza Carla,USA,0.0,4.0,2.0,4.0,1.0,0
Espera Danilo,USA,0.0,0.0,1.0,0.0,0.0,0
Espino Juan,ESP,0.0,1.0,1.0,8.0,0.0,0
Espino Nataly,ESP,0.0,0.0,1.0,0.0,0.0,0
Espino Dieppa Juan,ESP,0.0,0.0,0.0,0.0,0.0,0
Espinosa Carlos,USA,0.0,0.0,0.0,0.0,1.0,0
Espinosa David,USA,1.0,0.0,0.0,1.0,0.0,0
Espinosa Jaypee,USA,0.0,0.0,1.0,0.0,0.0,0
Espinosa Jordan,USA,0.0,2.0,0.0,7.0,4.0,0
Espinosa Tommy,USA,0.0,5.0,1.0,1.0,0.0,0
Espinoza Agustin,USA,0.0,0.0,0.0,0.0,1.0,0
Espinoza Armando,USA,0.0,0.0,0.0,1.0,0.0,0
Espinoza Arturo,USA,0.0,0.0,1.0,0.0,0.0,0
Espinoza Carlos,USA,0.0,0.0,1.0,0.0,1.0,0
Espinoza Eduardo,USA,0.0,0.0,0.0,0.0,0.0,0
Espinoza Elvin,USA,0.0,3.0,0.0,3.0,0.0,0
Espinoza Enrique,MEX,0.0,0.0,0.0,0.0,3.0,0
Espinoza Francisco,MEX,0.0,0.0,0.0,0.0,2.0,0
Espinoza Mario,MEX,0.0,1.0,0.0,0.0,1.0,0
Espinoza Matt,MEX,0.0,0.0,1.0,0.0,0.0,0
Espiricueta Freddie,MEX,0.0,0.0,0.0,0.0,1.0,0
Esponja Carlos,BRA,0.0,0.0,0.0,0.0,1.0,0
Esposto Bartolomeo,BRA,0.0,0.0,0.0,0.0,1.0,0
Esqueda Josephine,BRA,0.0,0.0,0.0,0.0,1.0,0
Esquibel Jodie,USA,0.0,1.0,0.0,0.0,1.0,0
Esquilo Diogo,BRA,0.0,0.0,0.0,0.0,2.0,0
Esquilo Tiago,BRA,0.0,0.0,1.0,0.0,0.0,0
Esquiro Shoni,USA,0.0,0.0,0.0,0.0,1.0,0
Esquivel Itzel,USA,0.0,0.0,1.0,3.0,1.0,0
Essley Henry,USA,0.0,0.0,0.0,0.0,0.0,0
