Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Andrei Arlovski,BLR,21.0,14.0,0.0,8.0,12.0,13.0,2.0,0
Ben Rothwell,USA,9.0,8.0,0.0,6.0,0.0,3.0,8.0,0
Alexander Gustafsson,SWE,10.0,7.0,0.0,0.0,4.0,10.0,3.0,0
Ovince Saint Preux,HAI,15.0,12.0,0.0,5.0,1.0,10.0,11.0,0
Stipe Miocic,USA,14.0,4.0,0.0,8.0,0.0,6.0,4.0,1
Ilir Latifi,SWE,8.0,6.0,0.0,6.0,1.0,2.0,5.0,0
Walt Harris,USA,6.0,8.0,0.0,5.0,5.0,1.0,3.0,0
Derrick Lewis,USA,17.0,6.0,0.0,1.0,2.0,16.0,4.0,0
Marcos Rogério de Lima,BRA,8.0,6.0,0.0,1.0,1.0,7.0,5.0,0
Alexey Oleynik,RUS,8.0,7.0,0.0,5.0,6.0,3.0,1.0,0
Jake Collier,USA,5.0,50.0,0.0,3.0,3.0,2.0,47.0,0
Shamil Abdurakhimov,RUS,5.0,4.0,0.0,1.0,0.0,4.0,4.0,0
Francis Ngannou,CAM,12.0,2.0,0.0,1.0,0.0,11.0,2.0,1
Jarjis Danho,SYR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Curtis Blaydes,USA,10.0,3.0,0.0,2.0,2.0,8.0,1.0,0
Marcin Tybura,POL,9.0,6.0,0.0,7.0,5.0,2.0,1.0,0
Chase Sherman,USA,3.0,7.0,0.0,0.0,5.0,3.0,2.0,0
Alexander Volkov,RUS,8.0,3.0,0.0,2.0,1.0,6.0,2.0,1
Tai Tuivasa,AUS,7.0,3.0,0.0,3.0,2.0,4.0,1.0,0
Blagoy Ivanov,BUL,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0
Augusto Sakai,BRA,4.0,3.0,0.0,3.0,1.0,1.0,2.0,0
Sergei Pavlovich,RUS,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
Juan Espino,ESP,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0
Greg Hardy,USA,4.0,4.0,0.0,1.0,2.0,3.0,2.0,0
Jairzinho Rozenstruik,SUR,6.0,3.0,0.0,1.0,0.0,5.0,3.0,0
Sergey Spivak,MDV,4.0,3.0,0.0,3.0,2.0,1.0,1.0,0
Ciryl Gane,FRA,7.0,1.0,0.0,1.0,0.0,6.0,0.0,0
Justin Tafa,AUS,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0
Tanner Boser,CAN,4.0,3.0,0.0,3.0,0.0,1.0,3.0,0
Don,USA,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0
Philipe Lins,BRA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Rodrigo Nascimento,BRA,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0
Carlos Felipe,BRA,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0
Tom Aspinall,ENG,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0
Chris Daukaus,USA,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0
Parker Porter,USA,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
Alexander Romanov,MDV,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0
Alan Baudot,FRA,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Josh Parisian,USA,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Jared Vanderaa,USA,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Harry Hunsucker,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Chris Barnett,USA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Ed Herman,USA,13.0,12.0,0.0,12.0,11.0,1.0,1.0,0
Maurício Rua,BRA,11.0,10.0,0.0,0.0,0.0,11.0,10.0,1
Luke Rockhold,USA,9.0,4.0,0.0,2.0,2.0,7.0,2.0,1
Jon Jones,USA,20.0,1.0,0.0,16.0,0.0,4.0,0.0,1
Dustin Jacoby,USA,4.0,2.0,0.0,3.0,0.0,1.0,2.0,0
Glover Teixeira,BRA,16.0,5.0,0.0,4.0,3.0,12.0,2.0,1
Thiago Santos,BRA,14.0,8.0,0.0,12.0,7.0,2.0,1.0,0
Nikita Krylov,UKR,8.0,6.0,0.0,2.0,0.0,6.0,6.0,0
Jan Błachowicz,POL,11.0,6.0,0.0,10.0,2.0,1.0,4.0,0
Anthony Smith,USA,13.0,8.0,0.0,9.0,2.0,4.0,6.0,0
Ion Cuțelaba,MDV,5.0,5.0,0.0,2.0,2.0,3.0,3.0,0
Khalil Rountree,USA,5.0,5.0,0.0,1.0,0.0,4.0,5.0,0
Devin Clark,USA,6.0,6.0,0.0,3.0,3.0,3.0,3.0,0
Marvin Vettori,ITA,8.0,3.0,0.0,2.0,0.0,6.0,3.0,0
Tyson Pedro,AUS,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0
Paul Craig,SCT,7.0,4.0,0.0,0.0,2.0,7.0,2.0,0
Volkan Oezdemir,SWI,5.0,5.0,0.0,1.0,0.0,4.0,5.0,0
Paulo Costa,BRA,5.0,2.0,0.0,1.0,1.0,4.0,1.0,0
Dominick Reyes,USA,6.0,3.0,0.0,0.0,2.0,6.0,1.0,0
Aleksandar Rakić,AUT,6.0,1.0,0.0,4.0,0.0,2.0,0.0,0
Michał Oleksiejczuk,POL,4.0,2.0,0.0,3.0,1.0,1.0,1.0,0
Marcin Prachnio,POL,2.0,3.0,0.0,1.0,1.0,1.0,2.0,0
Magomed Ankalaev,RUS,7.0,1.0,0.0,6.0,0.0,1.0,0.0,0
Ryan Spann,USA,5.0,2.0,0.0,4.0,0.0,1.0,2.0,0
Johnny Walker,BRA,4.0,3.0,0.0,2.0,0.0,2.0,3.0,0
Jimmy Crute,AUS,4.0,3.0,0.0,3.0,0.0,1.0,3.0,0
Alonzo Menifield,USA,4.0,3.0,0.0,0.0,0.0,4.0,3.0,0
Nicolae Negumereanu,ROM,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0
Kennedy Nzechukwu,NGR,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0
Da Un Jung,SKO,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0
Shamil Gamzatov,RUS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Aleksa Camur,USA,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Jamahal Hill,USA,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0
Ike Villanueva,USA,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0
Jiří Procházka,CZR,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
Maxim Grishin,RUS,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Danilo Marques,BRA,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
William Knight,USA,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0
Tafon Nchukwi,CAM,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
Carlos Ulberg,NZL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Fabio Cherant,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Robbie Lawler,USA,15.0,11.0,0.0,9.0,1.0,6.0,10.0,1
Nick Diaz,USA,13.0,7.0,0.0,0.0,2.0,13.0,5.0,0
Brad Tavares,USA,14.0,6.0,0.0,3.0,0.0,11.0,6.0,0
Chris Weidman,USA,11.0,6.0,0.0,7.0,4.0,4.0,2.0,1
Derek Brunson,USA,17.0,6.0,0.0,13.0,4.0,4.0,2.0,0
Robert Whittaker,AUS,14.0,3.0,0.0,11.0,2.0,3.0,1.0,1
Uriah Hall,JAM,10.0,8.0,0.0,1.0,6.0,9.0,2.0,0
Kelvin Gastelum,USA,11.0,8.0,0.0,4.0,1.0,7.0,7.0,0
Zak Cummings,USA,9.0,4.0,0.0,3.0,0.0,6.0,4.0,0
Krzysztof Jotko,POL,10.0,5.0,0.0,2.0,2.0,8.0,3.0,0
Sean Strickland,USA,11.0,3.0,0.0,7.0,2.0,4.0,1.0,0
Sam Alvey,USA,10.0,11.0,0.0,6.0,0.0,4.0,11.0,0
Jared Cannonier,USA,7.0,5.0,0.0,0.0,2.0,7.0,3.0,0
Darren Till,ENG,6.0,4.0,0.0,0.0,1.0,6.0,3.0,0
Misha Cirkunov,CAN,6.0,5.0,0.0,0.0,2.0,6.0,3.0,0
Abdul Razak Alhassan,GHA,5.0,4.0,0.0,1.0,2.0,4.0,2.0,0
Alessio Di Chirico,ITA,4.0,6.0,0.0,1.0,2.0,3.0,4.0,0
Jack Hermansson,NOR,9.0,4.0,0.0,0.0,3.0,9.0,1.0,0
Jack Marshman,WAL,3.0,5.0,0.0,2.0,0.0,1.0,5.0,0
Gerald Meerschaert,USA,9.0,6.0,0.0,4.0,4.0,5.0,2.0,0
Eryk Anders,USA,6.0,6.0,0.0,0.0,2.0,6.0,4.0,0
Karl Roberson,USA,4.0,4.0,0.0,1.0,1.0,3.0,3.0,0
Hu Yaozong,CHN,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Julian Marquez,USA,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0
Israel Adesanya,NGR,10.0,1.0,0.0,6.0,0.0,4.0,0.0,1
Abu Azaitar,MOR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Kevin Holland,USA,8.0,5.0,0.0,2.0,4.0,6.0,1.0,0
Ian Heinisch,USA,3.0,4.0,0.0,1.0,1.0,2.0,3.0,0
Edmen Shahbazyan,USA,4.0,3.0,0.0,2.0,0.0,2.0,3.0,0
Anthony Hernandez,USA,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0
Alen Amedovski,MAC,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Marc,CAN,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0
Deron Winn,USA,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0
Dalcha Lungiambula,CGO,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0
Wellington Turman,BRA,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0
Rodolfo Vieira,BRA,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0
Jun Yong Park,SKO,3.0,2.0,0.0,2.0,0.0,1.0,2.0,0
Makhmud Muradov,UZN,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0
Brendan Allen,USA,5.0,2.0,0.0,3.0,1.0,2.0,1.0,0
Roman Kopylov,RUS,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
André Muniz,BRA,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0
Punahele Soriano,USA,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0
Kyle Daukaus,USA,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Andreas Michailidis,GRE,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
Roman Dolidze,GEO,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0
Joaquin Buckley,USA,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0
Jordan Wright,USA,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0
Nassourdine Imavov,FRA,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0
Duško Todorović,SER,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0
Dricus du Plessis,SAF,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
Jacob Malkoun,AUS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Phil Hawes,USA,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0
Dustin Stoltzfus,USA,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Jamie Pickett,USA,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0
Gregory Rodrigues,BRA,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
Bruno Silva,BRA,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0
Andre Petroski,USA,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
Micheal Gillmore,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Bryan Battle,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Gilbert Urbina,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Nick Maximov,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Cody Brundage,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Albert Duraev,RUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chris Curtis,USA,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
Alex Pereira,BRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joseph Holmes,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Nate Diaz,USA,18.0,12.0,0.0,8.0,11.0,10.0,1.0,0
Matt Brown,USA,16.0,12.0,0.0,12.0,10.0,4.0,2.0,0
Donald Cerrone,USA,29.0,16.0,0.0,19.0,13.0,10.0,3.0,0
Court McGee,USA,10.0,9.0,0.0,4.0,1.0,6.0,8.0,0
Jorge Masvidal,USA,14.0,9.0,0.0,7.0,1.0,7.0,8.0,0
Stephen Thompson,USA,11.0,6.0,0.0,10.0,0.0,1.0,6.0,0
Tim Means,USA,14.0,9.0,0.0,4.0,0.0,10.0,9.0,0
Michael Chiesa,USA,11.0,6.0,0.0,10.0,2.0,1.0,4.0,0
Francisco Trinaldo,BRA,17.0,7.0,0.0,12.0,1.0,5.0,6.0,0
Gunnar Nelson,ICL,8.0,5.0,0.0,1.0,4.0,7.0,1.0,0
Neil Magny,USA,18.0,7.0,0.0,4.0,0.0,14.0,7.0,0
James Krause,USA,9.0,6.0,0.0,8.0,1.0,1.0,5.0,0
Jesse Ronson,CAN,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0
Santiago Ponzinibbio,ARG,10.0,4.0,0.0,1.0,1.0,9.0,3.0,0
Cláudio Silva,BRA,5.0,2.0,0.0,2.0,1.0,3.0,1.0,0
Li Jingliang,CHN,10.0,5.0,0.0,7.0,3.0,3.0,2.0,0
Warlley Alves,BRA,8.0,5.0,0.0,6.0,4.0,2.0,1.0,0
Jake Matthews,AUS,10.0,5.0,0.0,1.0,1.0,9.0,4.0,0
Gilbert Burns,BRA,13.0,4.0,0.0,11.0,3.0,2.0,1.0,0
Dhiego Lima,BRA,4.0,7.0,0.0,1.0,4.0,3.0,3.0,0
Colby Covington,USA,11.0,3.0,0.0,7.0,2.0,4.0,1.0,0
Leon Edwards,ENG,11.0,2.0,0.0,8.0,0.0,3.0,2.0,0
Bryan Barberena,USA,7.0,6.0,0.0,3.0,4.0,4.0,2.0,0
Alex Oliveira,BRA,11.0,9.0,0.0,4.0,6.0,7.0,3.0,0
Elizeu Zaleski dos Santos,BRA,9.0,3.0,0.0,4.0,2.0,5.0,1.0,0
Nicolas Dalby,DEN,3.0,3.0,0.0,2.0,1.0,1.0,2.0,0
Kamaru Usman,NGR,15.0,0.0,0.0,9.0,0.0,6.0,0.0,1
Vicente Luque,BRA,14.0,3.0,0.0,5.0,1.0,9.0,2.0,0
Lyman Good,USA,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1
Danny Roberts,ENG,7.0,4.0,0.0,2.0,3.0,5.0,1.0,0
Alex Morono,USA,10.0,4.0,0.0,6.0,2.0,4.0,2.0,0
Randy Brown,JAM,8.0,4.0,0.0,5.0,3.0,3.0,1.0,0
Mickey Gall,USA,6.0,4.0,0.0,1.0,1.0,5.0,3.0,0
Mike Jackson,USA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Belal Muhammad,USA,11.0,3.0,0.0,10.0,1.0,1.0,2.0,0
Max Griffin,USA,6.0,6.0,0.0,0.0,4.0,6.0,2.0,0
Niko Price,USA,7.0,5.0,0.0,5.0,2.0,2.0,3.0,0
Trevin Giles,USA,5.0,4.0,0.0,0.0,3.0,5.0,1.0,0
Ramazan Emeev,RUS,5.0,2.0,0.0,2.0,1.0,3.0,1.0,0
Song Kenan,CHN,4.0,2.0,0.0,1.0,0.0,3.0,2.0,0
Muslim Salikhov,RUS,5.0,1.0,0.0,4.0,0.0,1.0,0.0,0
Geoff Neal,USA,6.0,2.0,0.0,4.0,0.0,2.0,2.0,0
David Zawada,GER,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0
Dwight Grant,USA,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0
Takashi Sato,JAP,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0
Michel Pereira,BRA,5.0,2.0,0.0,0.0,1.0,5.0,1.0,0
Sergey Khandozhko,RUS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Miguel Baeza,USA,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0
Sean Brady,USA,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0
Abubakar Nurmagomedov,RUS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Khaos Williams,USA,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0
Daniel Rodriguez,USA,6.0,1.0,0.0,1.0,0.0,5.0,0.0,0
Gabriel Green,USA,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
Jason Witt,USA,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0
Khamzat Chimaev,SWE,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0
Mounir Lazzez,TUN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Niklas Stolze,GER,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Matthew Semelsberger,USA,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0
Jordan Williams,USA,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0
Shavkat Rakhmonov,KAZ,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
Ramiz Brahimaj,USA,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Sasha Palatnikov,HOK,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Louis Cosce,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Philip Rowe,USA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Carlston Harris,GUA,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
Jeremiah Wells,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Preston Parsons,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Orion Cosce,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Martin Sano Jr,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Benoît St,FRA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Ian Garry,IRL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Darian Weeks,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Jack Della Maddalena,AUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pete Rodriguez,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Michael Morales,ECU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
André Fialho,POR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Clay Guida,USA,18.0,15.0,0.0,15.0,8.0,3.0,7.0,0
Joe Lauzon,USA,15.0,12.0,0.0,6.0,6.0,9.0,6.0,0
Jim Miller,USA,22.0,15.0,0.0,2.0,11.0,20.0,4.0,0
Rafael dos Anjos,BRA,19.0,11.0,0.0,11.0,2.0,8.0,9.0,1
Charles Oliveira,BRA,20.0,8.0,0.0,9.0,0.0,11.0,8.0,1
Dustin Poirier,USA,21.0,7.0,0.0,12.0,1.0,9.0,6.0,1
Michael Johnson,USA,11.0,13.0,0.0,6.0,1.0,5.0,12.0,0
John Makdessi,CAN,11.0,7.0,0.0,9.0,0.0,2.0,7.0,0
Tony Ferguson,USA,15.0,4.0,0.0,9.0,2.0,6.0,2.0,1
Bobby Green,USA,13.0,8.0,0.0,6.0,4.0,7.0,4.0,0
Drew Dober,USA,9.0,7.0,0.0,7.0,2.0,2.0,5.0,0
Vinc Pichel,USA,7.0,2.0,0.0,5.0,1.0,2.0,1.0,0
Leonardo Santos,BRA,7.0,2.0,0.0,5.0,0.0,2.0,2.0,0
Conor McGregor,IRL,10.0,4.0,0.0,1.0,0.0,9.0,4.0,1
Alan Patrick,BRA,5.0,3.0,0.0,0.0,1.0,5.0,2.0,0
Beneil Dariush,USA,15.0,4.0,0.0,2.0,2.0,13.0,2.0,0
Dan Hooker,NZL,11.0,7.0,0.0,0.0,4.0,11.0,3.0,0
Carlos Diego Ferreira,BRA,8.0,5.0,0.0,6.0,0.0,2.0,5.0,0
Charles Rosa,USA,5.0,7.0,0.0,1.0,2.0,4.0,5.0,0
Gregor Gillespie,USA,7.0,1.0,0.0,4.0,0.0,3.0,0.0,0
Renato Moicano,BRA,7.0,4.0,0.0,5.0,2.0,2.0,2.0,0
Islam Makhachev,RUS,10.0,1.0,0.0,8.0,0.0,2.0,0.0,0
Magomed Mustafaev,RUS,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0
Scott Holtzman,USA,7.0,5.0,0.0,2.0,2.0,5.0,3.0,0
Joaquim Silva,BRA,4.0,3.0,0.0,2.0,1.0,2.0,2.0,0
Chris Gruetzemacher,USA,3.0,4.0,0.0,1.0,0.0,2.0,4.0,0
David Teymur,SWE,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0
Damir Hadžović,BOS,4.0,4.0,0.0,3.0,3.0,1.0,1.0,0
Ricky Glenn,USA,4.0,3.0,0.0,0.0,0.0,4.0,3.0,0
Marc Diakiese,ENG,5.0,5.0,0.0,0.0,3.0,5.0,2.0,0
Claudio Puelles,PER,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0
Drakkar Klose,USA,5.0,2.0,0.0,4.0,1.0,1.0,1.0,0
Davi Ramos,BRA,4.0,3.0,0.0,2.0,1.0,2.0,2.0,0
Jared Gordon,USA,6.0,3.0,0.0,0.0,0.0,6.0,3.0,0
Justin Gaethje,USA,6.0,3.0,0.0,0.0,2.0,6.0,1.0,0
Frank Camacho,IRL,2.0,5.0,0.0,0.0,2.0,2.0,3.0,0
Nasrat Haqparast,GER,5.0,3.0,0.0,0.0,1.0,5.0,2.0,0
Matt Frevola,USA,3.0,3.0,0.0,1.0,1.0,2.0,2.0,0
Alexander Hernandez,USA,5.0,3.0,0.0,1.0,2.0,4.0,1.0,0
Christos Giagos,USA,5.0,5.0,0.0,0.0,2.0,5.0,3.0,0
Luigi Vendramini,BRA,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0
Devonte Smith,USA,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0
Thiago Moisés,BRA,4.0,4.0,0.0,3.0,1.0,1.0,3.0,0
Jalin Turner,USA,4.0,2.0,0.0,0.0,0.0,4.0,2.0,0
Damir Ismagulov,RUS,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0
Joel Álvarez,ESP,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0
Grant Dawson,USA,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0
Rafael Fiziev,KYR,6.0,1.0,0.0,2.0,0.0,4.0,0.0,0
Alex da Silva Coelho,BRA,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Arman Tsarukyan,ARM,4.0,1.0,0.0,3.0,0.0,1.0,0.0,0
Mike Davis,USA,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0
Austin Hubbard,USA,3.0,4.0,0.0,2.0,2.0,1.0,2.0,0
Rodrigo Vargas,MEX,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Farès Ziam,FRA,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
Mark Madsen,DEN,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0
Brad Riddell,NZL,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0
Jamie Mullarkey,AUS,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0
Ottman Azaitar,GER,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0
Joe Solecki,USA,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0
T,USA,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0
Steve Garcia,USA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Jai Herbert,ENG,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Alexander Muñoz,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Mateusz Gamrot,POL,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0
Guram Kutateladze,GEO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Charlie Ontiveros,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Jordan Leavitt,USA,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
Mason Jones,WAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Michael Chandler,USA,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1
Uroš Medić,SER,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Rafa García,MEX,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Ignacio Bahamondes,CHL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Dakota Bush,USA,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0
Zhu Rong,CHN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Rafael Alves,BRA,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Terrance McKinney,USA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Paddy Pimblett,ENG,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Brandon Jenkins,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Mike Breeden,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Erick Gonzalez,USA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
David Onama,UGA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Natan Levy,ISR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Viacheslav Borshchev,RUS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Genaro Valdéz,MEX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Cub Swanson,USA,18.0,11.0,0.0,0.0,7.0,18.0,4.0,0
Darren Elkins,USA,16.0,9.0,0.0,8.0,5.0,8.0,4.0,0
Chan Sung Jung,SKO,7.0,5.0,0.0,6.0,3.0,1.0,2.0,0
Edson Barboza,BRA,16.0,10.0,0.0,11.0,5.0,5.0,5.0,0
Alex Caceres,USA,13.0,10.0,0.0,10.0,6.0,3.0,4.0,0
Max Holloway,USA,19.0,6.0,0.0,6.0,0.0,13.0,6.0,1
Daniel Pineda,USA,4.0,5.0,0.0,2.0,0.0,2.0,5.0,0
Andre Fili,USA,9.0,7.0,0.0,0.0,6.0,9.0,1.0,0
Sean Soriano,USA,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0
Zubaira Tukhugov,RUS,5.0,2.0,0.0,4.0,1.0,1.0,1.0,0
Chas Skelly,USA,7.0,4.0,0.0,5.0,0.0,2.0,4.0,0
Brian Ortega,USA,7.0,2.0,0.0,4.0,1.0,3.0,1.0,0
Damon Jackson,USA,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0
Yair Rodríguez,MEX,8.0,2.0,0.0,2.0,0.0,6.0,2.0,0
Gabriel Benítez,MEX,6.0,5.0,0.0,2.0,3.0,4.0,2.0,0
Doo Ho Choi,SKO,3.0,3.0,0.0,1.0,2.0,2.0,1.0,0
Makwan Amirkhani,FIN,6.0,5.0,0.0,4.0,3.0,2.0,2.0,0
Arnold Allen,ENG,8.0,0.0,0.0,1.0,0.0,7.0,0.0,0
Ryan Hall,USA,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0
