Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Sakai Augusto,BRA,0.0,0.0,0.0,0.0,0.0
Sakai Keisuke,BRA,0.0,0.0,0.0,0.0,1.0
Sakai Kosuke,JPN,0.0,0.0,0.0,0.0,1.0
Sakai Ryo,JPN,0.0,0.0,1.0,0.0,0.0
Sakai Sumie,JPN,0.0,0.0,1.0,0.0,1.0
Sakalov Khamzat,RUS,0.0,0.0,0.0,0.0,0.0
Sakamoto Anderson,BRA,0.0,0.0,1.0,0.0,0.0
Sakamoto Yohei,BRA,1.0,0.0,0.0,0.0,0.0
Sakano Shuhei,JPN,0.0,0.0,0.0,0.0,0.0
Sakara Alessio,ITA,0.0,0.0,0.0,2.0,3.0
Sakashita Yusuke,ITA,0.0,0.0,2.0,0.0,0.0
Sakaszwili Sulkhan,POL,0.0,0.0,0.0,0.0,1.0
Sakata Wataru,POL,0.0,0.0,0.0,1.0,2.0
Sakda Dankao,POL,0.0,0.0,1.0,0.0,0.0
Sakhomsin Bernueng,POL,0.0,0.0,0.0,0.0,1.0
Saki Gokhan,TUR,0.0,1.0,2.0,0.0,0.0
Sakimura Akito,TUR,0.0,0.0,0.0,0.0,1.0
Sakiyama Isao,TUR,0.0,0.0,0.0,0.0,0.0
Sakocius Arnas,LTU,0.0,0.0,0.0,1.0,0.0
Sakuma Hiroaki,LTU,0.0,0.0,1.0,0.0,1.0
Sakuma Kenta,LTU,0.0,0.0,0.0,0.0,0.0
Sakuma Ryota,JPN,0.0,0.0,0.0,0.0,1.0
Sakuraba Kazushi,JPN,0.0,3.0,1.0,0.0,0.0
Sakuragi Keizo,JPN,0.0,0.0,0.0,0.0,1.0
Sakuragi Yuji,JPN,0.0,0.0,3.0,0.0,1.0
Sakurai Hayato,JPN,0.0,8.0,3.0,2.0,3.0
Sakurai Ryuta,JPN,0.0,0.0,5.0,0.0,3.0
Sakuta Keiji,JPN,0.0,0.0,0.0,0.0,1.0
Salama Mahmoud,EGY,0.0,0.0,1.0,0.0,1.0
Salamagnou Ryan,FRA,0.0,0.0,1.0,0.0,0.0
Salamov Adam,RUS,0.0,0.0,1.0,0.0,0.0
Salantri Nick,RUS,0.0,0.0,0.0,0.0,2.0
Salas Andrew,RUS,0.0,0.0,0.0,0.0,1.0
Salas Daniel,MEX,0.0,5.0,3.0,8.0,0.0
Salas John,MEX,0.0,0.0,1.0,0.0,0.0
Salas Joseph,MEX,0.0,0.0,3.0,0.0,0.0
Salas Justin,USA,0.0,4.0,4.0,3.0,3.0
Salas Nelson,USA,0.0,2.0,1.0,1.0,0.0
Salas Rocky,USA,0.0,0.0,0.0,0.0,1.0
Salas Sam,USA,0.0,0.0,1.0,0.0,0.0
Salaverry Ivan,CAN,0.0,5.0,4.0,5.0,1.0
Salazar Alonso,CAN,0.0,0.0,0.0,0.0,1.0
Salazar Andy,CAN,0.0,0.0,0.0,0.0,2.0
Salazar David,CAN,0.0,0.0,1.0,0.0,0.0
Salazar Dennis,CAN,0.0,0.0,1.0,0.0,0.0
Salazar Holli,USA,1.0,1.0,0.0,0.0,1.0
Salazar Justin,USA,0.0,0.0,1.0,0.0,1.0
Salazar Laura,USA,0.0,3.0,1.0,0.0,0.0
Salazar Ludwing,USA,0.0,0.0,0.0,0.0,2.0
Salazar Marcello,USA,1.0,0.0,0.0,0.0,0.0
Salazar Mathias,USA,0.0,0.0,1.0,0.0,0.0
Salazar Maurice,USA,0.0,0.0,1.0,0.0,0.0
Salazar Mike,USA,0.0,0.0,1.0,0.0,0.0
Salazar Roman,USA,0.0,5.0,2.0,3.0,3.0
Salazar Ruben,USA,0.0,0.0,0.0,0.0,0.0
Salchov Nicolai,USA,0.0,0.0,0.0,0.0,0.0
Salchow Nick,USA,0.0,0.0,0.0,0.0,0.0
Salcido Sergio,USA,0.0,0.0,0.0,0.0,1.0
Saldana David,USA,0.0,0.0,0.0,0.0,1.0
Saldana Eddie,USA,0.0,0.0,1.0,0.0,0.0
Saldana Hector,USA,0.0,2.0,1.0,0.0,1.0
Saldana Luis,USA,0.0,7.0,1.0,7.0,2.0
Saldes Rafaels,LAT,0.0,0.0,0.0,0.0,1.0
Saldivar Fabian,LAT,0.0,0.0,0.0,1.0,0.0
Saleh Abdullah,ENG,0.0,0.0,1.0,0.0,0.0
Salem Mohamed,ENG,0.0,0.0,1.0,0.0,0.0
Sales Duda,ENG,0.0,0.0,0.0,0.0,1.0
Sales Fabiano,ENG,0.0,0.0,0.0,0.0,1.0
Sales Gilmar,BRA,0.0,0.0,1.0,0.0,0.0
Sales Iara,BRA,0.0,0.0,1.0,0.0,0.0
Sales Junior,BRA,0.0,0.0,0.0,0.0,1.0
Sales de Melo Euclides Zacarias,BRA,0.0,0.0,0.0,0.0,2.0
Saleta Przemyslaw,BRA,0.0,0.0,0.0,1.0,0.0
Salgado John,BRA,0.0,0.0,1.0,1.0,1.0
Salgado Jose,BRA,0.0,0.0,0.0,1.0,1.0
Salgado Luis,BRA,0.0,1.0,0.0,0.0,0.0
Salgado Wady,BRA,0.0,0.0,1.0,0.0,0.0
Saliba Zein,AUS,0.0,0.0,0.0,2.0,0.0
Saliev Djamid,AUS,0.0,0.0,1.0,0.0,0.0
Salihov Islam,RUS,0.0,0.0,0.0,0.0,0.0
Salikhov Muslim,RUS,0.0,0.0,0.0,2.0,2.0
Salim Hamza,USA,0.0,0.0,0.0,0.0,1.0
Salimkhanov Salman,USA,0.0,0.0,0.0,0.0,0.0
Salimov Zafar,UZB,0.0,0.0,0.0,0.0,1.0
Salimova Suad,UZB,0.0,0.0,0.0,0.0,0.0
Salinas Chris,UZB,0.0,0.0,0.0,0.0,0.0
Salinas Danny,USA,0.0,0.0,1.0,0.0,2.0
Salinas Justin,USA,0.0,0.0,0.0,0.0,1.0
Salinas-Jones Gabriel,USA,0.0,0.0,0.0,1.0,1.0
Saling Brandon,USA,0.0,0.0,1.0,0.0,0.0
Salisbury Joshua,USA,0.0,0.0,0.0,0.0,1.0
Sallee Sean,USA,0.0,0.0,1.0,0.0,3.0
Salles Alvaro,USA,0.0,0.0,0.0,0.0,1.0
Sallie Christopher,USA,0.0,0.0,1.0,0.0,0.0
Sally Francesca,USA,0.0,0.0,0.0,0.0,0.0
Salmanov Djalili,USA,0.0,0.0,0.0,0.0,1.0
Salmi Jani,FIN,0.0,0.0,0.0,0.0,0.0
Salmimies Suvi,FIN,0.0,0.0,0.0,0.0,0.0
Salminen Janne,FIN,0.0,0.0,1.0,0.0,0.0
Salmon Boston,USA,0.0,4.0,2.0,0.0,0.0
Salmon Maurice,USA,0.0,1.0,1.0,0.0,0.0
Salmon Sean,USA,0.0,0.0,5.0,0.0,5.0
Salomao Mauro,USA,0.0,0.0,0.0,0.0,0.0
Salomao Rafael,MEX,0.0,0.0,2.0,0.0,0.0
Salone Kelli,MEX,0.0,0.0,0.0,0.0,1.0
Salovaara Joni,FIN,0.0,0.0,0.0,1.0,1.0
Salter Corey,USA,0.0,0.0,1.0,0.0,2.0
Salter John,USA,0.0,7.0,2.0,0.0,0.0
Salva Enrico,USA,0.0,0.0,1.0,0.0,0.0
Salvador Dylan,FRA,0.0,0.0,0.0,3.0,0.0
Salvador Vinicius,BRA,0.0,0.0,0.0,1.0,1.0
Salvaino Silva Jiovane,BRA,0.0,0.0,0.0,0.0,1.0
Salvatore Massimo,ITA,0.0,0.0,1.0,0.0,0.0
Salyer Jacob,ITA,0.0,0.0,1.0,0.0,0.0
Salzgeber Peter,ITA,0.0,0.0,0.0,0.0,1.0
Samad Roberta,BRA,0.0,3.0,0.0,1.0,0.0
Samadov Rasul,BRA,0.0,0.0,1.0,0.0,0.0
Samadov Said,BRA,0.0,0.0,0.0,0.0,0.0
Samaniego Julian,USA,0.0,0.0,1.0,0.0,2.0
Samaro Angela,USA,0.0,0.0,0.0,0.0,2.0
Samart Chan,USA,0.0,0.0,0.0,0.0,0.0
Samayoa Ivest,MEX,0.0,0.0,1.0,0.0,0.0
Samb Omar,MEX,0.0,0.0,1.0,0.0,0.0
Sametaev Aibek,KAZ,0.0,0.0,0.0,0.0,1.0
Samiev Babyrbek,KAZ,0.0,0.0,0.0,0.0,2.0
Samir Mona,KAZ,0.0,0.0,1.0,0.0,2.0
Samman Josh,USA,0.0,7.0,1.0,4.0,2.0
Sammarco Massimiliano,ITA,0.0,0.0,1.0,0.0,0.0
Sammons Caitlin,USA,0.0,1.0,1.0,1.0,0.0
Samoilov Dmitry,RUS,0.0,5.0,3.0,6.0,2.0
Samol Brandon,RUS,0.0,0.0,0.0,0.0,1.0
Samolyuk Sergey,RUS,0.0,0.0,0.0,0.0,0.0
Samos Rizzi,RUS,0.0,0.0,0.0,0.0,1.0
Samoylov Maxim,UKR,0.0,0.0,0.0,0.0,0.0
Sampaio Dingo,BRA,0.0,0.0,0.0,0.0,0.0
Sampaio Gustavo,BRA,0.0,0.0,0.0,0.0,0.0
Sampaio Johnny,BRA,0.0,0.0,1.0,0.0,0.0
Sampaio Marcos Vinicius,BRA,0.0,0.0,0.0,0.0,1.0
Sampaio Sandro,BRA,0.0,0.0,1.0,0.0,0.0
Sampaio Thiago,BRA,0.0,0.0,0.0,0.0,2.0
Sampo Josh,USA,0.0,0.0,1.0,6.0,1.0
Sampson Jason,USA,0.0,4.0,0.0,7.0,0.0
Samsa Vaclav,CZE,0.0,0.0,0.0,0.0,0.0
Samson Jerry,CZE,0.0,0.0,0.0,0.0,1.0
Samsudin Hisyam,CZE,0.0,0.0,0.0,0.0,1.0
Samuels Corey,USA,0.0,1.0,1.0,1.0,1.0
Samuels James,USA,0.0,0.0,1.0,0.0,0.0
Samuels Will,USA,0.0,0.0,0.0,0.0,1.0
Samukawa Naoki,USA,0.0,0.0,1.0,0.0,0.0
Samurai Frederick,USA,0.0,0.0,0.0,0.0,0.0
Samurai Reinaldo,USA,0.0,0.0,1.0,0.0,0.0
Samuray Tiago,BRA,0.0,0.0,0.0,0.0,1.0
San Philly,BRA,0.0,1.0,0.0,0.0,0.0
San Antonio Peter,USA,0.0,0.0,0.0,0.0,0.0
San Diego Josh,USA,0.0,1.0,0.0,3.0,2.0
San Jose Chris,USA,0.0,0.0,1.0,0.0,0.0
San Miguel Derrick,USA,0.0,0.0,0.0,0.0,2.0
Sanches Alvaro,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Adolfo,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Alberto,MEX,1.0,0.0,0.0,0.0,0.0
Sanchez Alejandro,MEX,0.0,0.0,0.0,0.0,1.0
Sanchez Andrew,USA,0.0,7.0,5.0,2.0,0.0
Sanchez Angelo,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Antonio,USA,0.0,0.0,0.0,0.0,0.0
Sanchez Armando,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Ashley,USA,0.0,0.0,0.0,0.0,0.0
Sanchez Azahara,USA,0.0,0.0,0.0,0.0,1.0
Sanchez Bobby,USA,0.0,0.0,2.0,0.0,6.0
Sanchez Bobby,USA,0.0,0.0,0.0,0.0,0.0
Sanchez Bobby,USA,0.0,0.0,0.0,0.0,2.0
Sanchez Chris,USA,0.0,0.0,0.0,0.0,1.0
Sanchez Christian,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Diego,USA,0.0,0.0,0.0,6.0,0.0
Sanchez Donald,USA,0.0,2.0,1.0,0.0,3.0
Sanchez Eddie,USA,0.0,3.0,5.0,0.0,2.0
Sanchez Emmanuel,USA,0.0,1.0,0.0,8.0,1.0
Sanchez Erick,USA,0.0,3.0,1.0,3.0,0.0
Sanchez Fortino,USA,0.0,0.0,1.0,0.0,0.0
Sanchez George,USA,0.0,0.0,2.0,0.0,1.0
Sanchez Hector,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Hugo,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Isidro,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Jaclyn,USA,0.0,0.0,0.0,0.0,1.0
Sanchez Jeff,USA,0.0,0.0,0.0,0.0,1.0
Sanchez Jesus,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Joby,USA,0.0,4.0,1.0,4.0,2.0
Sanchez Jose,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Jose,ESP,0.0,2.0,0.0,5.0,1.0
Sanchez Julian,ESP,0.0,0.0,0.0,0.0,1.0
Sanchez Julio,ESP,0.0,0.0,0.0,0.0,0.0
Sanchez Laura,USA,0.0,1.0,0.0,0.0,0.0
Sanchez Marco,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Marcus,USA,0.0,1.0,0.0,0.0,1.0
Sanchez Mark,USA,0.0,0.0,0.0,0.0,0.0
Sanchez Michael,USA,0.0,0.0,2.0,0.0,1.0
Sanchez Nikita,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Orlando Mario,USA,0.0,0.0,0.0,1.0,0.0
Sanchez Randy,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Roberto,USA,0.0,0.0,0.0,7.0,1.0
Sanchez Roland,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Salazar,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Tony,USA,0.0,0.0,1.0,0.0,0.0
Sanchez Yamila,USA,0.0,0.0,1.0,0.0,0.0
Sanchez-Birch Jessica,USA,0.0,0.0,1.0,0.0,0.0
Sandefur Brandon,USA,0.0,0.0,1.0,0.0,0.0
Sanders Dedrek,USA,0.0,0.0,2.0,0.0,1.0
Sanders Dekaire,USA,0.0,0.0,0.0,0.0,1.0
Sanders Jeremija,USA,0.0,0.0,1.0,0.0,1.0
Sanders Jerrod,USA,0.0,2.0,1.0,6.0,2.0
Sanders Jesse,USA,0.0,0.0,0.0,0.0,1.0
Sanders John,USA,0.0,0.0,0.0,0.0,0.0
Sanders Jordan,USA,0.0,0.0,1.0,0.0,0.0
Sanders Kacey Joe,USA,0.0,0.0,1.0,0.0,0.0
Sanders Luke,USA,0.0,7.0,1.0,2.0,3.0
Sanders Roy,USA,0.0,0.0,0.0,0.0,2.0
Sanders Ryan,USA,0.0,2.0,1.0,9.0,1.0
Sanders Zachary,USA,0.0,0.0,1.0,0.0,0.0
Sanders Jr. Yusuke,USA,0.0,0.0,0.0,0.0,1.0
Sanderson Jeffrey,USA,0.0,1.0,1.0,0.0,0.0
Sanderson Jesse,USA,0.0,0.0,0.0,0.0,1.0
Sanderson da Costa Jean,BRA,0.0,0.0,0.0,0.0,2.0
Sandez Mike,BRA,0.0,0.0,3.0,0.0,1.0
Sandhagen Cory,USA,0.0,6.0,0.0,3.0,1.0
Sandlin Jimmy,USA,0.0,0.0,0.0,0.0,1.0
Sandmann Daniel,USA,0.0,0.0,0.0,0.0,1.0
Sandmeier Lee,USA,0.0,1.0,0.0,7.0,0.0
Sandoval Andy,USA,0.0,0.0,1.0,0.0,0.0
Sandoval Dusty,USA,0.0,0.0,0.0,0.0,1.0
Sandoval Hector,USA,0.0,4.0,2.0,2.0,2.0
Sandoval Hugo,USA,0.0,1.0,0.0,0.0,0.0
Sandoval Joseph,USA,0.0,3.0,4.0,1.0,3.0
Sandoval Martin,USA,0.0,0.0,1.0,0.0,3.0
Sandoval Mike,USA,0.0,0.0,1.0,0.0,1.0
Sandoval Raul,USA,0.0,0.0,0.0,0.0,2.0
Sandro Marlon,BRA,0.0,7.0,2.0,6.0,0.0
Sandt Chris,USA,0.0,0.0,0.0,0.0,1.0
Sandulitskiy Vadim,USA,0.0,0.0,0.0,0.0,2.0
Sandull Glen,USA,0.0,0.0,0.0,0.0,0.0
Sandvig Jay,USA,0.0,0.0,0.0,0.0,1.0
Sandvig Joshua,USA,0.0,0.0,1.0,0.0,0.0
Sandy Kahn,AUS,0.0,0.0,0.0,0.0,1.0
Sanford Chris,AUS,0.0,0.0,1.0,0.0,0.0
Sanford Zach,USA,0.0,0.0,1.0,0.0,0.0
Sangcha'an Roldan,PHI,0.0,2.0,0.0,2.0,1.0
Sangpet Sunun,PHI,0.0,0.0,0.0,0.0,1.0
Sanguin Evan,PHI,0.0,0.0,0.0,0.0,1.0
Sanguinetti John,PHI,0.0,0.0,0.0,0.0,0.0
Sanidad Sue,PHI,0.0,0.0,0.0,0.0,0.0
Sanita Gase,PHI,0.0,0.0,0.0,0.0,0.0
Sanko Laura,PHI,0.0,0.0,0.0,1.0,0.0
Sankov Alexander,RUS,0.0,0.0,0.0,0.0,1.0
Sannai Masato,JPN,0.0,0.0,0.0,0.0,0.0
Sano Martin,USA,1.0,1.0,2.0,3.0,0.0
Sano Yuhi,USA,0.0,0.0,1.0,0.0,3.0
Sanoudakis Ilias,CAN,0.0,0.0,1.0,0.0,0.0
Santa Barbara Bruno,CAN,0.0,0.0,1.0,0.0,0.0
Santa Cruz Juan,USA,0.0,0.0,1.0,0.0,0.0
Santa Maria Jonathan,USA,0.0,0.0,1.0,0.0,0.0
Santacana David,USA,0.0,0.0,1.0,0.0,0.0
Santacroce Chris,USA,0.0,0.0,0.0,0.0,1.0
Santalahti Olli,USA,0.0,0.0,0.0,0.0,0.0
Santana Bruno,USA,0.0,0.0,0.0,0.0,1.0
Santana Cleber,BRA,0.0,0.0,0.0,0.0,2.0
Santana Diogo,BRA,0.0,0.0,0.0,0.0,1.0
Santana Duda,BRA,0.0,1.0,0.0,0.0,1.0
Santana Einstein,BRA,0.0,0.0,0.0,0.0,1.0
Santana Giva,USA,0.0,0.0,1.0,2.0,0.0
Santana Henrique,USA,0.0,0.0,1.0,0.0,0.0
Santana Jaquelline,USA,0.0,0.0,1.0,0.0,0.0
Santana Jason,USA,0.0,0.0,0.0,0.0,0.0
Santana Jeovane,USA,0.0,0.0,0.0,0.0,1.0
Santana Joana,USA,0.0,0.0,0.0,0.0,1.0
Santana Julio Cesar,USA,0.0,0.0,0.0,0.0,1.0
Santana Julio Cezar,BRA,0.0,0.0,2.0,0.0,0.0
Santana Kleber,BRA,0.0,0.0,0.0,0.0,1.0
Santana Marcos,BRA,0.0,0.0,1.0,0.0,0.0
Santana Marcos Antonio,BRA,0.0,0.0,0.0,0.0,1.0
Santana Murilo,BRA,0.0,0.0,0.0,1.0,0.0
Santana Omar Jesus,BRA,0.0,0.0,0.0,0.0,0.0
Santana Reginaldo,BRA,0.0,0.0,0.0,0.0,1.0
Santana Ronaldo,BRA,0.0,0.0,1.0,0.0,0.0
Santana Shaheen,USA,0.0,0.0,0.0,5.0,1.0
Santana Shely,USA,0.0,0.0,1.0,0.0,0.0
Santana Tarcio,USA,0.0,0.0,0.0,0.0,0.0
Santana Thais,USA,0.0,0.0,2.0,0.0,0.0
Santana Thiago,USA,0.0,0.0,0.0,0.0,0.0
Santana Victor,BRA,0.0,0.0,0.0,0.0,0.0
Santana Wande Lopes,BRA,0.0,0.0,1.0,0.0,0.0
Santana Dias Mateus,BRA,0.0,0.0,1.0,0.0,0.0
Santella Sean,USA,0.0,0.0,1.0,0.0,0.0
Santens Jack,USA,0.0,0.0,0.0,0.0,1.0
Santi Marco,ITA,0.0,0.0,1.0,0.0,1.0
Santiago Adelson,BRA,0.0,0.0,1.0,0.0,0.0
Santiago Alejandro,USA,0.0,0.0,1.0,0.0,1.0
Santiago Ben,USA,0.0,0.0,0.0,0.0,1.0
Santiago David,USA,0.0,0.0,0.0,0.0,0.0
Santiago Edione,BRA,0.0,0.0,1.0,0.0,0.0
Santiago Elaine,BRA,0.0,0.0,2.0,0.0,2.0
Santiago Herman,USA,0.0,0.0,0.0,0.0,1.0
Santiago Jesse,USA,0.0,0.0,0.0,0.0,1.0
Santiago Jesus,USA,0.0,0.0,0.0,0.0,1.0
Santiago Jimmy,USA,0.0,0.0,1.0,0.0,0.0
Santiago Joe,USA,0.0,0.0,0.0,0.0,1.0
Santiago Jorge,BRA,0.0,0.0,0.0,0.0,0.0
Santiago Junior,BRA,0.0,0.0,1.0,0.0,0.0
Santiago Luan,BRA,0.0,0.0,0.0,0.0,1.0
Santiago Mike,USA,0.0,7.0,2.0,9.0,8.0
Santiago Richie,USA,0.0,2.0,0.0,6.0,1.0
Santiago Jr. Jose Marcos Lima,USA,0.0,0.0,1.0,0.0,0.0
Santiago Jr. Wilfredo,USA,0.0,8.0,4.0,1.0,0.0
Santiago Jr. Will,USA,0.0,0.0,1.0,0.0,0.0
Santibanez Angel,USA,0.0,0.0,1.0,0.0,0.0
Santibanez Jose,USA,0.0,0.0,1.0,0.0,1.0
Santistevan Justin,USA,0.0,0.0,3.0,0.0,3.0
Santon Martinez Daniel Abdul,MEX,0.0,0.0,0.0,0.0,1.0
Santore Art,MEX,0.0,0.0,2.0,0.0,0.0
Santore Frank,USA,0.0,0.0,0.0,1.0,0.0
Santos Adam,USA,0.0,0.0,1.0,0.0,0.0
Santos Adriano,USA,0.0,0.0,1.0,0.0,0.0
Santos Aldo,USA,0.0,0.0,0.0,0.0,1.0
Santos Alexandro,BRA,0.0,0.0,0.0,0.0,0.0
Santos Anderson,BRA,0.0,0.0,0.0,0.0,1.0
Santos Andre,BRA,0.0,5.0,5.0,0.0,0.0
Santos Ary,BRA,0.0,0.0,2.0,0.0,2.0
Santos Arymarcel,BRA,0.0,0.0,6.0,1.0,1.0
