Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Trindade Fabio,BRA,0.0,0.0,0.0,0.0,0.0
Trindade Fabricio Guimaraes,BRA,0.0,0.0,0.0,0.0,1.0
Trindade Guilherme,BRA,0.0,0.0,1.0,0.0,0.0
Trindade Helry,BRA,0.0,0.0,1.0,0.0,0.0
Trindade Jaison,BRA,0.0,0.0,0.0,0.0,1.0
Trindade Jose,URU,0.0,0.0,0.0,0.0,1.0
Trindade Samuel,URU,0.0,0.0,1.0,0.0,0.0
Trindade Vinicius,BRA,0.0,0.0,1.0,0.0,0.0
Trindade da Conceicao Filonilda,BRA,0.0,0.0,0.0,0.0,0.0
Trinh Mike,USA,0.0,0.0,0.0,0.0,1.0
Trinidad Alex,USA,0.0,2.0,1.0,0.0,1.0
Trinidad-Marquez Alexis,USA,0.0,0.0,0.0,0.0,0.0
Trinidade Mateus,USA,0.0,0.0,0.0,0.0,0.0
Triplett Tyson,USA,0.0,0.0,2.0,0.0,1.0
Tripp Andrew,USA,0.0,1.0,0.0,0.0,0.0
Trismegistus Tex,USA,0.0,0.0,0.0,0.0,1.0
Trites Damien,USA,0.0,0.0,0.0,1.0,1.0
Trizano Michael,USA,0.0,2.0,0.0,2.0,1.0
Trizano Michael,USA,0.0,0.0,0.0,0.0,0.0
Trocoli Antonio,BRA,0.0,3.0,1.0,4.0,0.0
Troeng Tor,SWE,0.0,6.0,0.0,6.0,2.0
Trolezi Liliani,SWE,0.0,0.0,1.0,0.0,0.0
Tromp Niek,SWE,0.0,0.0,1.0,1.0,0.0
Troop Blake,USA,0.0,1.0,3.0,0.0,0.0
Troost Roodi,USA,0.0,0.0,0.0,0.0,1.0
Trost Cassie,USA,0.0,0.0,1.0,0.0,0.0
Trost Rody,USA,0.0,0.0,2.0,0.0,0.0
Trostyanchuk Valentin,USA,0.0,0.0,1.0,0.0,0.0
Trotter Anthony,USA,0.0,0.0,1.0,0.0,0.0
Trotter Doug,USA,0.0,0.0,1.0,0.0,1.0
Trotter Eddie,USA,0.0,0.0,1.0,0.0,0.0
Trottman Kiene,USA,0.0,0.0,1.0,0.0,0.0
Trovnikov Sergei,USA,0.0,0.0,0.0,0.0,1.0
Trowbridge Glenn,USA,0.0,0.0,0.0,0.0,0.0
Troxell Tim,USA,0.0,0.0,2.0,0.0,0.0
Troyer John,USA,0.0,0.0,1.0,0.0,2.0
Troyer Kevin,USA,0.0,0.0,1.0,0.0,0.0
Troyer Matt,USA,0.0,0.0,1.0,0.0,2.0
Tru Lin,USA,0.0,0.0,1.0,0.0,0.0
Trudeau Matt,USA,0.0,1.0,0.0,0.0,0.0
TRUE Brandon,USA,0.0,0.0,0.0,0.0,0.0
Trueman Dean,ENG,0.0,5.0,3.0,1.0,3.0
Truesdale Rab,ENG,0.0,6.0,2.0,1.0,6.0
Truex Tommy,USA,0.0,0.0,1.0,0.0,0.0
Trufaikin Andrei,USA,0.0,0.0,1.0,0.0,0.0
Truhan Matej,USA,0.0,0.0,1.0,0.0,1.0
Trujillo Aaron,USA,0.0,1.0,1.0,0.0,0.0
Trujillo Abel,USA,0.0,7.0,1.0,2.0,4.0
Trujillo Alberto,USA,0.0,1.0,0.0,0.0,0.0
Trujillo Brandon,USA,0.0,0.0,3.0,0.0,1.0
Trujillo Gustavo,CUB,0.0,2.0,0.0,1.0,1.0
Trujillo Jenny,CUB,0.0,0.0,0.0,0.0,0.0
Trujillo Joe,CUB,0.0,0.0,0.0,0.0,1.0
Trujillo Mario,CUB,0.0,0.0,0.0,0.0,1.0
Trujillo Michael,CUB,0.0,0.0,2.0,0.0,0.0
Trujillo Rey,USA,0.0,0.0,0.0,3.0,7.0
Trujillo Reynaldo,USA,0.0,0.0,0.0,0.0,0.0
Trujillo Ruben,USA,0.0,0.0,1.0,0.0,0.0
Trumpert Roemer,USA,0.0,0.0,0.0,1.0,0.0
Truscek Ivica,CRO,0.0,2.0,1.0,0.0,9.0
Trushko Sergei,BLR,0.0,0.0,0.0,0.0,0.0
Trusov Vladimir,BLR,0.0,0.0,0.0,0.0,0.0
Truszewski Przemyslaw,BLR,0.0,0.0,1.0,0.0,0.0
Truxell Aaron,BLR,0.0,0.0,0.0,0.0,1.0
Trylya Semen,BLR,0.0,0.0,1.0,0.0,0.0
Trzewieczynski Jason,USA,0.0,0.0,0.0,0.0,0.0
Tsarev Michail,RUS,0.0,8.0,4.0,0.0,0.0
Tsarev Yuriy,RUS,0.0,0.0,1.0,0.0,0.0
Tsarukyan Arman,RUS,0.0,6.0,1.0,5.0,0.0
Tschapelia Paata,GEO,0.0,0.0,2.0,0.0,0.0
Tsegelnikov Ilya,GEO,0.0,0.0,0.0,1.0,0.0
Tseiko Alik,GEO,0.0,0.0,2.0,0.0,1.0
Tsekunov Sergei,GEO,0.0,0.0,0.0,0.0,0.0
Tseng Mike,GEO,0.0,0.0,0.0,0.0,1.0
Tsenize Robi,SER,0.0,0.0,0.0,0.0,1.0
Tsimonos Panayiotis,SER,0.0,0.0,1.0,0.0,0.0
Tsitskiev Muslim,SER,0.0,0.0,0.0,0.0,1.0
Tsiztos Panagiotis,SER,0.0,0.0,0.0,0.0,1.0
Tsosie Joe,SER,0.0,0.0,0.0,0.0,0.0
Tsosie Johnathan,SER,0.0,0.0,2.0,0.0,3.0
Tsuboi Atsuhiro,SER,0.0,0.0,1.0,0.0,2.0
Tsuchida Tatsuya,SER,0.0,0.0,0.0,0.0,1.0
Tsuchihashi Masaharu,SER,1.0,0.0,0.0,0.0,0.0
Tsuchiya Shigeki,JPN,0.0,0.0,0.0,0.0,1.0
Tsuchiya Taiki,JPN,0.0,4.0,3.0,0.0,1.0
Tsuiki Minoru,JPN,0.0,0.0,0.0,0.0,1.0
Tsuji Yuka,JPN,0.0,0.0,0.0,0.0,2.0
Tsujimoto Yasushi,JPN,0.0,0.0,0.0,0.0,1.0
Tsujita Daisuke,JPN,0.0,0.0,0.0,0.0,0.0
Tsukagoshi Kazushi,JPN,0.0,0.0,0.0,0.0,0.0
Tsukumo Yusaku,JPN,0.0,1.0,1.0,0.0,1.0
Tsunemura Toshinori,JPN,0.0,0.0,1.0,0.0,1.0
Tsuprikov Oleksandr,JPN,0.0,0.0,1.0,0.0,0.0
Tsurov Adam,RUS,0.0,0.0,0.0,0.0,1.0
Tsuruya Hiroshi,RUS,0.0,0.0,0.0,0.0,0.0
Tsuti Hitoki,RUS,0.0,0.0,1.0,0.0,0.0
Tsygolnik Oleg,RUS,0.0,0.0,1.0,0.0,0.0
Tu Hong Gang,CHN,0.0,1.0,0.0,0.0,0.0
Tua Joao,CHN,0.0,0.0,0.0,0.0,1.0
Tuani Sua,CHN,0.0,0.0,1.0,0.0,1.0
Tubarao Artur,CHN,0.0,0.0,1.0,0.0,0.0
Tubarao Diego,CHN,0.0,0.0,0.0,0.0,1.0
Tubarao Neto,CHN,0.0,0.0,0.0,0.0,0.0
Tubbs Devorious,USA,0.0,1.0,0.0,0.0,0.0
Tubbs Mike,USA,0.0,0.0,1.0,0.0,0.0
Tubera Victor,USA,0.0,0.0,0.0,0.0,2.0
Tubosa Robertson,USA,0.0,0.0,1.0,0.0,0.0
Tucak Alija,USA,0.0,0.0,0.0,0.0,0.0
Tucas Lautaro,USA,0.0,0.0,1.0,0.0,0.0
Tucci Tony,USA,0.0,0.0,0.0,0.0,1.0
Tuchhi Masaki,USA,0.0,0.0,1.0,0.0,0.0
Tuchscherer Chris,USA,0.0,9.0,3.0,7.0,0.0
Tuck Jon,GUM,0.0,4.0,0.0,5.0,0.0
Tucker Bobby,GUM,0.0,0.0,0.0,0.0,1.0
Tucker Chris,GUM,0.0,0.0,1.0,0.0,0.0
Tucker Gavin,CAN,0.0,4.0,1.0,6.0,0.0
Tucker Hunter,CAN,0.0,0.0,0.0,0.0,2.0
Tucker LeMarcus,USA,0.0,3.0,1.0,1.0,1.0
Tucker Mark,USA,0.0,0.0,1.0,0.0,0.0
Tucker Terry,USA,0.0,0.0,1.0,0.0,0.0
Tucker III Deartie,USA,0.0,0.0,1.0,0.0,1.0
Tucto Milko,PER,0.0,0.0,0.0,0.0,0.0
Tuerxun Jumabieke,CHN,0.0,6.0,2.0,4.0,3.0
Tuerxunbieke Habiti,CHN,0.0,0.0,0.0,0.0,3.0
Tuerxunbieke Habiti,CHN,0.0,0.0,0.0,0.0,0.0
Tugayev Magomed,CHN,0.0,0.0,0.0,1.0,0.0
Tuggle Tom,CHN,0.0,0.0,0.0,0.0,1.0
Tugman Blair,USA,0.0,0.0,0.0,4.0,2.0
Tuhkasaari Juha,USA,0.0,0.0,0.0,0.0,1.0
Tuhov Leonid,USA,0.0,0.0,0.0,0.0,0.0
Tuiaki Iisaisa,USA,0.0,0.0,0.0,0.0,0.0
Tuiaki Lolo,USA,0.0,0.0,1.0,0.0,0.0
Tuigamala Maui,USA,0.0,0.0,1.0,0.0,0.0
Tuinei-Wily Zeke,USA,0.0,1.0,2.0,1.0,0.0
Tuitasi Fatu,USA,0.0,0.0,0.0,0.0,2.0
Tuivasa Tai,AUS,0.0,0.0,0.0,0.0,1.0
Tuke Dylan,AUS,0.0,0.0,2.0,0.0,0.0
Tukhugov Zubaira,RUS,0.0,7.0,1.0,1.0,1.0
Tukhugov Zubaira,RUS,0.0,1.0,1.0,0.0,0.0
Tukic Elveden,RUS,0.0,0.0,1.0,0.0,0.0
Tukmachev Denis,RUS,0.0,0.0,1.0,0.0,0.0
Tukua Cameron,RUS,0.0,0.0,0.0,0.0,0.0
Tuli Teila,RUS,0.0,0.0,1.0,0.0,0.0
Tuling Isaac,RUS,0.0,0.0,1.0,0.0,0.0
Tulio Wagner,RUS,0.0,0.0,1.0,0.0,0.0
Tulirinta Janne,RUS,0.0,1.0,0.0,0.0,0.0
Tull Lonnie,USA,0.0,0.0,0.0,0.0,1.0
Tulley Albert,USA,0.0,1.0,0.0,0.0,0.0
Tulley Josh,USA,0.0,0.0,0.0,0.0,0.0
Tullius Mark,USA,0.0,0.0,0.0,0.0,0.0
Tullos Matt,USA,0.0,0.0,0.0,0.0,0.0
Tuluosibake Kurbanjiang,USA,0.0,0.0,1.0,0.0,0.0
Tumanov Allaberdi,KGZ,0.0,0.0,1.0,0.0,0.0
Tumenov Albert,RUS,0.0,0.0,0.0,0.0,2.0
Tunic Sergei,RUS,0.0,0.0,1.0,0.0,0.0
Tuohati Maimaiti,CHN,0.0,0.0,0.0,0.0,0.0
Tuomi Robin,CHN,0.0,0.0,1.0,0.0,0.0
Tupa Brandon,CHN,0.0,0.0,0.0,0.0,1.0
Tupa Lukas,CHN,0.0,0.0,1.0,0.0,0.0
Tuppini Alessio,CHN,0.0,0.0,0.0,0.0,1.0
Tupy Tinh,CHN,0.0,0.0,0.0,0.0,0.0
Turai Zoltan,CHN,0.0,0.0,1.0,0.0,2.0
Turashvili Giorgi,GEO,0.0,0.0,1.0,0.0,0.0
Turbes Austin,GEO,0.0,0.0,1.0,0.0,1.0
Turcan Matej,GEO,0.0,0.0,0.0,0.0,2.0
Turcan Nicolai,GEO,0.0,0.0,1.0,0.0,1.0
Turcinskas Darius,GEO,0.0,0.0,0.0,0.0,1.0
Turcios Ricky,USA,0.0,3.0,1.0,1.0,0.0
Turecek Lukas,USA,0.0,0.0,1.0,0.0,0.0
Turek Gerald,USA,0.0,0.0,0.0,1.0,0.0
Turek Karl,USA,0.0,0.0,0.0,0.0,1.0
Turinghe Danil,USA,0.0,0.0,1.0,0.0,0.0
Turkalj Anton,SWE,0.0,5.0,0.0,2.0,0.0
Turkmenov Rakhim,RUS,0.0,0.0,0.0,0.0,1.0
Turky Sam,RUS,0.0,0.0,1.0,0.0,0.0
Turkyilmaz Gokhan,AUS,0.0,0.0,2.0,0.0,2.0
Turley Rusty,USA,0.0,0.0,0.0,0.0,1.0
Turman Wellington,BRA,0.0,4.0,2.0,7.0,0.0
Turnage Don,BRA,0.0,0.0,0.0,0.0,0.0
Turnbull Matt,USA,0.0,0.0,0.0,0.0,0.0
Turner Bernard,USA,0.0,0.0,0.0,0.0,1.0
Turner Corey,USA,0.0,0.0,1.0,0.0,0.0
Turner Courtney,USA,0.0,0.0,0.0,0.0,1.0
Turner Craig,USA,0.0,1.0,0.0,0.0,0.0
Turner Craig,USA,0.0,0.0,0.0,0.0,0.0
Turner Devin,USA,0.0,0.0,2.0,0.0,1.0
Turner Edward,USA,0.0,0.0,1.0,0.0,0.0
Turner Gary,USA,0.0,1.0,0.0,0.0,1.0
Turner Graham,SCT,0.0,0.0,1.0,0.0,2.0
Turner Hank,USA,0.0,0.0,0.0,0.0,1.0
Turner Hayley,USA,0.0,0.0,1.0,1.0,0.0
Turner Jalin,USA,0.0,8.0,3.0,3.0,0.0
Turner John,USA,0.0,0.0,0.0,1.0,0.0
Turner Michael,USA,0.0,0.0,1.0,0.0,0.0
Turner Mike,AUS,0.0,0.0,1.0,0.0,0.0
Turner Randy,CAN,0.0,1.0,0.0,0.0,1.0
Turner Robert,CAN,0.0,0.0,1.0,0.0,0.0
Turner Taylor,USA,0.0,2.0,3.0,3.0,4.0
Turner Tim,USA,0.0,0.0,0.0,0.0,0.0
Turnquest Robert,USA,0.0,1.0,4.0,7.0,1.0
Tusinovs Valerijs,USA,0.0,0.0,0.0,1.0,0.0
Tutaev Muslim,RUS,0.0,0.0,0.0,0.0,1.0
Tutarauli Raul,GEO,0.0,0.0,0.0,1.0,2.0
Tutera Gino,GEO,0.0,0.0,0.0,0.0,0.0
Tuthill Matt,GEO,0.0,0.0,0.0,0.0,1.0
Tutkaev Nurzhan,KAZ,0.0,1.0,1.0,0.0,0.0
Tutor Clayton,KAZ,0.0,0.0,0.0,1.0,0.0
Tutor Devon,KAZ,0.0,0.0,0.0,1.0,0.0
Tutu Cosmin,FRA,0.0,0.0,0.0,0.0,2.0
Tuyakov Ruslan,FRA,0.0,0.0,1.0,0.0,0.0
Tuzov Dmitriy,FRA,0.0,0.0,1.0,0.0,0.0
Tweedy Austin,USA,0.0,0.0,2.0,8.0,0.0
Tweet Charmaine,CAN,0.0,3.0,3.0,5.0,1.0
Tworek Noel,CAN,0.0,0.0,0.0,0.0,0.0
Tybura Marcin,POL,0.0,9.0,4.0,6.0,0.0
Tyldesley Jason,POL,0.0,0.0,1.0,0.0,1.0
Tyler Blaine,POL,0.0,0.0,1.0,0.0,0.0
Tyler Joshua,POL,0.0,0.0,0.0,0.0,1.0
Tyler Timothy,POL,0.0,0.0,1.0,0.0,0.0
Tynan Lewis,POL,0.0,0.0,1.0,0.0,0.0
Tynanes Lowen,USA,0.0,3.0,0.0,4.0,0.0
Tynanes Maura,USA,0.0,0.0,1.0,0.0,0.0
Tynanes Myles,USA,0.0,0.0,0.0,0.0,1.0
Tyner Shane,USA,0.0,0.0,1.0,0.0,0.0
Tyree Nick,USA,0.0,0.0,0.0,0.0,1.0
Tyrell Bryony,ENG,1.0,1.0,3.0,1.0,1.0
Tyrie Stuart,ENG,0.0,0.0,1.0,0.0,0.0
Tyrlya Semen,ENG,0.0,0.0,0.0,0.0,2.0
Tyrrell Steve,ENG,0.0,0.0,0.0,0.0,1.0
Tyson Jaime,ENG,0.0,0.0,1.0,0.0,0.0
Tyson Tyson,BRA,0.0,0.0,1.0,0.0,0.0
Tytarenko Taras,BRA,0.0,0.0,1.0,0.0,0.0
Tyulparov Artur,BRA,0.0,0.0,1.0,0.0,1.0
Tyurin Vladimir,RUS,0.0,0.0,0.0,0.0,1.0
Tzarkov Vasiliy,RUS,0.0,0.0,0.0,0.0,1.0
