Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
James Garrick,USA,0,1,0,0,1,0,0
James Gerald,USA,0,1,0,0,1,0,0
James Jesse,USA,0,1,0,0,0,0,1
James Jordan,USA,2,4,0,0,2,1,2
James Justin,USA,0,4,0,0,0,0,4
James Liam,USA,1,3,0,0,1,0,1
James Montrell,USA,0,3,0,0,2,0,0
James Nate,USA,1,3,0,0,0,0,1
James Rick,USA,0,4,0,0,1,0,0
James Jr. Johnny,USA,0,1,0,0,0,0,1
Jamud Hector,USA,0,1,0,0,0,0,1
Jan Tariq,USA,0,1,0,0,1,0,0
Jancevicius Ricardas,USA,1,0,0,0,0,0,0
Jander Adson,USA,0,1,0,0,0,0,1
Jandiroba Virna,BRA,,,,1,0,,
Jandozo Diego,BRA,0,1,0,0,1,0,0
Jandozo Douglas,BRA,0,2,0,0,1,0,1
Janeb Ihab,JOR,1,0,0,0,0,0,0
Janeb Yazan,JOR,0,1,0,0,0,0,0
Janecek Matt,JOR,,,,,,,
Janecki Lukasz,JOR,0,1,0,0,0,0,0
Janes Ryan,CAN,,,,1,0,7,1
Jang Duk Young,SKO,0,3,0,0,2,0,1
Jang Hyun Ji,SKO,0,1,0,0,0,0,1
Jang Ik Hwan,SKO,0,2,0,0,2,0,0
Jang Won Jun,SKO,0,1,0,0,0,0,1
Jang Yong Ho,SKO,0,1,0,0,0,0,1
Jangubaev Musa,RUS,0,3,0,0,2,0,1
Janic Miroslav,RUS,0,1,0,0,1,0,0
Janicic Milos,MTG,0,1,0,0,0,0,0
Janicijevic Vojislav,MTG,0,1,0,0,1,0,0
Janik Bartosz,MTG,0,1,0,0,0,0,1
Janikowski Damian,POL,6,4,0,4,3,1,0
Janiszewski Tomasz,POL,1,3,0,1,1,0,2
Janjao Janjao,POL,0,1,0,0,0,0,1
Janka Jan,POL,0,1,0,0,0,0,1
Jankovic Aleksandar,SER,0,1,0,0,0,0,1
Jankovic Slobodan,SER,0,2,0,0,0,0,2
Janmaat Ronny,SER,0,1,0,0,0,0,1
Janousek Josh,USA,8,1,0,3,1,2,0
Jansen Ben,USA,1,0,0,1,0,0,0
Jansen Dave,USA,,,,1,0,,
Jansen Scott,USA,0,2,0,0,1,0,1
Janssen Malte,USA,0,1,0,0,1,0,0
Janssen Timothy,USA,0,1,0,0,1,0,0
Janssen Wolfgang,USA,0,1,0,0,1,0,0
Januario Aldo,USA,0,1,0,0,1,0,0
Januario Braga Rogerio,BRA,0,1,0,0,1,0,0
Janus Grzegorz,POL,0,1,0,0,0,0,1
Janusz Wojciech,POL,0,2,0,0,0,0,0
Januszewska Anna,POL,0,1,0,0,0,0,1
Januszewski Dawid,POL,0,1,0,0,0,0,0
Janvier Guillaume,POL,0,1,0,0,0,0,1
Janzemini Mehrdad,IRI,9,3,0,3,2,6,1
Jaoude Antoine,IRI,0,2,0,0,1,0,0
Japones Fabio,IRI,0,1,0,0,1,0,0
Jaquith Mark,IRI,0,1,0,0,0,0,0
Jara Diego,IRI,0,1,0,0,0,0,1
Jara Gigo,IRI,0,3,0,0,0,0,3
Jara Jaime,USA,,,,1,5,3,3
Jardim Tarcisio,USA,0,1,0,0,1,0,0
Jardine Brad,USA,,,,,,,
Jardine Brock,USA,,,,5,3,4,1
Jardine Keith,USA,,,,8,6,2,0
Jarecka Magdalena,USA,0,2,0,0,1,0,1
Jarman Raymond,NED,,,,0,7,0,3
Jaromillo Mark,NED,0,1,0,0,0,0,1
Jaroslavtcev Pavel,NED,0,1,0,0,1,0,0
Jarquin Jimmy,NED,0,0,1,0,0,0,0
Jarquin Yescar,NED,0,1,0,0,0,0,1
Jartim Jaroslav,NED,0,3,0,0,2,0,1
Jarvensivu Jan,NED,0,1,0,0,0,0,1
Jarvis Dayle,NED,0,1,0,0,1,0,0
Jarvis Gedeon,NED,0,1,0,0,0,0,1
Jarvis Josh,NED,0,1,0,0,1,0,0
Jason Rony,BRA,,,,5,2,8,1
Jasoor Ahmad Qais,BRA,0,1,0,0,0,0,1
Jasper Mike,USA,,,,9,1,1,1
Jasse Oton,BRA,0,3,0,0,1,0,1
Jasser Flavio,BRA,0,1,0,0,1,0,0
Jasudavicius Jasmine,CAN,7,1,0,2,0,1,0
Jauregui Louis,CAN,0,0,0,0,0,0,0
Jauregui Luis,CAN,1,3,0,0,0,0,3
Jauregui Ranger,CAN,0,1,0,0,1,0,0
Jauregui Victor,CAN,0,1,0,0,1,0,0
Javicky Patrik,CAN,0,1,0,0,0,0,1
Jay Brody,USA,1,0,0,0,0,0,0
Jay Chad,USA,0,1,0,0,1,0,0
Jayloobay Jolon Uulu,USA,0,1,0,0,0,0,1
Jaynes Justin,USA,,,,8,2,6,1
Jazbutis Antanas,USA,2,8,0,0,2,0,2
Jean-Francois Samantha,FRA,3,6,0,1,2,2,3
Jean-Francois Whitney,FRA,0,1,0,0,0,0,1
Jean-Jacques Terrance,FRA,0,2,0,0,1,0,0
Jebb Spencer,CAN,9,4,0,6,3,1,1
Jedidi Marcel,CAN,0,1,0,0,0,0,1
Jedraczka Arkadiusz,POL,0,1,0,0,0,0,1
Jedrzejczyk Joanna,POL,,,,4,1,1,0
Jeferson Thiago,POL,0,1,0,0,0,0,1
Jefferson Vern,POL,0,2,0,0,2,0,0
Jeffery Aaron,CAN,,,,7,0,1,1
Jefford Demitrius,CAN,0,1,0,0,1,0,0
Jeffrey Keith,CAN,1,1,0,0,0,0,0
Jeffrey Pete,CAN,1,0,0,0,0,1,0
Jeffries Anthony,CAN,0,1,0,0,0,0,1
Jeffries Tyson,CAN,3,3,0,0,1,3,2
Jeffro Damian,CAN,0,1,0,0,0,0,0
Jelcic Luka,CRO,,,,4,2,5,0
Jeliazkov Borislav,BUL,0,1,0,0,0,0,0
Jelly Matt,BUL,0,1,0,0,0,0,0
Jenkins Adrienna,USA,,,,,,7,2
Jenkins Brandon,USA,,,,,,3,1
Jenkins Bubba,USA,,,,6,2,3,2
Jenkins Clyde,USA,0,1,0,0,1,0,0
Jenkins Daryl,WAL,0,1,0,0,0,0,1
Jenkins Doug,WAL,1,6,0,1,3,0,2
Jenkins Dustin,WAL,0,1,0,0,0,0,1
Jenkins Greg,WAL,0,1,0,0,0,0,1
Jenkins James,WAL,1,1,0,0,0,0,1
Jenkins Jason,WAL,0,3,0,0,0,0,1
Jenkins Jeff,USA,0,1,0,0,0,0,1
Jenkins Jerry,USA,0,1,0,0,0,0,1
Jenkins Leann,USA,0,1,0,0,0,0,0
Jenkins Paul,USA,,,,0,4,0,5
Jenkins Tony,USA,0,1,0,0,0,0,1
Jenkins Trent,USA,0,2,0,0,0,0,2
Jenkins Zach,USA,0,2,0,0,0,0,2
Jenks Erik,USA,0,1,0,0,0,0,1
Jenner John,USA,0,1,0,0,1,0,0
Jennerman Nate,USA,,,,1,2,9,0
Jennet Cole,USA,0,1,0,0,0,0,1
Jennings Andrew,USA,0,1,0,0,0,0,1
Jennings Corey,USA,0,1,0,0,0,0,1
Jennings Dallas,USA,0,1,0,0,0,0,1
Jennings Guido,USA,0,1,0,0,0,0,1
Jennings Jerrod,USA,0,1,0,0,1,0,0
Jennings Kevin,USA,0,1,0,0,1,0,0
Jennum Steve,USA,2,1,0,1,0,1,1
Jensen Anthony,USA,0,1,0,0,1,0,0
Jensen Chris,USA,0,1,0,0,1,0,0
Jensen Franklin,USA,1,1,0,0,0,0,0
Jensen Jason,USA,0,1,0,0,1,0,0
Jensen Jay,USA,0,1,0,0,0,0,1
Jensen John,USA,0,2,0,0,1,0,1
Jensen Kurtis,USA,0,1,0,0,1,0,0
Jensen Kyle,USA,1,6,1,1,1,0,4
Jensen Ryan,USA,,,,7,2,,
Jensen Zak,USA,0,3,0,0,2,0,1
Jenson Tim,USA,1,1,0,0,0,1,1
Jeon Chanmi,KOR,5,2,0,4,0,0,0
Jeon Chung II,KOR,0,1,0,0,0,0,0
Jeon Seul Gi,KOR,0,1,0,0,0,0,1
Jeon Uh Jin,KOR,0,1,0,0,1,0,0
Jeong Min-Joo,KOR,0,1,0,0,0,0,0
Jeong Seh-Yoon,SKO,0,1,0,0,0,0,1
Jerrell Kenny,SKO,0,1,0,0,1,0,0
Jerrico Lathan,SKO,0,1,0,0,0,0,1
Jeruszka Tomasz,SKO,0,1,0,0,0,0,0
Jesse Fasi,SKO,1,0,0,0,0,1,0
Jesser Joe,SKO,1,0,0,0,0,1,0
Jessimer Nathan,SKO,0,1,0,0,1,0,0
Jessing Thomas,DEN,0,1,0,0,0,0,0
Jessup Donnie,DEN,,,,,,,
Jesus Gilcimar,DEN,0,1,0,0,0,0,1
Jesus Rodrigo,BRA,1,2,0,0,1,0,0
Jetibaeva Aida,BRA,0,1,0,0,0,0,1
Jett Ryan,USA,0,1,0,0,0,0,0
Jeudi Andres,USA,1,3,0,0,0,0,2
Jevicky Patrik,SVK,0,2,0,0,1,0,1
Jevsejcik Artur,CZE,0,1,0,0,0,0,0
Jewett Andy,CZE,0,1,0,0,0,0,1
Jewett Sy,CZE,0,2,0,0,0,0,2
Jewtuszko Maciej,POL,,,,7,1,5,0
Jhamai Satisch,POL,0,1,0,0,1,0,0
Jhun Ronald,POL,,,,0,4,0,6
Ji Niushiyue,POL,0,1,0,0,0,0,0
Ji Sang Hoon,SKO,0,1,0,0,1,0,0
Ji So-Min,SKO,0,1,0,0,1,0,0
Ji Xian,CHN,,,,0,0,,
Ji Yu,USA,1,1,0,1,0,0,0
Jia Jia,USA,0,1,0,0,1,0,0
Jiang Longyun,USA,0,2,0,0,1,0,1
Jiang Nuer,USA,0,0,0,0,0,0,0
Jiang Zexian,USA,0,2,0,0,0,0,1
Jiang Zhouwen,USA,0,4,0,0,2,0,1
Jiayidaer Kaha,USA,0,1,0,0,0,0,1
Jie Han,USA,0,1,0,0,1,0,0
Jihad Atiq,USA,1,2,0,0,0,0,1
Jikuri Lasha,USA,0,1,0,0,0,0,1
Jiles Lamar,USA,0,1,0,0,0,0,0
Jimenez Andrez,USA,0,1,0,0,0,0,1
Jimenez Anthony,USA,1,1,0,0,0,0,1
Jimenez Arnold,USA,0,1,0,0,0,0,1
Jimenez Carolina,USA,0,0,0,0,0,0,0
Jimenez Cristian,USA,0,3,0,0,0,0,2
Jimenez Dario,USA,0,0,0,0,0,0,0
Jimenez Darnelio,USA,0,2,0,0,1,0,1
Jimenez Diego,USA,0,1,0,0,0,0,1
Jimenez Gilbert,USA,2,5,0,1,4,1,0
Jimenez Juan,USA,1,0,0,0,0,0,0
Jimenez Junior,USA,0,1,0,0,0,0,1
Jimenez Marcos,USA,0,1,0,0,1,0,0
Jimenez Martin,USA,0,0,1,0,0,0,0
Jimenez Miguel,USA,,,,,,,
Jimenez Randall,USA,0,1,0,0,1,0,0
Jimenez Raul,USA,0,1,0,0,0,0,1
Jimenez Yoel,USA,0,2,0,0,0,0,0
Jimenez Garcia Annely,MEX,0,2,0,0,0,0,0
Jiminez Jeremy,MEX,0,1,0,0,0,0,1
Jiminez Garcia Jose Agustin,ESP,0,2,0,0,2,0,0
Jimmerson Art,ESP,0,1,0,0,0,0,1
Jimmo Ryan,CAN,,,,8,2,2,1
Jin Bala,CHN,,,,5,0,,
Jin Seo Woo,CHN,0,1,0,0,0,0,0
Jin Tae Ho,CHN,0,1,0,0,0,0,0
Jin Zehong,CHN,0,1,0,0,0,0,1
Jin-Yoon Seung,CHN,0,1,0,0,1,0,0
Jindrova Martina,CZE,3,2,0,1,0,1,1
Jinensibieke Asikeerbai,CZE,1,0,0,0,0,0,0
Jingliang Li,CHN,,,,9,0,4,2
Jinnies Brandon,CHN,0,5,0,0,4,0,1
Jirigala Wunier,CHN,1,0,0,1,0,0,0
Jitmuangnon Rodtang,THA,0,0,0,0,0,0,0
Jivner Ricardo,THA,0,1,0,0,0,0,1
Jiyanov Beksot,THA,0,1,0,0,1,0,0
Jmour Fares,THA,0,1,0,0,1,0,0
Jo Hoon,THA,0,1,0,0,0,0,1
Jo Jung Hun,THA,0,1,0,0,0,0,0
Jo Jung Hwan,THA,0,1,0,0,1,0,0
Jo Jung Hyun,THA,0,1,0,0,0,0,1
Jo Nam Jin,SKO,3,3,1,0,0,0,0
Joanne Ilara,BRA,9,6,0,4,2,3,1
Joannes Nicholas,BRA,0,1,0,0,1,0,0
Joannes Nicolas,BRA,0,4,0,0,0,0,3
Joannie Simonie,BRA,0,1,0,0,1,0,0
Joao Anderson,BRA,0,1,0,0,1,0,0
Joao Joao,BRA,0,1,0,0,1,0,0
Joao Jonathan,BRA,0,1,0,0,1,0,0
Joaquim Silveira Diogo,BRA,0,3,0,0,3,0,0
Jobe Christina,BRA,2,1,0,0,1,0,0
Jobeun Dave,BRA,,,,,,,
Joblin Kieran,NZL,0,3,0,0,0,0,0
Jochuan Eduardo,BRA,0,1,0,0,1,0,0
Jocz Robert,POL,3,5,0,2,1,1,0
Joel Danny,POL,0,2,0,0,2,0,0
Jofre Daniela,POL,0,1,0,0,1,0,0
Johansen Kim,POL,0,1,0,0,1,0,0
Johansson Christian,POL,0,1,0,0,0,0,0
John Matua,POL,0,0,0,0,0,0,0
John Mike,USA,0,1,0,0,0,0,1
John de Tomas Carls,PHI,6,2,0,0,0,3,1
Johns Brett,WAL,,,,2,0,6,0
Johns Elijah,USA,8,2,0,3,0,0,0
Johns Miles,USA,,,,4,1,2,0
Johns Phil,USA,2,5,0,1,2,1,3
Johns Vern,USA,0,1,0,0,0,0,1
Johnsen Curtis,USA,0,4,0,0,1,0,3
Johnson Aaron,USA,3,8,0,0,5,3,2
Johnson Anthony,USA,,,,,,0,5
Johnson Billy,USA,0,3,0,0,1,0,2
Johnson Brad,USA,0,2,0,0,2,0,0
Johnson Brandon,USA,0,1,0,0,1,0,0
Johnson Bruce,USA,,,,0,3,0,7
Johnson Casey,USA,0,3,0,0,0,0,2
Johnson Chad,USA,6,3,0,6,2,0,0
Johnson Chanti,USA,1,4,0,0,2,1,0
Johnson Charles,USA,,,,5,0,3,0
Johnson Charlie,USA,0,1,0,0,1,0,0
Johnson Chase,USA,0,1,0,0,0,0,0
Johnson Chloe,USA,0,1,0,0,0,0,1
Johnson Chris,USA,0,7,0,0,3,0,2
Johnson Corey,USA,0,1,0,0,1,0,0
Johnson Craig,USA,0,2,0,0,1,0,1
Johnson Curtis,USA,0,1,0,0,1,0,0
Johnson DaMarques,USA,,,,6,6,7,6
Johnson Dan,USA,0,1,0,0,1,0,0
Johnson Dante,USA,0,1,0,0,1,0,0
Johnson Dashon,USA,9,2,0,5,0,3,2
Johnson David,USA,0,8,0,0,0,0,5
Johnson Decarlo,USA,0,2,0,0,0,0,2
Johnson Demetrious,USA,,,,5,1,,
Johnson Derek,USA,0,1,0,0,0,0,1
Johnson Deshaun,USA,0,1,0,0,0,0,0
Johnson Devin,USA,0,1,0,0,1,0,0
Johnson Don,USA,0,1,0,0,1,0,0
Johnson Duane,USA,6,2,0,3,0,1,0
Johnson Edward,USA,0,1,0,0,1,0,0
Johnson Eric,USA,0,1,0,0,0,0,1
Johnson Evva,USA,1,1,0,0,0,1,0
Johnson Frank,USA,1,1,0,1,1,0,0
Johnson Harry,USA,1,6,0,1,1,0,5
Johnson Jamal,USA,1,2,0,0,0,0,0
Johnson Jamall,USA,1,1,0,0,0,1,1
Johnson James,USA,0,1,0,0,0,0,1
Johnson Jarrod,USA,0,1,0,0,1,0,0
Johnson Jason,USA,0,1,0,0,1,0,0
Johnson Jermaine,USA,0,1,0,0,0,0,1
Johnson Joe,USA,0,1,0,0,0,0,1
Johnson Jordan,USA,0,3,0,0,0,0,2
Johnson Jordan,USA,,,,2,1,4,0
Johnson Jose,USA,,,,7,1,2,3
Johnson Kajan,CAN,,,,5,5,,
Johnson Keith,USA,,,,2,0,8,2
Johnson Kendrick,USA,0,4,0,0,1,0,3
Johnson Kenneth,USA,0,2,0,0,0,0,2
Johnson Kenny,USA,0,1,0,0,0,0,1
Johnson Lavar,USA,,,,,,2,7
Johnson Lee,USA,0,1,0,0,0,0,1
Johnson Leroy,USA,1,1,0,0,1,0,0
Johnson Liam,USA,0,1,0,0,1,0,0
Johnson Louise,USA,0,2,0,0,2,0,0
Johnson Mariah,USA,0,1,0,0,1,0,0
Johnson Matt,USA,1,0,0,1,0,0,0
Johnson Michael,USA,,,,8,2,2,9
Johnson Michael,USA,1,3,0,0,1,0,2
Johnson Michael,USA,1,1,0,0,1,0,0
Johnson Mike,USA,0,2,0,0,2,0,0
Johnson Neale,USA,0,1,0,0,1,0,0
Johnson Neil,USA,0,2,0,0,1,0,1
Johnson Nikohl,USA,0,2,0,0,1,0,0
Johnson Omar,USA,0,2,0,0,1,0,0
Johnson Ralph,USA,,,,1,4,0,6
Johnson Richard,USA,0,1,0,0,1,0,0
Johnson Ricky,USA,0,1,0,0,1,0,0
Johnson Rocky,USA,2,9,0,0,0,1,5
Johnson Russ,USA,0,1,0,0,1,0,0
Johnson Russell,USA,0,1,0,0,1,0,0
Johnson Scott,USA,0,6,0,0,1,0,5
Johnson Sean,USA,0,1,0,0,0,0,1
Johnson Shane,USA,1,3,0,0,2,1,1
Johnson Shilom,USA,1,0,0,0,0,1,0
Johnson Steve,USA,0,1,0,0,0,0,1
Johnson Taylor,USA,7,3,0,5,0,2,1
Johnson Timothy,USA,,,,7,4,4,1
Johnson Tina,USA,0,1,0,0,0,0,1
Johnson Tom,USA,,,,,,,
Johnson Tom,USA,0,1,0,0,0,0,1
Johnson Tony,USA,9,3,0,5,0,0,1
Johnson Travis,USA,0,2,0,0,1,0,1
Johnson Tristan,USA,9,6,0,4,4,1,1
Johnson Tyson,USA,1,0,0,0,0,1,0
Johnson Wade,USA,2,2,0,1,1,1,1
Johnson Will,USA,0,2,0,0,2,0,0
Johnson William,USA,0,1,0,0,1,0,0
Johnson Zach,USA,0,1,0,0,1,0,0
Johnson Jr. Michael,USA,0,1,0,0,1,0,0
Johnson Jr. Tony,USA,,,,6,1,0,1
Johnston Alan,USA,2,1,0,1,0,0,0
Johnston Brian,USA,2,5,0,2,2,0,2
Johnston Damian,USA,0,1,0,0,0,0,1
Johnston John,USA,1,0,0,0,0,1,0
Johnston Wayne,USA,0,1,0,0,0,0,1
Johny Johny,USA,0,1,0,0,0,0,1
Joiner Jeremy,AUS,0,2,0,0,2,0,0
Jojua Liana,GEO,8,5,0,1,2,6,1
Jokela Jake,USA,0,1,0,0,0,0,1
Joknys Arnoldas,USA,0,2,0,0,1,0,1
Joksovic Dragoljub,USA,0,1,0,0,1,0,0
Joles Jeremy,USA,0,3,0,0,1,0,1
Joles Jeremy,USA,0,1,0,0,1,0,0
Jolley Aiden,USA,0,1,0,0,1,0,0
Jolly Daniel,USA,5,4,0,2,4,1,0
Jolly Nate,USA,,,,2,2,3,2
Jon Jon Joao,USA,0,1,0,0,0,0,1
Jonathan Jonathan,USA,0,1,0,0,1,0,0
Jonathan Ramirez,USA,0,0,0,0,0,0,0
Jones Abe,USA,0,1,0,0,0,0,1
Jones Alex,USA,0,0,0,0,0,0,0
Jones Alfred,USA,0,2,0,0,1,0,1
Jones Allanna,USA,2,4,0,1,1,0,2
Jones Andre,USA,0,1,0,0,0,0,1
Jones Andrei,USA,0,1,0,0,1,0,0
Jones Anthony,USA,0,4,0,0,1,0,1
Jones Antonio,USA,7,4,0,2,2,1,1
Jones Austin,USA,2,1,0,0,1,0,0
Jones Ben,USA,0,1,0,0,0,0,1
Jones Bill,USA,,,,3,3,6,4
Jones Carlton,USA,0,3,0,0,3,0,0
Jones Casey,USA,1,2,0,0,2,1,0
Jones Charles,USA,2,2,0,0,1,0,1
Jones Chris,USA,3,4,0,1,3,0,1
Jones Clayton,USA,0,2,0,0,2,0,0
Jones Coby,USA,0,1,0,0,0,0,1
Jones Cody,USA,0,1,0,0,0,0,1
Jones Damien,USA,0,3,0,0,1,0,1
Jones Dan,USA,0,1,0,0,0,0,1
Jones Daryl,USA,0,1,0,0,1,0,0
Jones Dave,USA,0,1,0,0,1,0,0
Jones Dave,USA,0,1,0,0,1,0,0
Jones Daviante,USA,0,1,0,0,0,0,1
Jones DeAndrew,USA,0,3,0,0,2,0,1
Jones Derek,USA,0,1,0,0,0,0,1
Jones Deven,USA,0,1,0,0,1,0,0
Jones Devonaire,USA,0,1,0,0,0,0,1
Jones Dominic,USA,0,1,0,0,1,0,0
Jones Dymond,USA,0,1,0,0,1,0,0
Jones Eder,USA,0,2,0,0,0,0,0
Jones Edwynn,USA,0,4,0,0,0,0,4
Jones Esteves,USA,1,6,0,0,5,0,1
Jones Ian,USA,0,5,0,0,0,0,4
Jones Jamelle,USA,,,,8,4,2,1
Jones James,USA,2,6,0,0,2,2,3
Jones Jarrett,USA,0,2,0,0,2,0,0
Jones Jason,NED,,,,8,6,8,2
Jones Jaymee,USA,1,2,0,0,0,1,1
Jones Jayson,USA,0,3,0,0,2,0,0
Jones Jeremiah,USA,0,2,0,0,1,0,1
Jones Jeremy,USA,0,1,0,0,1,0,0
Jones Jerome,USA,0,8,0,0,4,0,3
Jones Jerrod,USA,0,1,0,0,0,0,1
Jones Jesse,USA,2,3,0,2,1,0,0
Jones Jessie,USA,0,1,0,0,0,0,1
Jones Jett,USA,0,1,0,0,1,0,0
Jones Jim,USA,0,0,0,0,0,0,0
Jones Jimmy,USA,4,5,0,2,1,1,1
Jones Jon,USA,,,,,,6,0
Jones Joshua,USA,,,,5,4,4,0
Jones Julia,USA,5,0,0,0,0,2,0
Jones Justin,USA,9,2,0,4,0,5,0
Jones Justin,USA,2,0,0,1,0,1,0
Jones Kewun,USA,0,1,0,0,0,0,1
