Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
da Rocha Alan Esperanca,USA,0,1,0,0,0,0,1
da Rocha Eduardo,BRA,0,1,0,0,1,0,0
da Rocha Marcelo,BRA,0,1,0,0,0,0,0
da Rocha Marinho Moreira,BRA,,,,,,4,3
Da Rocha Duarte Henerson,BRA,0,2,0,0,1,0,0
Da Rosa Edson,BRA,0,1,0,0,1,0,0
Da Silva Alex,BRA,,,,,,,
da Silva Ana Paula,BRA,0,1,0,0,1,0,0
da Silva Anderson,BRA,0,1,0,0,0,0,1
Da Silva Andre,BRA,0,1,0,0,0,0,1
da Silva Antonio,BRA,0,1,0,0,1,0,0
da Silva Arivaldo Batista,BRA,1,2,0,0,2,0,0
da Silva Armando Gomes,BRA,0,2,0,0,2,0,0
da Silva Arnaldo,BRA,0,1,0,0,0,0,1
da Silva Aylla Caroline Lima,BRA,0,1,0,0,1,0,0
da Silva Bruno,BRA,0,1,0,0,0,0,1
Da Silva Bruno,BRA,0,1,0,0,0,0,1
da Silva Caio Felipe Bittencourt,BRA,0,0,0,0,0,0,0
da Silva Celso Ricardo,BRA,0,2,0,0,2,0,0
da Silva Cemir Jose,BRA,0,1,0,0,1,0,0
da Silva Claudionor Cardoso,BRA,0,3,0,0,0,0,2
Da Silva Cleber,BRA,0,1,0,0,1,0,0
Da Silva Daniel,BRA,,,,5,2,6,0
da Silva Davi Lucas,BRA,0,2,0,0,1,0,1
da Silva Diego,BRA,0,1,0,0,1,0,0
da Silva Edson,BRA,0,2,0,0,1,0,1
da Silva Eduardo Henrique,BRA,0,1,0,0,0,0,1
da Silva Erick,BRA,1,1,0,0,0,0,0
da Silva Fabiano,BRA,0,1,0,0,0,0,1
da Silva Fabio,BRA,0,1,0,0,0,0,1
da Silva Felipi Ricardo,BRA,0,1,0,0,1,0,0
da Silva Francisco Cylderlan Lima,BRA,0,4,0,0,2,0,0
da Silva Genair,BRA,4,2,0,3,0,1,1
da Silva Geovane Salviano,BRA,1,0,0,1,0,0,0
da Silva Guy,GER,0,1,0,0,0,0,0
da Silva Henrique,BRA,,,,,,1,1
da Silva Joao Carlos,BRA,0,0,0,0,0,0,0
da Silva Jose Carlos,BRA,0,1,0,0,0,0,1
da Silva Jose Luiz Domingues,BRA,0,1,0,0,0,0,1
da Silva Julien,FRA,0,2,0,0,1,0,0
Da Silva Kate,NZL,1,4,0,0,1,1,1
da Silva Kenya Miranda,NZL,2,3,0,1,0,1,2
da Silva Lourival,NZL,0,1,0,0,0,0,1
da Silva Luciano,NZL,0,1,0,0,1,0,0
da Silva Luiz Carlos Gomes,BRA,0,1,0,0,0,0,0
da Silva Luiz Gustavo Dutra,BRA,0,2,0,0,1,0,0
Da Silva Marco Antonio,BRA,0,1,0,0,0,0,1
da Silva Marcos,BRA,0,1,0,0,0,0,1
da Silva Marcos Wilson,BRA,0,1,0,0,0,0,1
Da Silva Matt,BRA,0,1,0,0,1,0,0
da Silva Mauricio,BRA,0,1,0,0,1,0,0
da Silva Osmar,BRA,0,1,0,0,0,0,1
da Silva Pedro,BRA,0,3,0,0,2,0,1
da Silva Peter,BRA,0,1,0,0,0,0,1
da Silva Rafael Macedo,BRA,0,1,0,0,1,0,0
da Silva Reinaldo,BRA,1,4,0,0,0,1,1
da Silva Roberto Bruno,BRA,1,1,0,0,0,0,1
da Silva Rodrigo,BRA,0,1,0,0,1,0,0
Da Silva Roma,BRA,0,1,0,0,0,0,1
da Silva Romario Manoel,BRA,2,5,0,1,1,1,3
da Silva Sandro,BRA,0,3,0,0,1,0,1
da Silva Saulo Eduardo,BRA,0,4,0,0,2,0,2
da Silva Sergio,BRA,0,2,0,0,0,0,0
da Silva Sidnei,BRA,0,2,0,0,2,0,0
da Silva Silvio Jose,BRA,0,2,0,0,0,0,1
da Silva Valter Luiz,BRA,0,1,0,0,1,0,0
da Silva Wanderson,BRA,0,1,0,0,1,0,0
da Silva Washington Nunes,BRA,5,2,0,0,0,2,0
da Silva Bezerra Francisco Sandro,BRA,0,3,0,0,3,0,0
da Silva Carvalho Denes,BRA,0,1,0,0,1,0,0
da Silva Carvalho Soslenis,BRA,0,3,0,0,0,0,2
da Silva Conceicao Gerson,BRA,0,2,0,0,1,0,0
da Silva Couto Muller,BRA,0,2,0,0,0,0,2
da Silva Dantas Janio,BRA,0,1,0,0,1,0,0
da Silva Farias David William,BRA,0,1,0,0,1,0,0
da Silva Ferreira Jr. Wanderley,BRA,0,2,0,0,1,0,1
da Silva Freitas Edflavio,BRA,0,1,0,0,0,0,0
Da Silva Goncalves Italo,BRA,0,2,0,0,1,0,1
da Silva Jr. Jose Silva,BRA,0,1,0,0,1,0,0
da Silva Jr. Renato,BRA,0,1,0,0,0,0,0
da Silva Lima Fernando,BRA,0,1,0,0,1,0,0
Da Silva Maia Felipe,BRA,2,1,0,0,0,2,1
da Silva Marques Marcos Wilson,BRA,0,1,0,0,1,0,0
da Silva Marques Wesley,BRA,1,0,0,1,0,0,0
da Silva Nascimento Ana Carolina,BRA,0,1,0,0,0,0,1
da Silva Nascimento Rodolfo,BRA,0,1,0,0,1,0,0
da Silva Pegado Van Wellington,BRA,0,1,0,0,0,0,1
da Silva Santana Adriano,BRA,0,2,0,0,0,0,0
da Silva Santos Anderson,BRA,0,3,0,0,1,0,1
da Silva Santos Eder,BRA,0,1,0,0,1,0,0
da Silva Santos Robson,BRA,0,1,0,0,1,0,0
da Silva Santos Jr. Giovanni,BRA,0,2,0,0,2,0,0
da Silva Severino Matheus,BRA,1,1,0,0,1,0,0
da Siva Oliveira William,BRA,0,1,0,0,0,0,1
Da Sojah Ronald,BRA,0,1,0,0,1,0,0
da Souza Cesario,BRA,0,2,0,0,1,0,0
Dabo Imam,BRA,1,0,0,0,0,1,0
Daboville Michael,BRA,0,2,0,0,0,0,2
Dabrowski Rafal,BRA,1,0,0,0,0,1,0
Dace Keith,BRA,0,2,0,0,1,0,1
Dace Phil,USA,0,4,0,0,1,0,1
Dadaev Abdula,USA,0,1,0,0,0,0,1
Dadaev Khamzat,USA,0,1,0,0,1,0,0
Dadaev Tamirlan,USA,0,3,0,0,0,0,2
Dadagov Ashlahan,USA,1,0,0,0,0,0,0
Dadalov Islam,USA,0,2,0,0,1,0,1
Dadilov Islam,USA,0,1,0,0,1,0,0
Dadovic Amir,USA,0,3,0,0,0,0,1
Dadunashvili Onise,GEO,0,1,0,0,1,0,0
Daffreville Christophe,GEO,0,2,0,0,1,0,0
Dagloria David,GEO,0,1,0,0,0,0,1
Daguzan Pierre,FRA,0,2,0,0,1,0,0
Dagvadorj Batsumberel,MGL,7,2,0,5,0,1,1
Dahabagian Arschak,MGL,0,2,0,0,0,0,1
Dahiya Vikash,MGL,0,1,0,0,0,0,0
Dahlberg Eric,MGL,1,2,0,0,2,0,0
Dahlke Alan,MGL,0,1,0,0,0,0,1
Dai Nozomi,MGL,0,1,0,0,1,0,0
Daigneault Eric,MGL,0,1,0,0,1,0,0
Daigo Christian,MGL,0,1,0,0,1,0,0
Daily Joseph,MGL,0,3,0,0,0,0,1
Daimoni Bianca,BRA,7,4,0,5,1,0,1
Daineko Vladimir,RUS,0,4,0,0,4,0,0
Daji Yacin,RUS,0,2,0,0,0,0,2
Dakaev Mehdi,RUS,1,2,0,0,0,0,0
dal Santo Samantha,RUS,0,1,0,0,1,0,0
Dalasta Tony,RUS,0,1,0,0,1,0,0
Dalby Ian,ENG,0,1,0,0,0,0,1
Dalby Nicolas,DEN,,,,6,0,4,0
Dalca Nicolae,DEN,0,1,0,0,1,0,0
Dale John,DEN,0,1,0,0,1,0,0
Dale Willie,DEN,0,2,0,0,2,0,0
Dalen Zac,DEN,0,1,0,0,0,0,0
Daley Aurtan,DEN,0,2,0,0,1,0,1
Daley Ben,DEN,0,1,0,0,0,0,1
Daley Brian,DEN,0,1,0,0,1,0,0
Daley Paul,ENG,,,,,,2,6
Daley Jr. Seigenald Aurtan,ENG,0,1,0,0,1,0,0
Dalgiev Khamzat,RUS,,,,3,1,5,1
Dalgliesh Dave,RUS,6,3,0,4,1,0,2
Dali Serge,FRA,0,1,0,0,0,0,1
Dalisda Katharina,FRA,5,3,0,0,0,1,1
Dalla Clemente Andrine,FRA,0,1,0,0,1,0,0
Dallek Rafael,FRA,0,1,0,0,0,0,1
Dalli Gokmen,SUI,0,1,0,0,0,0,1
Dallow Ross,SUI,0,4,0,0,3,0,1
Dalton Decky,NIR,0,2,0,0,1,0,1
Dalton Declan,NIR,7,3,0,4,1,0,0
Dalton Gregg,NIR,0,1,0,0,0,0,0
Dalton Jayson,NIR,0,1,0,0,0,0,1
Dalton Jorge,NIR,0,1,0,0,1,0,0
Dalton Luke,NIR,0,1,0,0,0,0,1
Dalton Richard,NIR,0,2,0,0,1,0,0
Daly Aisling,IRL,,,,5,1,8,0
Daly Ayo,IRL,0,1,0,0,1,0,0
Dalziel Bobbi Jo,CAN,5,2,0,3,0,0,2
Dam Seo Ye,SKO,0,2,0,0,1,0,0
Damaev Salambek,FRA,0,2,0,0,1,0,1
Damian Damian,FRA,0,1,0,0,1,0,0
Damiani Dymitry,FRA,0,1,0,0,0,0,1
Damiani Leonardo,FRA,,,,2,1,6,2
Damiani Marko,FRA,0,2,0,0,2,0,0
Damkovsky Artiom,BLR,,,,9,2,1,4
Damm Carina,BRA,,,,7,3,,
Damm Rodrigo,BRA,,,,2,4,6,1
Dammer Vladimir,GER,0,1,0,0,0,0,1
Damnlanpurev Baasankhuu,GER,2,1,0,1,0,0,1
Damon Jordan,GER,0,2,0,0,2,0,0
Damour Gael,GER,0,1,0,0,0,0,1
Dana Cengiz,GER,0,4,0,0,1,0,2
Danapas Andreas,GER,0,1,0,0,1,0,0
Dande Dande,GER,0,1,0,0,1,0,0
Dandois Ben,GER,0,1,0,0,0,0,1
Dandois Cindy,BEL,,,,5,1,8,2
Danelski Piotr,BEL,0,0,0,0,0,0,0
Danho Jarjis,BEL,7,1,1,7,0,0,0
Daniecki Dave,BEL,0,1,0,0,0,0,0
Daniel Casey,BEL,0,1,0,0,0,0,1
Daniel Daniel,BEL,0,1,0,0,0,0,1
Daniel Darren,BEL,0,1,0,0,0,0,1
Daniel Dayvisson,BEL,0,1,0,0,1,0,0
Daniel Glaydson,BRA,0,1,0,0,1,0,0
Daniel Viktor,BRA,0,1,0,0,0,0,1
Daniels Billy,USA,7,1,0,0,0,5,1
Daniels Chrissie,USA,1,3,0,1,1,0,2
Daniels Cody,USA,0,2,0,0,1,0,1
Daniels Dejon,USA,0,2,0,0,1,0,1
Daniels Jammy,USA,0,1,0,0,0,0,1
Daniels Lorenz,USA,0,1,0,0,0,0,1
Daniels Marco,USA,1,2,0,1,1,0,1
Daniels Marques,USA,1,3,0,0,0,0,1
Daniels Raymond,USA,3,1,0,2,0,0,1
Danielson Justin,AUS,0,1,0,0,1,0,0
Danielsson Niclas,AUS,1,1,0,0,0,0,0
Danilchenko Aliaksandr,AUS,0,1,0,0,1,0,0
Danilo Mario,AUS,0,1,0,0,0,0,1
Danilov Nikolai,AUS,0,4,0,0,4,0,0
Danis Dillon,USA,2,0,0,0,0,2,0
Danish Sergey,USA,0,1,0,0,1,0,0
Daniyalov Rizvan,RUS,0,1,0,0,0,0,1
Daniyar Zarylbek,KGZ,0,2,0,0,1,0,1
Danner Bryan,KGZ,0,1,0,0,0,0,0
Danner Christian,KGZ,0,1,0,0,0,0,1
Dantas Alexandre,KGZ,0,2,0,0,2,0,0
Dantas Bruno,KGZ,0,1,0,0,1,0,0
Dantas Clebson,BRA,0,1,0,0,1,0,0
Dantas Eduardo,BRA,,,,4,3,6,0
Dantas Paulo,BRA,0,4,0,0,0,0,2
Dantas Wallace,BRA,1,0,0,0,0,1,0
Dantas de Oliveira Felipe Diego,BRA,1,1,0,0,0,1,1
Dantibo Damian,BRA,1,1,0,1,0,0,1
Danzig Angela,USA,0,4,0,0,0,0,2
Danzig Mac,USA,,,,5,2,,
Daoust Mark,USA,0,1,0,0,0,0,1
Dapello Luigi,PER,0,2,0,0,2,0,0
DaPolito Mark,PER,0,1,0,0,0,0,1
Daprizio Dustin,PER,0,1,0,0,0,0,1
Darabedyan Karen,USA,,,,3,2,5,2
Darabi Iman,USA,0,2,0,0,1,0,0
Darbouze Carl,USA,0,1,0,0,0,0,0
Darby Edward,USA,0,7,0,0,3,0,4
Darby Walt,USA,0,1,0,0,0,0,1
Darciso Everton,USA,0,1,0,0,1,0,0
Darcy Michael,USA,0,1,0,0,1,0,0
Dardar Lanny,USA,2,3,0,0,0,2,0
Dare Stuart,USA,0,4,0,0,3,0,0
Dargan Dale,USA,1,0,0,0,0,1,0
Dargan Jonathan,USA,0,1,0,0,1,0,0
Dariano Anthony,USA,0,0,0,0,0,0,0
Darienzo Jeff,USA,0,1,0,0,0,0,1
Dariush Beneil,IRI,,,,5,3,8,1
Darling John,IRI,0,1,0,0,1,0,0
Darmazil Jean Francois,IRI,0,1,0,0,0,0,1
Darpinyan Hracho,ARM,,,,6,1,8,1
Darrah Jason,ARM,0,1,0,0,0,0,1
Darrah Jason,ARM,,,,,,,
Darrington Brad,ARM,0,1,0,0,0,0,0
Daru Phil,USA,0,1,0,0,0,0,1
Darulis Algirdas,USA,0,1,0,0,1,0,0
Darvish Omar,JPN,0,1,0,0,1,0,0
Darzanoff Fikret,USA,0,1,0,0,1,0,0
das Dores Luiz Claudio,USA,0,3,0,0,2,0,1
das Herdrick Vrendavena,USA,0,1,0,0,1,0,0
Dasch Larkyn,USA,0,2,0,0,0,0,0
Date Karei,JPN,0,1,0,0,1,0,0
Date Nori,JPN,0,2,0,0,0,0,1
Date Renju,JPN,0,1,0,0,1,0,0
Date Satoru,JPN,0,1,0,0,1,0,0
Datsiev Magomed,JPN,0,1,0,0,1,0,0
Datsik Viacheslav,JPN,1,0,0,1,0,0,0
Datte Sean,JPN,0,1,0,0,0,0,1
Dau Steve,JPN,0,2,0,0,0,0,2
Daubon Jon,JPN,0,1,0,0,0,0,1
Dauck Ben,JPN,0,1,0,0,0,0,0
Daudov Haseyn,JPN,1,1,0,0,0,0,1
Daugherty Sean,JPN,0,1,0,0,0,0,1
Daughetee Eric,JPN,0,1,0,0,0,0,0
Daukaus Chris,JPN,,,,,,0,1
Daukaus Kyle,USA,,,,0,0,8,0
Daunhower Angie,USA,0,1,0,0,1,0,0
Daurenuly Timur,USA,0,1,0,0,1,0,0
Daurova Ilona,USA,0,1,0,0,0,0,1
Dautbek Karshyga,USA,0,2,0,0,1,0,0
Davalos Kyle,USA,0,1,0,0,1,0,0
Davella Diego,BRA,2,1,0,0,0,0,0
Davenport Jeremiah,BRA,0,2,0,0,0,0,2
Davenport Kurstan,USA,0,2,0,0,1,0,1
Davenport Scot,USA,0,1,0,0,1,0,0
Davern Kieran,IRL,0,2,0,0,0,0,2
Davey Kyle,IRL,0,1,0,0,1,0,0
Davey Tony,IRL,0,1,0,0,0,0,1
David Chris,IRL,2,6,0,0,0,1,1
David Jan,IRL,0,1,0,0,1,0,0
Davidovich Vladimir,BLR,0,1,0,0,0,0,1
Davids Cole,BLR,0,1,0,0,0,0,1
Davids Sharice,BLR,0,1,0,0,0,0,0
Davidsdottir Sunna,ISL,3,1,0,0,0,0,0
Davidson Alex,ISL,0,2,0,0,1,0,0
Davidson Brian,USA,,,,6,2,2,1
Davidson Clay,USA,2,6,0,0,2,2,2
Davidson Eric,USA,0,2,0,0,1,0,1
Davidson Jimmy,USA,0,1,0,0,1,0,0
Davies Ant,ENG,0,4,0,0,1,0,3
Davies Stuart,ENG,0,3,0,0,1,0,2
Davila Aldo,ENG,0,1,0,0,0,0,1
DaVila Eric,USA,3,7,0,1,0,1,5
Davila Ernie,USA,0,2,0,0,0,0,2
Davila Ernie,USA,0,1,0,0,0,0,1
Davila Gino,USA,0,1,0,0,0,0,0
Davila Josh,USA,0,6,0,0,1,0,0
Davila Martin,USA,0,2,0,0,0,0,0
Davila Ronny,USA,0,1,0,0,0,0,1
Davinney Terry,USA,,,,2,3,6,4
Davis Aaron,USA,7,7,0,0,4,4,3
Davis Ahron,USA,0,1,0,0,1,0,0
Davis Alexis,CAN,,,,2,3,8,1
Davis Alfie,CAN,,,,5,0,3,0
Davis Alvin,CAN,0,1,0,0,1,0,0
Davis Amy,USA,3,4,0,1,0,1,3
Davis Angelita,USA,0,1,0,0,0,0,1
Davis Ben,IRL,0,4,0,0,2,0,1
Davis Brandon,USA,,,,4,1,4,2
Davis Bruce,USA,0,1,0,0,1,0,0
Davis Chris,USA,2,5,0,2,3,0,2
Davis Chris,USA,1,0,0,1,0,0,0
Davis Corey,USA,2,2,0,1,1,1,0
Davis David,USA,0,1,0,0,0,0,1
Davis Dennis,USA,0,6,0,0,1,0,3
Davis Deray,USA,0,3,0,0,2,0,0
Davis Drew,USA,0,1,0,0,0,0,1
Davis Drumaine,USA,0,1,0,0,1,0,0
Davis Eugene,USA,0,1,0,0,0,0,1
Davis Faith,USA,0,1,0,0,0,0,1
Davis Garett,CAN,1,0,0,0,0,1,0
Davis Garrett,CAN,1,5,0,0,0,1,3
Davis George,CAN,0,1,0,0,0,0,1
Davis Geovantie,CAN,0,1,0,0,1,0,0
Davis Heath,CAN,0,1,0,0,1,0,0
Davis Jeff,CAN,1,4,0,0,3,1,1
Davis Jeremy,USA,0,1,0,0,1,0,0
Davis Joe,USA,0,1,0,0,1,0,0
Davis Joey,USA,8,0,0,5,0,0,0
Davis Johnny,USA,0,2,0,0,1,0,1
Davis Justin,USA,0,6,0,0,4,0,2
Davis Kwinn,USA,0,2,0,0,0,0,0
Davis Kyle,USA,0,3,0,0,0,0,3
Davis L.C.,USA,,,,8,0,7,2
Davis Lemont,USA,1,4,0,0,2,0,2
Davis Leon,USA,1,3,0,0,1,0,2
Davis Marcus,USA,,,,6,4,9,3
Davis Michael,CAN,0,1,0,0,0,0,1
Davis Mike,CAN,1,1,0,0,0,0,1
Davis Mike,USA,9,2,0,7,0,1,1
Davis Parnell,USA,0,3,0,0,0,0,3
Davis Peter,USA,0,5,0,0,3,0,2
Davis Phil,USA,,,,6,0,5,0
Davis Raphael,USA,,,,5,1,7,0
Davis Raylen,USA,0,1,0,0,0,0,1
Davis Raymell,USA,0,1,0,0,1,0,0
Davis Raymond,USA,0,1,0,0,0,0,1
Davis Richard,USA,,,,,,,
Davis Rick,USA,0,1,0,0,1,0,0
Davis Russell,USA,0,1,0,0,0,0,0
Davis Scott,USA,0,1,0,0,0,0,1
Davis Shane,USA,1,1,0,0,0,1,1
Davis Steven,USA,,,,,,,
Davis Stryder,USA,0,2,0,0,0,0,1
Davis Sun,USA,0,1,0,0,0,0,1
Davis Travis,USA,,,,3,2,6,0
Davis Zack,USA,1,0,0,1,0,0,0
Davis Jr. Danny,USA,,,,3,1,2,5
Davis Jr. Mark,USA,0,1,0,0,0,0,1
Davison Joshua,USA,0,1,0,0,1,0,0
Davlatmurodov Sharaf,RUS,,,,8,1,5,1
Davlatov Ahmad,RUS,0,1,0,0,1,0,0
Davlyatov Abdul-Khamid,RUS,0,1,0,0,1,0,0
Davtaev Zelimkhan,RUS,0,1,0,0,1,0,0
Davtyan Karo,RUS,0,1,0,0,1,0,0
Davydov Alex,RUS,0,1,0,0,0,0,0
Davydov Denis,RUS,0,1,0,0,0,0,0
Dawa Emmanuel,FRA,9,4,0,6,2,1,2
Dawodu Hakeem,CAN,,,,7,0,0,1
Dawson Grant,USA,,,,4,1,,
Dawson Ramon,USA,0,1,0,0,0,0,1
Day Jason,USA,4,8,0,1,6,1,2
Day Martin,USA,8,6,0,3,2,2,1
Day Rick,USA,0,1,0,0,1,0,0
Day Rulon,USA,,,,,,,
Day Steve,USA,0,1,0,0,1,0,0
Daychief Victor,CAN,0,1,0,0,0,0,1
Dayneko Vladimir,RUS,0,1,0,0,1,0,0
Daynes Colin,RUS,0,1,0,0,1,0,0
De Alejandro Danny,RUS,,,,,,,
de Almeida Janilson Junior,BRA,0,1,0,0,1,0,0
de Almeida Julio Cesar,BRA,1,5,0,0,2,0,0
de Almeida Julio Flavio,BRA,0,3,0,0,1,0,0
de Almeida Vando,POR,0,4,0,0,0,0,1
De Anda Angel,USA,,,,,,0,2
de Andrade Gilmar,USA,0,1,2,0,0,0,0
de Andrade Joice,BRA,0,1,0,0,0,0,1
de Andrade Jr. Nelson Rodrigues,BRA,0,1,0,0,1,0,0
De Araujo Carvalho Bianca,BRA,0,1,0,0,0,0,1
de Assis Costa da Silva Fabricio,BRA,0,1,0,0,0,0,0
de Assis Vasconcelos Fabio Augusto,BRA,0,3,0,0,3,0,0
de Azevedo Carlos Eduardo,BRA,0,7,0,0,5,0,0
de Bari Sergio,USA,5,2,0,1,1,2,0
de Batista Neto Jose,USA,0,1,0,0,1,0,0
De Beer Roevan,USA,0,1,0,0,0,0,1
de Bruyn Armand,USA,0,1,0,0,0,0,1
De Buffrenil Yannick,USA,0,1,1,0,0,0,1
de Campos Jose,USA,0,1,0,0,0,0,1
de Campos Maycon,USA,0,1,0,0,0,0,1
de Carvalho Guillerme,USA,0,1,0,0,1,0,0
de Carvalho Maikon,USA,0,3,0,0,1,0,1
de Cassia Rodrigues Alexandra,USA,0,2,0,0,2,0,0
De Castro Yorgan,CPV,7,3,0,5,1,0,0
de Custodio Marcinei,CPV,0,1,0,0,0,0,1
de Deus Anderson,CPV,0,1,0,0,0,0,1
de Faria Jonathan Jose,CPV,0,1,0,0,0,0,1
de Fatima Sergio,BRA,0,2,0,0,1,0,1
de Figueiredo Anistavio Medeiros,BRA,1,0,0,0,0,1,0
de Freitas Geraldo,BRA,,,,4,0,5,0
de Freitas Gil,BRA,,,,6,1,3,1
de Freitas Rafael,BRA,1,1,1,0,0,1,0
de Fries Phil,ENG,,,,4,5,,
de Jesus Hazael Soares,BRA,0,2,0,0,0,0,1
de Jesus Ismael,BRA,5,4,0,1,1,0,0
de Jesus John,USA,,,,5,1,2,4
de Jesus John,USA,0,0,0,0,0,0,0
de Jesus Jonathan,USA,1,0,0,0,0,0,0
de Jesus Paulo,USA,0,1,0,0,0,0,1
de Jesus Vinicius,BRA,9,5,0,4,0,2,0
de Jesus Miguel Alessandro,BRA,0,3,0,0,3,0,0
De Jesus Passos Eduardo Marques,BRA,,,,,,,
de Jesus Santos Sergio,BRA,4,6,0,2,1,2,1
de Jong Luc,BRA,0,1,0,0,0,0,1
de Jong Martijn,BRA,0,1,0,0,0,0,0
de la Cruz Ernest,BRA,2,2,0,0,0,2,0
de la Cruz Gareth,USA,0,2,0,0,1,0,1
De La Cruz Gino,USA,0,1,0,0,1,0,0
De La Cruz Jose,USA,0,1,0,0,0,0,1
de la Cruz Omar,USA,0,3,0,0,2,0,0
de la Cruz Ramirez Margarita,USA,1,1,0,0,1,1,0
de la Garza Adan,USA,0,2,0,0,0,0,1
De La O John,USA,0,1,0,0,1,0,0
de la Parra Oscar,USA,0,2,0,0,2,0,0
de la Rocha Chris,USA,5,3,0,3,3,2,0
De La Rosa Mark,USA,,,,1,1,6,1
De La Rosa Montana,USA,,,,1,1,8,1
de la Torre Adolfo,USA,0,2,0,0,1,0,1
De La Torre Manuel,USA,1,0,0,1,0,0,0
de la Torre Mike,USA,,,,6,3,6,4
De La Vega Mike,USA,0,1,0,0,1,0,0
de Lara Rex,USA,1,2,0,1,0,0,1
de Lima Elaine,USA,0,1,0,0,0,0,1
de Lima Giliarde,BRA,0,1,0,0,0,0,1
de Lima Josiane Nunes,BRA,0,1,0,0,0,0,0
de Lima Marciliano Caffone,BRA,0,1,0,0,0,0,1
de Lima Marcos Rogerio,BRA,,,,,,3,6
de Lima Rodrigo,BRA,9,3,2,0,1,7,1
de Lima da Silva Jeferson Goncalves,BRA,0,0,1,0,0,0,0
de Lima Maciel Francisco,BRA,0,0,1,0,0,0,0
de los Reyes Rich,BRA,0,1,0,0,1,0,0
de los Reyes Romano,BRA,0,4,0,0,0,0,3
De Los Santos Edwin,BRA,1,0,0,1,0,0,0
de los Santos Reynaldo,BRA,0,1,0,0,0,0,1
de Lucena Xavier Wiguiman,BRA,0,3,0,0,3,0,0
de Luna Carlos,BRA,0,1,0,0,0,0,1
De Martiis Franco,BRA,0,1,0,0,0,0,1
de Medeiros Osiris,BRA,,,,,,,
de Mendonca Arlisson Leandro,BRA,0,3,0,0,1,0,2
de Menezes Valter Roberto,BRA,1,2,0,0,0,0,0
de Morais Mahalia Rocha,BRA,0,2,0,0,0,0,2
de Morais Yago Bryan Farias,BRA,3,1,0,1,0,0,0
De Morales Robert,BRA,0,1,0,0,1,0,0
de Moura Cleber Tavares,BRA,0,1,0,0,0,0,0
de Moura e Silva Joao,BRA,0,1,0,0,0,0,0
de Oliveira Adriano Rodrigues,BRA,0,1,0,0,0,0,1
de Oliveira Alessandro,BRA,0,1,0,0,0,0,1
de Oliveira Cassio Barbosa,BRA,0,3,0,0,3,0,0
de Oliveira Edilberto,BRA,,,,0,4,2,1
de Oliveira Edvaldo,BRA,1,9,0,1,1,0,6
de Oliveira Gabriel Leite,BRA,,,,5,1,0,0
de Oliveira Iann,BRA,0,1,0,0,0,0,0
de Oliveira Ildecio,BRA,0,1,0,0,0,0,1
de Oliveira Imeson Cavalcante,BRA,0,1,0,0,0,0,1
de Oliveira Johil,BRA,2,5,0,0,0,0,2
De Oliveira Jonivaldo,BRA,0,1,0,0,1,0,0
de Oliveira Jorge,BRA,7,2,0,5,0,2,1
